"vald_clean","vald","year","type","number","average_price_m2","median_price_m2","NUTS 3 CODE 2021","NUTS 3 CODE 2016","LAU CODE"
"alutaguse vald","Alutaguse vald","2004","flat",12,44.06,35.91,"EE00A","EE007",130
"alutaguse vald","Alutaguse vald","2005","flat",10,114.26,93.64,"EE00A","EE007",130
"alutaguse vald","Alutaguse vald","2006","flat",10,89.58,74.98,"EE00A","EE007",130
"alutaguse vald","Alutaguse vald","2007","flat",15,159.56,161.12,"EE00A","EE007",130
"alutaguse vald","Alutaguse vald","2008","flat",16,111.94,76,"EE00A","EE007",130
"alutaguse vald","Alutaguse vald","2009","flat",18,88.49,49.44,"EE00A","EE007",130
"alutaguse vald","Alutaguse vald","2010","flat",18,197.9,87.39,"EE00A","EE007",130
"alutaguse vald","Alutaguse vald","2011","flat",13,139.08,79.56,"EE00A","EE007",130
"alutaguse vald","Alutaguse vald","2012","flat",29,100.16,51.68,"EE00A","EE007",130
"alutaguse vald","Alutaguse vald","2013","flat",23,105.32,50.41,"EE00A","EE007",130
"alutaguse vald","Alutaguse vald","2014","flat",22,131.3,64.72,"EE00A","EE007",130
"alutaguse vald","Alutaguse vald","2015","flat",33,183.87,137.09,"EE00A","EE007",130
"alutaguse vald","Alutaguse vald","2016","flat",20,134.86,80.63,"EE00A","EE007",130
"alutaguse vald","Alutaguse vald","2017","flat",30,132.9,62.57,"EE00A","EE007",130
"alutaguse vald","Alutaguse vald","2018","flat",23,189.56,138.44,"EE00A","EE007",130
"alutaguse vald","Alutaguse vald","2019","flat",31,129.77,46.62,"EE00A","EE007",130
"alutaguse vald","Alutaguse vald","2020","flat",30,173.95,86.46,"EE00A","EE007",130
"alutaguse vald","Alutaguse vald","2021","flat",34,234.62,146.58,"EE00A","EE007",130
"alutaguse vald","Alutaguse vald","2022","flat",45,200.63,145.99,"EE00A","EE007",130
"alutaguse vald","Alutaguse vald","2023","flat",27,284.97,197.04,"EE00A","EE007",130
"alutaguse vald","Alutaguse vald","2024","flat",36,206.71,149.3,"EE00A","EE007",130
"alutaguse vald","Alutaguse vald","2025","flat",23,89.89,52.85,"EE00A","EE007",130
"anija vald","Anija vald","2003","flat",23,202.69,207.64,"EE001","EE001",141
"anija vald","Anija vald","2004","flat",53,267.95,273.91,"EE001","EE001",141
"anija vald","Anija vald","2005","flat",131,174.81,101.29,"EE001","EE001",141
"anija vald","Anija vald","2006","flat",127,398.37,378.49,"EE001","EE001",141
"anija vald","Anija vald","2007","flat",64,633.99,694.96,"EE001","EE001",141
"anija vald","Anija vald","2008","flat",43,474.28,493.31,"EE001","EE001",141
"anija vald","Anija vald","2009","flat",16,227.85,256.26,"EE001","EE001",141
"anija vald","Anija vald","2010","flat",26,215.71,190.97,"EE001","EE001",141
"anija vald","Anija vald","2011","flat",30,180.53,155.45,"EE001","EE001",141
"anija vald","Anija vald","2012","flat",47,185.51,186.91,"EE001","EE001",141
"anija vald","Anija vald","2013","flat",60,253.78,247.67,"EE001","EE001",141
"anija vald","Anija vald","2014","flat",70,284.11,275.65,"EE001","EE001",141
"anija vald","Anija vald","2015","flat",56,345.18,377.66,"EE001","EE001",141
"anija vald","Anija vald","2016","flat",59,416.18,427.85,"EE001","EE001",141
"anija vald","Anija vald","2017","flat",83,431.68,447.9,"EE001","EE001",141
"anija vald","Anija vald","2018","flat",78,505.35,556.89,"EE001","EE001",141
"anija vald","Anija vald","2019","flat",64,510.86,519.11,"EE001","EE001",141
"anija vald","Anija vald","2020","flat",64,572.38,613.72,"EE001","EE001",141
"anija vald","Anija vald","2021","flat",101,762.25,811.86,"EE001","EE001",141
"anija vald","Anija vald","2022","flat",62,984.45,1078.7,"EE001","EE001",141
"anija vald","Anija vald","2023","flat",71,1187.6,1139.13,"EE001","EE001",141
"anija vald","Anija vald","2024","flat",74,1273.51,1193.56,"EE001","EE001",141
"anija vald","Anija vald","2025","flat",76,1166.49,1103.93,"EE001","EE001",141
"antsla vald","Antsla vald","2003","flat",4,NA,NA,"EE008","EE008",142
"antsla vald","Antsla vald","2004","flat",5,39.2,28,"EE008","EE008",142
"antsla vald","Antsla vald","2005","flat",12,40.61,26.01,"EE008","EE008",142
"antsla vald","Antsla vald","2006","flat",21,65.89,63.49,"EE008","EE008",142
"antsla vald","Antsla vald","2007","flat",29,98.48,77,"EE008","EE008",142
"antsla vald","Antsla vald","2008","flat",35,111.63,89.54,"EE008","EE008",142
"antsla vald","Antsla vald","2009","flat",14,112.9,66.31,"EE008","EE008",142
"antsla vald","Antsla vald","2010","flat",15,101.53,60.87,"EE008","EE008",142
"antsla vald","Antsla vald","2011","flat",19,79.19,61.8,"EE008","EE008",142
"antsla vald","Antsla vald","2012","flat",19,80.74,65.5,"EE008","EE008",142
"antsla vald","Antsla vald","2013","flat",24,60.33,44.53,"EE008","EE008",142
"antsla vald","Antsla vald","2014","flat",31,65.09,54.49,"EE008","EE008",142
"antsla vald","Antsla vald","2015","flat",41,75.39,56.53,"EE008","EE008",142
"antsla vald","Antsla vald","2016","flat",26,92.75,65.71,"EE008","EE008",142
"antsla vald","Antsla vald","2017","flat",26,123.6,96.81,"EE008","EE008",142
"antsla vald","Antsla vald","2018","flat",37,71.92,39.11,"EE008","EE008",142
"antsla vald","Antsla vald","2019","flat",40,95.25,63.24,"EE008","EE008",142
"antsla vald","Antsla vald","2020","flat",63,79.44,45.92,"EE008","EE008",142
"antsla vald","Antsla vald","2021","flat",71,92.52,53.62,"EE008","EE008",142
"antsla vald","Antsla vald","2022","flat",88,202.88,146.69,"EE008","EE008",142
"antsla vald","Antsla vald","2023","flat",36,249.16,216.29,"EE008","EE008",142
"antsla vald","Antsla vald","2024","flat",51,243.52,181.94,"EE008","EE008",142
"antsla vald","Antsla vald","2025","flat",45,380.66,73.31,"EE008","EE008",142
"elva vald","Elva vald","2003","flat",55,175.28,154.62,"EE008","EE008",171
"elva vald","Elva vald","2004","flat",113,201.63,217.88,"EE008","EE008",171
"elva vald","Elva vald","2005","flat",147,254.67,246.34,"EE008","EE008",171
"elva vald","Elva vald","2006","flat",172,457.74,404.35,"EE008","EE008",171
"elva vald","Elva vald","2007","flat",138,496.91,434.29,"EE008","EE008",171
"elva vald","Elva vald","2008","flat",94,446.4,407.72,"EE008","EE008",171
"elva vald","Elva vald","2009","flat",43,181.36,119.83,"EE008","EE008",171
"elva vald","Elva vald","2010","flat",57,291.71,322.49,"EE008","EE008",171
"elva vald","Elva vald","2011","flat",63,336.45,319.15,"EE008","EE008",171
"elva vald","Elva vald","2012","flat",62,277.9,231.75,"EE008","EE008",171
"elva vald","Elva vald","2013","flat",107,287.92,253.49,"EE008","EE008",171
"elva vald","Elva vald","2014","flat",99,328.61,323.28,"EE008","EE008",171
"elva vald","Elva vald","2015","flat",117,356.17,328.57,"EE008","EE008",171
"elva vald","Elva vald","2016","flat",117,389.51,362.47,"EE008","EE008",171
"elva vald","Elva vald","2017","flat",150,387.73,319.5,"EE008","EE008",171
"elva vald","Elva vald","2018","flat",105,438.07,425.53,"EE008","EE008",171
"elva vald","Elva vald","2019","flat",148,528.08,446.93,"EE008","EE008",171
"elva vald","Elva vald","2020","flat",114,530.95,449.21,"EE008","EE008",171
"elva vald","Elva vald","2021","flat",138,623.08,558.52,"EE008","EE008",171
"elva vald","Elva vald","2022","flat",122,800.41,725.79,"EE008","EE008",171
"elva vald","Elva vald","2023","flat",131,917.55,811.97,"EE008","EE008",171
"elva vald","Elva vald","2024","flat",121,984.44,864.21,"EE008","EE008",171
"elva vald","Elva vald","2025","flat",111,957.26,752.94,"EE008","EE008",171
"haademeeste vald","Häädemeeste vald","2007","flat",22,442.4,468.85,"EE004","EE004",214
"haademeeste vald","Häädemeeste vald","2008","flat",11,454.87,371.1,"EE004","EE004",214
"haademeeste vald","Häädemeeste vald","2009","flat",4,NA,NA,"EE004","EE004",214
"haademeeste vald","Häädemeeste vald","2010","flat",9,158.93,109.81,"EE004","EE004",214
"haademeeste vald","Häädemeeste vald","2011","flat",11,220.23,234.48,"EE004","EE004",214
"haademeeste vald","Häädemeeste vald","2012","flat",15,339.57,261.78,"EE004","EE004",214
"haademeeste vald","Häädemeeste vald","2013","flat",17,323.17,306.75,"EE004","EE004",214
"haademeeste vald","Häädemeeste vald","2014","flat",15,301.91,305.52,"EE004","EE004",214
"haademeeste vald","Häädemeeste vald","2015","flat",21,276.52,255.5,"EE004","EE004",214
"haademeeste vald","Häädemeeste vald","2016","flat",25,357.78,291.12,"EE004","EE004",214
"haademeeste vald","Häädemeeste vald","2017","flat",22,343.08,352.74,"EE004","EE004",214
"haademeeste vald","Häädemeeste vald","2018","flat",20,364.39,292.62,"EE004","EE004",214
"haademeeste vald","Häädemeeste vald","2019","flat",23,448.73,507.25,"EE004","EE004",214
"haademeeste vald","Häädemeeste vald","2020","flat",20,298.8,300.23,"EE004","EE004",214
"haademeeste vald","Häädemeeste vald","2021","flat",23,490.08,492.13,"EE004","EE004",214
"haademeeste vald","Häädemeeste vald","2022","flat",19,608.46,600.46,"EE004","EE004",214
"haademeeste vald","Häädemeeste vald","2023","flat",18,764.58,758.47,"EE004","EE004",214
"haademeeste vald","Häädemeeste vald","2024","flat",14,734.73,711.59,"EE004","EE004",214
"haademeeste vald","Häädemeeste vald","2025","flat",14,861.33,871.04,"EE004","EE004",214
"haapsalu linn","Haapsalu linn","2003","flat",91,238.55,249.35,"EE004","EE004",184
"haapsalu linn","Haapsalu linn","2004","flat",196,308.77,313.87,"EE004","EE004",184
"haapsalu linn","Haapsalu linn","2005","flat",281,406.55,401.73,"EE004","EE004",184
"haapsalu linn","Haapsalu linn","2006","flat",336,679.59,662.08,"EE004","EE004",184
"haapsalu linn","Haapsalu linn","2007","flat",292,783.06,795.71,"EE004","EE004",184
"haapsalu linn","Haapsalu linn","2008","flat",133,741.42,759.84,"EE004","EE004",184
"haapsalu linn","Haapsalu linn","2009","flat",93,496.9,489.51,"EE004","EE004",184
"haapsalu linn","Haapsalu linn","2010","flat",102,476.62,444.33,"EE004","EE004",184
"haapsalu linn","Haapsalu linn","2011","flat",105,463.28,426.8,"EE004","EE004",184
"haapsalu linn","Haapsalu linn","2012","flat",125,428.5,380.43,"EE004","EE004",184
"haapsalu linn","Haapsalu linn","2013","flat",155,560.18,391.06,"EE004","EE004",184
"haapsalu linn","Haapsalu linn","2014","flat",176,467.98,437.5,"EE004","EE004",184
"haapsalu linn","Haapsalu linn","2015","flat",208,503.28,457.61,"EE004","EE004",184
"haapsalu linn","Haapsalu linn","2016","flat",252,533.24,478.32,"EE004","EE004",184
"haapsalu linn","Haapsalu linn","2017","flat",231,620.85,571.92,"EE004","EE004",184
"haapsalu linn","Haapsalu linn","2018","flat",203,674.68,688.07,"EE004","EE004",184
"haapsalu linn","Haapsalu linn","2019","flat",189,731.26,714.29,"EE004","EE004",184
"haapsalu linn","Haapsalu linn","2020","flat",179,826.66,795.11,"EE004","EE004",184
"haapsalu linn","Haapsalu linn","2021","flat",231,1034.8,944.58,"EE004","EE004",184
"haapsalu linn","Haapsalu linn","2022","flat",210,1353.57,1255.09,"EE004","EE004",184
"haapsalu linn","Haapsalu linn","2023","flat",193,1826.4,1345.45,"EE004","EE004",184
"haapsalu linn","Haapsalu linn","2024","flat",195,1751.44,1342.47,"EE004","EE004",184
"haapsalu linn","Haapsalu linn","2025","flat",187,1736.96,1288.06,"EE004","EE004",184
"haljala vald","Haljala vald","2003","flat",9,93.26,82.24,"EE009","EE006",191
"haljala vald","Haljala vald","2004","flat",26,141.58,151.96,"EE009","EE006",191
"haljala vald","Haljala vald","2005","flat",29,208.56,202.2,"EE009","EE006",191
"haljala vald","Haljala vald","2006","flat",32,405.9,305.08,"EE009","EE006",191
"haljala vald","Haljala vald","2007","flat",32,544.38,481.57,"EE009","EE006",191
"haljala vald","Haljala vald","2008","flat",23,416.2,461.22,"EE009","EE006",191
"haljala vald","Haljala vald","2009","flat",11,392.43,288.79,"EE009","EE006",191
"haljala vald","Haljala vald","2010","flat",7,410.46,341.77,"EE009","EE006",191
"haljala vald","Haljala vald","2011","flat",14,227.63,233.35,"EE009","EE006",191
"haljala vald","Haljala vald","2012","flat",21,280.76,250.45,"EE009","EE006",191
"haljala vald","Haljala vald","2013","flat",15,213.16,250,"EE009","EE006",191
"haljala vald","Haljala vald","2014","flat",32,203.76,143.46,"EE009","EE006",191
"haljala vald","Haljala vald","2015","flat",34,205.33,169.13,"EE009","EE006",191
"haljala vald","Haljala vald","2016","flat",37,233.66,268.1,"EE009","EE006",191
"haljala vald","Haljala vald","2017","flat",21,220.33,210.75,"EE009","EE006",191
"haljala vald","Haljala vald","2018","flat",37,280.51,260.87,"EE009","EE006",191
"haljala vald","Haljala vald","2019","flat",18,324.42,321.45,"EE009","EE006",191
"haljala vald","Haljala vald","2020","flat",28,315.19,332.19,"EE009","EE006",191
"haljala vald","Haljala vald","2021","flat",39,279.82,172.41,"EE009","EE006",191
"haljala vald","Haljala vald","2022","flat",35,446.74,255.1,"EE009","EE006",191
"haljala vald","Haljala vald","2023","flat",53,368.92,303.95,"EE009","EE006",191
"haljala vald","Haljala vald","2024","flat",22,557.12,569.29,"EE009","EE006",191
"haljala vald","Haljala vald","2025","flat",28,643.13,569.82,"EE009","EE006",191
"harku vald","Harku vald","2003","flat",44,509.85,550.27,"EE001","EE001",198
"harku vald","Harku vald","2004","flat",219,786.59,849.15,"EE001","EE001",198
"harku vald","Harku vald","2005","flat",313,879.22,883.38,"EE001","EE001",198
"harku vald","Harku vald","2006","flat",261,1238.73,1214.99,"EE001","EE001",198
"harku vald","Harku vald","2007","flat",230,1397.59,1415.63,"EE001","EE001",198
"harku vald","Harku vald","2008","flat",143,1214.02,1264.61,"EE001","EE001",198
"harku vald","Harku vald","2009","flat",48,813.53,723.59,"EE001","EE001",198
"harku vald","Harku vald","2010","flat",71,774.06,788.83,"EE001","EE001",198
"harku vald","Harku vald","2011","flat",70,856.75,905.93,"EE001","EE001",198
"harku vald","Harku vald","2012","flat",86,886.85,903.72,"EE001","EE001",198
"harku vald","Harku vald","2013","flat",114,975.52,997.04,"EE001","EE001",198
"harku vald","Harku vald","2014","flat",127,1039.67,1103.99,"EE001","EE001",198
"harku vald","Harku vald","2015","flat",120,1173.83,1233.52,"EE001","EE001",198
"harku vald","Harku vald","2016","flat",118,1258.06,1297.14,"EE001","EE001",198
"harku vald","Harku vald","2017","flat",178,1341.36,1429.34,"EE001","EE001",198
"harku vald","Harku vald","2018","flat",186,1407.5,1489.96,"EE001","EE001",198
"harku vald","Harku vald","2019","flat",175,1431.69,1498.93,"EE001","EE001",198
"harku vald","Harku vald","2020","flat",333,1644.63,1837.51,"EE001","EE001",198
"harku vald","Harku vald","2021","flat",443,1998.37,2018.44,"EE001","EE001",198
"harku vald","Harku vald","2022","flat",439,2283.48,2313.13,"EE001","EE001",198
"harku vald","Harku vald","2023","flat",271,2755.17,2788.89,"EE001","EE001",198
"harku vald","Harku vald","2024","flat",277,2873.72,3035.51,"EE001","EE001",198
"harku vald","Harku vald","2025","flat",283,2915.2,3082.4,"EE001","EE001",198
"hiiumaa vald","Hiiumaa vald","2003","flat",23,157.21,125.24,"EE004","EE004",205
"hiiumaa vald","Hiiumaa vald","2004","flat",66,164.58,149.32,"EE004","EE004",205
"hiiumaa vald","Hiiumaa vald","2005","flat",73,213.04,184.43,"EE004","EE004",205
"hiiumaa vald","Hiiumaa vald","2006","flat",76,261.38,254.13,"EE004","EE004",205
"hiiumaa vald","Hiiumaa vald","2007","flat",66,367.7,325.12,"EE004","EE004",205
"hiiumaa vald","Hiiumaa vald","2008","flat",48,413.79,399.52,"EE004","EE004",205
"hiiumaa vald","Hiiumaa vald","2009","flat",22,319.94,276.31,"EE004","EE004",205
"hiiumaa vald","Hiiumaa vald","2010","flat",24,263.39,263.23,"EE004","EE004",205
"hiiumaa vald","Hiiumaa vald","2011","flat",32,321.5,336.28,"EE004","EE004",205
"hiiumaa vald","Hiiumaa vald","2012","flat",34,267.55,253,"EE004","EE004",205
"hiiumaa vald","Hiiumaa vald","2013","flat",42,259.39,293.75,"EE004","EE004",205
"hiiumaa vald","Hiiumaa vald","2014","flat",44,269.37,264.17,"EE004","EE004",205
"hiiumaa vald","Hiiumaa vald","2015","flat",33,320.02,326.37,"EE004","EE004",205
"hiiumaa vald","Hiiumaa vald","2016","flat",42,280.53,251.5,"EE004","EE004",205
"hiiumaa vald","Hiiumaa vald","2017","flat",48,355.39,339.78,"EE004","EE004",205
"hiiumaa vald","Hiiumaa vald","2018","flat",43,294.07,259.41,"EE004","EE004",205
"hiiumaa vald","Hiiumaa vald","2019","flat",64,402.23,376.98,"EE004","EE004",205
"hiiumaa vald","Hiiumaa vald","2020","flat",52,390.81,339.57,"EE004","EE004",205
"hiiumaa vald","Hiiumaa vald","2021","flat",64,465.4,459.3,"EE004","EE004",205
"hiiumaa vald","Hiiumaa vald","2022","flat",43,693.73,619.83,"EE004","EE004",205
"hiiumaa vald","Hiiumaa vald","2023","flat",53,667.43,722.02,"EE004","EE004",205
"hiiumaa vald","Hiiumaa vald","2024","flat",61,758.17,680.63,"EE004","EE004",205
"hiiumaa vald","Hiiumaa vald","2025","flat",49,849.93,902.32,"EE004","EE004",205
"jarva vald","Järva vald","2003","flat",8,19.32,19.79,"EE009","EE006",255
"jarva vald","Järva vald","2004","flat",23,31.54,17.51,"EE009","EE006",255
"jarva vald","Järva vald","2005","flat",32,77.12,62.8,"EE009","EE006",255
"jarva vald","Järva vald","2006","flat",60,126.09,79.21,"EE009","EE006",255
"jarva vald","Järva vald","2007","flat",96,120.28,88.09,"EE009","EE006",255
"jarva vald","Järva vald","2008","flat",79,132.97,100.74,"EE009","EE006",255
"jarva vald","Järva vald","2009","flat",67,54.4,21.25,"EE009","EE006",255
"jarva vald","Järva vald","2010","flat",66,60.41,27.8,"EE009","EE006",255
"jarva vald","Järva vald","2011","flat",71,39.66,29.85,"EE009","EE006",255
"jarva vald","Järva vald","2012","flat",62,55.43,45.83,"EE009","EE006",255
"jarva vald","Järva vald","2013","flat",60,54.2,35.05,"EE009","EE006",255
"jarva vald","Järva vald","2014","flat",91,50.34,39.42,"EE009","EE006",255
"jarva vald","Järva vald","2015","flat",91,70.15,67.04,"EE009","EE006",255
"jarva vald","Järva vald","2016","flat",89,64.44,50.51,"EE009","EE006",255
"jarva vald","Järva vald","2017","flat",86,66.74,42.98,"EE009","EE006",255
"jarva vald","Järva vald","2018","flat",97,85.08,64.52,"EE009","EE006",255
"jarva vald","Järva vald","2019","flat",116,95.15,64.83,"EE009","EE006",255
"jarva vald","Järva vald","2020","flat",88,131.83,106.02,"EE009","EE006",255
"jarva vald","Järva vald","2021","flat",118,134.66,99.22,"EE009","EE006",255
"jarva vald","Järva vald","2022","flat",129,192.61,133.33,"EE009","EE006",255
"jarva vald","Järva vald","2023","flat",90,208.33,163.93,"EE009","EE006",255
"jarva vald","Järva vald","2024","flat",101,243.77,159.15,"EE009","EE006",255
"jarva vald","Järva vald","2025","flat",84,262.57,220.03,"EE009","EE006",255
"joelahtme vald","Jõelähtme vald","2003","flat",25,415.85,419.95,"EE001","EE001",245
"joelahtme vald","Jõelähtme vald","2004","flat",70,517.03,523.8,"EE001","EE001",245
"joelahtme vald","Jõelähtme vald","2005","flat",124,638.34,660.21,"EE001","EE001",245
"joelahtme vald","Jõelähtme vald","2006","flat",101,924.28,1026.48,"EE001","EE001",245
"joelahtme vald","Jõelähtme vald","2007","flat",97,1043.71,1057.19,"EE001","EE001",245
"joelahtme vald","Jõelähtme vald","2008","flat",51,940.56,946.15,"EE001","EE001",245
"joelahtme vald","Jõelähtme vald","2009","flat",27,471.11,478.38,"EE001","EE001",245
"joelahtme vald","Jõelähtme vald","2010","flat",28,603.31,591.63,"EE001","EE001",245
"joelahtme vald","Jõelähtme vald","2011","flat",33,546.24,520.17,"EE001","EE001",245
"joelahtme vald","Jõelähtme vald","2012","flat",35,564.07,558.51,"EE001","EE001",245
"joelahtme vald","Jõelähtme vald","2013","flat",64,676.79,693.01,"EE001","EE001",245
"joelahtme vald","Jõelähtme vald","2014","flat",73,782.28,814.61,"EE001","EE001",245
"joelahtme vald","Jõelähtme vald","2015","flat",67,868.8,896.55,"EE001","EE001",245
"joelahtme vald","Jõelähtme vald","2016","flat",92,1144.88,1203.07,"EE001","EE001",245
"joelahtme vald","Jõelähtme vald","2017","flat",114,1210.16,1245.88,"EE001","EE001",245
"joelahtme vald","Jõelähtme vald","2018","flat",154,1392.38,1357.63,"EE001","EE001",245
"joelahtme vald","Jõelähtme vald","2019","flat",72,1383.57,1378.28,"EE001","EE001",245
"joelahtme vald","Jõelähtme vald","2020","flat",128,1623.44,1803.56,"EE001","EE001",245
"joelahtme vald","Jõelähtme vald","2021","flat",148,1901.87,1982.28,"EE001","EE001",245
"joelahtme vald","Jõelähtme vald","2022","flat",161,2493.78,2439.8,"EE001","EE001",245
"joelahtme vald","Jõelähtme vald","2023","flat",168,2649.63,2810.06,"EE001","EE001",245
"joelahtme vald","Jõelähtme vald","2024","flat",198,2381.75,2559.02,"EE001","EE001",245
"joelahtme vald","Jõelähtme vald","2025","flat",177,2704.87,2878.08,"EE001","EE001",245
"jogeva vald","Jõgeva vald","2003","flat",108,26.22,21.95,"EE008","EE008",247
"jogeva vald","Jõgeva vald","2004","flat",176,49.91,45.59,"EE008","EE008",247
"jogeva vald","Jõgeva vald","2005","flat",187,107.13,101.61,"EE008","EE008",247
"jogeva vald","Jõgeva vald","2006","flat",226,167.87,165.33,"EE008","EE008",247
"jogeva vald","Jõgeva vald","2007","flat",177,248.94,279.23,"EE008","EE008",247
"jogeva vald","Jõgeva vald","2008","flat",129,252.93,221.53,"EE008","EE008",247
"jogeva vald","Jõgeva vald","2009","flat",74,159.79,117.44,"EE008","EE008",247
"jogeva vald","Jõgeva vald","2010","flat",108,96.25,89.55,"EE008","EE008",247
"jogeva vald","Jõgeva vald","2011","flat",85,111.75,97.69,"EE008","EE008",247
"jogeva vald","Jõgeva vald","2012","flat",119,113.18,99.22,"EE008","EE008",247
"jogeva vald","Jõgeva vald","2013","flat",139,107.27,90.91,"EE008","EE008",247
"jogeva vald","Jõgeva vald","2014","flat",147,122.01,111.34,"EE008","EE008",247
"jogeva vald","Jõgeva vald","2015","flat",156,122.62,117.2,"EE008","EE008",247
"jogeva vald","Jõgeva vald","2016","flat",172,134.48,119.77,"EE008","EE008",247
"jogeva vald","Jõgeva vald","2017","flat",201,176.94,160.4,"EE008","EE008",247
"jogeva vald","Jõgeva vald","2018","flat",176,229.03,228.85,"EE008","EE008",247
"jogeva vald","Jõgeva vald","2019","flat",190,242.11,248.76,"EE008","EE008",247
"jogeva vald","Jõgeva vald","2020","flat",190,246.38,230.09,"EE008","EE008",247
"jogeva vald","Jõgeva vald","2021","flat",213,335.42,329.29,"EE008","EE008",247
"jogeva vald","Jõgeva vald","2022","flat",216,394.7,387,"EE008","EE008",247
"jogeva vald","Jõgeva vald","2023","flat",163,411.67,420.35,"EE008","EE008",247
"jogeva vald","Jõgeva vald","2024","flat",136,449.91,439.7,"EE008","EE008",247
"jogeva vald","Jõgeva vald","2025","flat",168,411.45,398.75,"EE008","EE008",247
"johvi vald","Jõhvi vald","2003","flat",163,41.83,34.21,"EE00A","EE007",251
"johvi vald","Jõhvi vald","2004","flat",309,72.31,65.22,"EE00A","EE007",251
"johvi vald","Jõhvi vald","2005","flat",294,156.42,139.24,"EE00A","EE007",251
"johvi vald","Jõhvi vald","2006","flat",283,339.63,342.85,"EE00A","EE007",251
"johvi vald","Jõhvi vald","2007","flat",248,528.98,503.6,"EE00A","EE007",251
"johvi vald","Jõhvi vald","2008","flat",161,427.43,417.63,"EE00A","EE007",251
"johvi vald","Jõhvi vald","2009","flat",160,253.79,221.88,"EE00A","EE007",251
"johvi vald","Jõhvi vald","2010","flat",154,227.19,192.93,"EE00A","EE007",251
"johvi vald","Jõhvi vald","2011","flat",177,214.75,163.93,"EE00A","EE007",251
"johvi vald","Jõhvi vald","2012","flat",210,202.41,167.96,"EE00A","EE007",251
"johvi vald","Jõhvi vald","2013","flat",278,229.94,188.28,"EE00A","EE007",251
"johvi vald","Jõhvi vald","2014","flat",258,260.54,215.59,"EE00A","EE007",251
"johvi vald","Jõhvi vald","2015","flat",259,248.76,202.43,"EE00A","EE007",251
"johvi vald","Jõhvi vald","2016","flat",262,252.06,191.7,"EE00A","EE007",251
"johvi vald","Jõhvi vald","2017","flat",251,246.33,204.55,"EE00A","EE007",251
"johvi vald","Jõhvi vald","2018","flat",278,237.46,200,"EE00A","EE007",251
"johvi vald","Jõhvi vald","2019","flat",332,254.96,203.92,"EE00A","EE007",251
"johvi vald","Jõhvi vald","2020","flat",276,284.15,239.88,"EE00A","EE007",251
"johvi vald","Jõhvi vald","2021","flat",392,329.76,291.44,"EE00A","EE007",251
"johvi vald","Jõhvi vald","2022","flat",349,421.78,387.21,"EE00A","EE007",251
"johvi vald","Jõhvi vald","2023","flat",308,493.13,437.94,"EE00A","EE007",251
"johvi vald","Jõhvi vald","2024","flat",217,554.14,483.19,"EE00A","EE007",251
"johvi vald","Jõhvi vald","2025","flat",241,541.8,476.19,"EE00A","EE007",251
"kadrina vald","Kadrina vald","2003","flat",28,54.04,52.56,"EE009","EE006",272
"kadrina vald","Kadrina vald","2004","flat",65,89.64,97.24,"EE009","EE006",272
"kadrina vald","Kadrina vald","2005","flat",68,133.53,135.45,"EE009","EE006",272
"kadrina vald","Kadrina vald","2006","flat",64,242.01,238.94,"EE009","EE006",272
"kadrina vald","Kadrina vald","2007","flat",83,307.77,354.17,"EE009","EE006",272
"kadrina vald","Kadrina vald","2008","flat",33,350.69,383.85,"EE009","EE006",272
"kadrina vald","Kadrina vald","2009","flat",12,125.32,125.27,"EE009","EE006",272
"kadrina vald","Kadrina vald","2010","flat",24,159.37,167.11,"EE009","EE006",272
"kadrina vald","Kadrina vald","2011","flat",23,158.01,154.8,"EE009","EE006",272
"kadrina vald","Kadrina vald","2012","flat",18,128.48,137.84,"EE009","EE006",272
"kadrina vald","Kadrina vald","2013","flat",58,131.25,132.63,"EE009","EE006",272
"kadrina vald","Kadrina vald","2014","flat",48,165.06,171.92,"EE009","EE006",272
"kadrina vald","Kadrina vald","2015","flat",48,172.73,182.54,"EE009","EE006",272
"kadrina vald","Kadrina vald","2016","flat",40,222.32,234.25,"EE009","EE006",272
"kadrina vald","Kadrina vald","2017","flat",54,253.05,278.25,"EE009","EE006",272
"kadrina vald","Kadrina vald","2018","flat",64,266.29,284.43,"EE009","EE006",272
"kadrina vald","Kadrina vald","2019","flat",56,321.1,357.88,"EE009","EE006",272
"kadrina vald","Kadrina vald","2020","flat",47,330.04,397.2,"EE009","EE006",272
"kadrina vald","Kadrina vald","2021","flat",61,368.73,388.35,"EE009","EE006",272
"kadrina vald","Kadrina vald","2022","flat",49,561.39,569.62,"EE009","EE006",272
"kadrina vald","Kadrina vald","2023","flat",42,576.4,604.4,"EE009","EE006",272
"kadrina vald","Kadrina vald","2024","flat",44,574.47,644.22,"EE009","EE006",272
"kadrina vald","Kadrina vald","2025","flat",37,602.18,618.56,"EE009","EE006",272
"kambja vald","Kambja vald","2003","flat",34,307.42,311.85,"EE008","EE008",283
"kambja vald","Kambja vald","2004","flat",70,411.71,414.65,"EE008","EE008",283
"kambja vald","Kambja vald","2005","flat",144,651.27,617.3,"EE008","EE008",283
"kambja vald","Kambja vald","2006","flat",162,875.23,852.4,"EE008","EE008",283
"kambja vald","Kambja vald","2007","flat",140,1052.56,1005.45,"EE008","EE008",283
"kambja vald","Kambja vald","2008","flat",88,888.25,900.35,"EE008","EE008",283
"kambja vald","Kambja vald","2009","flat",46,579.71,597.57,"EE008","EE008",283
