"nuts","year","type","nuts2021","nuts2016","variable","value"
293,2024,"house","EE009","EE006","price_m2",953.877814762048
293,2025,"house","EE009","EE006","price_m2",1021.00997189341
296,2007,"house","EE001","EE001","price_m2",985.746083558321
296,2008,"house","EE001","EE001","price_m2",807.29876882721
296,2009,"house","EE001","EE001","price_m2",663.138274393779
296,2010,"house","EE001","EE001","price_m2",606.253322536264
296,2011,"house","EE001","EE001","price_m2",677.164700879194
296,2012,"house","EE001","EE001","price_m2",727.036439494003
296,2013,"house","EE001","EE001","price_m2",679.502438626763
296,2014,"house","EE001","EE001","price_m2",755.089292464832
296,2015,"house","EE001","EE001","price_m2",674.826963131625
296,2016,"house","EE001","EE001","price_m2",703.659062018311
296,2017,"house","EE001","EE001","price_m2",776.128932192954
296,2018,"house","EE001","EE001","price_m2",903.146016477544
296,2019,"house","EE001","EE001","price_m2",1095.61975769407
296,2020,"house","EE001","EE001","price_m2",956.913984671635
296,2021,"house","EE001","EE001","price_m2",1147.04998814059
296,2022,"house","EE001","EE001","price_m2",1209.3896614091
296,2023,"house","EE001","EE001","price_m2",1538.23143790049
296,2024,"house","EE001","EE001","price_m2",1479.78799421127
296,2025,"house","EE001","EE001","price_m2",1707.32780164133
303,2007,"house","EE004","EE004","price_m2",NA
303,2008,"house","EE004","EE004","price_m2",NA
303,2009,"house","EE004","EE004","price_m2",NA
303,2010,"house","EE004","EE004","price_m2",NA
303,2011,"house","EE004","EE004","price_m2",NA
303,2012,"house","EE004","EE004","price_m2",NA
303,2013,"house","EE004","EE004","price_m2",NA
303,2014,"house","EE004","EE004","price_m2",NA
303,2015,"house","EE004","EE004","price_m2",NA
303,2016,"house","EE004","EE004","price_m2",NA
303,2017,"house","EE004","EE004","price_m2",NA
303,2018,"house","EE004","EE004","price_m2",NA
303,2019,"house","EE004","EE004","price_m2",NA
303,2020,"house","EE004","EE004","price_m2",NA
303,2021,"house","EE004","EE004","price_m2",NA
303,2022,"house","EE004","EE004","price_m2",NA
303,2023,"house","EE004","EE004","price_m2",NA
303,2024,"house","EE004","EE004","price_m2",NA
