"LAU CODE","parish","year","price_m2","advertisments_sum","actives_sum","type","typev2","NUTS 3 CODE 2021","NUTS 3 CODE 2016"
899,"Viljandi vald",2012,406.000109739369,666,159,"house","all","EE008","EE008"
899,"Viljandi vald",2013,454.759926840421,837,165,"house","all","EE008","EE008"
899,"Viljandi vald",2014,422.916780978509,885,443,"house","all","EE008","EE008"
899,"Viljandi vald",2015,502.524645633288,608,344,"house","all","EE008","EE008"
899,"Viljandi vald",2016,518.446218564243,422,253,"house","all","EE008","EE008"
899,"Viljandi vald",2017,479.637384545039,369,259,"house","all","EE008","EE008"
899,"Viljandi vald",2018,453.764828532236,317,282,"house","all","EE008","EE008"
899,"Viljandi vald",2019,578.152117055327,292,273,"house","all","EE008","EE008"
899,"Viljandi vald",2020,472.671696387746,99,79,"house","all","EE008","EE008"
899,"Viljandi vald",2021,408.985404663923,0,0,"house","all","EE008","EE008"
899,"Viljandi vald",2022,408.985404663923,0,0,"house","all","EE008","EE008"
899,"Viljandi vald",2023,781.152171925011,551,475,"house","all","EE008","EE008"
899,"Viljandi vald",2024,960.269867398262,763,673,"house","all","EE008","EE008"
899,"Viljandi vald",2025,928.426721536351,886,779,"house","all","EE008","EE008"
901,"Vinni vald",2007,572.040341208781,152,36,"house","all","EE009","EE006"
901,"Vinni vald",2008,669.535912406104,104,21,"house","all","EE009","EE006"
901,"Vinni vald",2009,614.819010203525,0,0,"house","all","EE009","EE006"
901,"Vinni vald",2010,546.174169258471,7,3,"house","all","EE009","EE006"
901,"Vinni vald",2011,597.906513159091,51,30,"house","all","EE009","EE006"
901,"Vinni vald",2012,492.452119823211,13,9,"house","all","EE009","EE006"
901,"Vinni vald",2013,332.280824284753,55,25,"house","all","EE009","EE006"
901,"Vinni vald",2014,368.095523908259,109,70,"house","all","EE009","EE006"
901,"Vinni vald",2015,364.116112838981,143,91,"house","all","EE009","EE006"
901,"Vinni vald",2016,350.188174096506,6,2,"house","all","EE009","EE006"
901,"Vinni vald",2017,337.255088121351,0,0,"house","all","EE009","EE006"
901,"Vinni vald",2018,253.687455666503,6,5,"house","all","EE009","EE006"
901,"Vinni vald",2019,137.289681890107,0,0,"house","all","EE009","EE006"
901,"Vinni vald",2020,287.51244975537,12,6,"house","all","EE009","EE006"
901,"Vinni vald",2021,363.121260071661,0,0,"house","all","EE009","EE006"
901,"Vinni vald",2022,363.121260071661,0,0,"house","all","EE009","EE006"
901,"Vinni vald",2023,633.721212782597,246,208,"house","all","EE009","EE006"
901,"Vinni vald",2024,753.103544860952,234,207,"house","all","EE009","EE006"
901,"Vinni vald",2025,700.376348193012,137,121,"house","all","EE009","EE006"
903,"Viru-Nigula vald",2007,489.083116883117,204,88,"house","all","EE009","EE006"
903,"Viru-Nigula vald",2008,430.551871657754,157,76,"house","all","EE009","EE006"
903,"Viru-Nigula vald",2009,497.019556913675,95,49,"house","all","EE009","EE006"
903,"Viru-Nigula vald",2010,475.194346829641,12,4,"house","all","EE009","EE006"
903,"Viru-Nigula vald",2011,408.726661573721,80,71,"house","all","EE009","EE006"
903,"Viru-Nigula vald",2012,389.877616501146,163,149,"house","all","EE009","EE006"
903,"Viru-Nigula vald",2013,325.394041252865,258,224,"house","all","EE009","EE006"
903,"Viru-Nigula vald",2014,413.686936592819,369,300,"house","all","EE009","EE006"
903,"Viru-Nigula vald",2015,635.907257448434,463,288,"house","all","EE009","EE006"
903,"Viru-Nigula vald",2016,636.899312452254,386,218,"house","all","EE009","EE006"
903,"Viru-Nigula vald",2017,298.608556149733,256,139,"house","all","EE009","EE006"
903,"Viru-Nigula vald",2018,258.926355996944,148,28,"house","all","EE009","EE006"
903,"Viru-Nigula vald",2019,199.403055767762,96,0,"house","all","EE009","EE006"
903,"Viru-Nigula vald",2020,297.616501145913,37,0,"house","all","EE009","EE006"
903,"Viru-Nigula vald",2021,324.401986249045,0,0,"house","all","EE009","EE006"
903,"Viru-Nigula vald",2022,324.401986249045,0,0,"house","all","EE009","EE006"
903,"Viru-Nigula vald",2023,544.638197097021,166,152,"house","all","EE009","EE006"
903,"Viru-Nigula vald",2024,604.161497326203,272,230,"house","all","EE009","EE006"
903,"Viru-Nigula vald",2025,742.057142857143,158,146,"house","all","EE009","EE006"
907,"Vormsi vald",2007,NA,0,0,"house","all","EE004","EE004"
907,"Vormsi vald",2008,NA,0,0,"house","all","EE004","EE004"
907,"Vormsi vald",2009,NA,0,0,"house","all","EE004","EE004"
907,"Vormsi vald",2010,NA,0,0,"house","all","EE004","EE004"
907,"Vormsi vald",2011,NA,0,0,"house","all","EE004","EE004"
907,"Vormsi vald",2012,NA,0,0,"house","all","EE004","EE004"
907,"Vormsi vald",2013,NA,0,0,"house","all","EE004","EE004"
907,"Vormsi vald",2014,NA,0,0,"house","all","EE004","EE004"
907,"Vormsi vald",2015,NA,0,0,"house","all","EE004","EE004"
907,"Vormsi vald",2016,NA,0,0,"house","all","EE004","EE004"
907,"Vormsi vald",2017,NA,0,0,"house","all","EE004","EE004"
907,"Vormsi vald",2018,NA,0,0,"house","all","EE004","EE004"
907,"Vormsi vald",2019,NA,0,0,"house","all","EE004","EE004"
907,"Vormsi vald",2020,NA,0,0,"house","all","EE004","EE004"
907,"Vormsi vald",2021,NA,0,0,"house","all","EE004","EE004"
907,"Vormsi vald",2022,NA,0,0,"house","all","EE004","EE004"
907,"Vormsi vald",2023,NA,0,0,"house","all","EE004","EE004"
907,"Vormsi vald",2024,1848.281373403,49,57,"house","all","EE004","EE004"
907,"Vormsi vald",2025,1546.65538414913,69,80,"house","all","EE004","EE004"
917,"Võru vald",2007,724.363850782897,282,96,"house","all","EE008","EE008"
917,"Võru vald",2008,569.991226845558,551,272,"house","all","EE008","EE008"
917,"Võru vald",2009,540.304183780686,211,167,"house","all","EE008","EE008"
917,"Võru vald",2010,516.554549328787,265,174,"house","all","EE008","EE008"
917,"Võru vald",2011,500.721459694189,166,118,"house","all","EE008","EE008"
917,"Võru vald",2012,535.356343269873,77,46,"house","all","EE008","EE008"
917,"Võru vald",2013,560.095545823934,50,17,"house","all","EE008","EE008"
917,"Võru vald",2014,448.27435027958,81,31,"house","all","EE008","EE008"
917,"Võru vald",2015,607.594814727731,250,106,"house","all","EE008","EE008"
917,"Võru vald",2016,606.605246625568,210,98,"house","all","EE008","EE008"
917,"Võru vald",2017,580.876475969345,141,120,"house","all","EE008","EE008"
917,"Võru vald",2018,550.19986480231,33,28,"house","all","EE008","EE008"
917,"Võru vald",2019,526.450230350412,19,9,"house","all","EE008","EE008"
917,"Võru vald",2020,267.183387583856,14,6,"house","all","EE008","EE008"
917,"Võru vald",2021,267.183387583856,0,0,"house","all","EE008","EE008"
917,"Võru vald",2022,267.183387583856,0,0,"house","all","EE008","EE008"
917,"Võru vald",2023,764.936142971557,487,400,"house","all","EE008","EE008"
917,"Võru vald",2024,911.392222091596,606,535,"house","all","EE008","EE008"
917,"Võru vald",2025,997.484646979727,632,581,"house","all","EE008","EE008"
919,"Võru",2007,592.511293195481,157,123,"house","all","EE008","EE008"
919,"Võru",2008,640.294462001568,706,390,"house","all","EE008","EE008"
919,"Võru",2009,583.910322810386,463,268,"house","all","EE008","EE008"
919,"Võru",2010,512.235569601255,544,270,"house","all","EE008","EE008"
919,"Võru",2011,474.964697932507,422,240,"house","all","EE008","EE008"
919,"Võru",2012,416.66923198908,522,301,"house","all","EE008","EE008"
919,"Võru",2013,373.664380063602,560,304,"house","all","EE008","EE008"
919,"Võru",2014,365.063409678506,537,171,"house","all","EE008","EE008"
919,"Võru",2015,373.664380063602,638,195,"house","all","EE008","EE008"
919,"Võru",2016,392.777647586037,617,199,"house","all","EE008","EE008"
919,"Võru",2017,402.334281347254,491,189,"house","all","EE008","EE008"
919,"Võru",2018,480.698678189237,363,36,"house","all","EE008","EE008"
919,"Võru",2019,450.117450153341,276,13,"house","all","EE008","EE008"
919,"Võru",2020,518.925213234107,257,1,"house","all","EE008","EE008"
919,"Võru",2021,635.51614512096,257,147,"house","all","EE008","EE008"
919,"Võru",2022,649.851095762786,321,192,"house","all","EE008","EE008"
919,"Võru",2023,754.018403760056,358,287,"house","all","EE008","EE008"
919,"Võru",2024,771.220344530247,305,272,"house","all","EE008","EE008"
919,"Võru",2025,691.900284312143,355,316,"house","all","EE008","EE008"
928,"Väike-Maarja vald",2007,292.896613190731,158,50,"house","all","EE009","EE006"
928,"Väike-Maarja vald",2008,327.647058823529,51,35,"house","all","EE009","EE006"
928,"Väike-Maarja vald",2009,337.575757575757,12,7,"house","all","EE009","EE006"
928,"Väike-Maarja vald",2010,280.982174688057,49,0,"house","all","EE009","EE006"
928,"Väike-Maarja vald",2011,159.852049910873,87,4,"house","all","EE009","EE006"
928,"Väike-Maarja vald",2012,199.566844919786,94,4,"house","all","EE009","EE006"
928,"Väike-Maarja vald",2013,216.445632798574,112,41,"house","all","EE009","EE006"
928,"Väike-Maarja vald",2014,190.631016042781,45,36,"house","all","EE009","EE006"
928,"Väike-Maarja vald",2015,229.35294117647,96,85,"house","all","EE009","EE006"
928,"Väike-Maarja vald",2016,288.925133689839,93,85,"house","all","EE009","EE006"
928,"Väike-Maarja vald",2017,247.224598930481,78,75,"house","all","EE009","EE006"
928,"Väike-Maarja vald",2018,266.089126559715,72,62,"house","all","EE009","EE006"
928,"Väike-Maarja vald",2019,266.089126559715,69,61,"house","all","EE009","EE006"
928,"Väike-Maarja vald",2020,256.160427807487,0,0,"house","all","EE009","EE006"
928,"Väike-Maarja vald",2021,256.160427807487,0,0,"house","all","EE009","EE006"
928,"Väike-Maarja vald",2022,256.160427807487,0,0,"house","all","EE009","EE006"
928,"Väike-Maarja vald",2023,336.582887700535,164,141,"house","all","EE009","EE006"
928,"Väike-Maarja vald",2024,421.969696969697,237,207,"house","all","EE009","EE006"
928,"Väike-Maarja vald",2025,488.491978609625,268,222,"house","all","EE009","EE006"
