"vald_clean","vald","year","number","average_price_m2","median_price_m2","NUTS 3 CODE 2021","NUTS 3 CODE 2016","LAU CODE","LAU NAME NATIONAL","type"
"peipsiaare vald","Peipsiääre vald","2017",24,272.59,185.99,"EE008","EE008",586,"Peipsiääre vald","house"
"peipsiaare vald","Peipsiääre vald","2018",19,340.45,249.49,"EE008","EE008",586,"Peipsiääre vald","house"
"peipsiaare vald","Peipsiääre vald","2019",8,342.37,224.65,"EE008","EE008",586,"Peipsiääre vald","house"
"peipsiaare vald","Peipsiääre vald","2020",27,247.66,182.86,"EE008","EE008",586,"Peipsiääre vald","house"
"peipsiaare vald","Peipsiääre vald","2021",31,434.74,385.4,"EE008","EE008",586,"Peipsiääre vald","house"
"peipsiaare vald","Peipsiääre vald","2022",19,599.28,485.61,"EE008","EE008",586,"Peipsiääre vald","house"
"peipsiaare vald","Peipsiääre vald","2023",9,540.19,634.02,"EE008","EE008",586,"Peipsiääre vald","house"
"peipsiaare vald","Peipsiääre vald","2024",12,458,285.28,"EE008","EE008",586,"Peipsiääre vald","house"
"peipsiaare vald","Peipsiääre vald","2025",14,404.29,286.86,"EE008","EE008",586,"Peipsiääre vald","house"
"pohjaparnumaa vald","Põhja-Pärnumaa vald","2003",7,149.03,127.19,"EE004","EE004",638,"Põhja-Pärnumaa vald","house"
"pohjaparnumaa vald","Põhja-Pärnumaa vald","2004",18,138.07,151.14,"EE004","EE004",638,"Põhja-Pärnumaa vald","house"
"pohjaparnumaa vald","Põhja-Pärnumaa vald","2005",16,183.41,191.49,"EE004","EE004",638,"Põhja-Pärnumaa vald","house"
"pohjaparnumaa vald","Põhja-Pärnumaa vald","2006",21,263.86,206.26,"EE004","EE004",638,"Põhja-Pärnumaa vald","house"
"pohjaparnumaa vald","Põhja-Pärnumaa vald","2007",24,373.5,367.2,"EE004","EE004",638,"Põhja-Pärnumaa vald","house"
"pohjaparnumaa vald","Põhja-Pärnumaa vald","2008",15,305.45,272.71,"EE004","EE004",638,"Põhja-Pärnumaa vald","house"
"pohjaparnumaa vald","Põhja-Pärnumaa vald","2009",11,131.92,138.57,"EE004","EE004",638,"Põhja-Pärnumaa vald","house"
"pohjaparnumaa vald","Põhja-Pärnumaa vald","2010",12,114.99,101.59,"EE004","EE004",638,"Põhja-Pärnumaa vald","house"
"pohjaparnumaa vald","Põhja-Pärnumaa vald","2011",15,156.42,130.97,"EE004","EE004",638,"Põhja-Pärnumaa vald","house"
"pohjaparnumaa vald","Põhja-Pärnumaa vald","2012",13,176.13,158.56,"EE004","EE004",638,"Põhja-Pärnumaa vald","house"
"pohjaparnumaa vald","Põhja-Pärnumaa vald","2013",22,182.81,180.35,"EE004","EE004",638,"Põhja-Pärnumaa vald","house"
"pohjaparnumaa vald","Põhja-Pärnumaa vald","2014",26,270.8,217.38,"EE004","EE004",638,"Põhja-Pärnumaa vald","house"
"pohjaparnumaa vald","Põhja-Pärnumaa vald","2015",22,185.68,149.05,"EE004","EE004",638,"Põhja-Pärnumaa vald","house"
"pohjaparnumaa vald","Põhja-Pärnumaa vald","2016",24,190.62,144.29,"EE004","EE004",638,"Põhja-Pärnumaa vald","house"
"pohjaparnumaa vald","Põhja-Pärnumaa vald","2017",19,273.24,269.96,"EE004","EE004",638,"Põhja-Pärnumaa vald","house"
"pohjaparnumaa vald","Põhja-Pärnumaa vald","2018",28,237.67,179.24,"EE004","EE004",638,"Põhja-Pärnumaa vald","house"
"pohjaparnumaa vald","Põhja-Pärnumaa vald","2019",18,247.56,180.47,"EE004","EE004",638,"Põhja-Pärnumaa vald","house"
"pohjaparnumaa vald","Põhja-Pärnumaa vald","2020",24,353.47,320.79,"EE004","EE004",638,"Põhja-Pärnumaa vald","house"
"pohjaparnumaa vald","Põhja-Pärnumaa vald","2021",42,312.95,264.11,"EE004","EE004",638,"Põhja-Pärnumaa vald","house"
"pohjaparnumaa vald","Põhja-Pärnumaa vald","2022",24,478.35,335.06,"EE004","EE004",638,"Põhja-Pärnumaa vald","house"
"pohjaparnumaa vald","Põhja-Pärnumaa vald","2023",17,551.76,602.54,"EE004","EE004",638,"Põhja-Pärnumaa vald","house"
"pohjaparnumaa vald","Põhja-Pärnumaa vald","2024",20,450.72,414.69,"EE004","EE004",638,"Põhja-Pärnumaa vald","house"
"pohjaparnumaa vald","Põhja-Pärnumaa vald","2025",24,394.26,405.3,"EE004","EE004",638,"Põhja-Pärnumaa vald","house"
"pohjasakala vald","Põhja-Sakala vald","2003",11,71.72,61.85,"EE008","EE008",615,"Põhja-Sakala vald","house"
"pohjasakala vald","Põhja-Sakala vald","2004",20,86.26,67.94,"EE008","EE008",615,"Põhja-Sakala vald","house"
"pohjasakala vald","Põhja-Sakala vald","2005",23,94.77,78.84,"EE008","EE008",615,"Põhja-Sakala vald","house"
"pohjasakala vald","Põhja-Sakala vald","2006",30,201.97,170.07,"EE008","EE008",615,"Põhja-Sakala vald","house"
"pohjasakala vald","Põhja-Sakala vald","2007",31,243.21,189.21,"EE008","EE008",615,"Põhja-Sakala vald","house"
"pohjasakala vald","Põhja-Sakala vald","2008",18,174.81,116.99,"EE008","EE008",615,"Põhja-Sakala vald","house"
"pohjasakala vald","Põhja-Sakala vald","2009",9,66.38,52.83,"EE008","EE008",615,"Põhja-Sakala vald","house"
"pohjasakala vald","Põhja-Sakala vald","2010",23,167.13,127.82,"EE008","EE008",615,"Põhja-Sakala vald","house"
"pohjasakala vald","Põhja-Sakala vald","2011",17,139.85,74.29,"EE008","EE008",615,"Põhja-Sakala vald","house"
"pohjasakala vald","Põhja-Sakala vald","2012",17,204.93,143.3,"EE008","EE008",615,"Põhja-Sakala vald","house"
"pohjasakala vald","Põhja-Sakala vald","2013",19,163.7,147.35,"EE008","EE008",615,"Põhja-Sakala vald","house"
"pohjasakala vald","Põhja-Sakala vald","2014",25,211.17,112.99,"EE008","EE008",615,"Põhja-Sakala vald","house"
"pohjasakala vald","Põhja-Sakala vald","2015",30,210.99,149.01,"EE008","EE008",615,"Põhja-Sakala vald","house"
"pohjasakala vald","Põhja-Sakala vald","2016",23,201.5,148.75,"EE008","EE008",615,"Põhja-Sakala vald","house"
"pohjasakala vald","Põhja-Sakala vald","2017",29,303.16,191.18,"EE008","EE008",615,"Põhja-Sakala vald","house"
"pohjasakala vald","Põhja-Sakala vald","2018",19,251.48,188.32,"EE008","EE008",615,"Põhja-Sakala vald","house"
"pohjasakala vald","Põhja-Sakala vald","2019",42,237.29,153.57,"EE008","EE008",615,"Põhja-Sakala vald","house"
"pohjasakala vald","Põhja-Sakala vald","2020",37,266.22,196.72,"EE008","EE008",615,"Põhja-Sakala vald","house"
"pohjasakala vald","Põhja-Sakala vald","2021",41,266.23,181.21,"EE008","EE008",615,"Põhja-Sakala vald","house"
"pohjasakala vald","Põhja-Sakala vald","2022",30,350.38,347.86,"EE008","EE008",615,"Põhja-Sakala vald","house"
"pohjasakala vald","Põhja-Sakala vald","2023",16,444.03,385.42,"EE008","EE008",615,"Põhja-Sakala vald","house"
"pohjasakala vald","Põhja-Sakala vald","2024",38,370.74,328.49,"EE008","EE008",615,"Põhja-Sakala vald","house"
"pohjasakala vald","Põhja-Sakala vald","2025",40,395.34,266.47,"EE008","EE008",615,"Põhja-Sakala vald","house"
"poltsamaa vald","Põltsamaa vald","2003",15,77.15,60.9,"EE008","EE008",618,"Põltsamaa vald","house"
"poltsamaa vald","Põltsamaa vald","2004",21,78.56,69.12,"EE008","EE008",618,"Põltsamaa vald","house"
"poltsamaa vald","Põltsamaa vald","2005",29,142.54,94.66,"EE008","EE008",618,"Põltsamaa vald","house"
"poltsamaa vald","Põltsamaa vald","2006",34,227.3,198.1,"EE008","EE008",618,"Põltsamaa vald","house"
"poltsamaa vald","Põltsamaa vald","2007",36,306.34,205.68,"EE008","EE008",618,"Põltsamaa vald","house"
"poltsamaa vald","Põltsamaa vald","2008",21,360.81,352.46,"EE008","EE008",618,"Põltsamaa vald","house"
"poltsamaa vald","Põltsamaa vald","2009",19,207.05,189.17,"EE008","EE008",618,"Põltsamaa vald","house"
"poltsamaa vald","Põltsamaa vald","2010",15,238.6,175.29,"EE008","EE008",618,"Põltsamaa vald","house"
"poltsamaa vald","Põltsamaa vald","2011",19,199.55,153.93,"EE008","EE008",618,"Põltsamaa vald","house"
"poltsamaa vald","Põltsamaa vald","2012",29,239.75,193.2,"EE008","EE008",618,"Põltsamaa vald","house"
"poltsamaa vald","Põltsamaa vald","2013",22,237.72,170.6,"EE008","EE008",618,"Põltsamaa vald","house"
"poltsamaa vald","Põltsamaa vald","2014",31,192.64,117.65,"EE008","EE008",618,"Põltsamaa vald","house"
"poltsamaa vald","Põltsamaa vald","2015",16,238.91,159.55,"EE008","EE008",618,"Põltsamaa vald","house"
"poltsamaa vald","Põltsamaa vald","2016",22,213.41,152.26,"EE008","EE008",618,"Põltsamaa vald","house"
"poltsamaa vald","Põltsamaa vald","2017",31,231.6,130.89,"EE008","EE008",618,"Põltsamaa vald","house"
"poltsamaa vald","Põltsamaa vald","2018",28,359.1,323.82,"EE008","EE008",618,"Põltsamaa vald","house"
"poltsamaa vald","Põltsamaa vald","2019",38,314.06,295.73,"EE008","EE008",618,"Põltsamaa vald","house"
"poltsamaa vald","Põltsamaa vald","2020",43,272.43,209.52,"EE008","EE008",618,"Põltsamaa vald","house"
"poltsamaa vald","Põltsamaa vald","2021",48,323.85,325.85,"EE008","EE008",618,"Põltsamaa vald","house"
"poltsamaa vald","Põltsamaa vald","2022",46,458.38,412.71,"EE008","EE008",618,"Põltsamaa vald","house"
"poltsamaa vald","Põltsamaa vald","2023",29,483.03,375.94,"EE008","EE008",618,"Põltsamaa vald","house"
"poltsamaa vald","Põltsamaa vald","2024",27,447.77,405.84,"EE008","EE008",618,"Põltsamaa vald","house"
"poltsamaa vald","Põltsamaa vald","2025",34,609.06,494.49,"EE008","EE008",618,"Põltsamaa vald","house"
"polva vald","Põlva vald","2003",11,82.3,50.52,"EE008","EE008",622,"Põlva vald","house"
"polva vald","Põlva vald","2004",22,121.46,81.19,"EE008","EE008",622,"Põlva vald","house"
"polva vald","Põlva vald","2005",26,136.52,84.76,"EE008","EE008",622,"Põlva vald","house"
"polva vald","Põlva vald","2006",35,430.08,342.26,"EE008","EE008",622,"Põlva vald","house"
"polva vald","Põlva vald","2007",30,395.52,328.38,"EE008","EE008",622,"Põlva vald","house"
"polva vald","Põlva vald","2008",26,405,373.4,"EE008","EE008",622,"Põlva vald","house"
"polva vald","Põlva vald","2009",9,287.72,277.62,"EE008","EE008",622,"Põlva vald","house"
"polva vald","Põlva vald","2010",18,162.07,116.49,"EE008","EE008",622,"Põlva vald","house"
"polva vald","Põlva vald","2011",17,304.47,289.07,"EE008","EE008",622,"Põlva vald","house"
"polva vald","Põlva vald","2012",14,192.38,165.01,"EE008","EE008",622,"Põlva vald","house"
"polva vald","Põlva vald","2013",17,220.76,207.04,"EE008","EE008",622,"Põlva vald","house"
"polva vald","Põlva vald","2014",35,335.29,298.97,"EE008","EE008",622,"Põlva vald","house"
"polva vald","Põlva vald","2015",26,294.2,235.91,"EE008","EE008",622,"Põlva vald","house"
"polva vald","Põlva vald","2016",34,328.29,266.62,"EE008","EE008",622,"Põlva vald","house"
"polva vald","Põlva vald","2017",25,319.69,311.11,"EE008","EE008",622,"Põlva vald","house"
"polva vald","Põlva vald","2018",29,412.69,343.68,"EE008","EE008",622,"Põlva vald","house"
"polva vald","Põlva vald","2019",43,429.82,301.09,"EE008","EE008",622,"Põlva vald","house"
"polva vald","Põlva vald","2020",29,357.35,242.59,"EE008","EE008",622,"Põlva vald","house"
"polva vald","Põlva vald","2021",51,466.53,304.26,"EE008","EE008",622,"Põlva vald","house"
"polva vald","Põlva vald","2022",40,557.32,455.46,"EE008","EE008",622,"Põlva vald","house"
"polva vald","Põlva vald","2023",25,624.74,538.22,"EE008","EE008",622,"Põlva vald","house"
"polva vald","Põlva vald","2024",29,648.96,567.23,"EE008","EE008",622,"Põlva vald","house"
"polva vald","Põlva vald","2025",34,722.86,537.66,"EE008","EE008",622,"Põlva vald","house"
"raasiku vald","Raasiku vald","2003",7,197.92,172.89,"EE001","EE001",651,"Raasiku vald","house"
"raasiku vald","Raasiku vald","2004",17,395.98,395.79,"EE001","EE001",651,"Raasiku vald","house"
"raasiku vald","Raasiku vald","2005",15,450.84,458.51,"EE001","EE001",651,"Raasiku vald","house"
"raasiku vald","Raasiku vald","2006",19,591.61,547.53,"EE001","EE001",651,"Raasiku vald","house"
"raasiku vald","Raasiku vald","2007",7,1020.33,943.78,"EE001","EE001",651,"Raasiku vald","house"
"raasiku vald","Raasiku vald","2008",6,928.65,768.49,"EE001","EE001",651,"Raasiku vald","house"
"raasiku vald","Raasiku vald","2009",4,NA,NA,"EE001","EE001",651,"Raasiku vald","house"
"raasiku vald","Raasiku vald","2010",7,707.28,684.39,"EE001","EE001",651,"Raasiku vald","house"
"raasiku vald","Raasiku vald","2011",13,536.29,360.82,"EE001","EE001",651,"Raasiku vald","house"
"raasiku vald","Raasiku vald","2012",11,713.31,753.85,"EE001","EE001",651,"Raasiku vald","house"
"raasiku vald","Raasiku vald","2013",19,828.03,781.45,"EE001","EE001",651,"Raasiku vald","house"
"raasiku vald","Raasiku vald","2014",14,993.06,973.78,"EE001","EE001",651,"Raasiku vald","house"
"raasiku vald","Raasiku vald","2015",14,796.12,858.82,"EE001","EE001",651,"Raasiku vald","house"
"raasiku vald","Raasiku vald","2016",25,1251.8,981.37,"EE001","EE001",651,"Raasiku vald","house"
"raasiku vald","Raasiku vald","2017",23,795.38,907.99,"EE001","EE001",651,"Raasiku vald","house"
"raasiku vald","Raasiku vald","2018",16,773.3,740.39,"EE001","EE001",651,"Raasiku vald","house"
"raasiku vald","Raasiku vald","2019",25,955.66,842.86,"EE001","EE001",651,"Raasiku vald","house"
"raasiku vald","Raasiku vald","2020",22,1075.7,1165.82,"EE001","EE001",651,"Raasiku vald","house"
"raasiku vald","Raasiku vald","2021",27,1074.18,1090.63,"EE001","EE001",651,"Raasiku vald","house"
"raasiku vald","Raasiku vald","2022",18,1701.58,1687.12,"EE001","EE001",651,"Raasiku vald","house"
"raasiku vald","Raasiku vald","2023",14,1640.08,1515.93,"EE001","EE001",651,"Raasiku vald","house"
"raasiku vald","Raasiku vald","2024",15,1207.8,844.95,"EE001","EE001",651,"Raasiku vald","house"
"raasiku vald","Raasiku vald","2025",22,1921.64,2081.16,"EE001","EE001",651,"Raasiku vald","house"
"rae vald","Rae vald","2003",7,448.93,341.22,"EE001","EE001",653,"Rae vald","house"
"rae vald","Rae vald","2004",24,468.03,408.41,"EE001","EE001",653,"Rae vald","house"
"rae vald","Rae vald","2005",28,695.16,649.65,"EE001","EE001",653,"Rae vald","house"
"rae vald","Rae vald","2006",45,915.75,790.66,"EE001","EE001",653,"Rae vald","house"
"rae vald","Rae vald","2007",77,1475.58,1715.27,"EE001","EE001",653,"Rae vald","house"
"rae vald","Rae vald","2008",34,1365.35,1473.21,"EE001","EE001",653,"Rae vald","house"
"rae vald","Rae vald","2009",26,877.11,945.58,"EE001","EE001",653,"Rae vald","house"
"rae vald","Rae vald","2010",43,847.55,933.17,"EE001","EE001",653,"Rae vald","house"
"rae vald","Rae vald","2011",21,723.58,884.96,"EE001","EE001",653,"Rae vald","house"
"rae vald","Rae vald","2012",61,931.32,1061.57,"EE001","EE001",653,"Rae vald","house"
"rae vald","Rae vald","2013",47,1089.6,1234.11,"EE001","EE001",653,"Rae vald","house"
"rae vald","Rae vald","2014",53,1196.06,1333.33,"EE001","EE001",653,"Rae vald","house"
"rae vald","Rae vald","2015",52,1260.73,1283.52,"EE001","EE001",653,"Rae vald","house"
"rae vald","Rae vald","2016",31,1274.63,1364,"EE001","EE001",653,"Rae vald","house"
"rae vald","Rae vald","2017",55,1300.56,1300.17,"EE001","EE001",653,"Rae vald","house"
"rae vald","Rae vald","2018",61,1292.7,1353.86,"EE001","EE001",653,"Rae vald","house"
"rae vald","Rae vald","2019",56,1443.3,1499.05,"EE001","EE001",653,"Rae vald","house"
"rae vald","Rae vald","2020",62,1432.05,1554.41,"EE001","EE001",653,"Rae vald","house"
"rae vald","Rae vald","2021",79,1766.15,1772.76,"EE001","EE001",653,"Rae vald","house"
"rae vald","Rae vald","2022",45,2180.9,2191.56,"EE001","EE001",653,"Rae vald","house"
"rae vald","Rae vald","2023",47,2070.73,2033.9,"EE001","EE001",653,"Rae vald","house"
"rae vald","Rae vald","2024",55,2266.74,2277.04,"EE001","EE001",653,"Rae vald","house"
"rae vald","Rae vald","2025",64,2193.66,2211.83,"EE001","EE001",653,"Rae vald","house"
"rakvere linn","Rakvere linn","2003",25,261.75,219.13,"EE009","EE006",663,"Rakvere linn","house"
"rakvere linn","Rakvere linn","2004",42,284.94,280.49,"EE009","EE006",663,"Rakvere linn","house"
"rakvere linn","Rakvere linn","2005",54,341.36,316.18,"EE009","EE006",663,"Rakvere linn","house"
"rakvere linn","Rakvere linn","2006",56,566.14,527.41,"EE009","EE006",663,"Rakvere linn","house"
"rakvere linn","Rakvere linn","2007",56,715.53,712.19,"EE009","EE006",663,"Rakvere linn","house"
"rakvere linn","Rakvere linn","2008",26,981.86,789.88,"EE009","EE006",663,"Rakvere linn","house"
"rakvere linn","Rakvere linn","2009",16,505.34,453.02,"EE009","EE006",663,"Rakvere linn","house"
"rakvere linn","Rakvere linn","2010",22,435.61,389.58,"EE009","EE006",663,"Rakvere linn","house"
"rakvere linn","Rakvere linn","2011",21,464.63,433.58,"EE009","EE006",663,"Rakvere linn","house"
"rakvere linn","Rakvere linn","2012",35,469.81,428.42,"EE009","EE006",663,"Rakvere linn","house"
"rakvere linn","Rakvere linn","2013",42,394.31,335.71,"EE009","EE006",663,"Rakvere linn","house"
"rakvere linn","Rakvere linn","2014",56,410.52,420.21,"EE009","EE006",663,"Rakvere linn","house"
"rakvere linn","Rakvere linn","2015",33,413.94,372.86,"EE009","EE006",663,"Rakvere linn","house"
"rakvere linn","Rakvere linn","2016",46,451.52,451.31,"EE009","EE006",663,"Rakvere linn","house"
"rakvere linn","Rakvere linn","2017",43,547.02,475.07,"EE009","EE006",663,"Rakvere linn","house"
"rakvere linn","Rakvere linn","2018",59,546.26,465.66,"EE009","EE006",663,"Rakvere linn","house"
"rakvere linn","Rakvere linn","2019",48,573.46,539.16,"EE009","EE006",663,"Rakvere linn","house"
"rakvere linn","Rakvere linn","2020",32,544.76,523.01,"EE009","EE006",663,"Rakvere linn","house"
"rakvere linn","Rakvere linn","2021",48,720.35,681.38,"EE009","EE006",663,"Rakvere linn","house"
"rakvere linn","Rakvere linn","2022",52,858.1,713.49,"EE009","EE006",663,"Rakvere linn","house"
"rakvere linn","Rakvere linn","2023",33,1108.56,883.39,"EE009","EE006",663,"Rakvere linn","house"
"rakvere linn","Rakvere linn","2024",42,899.38,648.41,"EE009","EE006",663,"Rakvere linn","house"
"rakvere linn","Rakvere linn","2025",40,1122.07,830.22,"EE009","EE006",663,"Rakvere linn","house"
"rakvere vald","Rakvere vald","2003",5,97.1,76.8,"EE009","EE006",661,"Rakvere vald","house"
"rakvere vald","Rakvere vald","2004",14,156.19,131.87,"EE009","EE006",661,"Rakvere vald","house"
"rakvere vald","Rakvere vald","2005",26,243.92,219.89,"EE009","EE006",661,"Rakvere vald","house"
"rakvere vald","Rakvere vald","2006",16,397.22,367.65,"EE009","EE006",661,"Rakvere vald","house"
"rakvere vald","Rakvere vald","2007",25,553.79,453.46,"EE009","EE006",661,"Rakvere vald","house"
"rakvere vald","Rakvere vald","2008",10,510.81,554.09,"EE009","EE006",661,"Rakvere vald","house"
"rakvere vald","Rakvere vald","2009",4,NA,NA,"EE009","EE006",661,"Rakvere vald","house"
"rakvere vald","Rakvere vald","2010",11,464.14,314.68,"EE009","EE006",661,"Rakvere vald","house"
"rakvere vald","Rakvere vald","2011",10,217.7,209.65,"EE009","EE006",661,"Rakvere vald","house"
"rakvere vald","Rakvere vald","2012",9,489.94,303.95,"EE009","EE006",661,"Rakvere vald","house"
"rakvere vald","Rakvere vald","2013",15,289.51,306.13,"EE009","EE006",661,"Rakvere vald","house"
"rakvere vald","Rakvere vald","2014",19,362.58,335.2,"EE009","EE006",661,"Rakvere vald","house"
"rakvere vald","Rakvere vald","2015",23,358.07,348.07,"EE009","EE006",661,"Rakvere vald","house"
"rakvere vald","Rakvere vald","2016",14,303.52,309.86,"EE009","EE006",661,"Rakvere vald","house"
"rakvere vald","Rakvere vald","2017",14,391.15,330.01,"EE009","EE006",661,"Rakvere vald","house"
"rakvere vald","Rakvere vald","2018",30,391.97,284.79,"EE009","EE006",661,"Rakvere vald","house"
"rakvere vald","Rakvere vald","2019",15,424.33,371.5,"EE009","EE006",661,"Rakvere vald","house"
"rakvere vald","Rakvere vald","2020",17,571.89,616.67,"EE009","EE006",661,"Rakvere vald","house"
"rakvere vald","Rakvere vald","2021",14,578.01,659.64,"EE009","EE006",661,"Rakvere vald","house"
"rakvere vald","Rakvere vald","2022",19,837.01,647.95,"EE009","EE006",661,"Rakvere vald","house"
"rakvere vald","Rakvere vald","2023",18,688.1,478.16,"EE009","EE006",661,"Rakvere vald","house"
"rakvere vald","Rakvere vald","2024",18,997.82,951.4,"EE009","EE006",661,"Rakvere vald","house"
"rakvere vald","Rakvere vald","2025",14,765.81,737.47,"EE009","EE006",661,"Rakvere vald","house"
"rapina vald","Räpina vald","2003",8,63.27,47.74,"EE008","EE008",708,"Räpina vald","house"
"rapina vald","Räpina vald","2004",14,99.89,73.19,"EE008","EE008",708,"Räpina vald","house"
"rapina vald","Räpina vald","2005",21,107.13,103.75,"EE008","EE008",708,"Räpina vald","house"
"rapina vald","Räpina vald","2006",30,170.53,119,"EE008","EE008",708,"Räpina vald","house"
"rapina vald","Räpina vald","2007",23,205.69,140.93,"EE008","EE008",708,"Räpina vald","house"
"rapina vald","Räpina vald","2008",11,338.05,369.31,"EE008","EE008",708,"Räpina vald","house"
"rapina vald","Räpina vald","2009",12,102.66,67.56,"EE008","EE008",708,"Räpina vald","house"
"rapina vald","Räpina vald","2010",9,126.93,115.08,"EE008","EE008",708,"Räpina vald","house"
"rapina vald","Räpina vald","2011",21,207.3,196.76,"EE008","EE008",708,"Räpina vald","house"
"rapina vald","Räpina vald","2012",18,234.91,200.61,"EE008","EE008",708,"Räpina vald","house"
"rapina vald","Räpina vald","2013",19,293.55,309.68,"EE008","EE008",708,"Räpina vald","house"
"rapina vald","Räpina vald","2014",25,194.46,174.22,"EE008","EE008",708,"Räpina vald","house"
"rapina vald","Räpina vald","2015",19,237.8,148.15,"EE008","EE008",708,"Räpina vald","house"
"rapina vald","Räpina vald","2016",16,235.36,150.94,"EE008","EE008",708,"Räpina vald","house"
"rapina vald","Räpina vald","2017",16,138.22,133.29,"EE008","EE008",708,"Räpina vald","house"
"rapina vald","Räpina vald","2018",32,309.52,303.25,"EE008","EE008",708,"Räpina vald","house"
"rapina vald","Räpina vald","2019",34,230.59,166.21,"EE008","EE008",708,"Räpina vald","house"
"rapina vald","Räpina vald","2020",35,249.52,180.18,"EE008","EE008",708,"Räpina vald","house"
"rapina vald","Räpina vald","2021",38,323.6,250.83,"EE008","EE008",708,"Räpina vald","house"
"rapina vald","Räpina vald","2022",33,502.61,431.29,"EE008","EE008",708,"Räpina vald","house"
"rapina vald","Räpina vald","2023",28,335.89,262.86,"EE008","EE008",708,"Räpina vald","house"
"rapina vald","Räpina vald","2024",30,495.23,279.94,"EE008","EE008",708,"Räpina vald","house"
"rapina vald","Räpina vald","2025",28,415.56,236.25,"EE008","EE008",708,"Räpina vald","house"
"rapla vald","Rapla vald","2003",11,276.24,240.6,"EE009","EE006",668,"Rapla vald","house"
"rapla vald","Rapla vald","2004",28,243.7,233.28,"EE009","EE006",668,"Rapla vald","house"
"rapla vald","Rapla vald","2005",40,339.64,316.57,"EE009","EE006",668,"Rapla vald","house"
"rapla vald","Rapla vald","2006",44,499.24,426.67,"EE009","EE006",668,"Rapla vald","house"
"rapla vald","Rapla vald","2007",33,504.37,511.09,"EE009","EE006",668,"Rapla vald","house"
"rapla vald","Rapla vald","2008",25,646.73,675.12,"EE009","EE006",668,"Rapla vald","house"
"rapla vald","Rapla vald","2009",10,294.82,266.62,"EE009","EE006",668,"Rapla vald","house"
"rapla vald","Rapla vald","2010",16,307.6,309.34,"EE009","EE006",668,"Rapla vald","house"
"rapla vald","Rapla vald","2011",22,281.55,214.07,"EE009","EE006",668,"Rapla vald","house"
"rapla vald","Rapla vald","2012",30,483.29,454.91,"EE009","EE006",668,"Rapla vald","house"
"rapla vald","Rapla vald","2013",31,334.24,230.81,"EE009","EE006",668,"Rapla vald","house"
"rapla vald","Rapla vald","2014",34,393.51,294.17,"EE009","EE006",668,"Rapla vald","house"
"rapla vald","Rapla vald","2015",27,461.02,395.6,"EE009","EE006",668,"Rapla vald","house"
"rapla vald","Rapla vald","2016",40,502.49,465.52,"EE009","EE006",668,"Rapla vald","house"
"rapla vald","Rapla vald","2017",41,469.27,420.67,"EE009","EE006",668,"Rapla vald","house"
"rapla vald","Rapla vald","2018",37,567.35,507.84,"EE009","EE006",668,"Rapla vald","house"
"rapla vald","Rapla vald","2019",37,728.79,718.39,"EE009","EE006",668,"Rapla vald","house"
"rapla vald","Rapla vald","2020",36,617.5,548.18,"EE009","EE006",668,"Rapla vald","house"
"rapla vald","Rapla vald","2021",74,661.28,558.38,"EE009","EE006",668,"Rapla vald","house"
"rapla vald","Rapla vald","2022",43,863.53,741.03,"EE009","EE006",668,"Rapla vald","house"
"rapla vald","Rapla vald","2023",26,954.32,840.95,"EE009","EE006",668,"Rapla vald","house"
"rapla vald","Rapla vald","2024",40,962.3,924.76,"EE009","EE006",668,"Rapla vald","house"
"rapla vald","Rapla vald","2025",32,1117.53,1130,"EE009","EE006",668,"Rapla vald","house"
"rouge vald","Rõuge vald","2003",3,NA,NA,"EE008","EE008",698,"Rõuge vald","house"
"rouge vald","Rõuge vald","2004",11,125.96,104.99,"EE008","EE008",698,"Rõuge vald","house"
"rouge vald","Rõuge vald","2005",7,123.21,117.48,"EE008","EE008",698,"Rõuge vald","house"
"rouge vald","Rõuge vald","2006",11,187.57,204.1,"EE008","EE008",698,"Rõuge vald","house"
"rouge vald","Rõuge vald","2007",12,297.44,289.64,"EE008","EE008",698,"Rõuge vald","house"
"rouge vald","Rõuge vald","2008",8,208.22,168.57,"EE008","EE008",698,"Rõuge vald","house"
"rouge vald","Rõuge vald","2009",3,NA,NA,"EE008","EE008",698,"Rõuge vald","house"
"rouge vald","Rõuge vald","2010",9,122.09,104.26,"EE008","EE008",698,"Rõuge vald","house"
"rouge vald","Rõuge vald","2011",8,175.26,90.76,"EE008","EE008",698,"Rõuge vald","house"
"rouge vald","Rõuge vald","2012",8,174.71,148.56,"EE008","EE008",698,"Rõuge vald","house"
"rouge vald","Rõuge vald","2013",13,189.08,140.09,"EE008","EE008",698,"Rõuge vald","house"
"rouge vald","Rõuge vald","2014",11,553.48,192.31,"EE008","EE008",698,"Rõuge vald","house"
"rouge vald","Rõuge vald","2015",10,205.53,121.88,"EE008","EE008",698,"Rõuge vald","house"
"rouge vald","Rõuge vald","2016",6,167.93,175.21,"EE008","EE008",698,"Rõuge vald","house"
"rouge vald","Rõuge vald","2017",11,152.15,118.3,"EE008","EE008",698,"Rõuge vald","house"
"rouge vald","Rõuge vald","2018",17,380.96,92.45,"EE008","EE008",698,"Rõuge vald","house"
"rouge vald","Rõuge vald","2019",19,167.58,164.84,"EE008","EE008",698,"Rõuge vald","house"
"rouge vald","Rõuge vald","2020",24,271.9,170.39,"EE008","EE008",698,"Rõuge vald","house"
"rouge vald","Rõuge vald","2021",24,451.09,362.56,"EE008","EE008",698,"Rõuge vald","house"
