"parish","year","price_m2","advertisments_sum","actives_sum","type","typev2","NUTS 3 CODE 2021","NUTS 3 CODE 2016","LAU CODE"
"Türi vald",2017,473,221,207,"house","all","EE009","EE006",834
"Türi vald",2018,508,274,244,"house","all","EE009","EE006",834
"Türi vald",2019,430,226,211,"house","all","EE009","EE006",834
"Türi vald",2020,379,155,140,"house","all","EE009","EE006",834
"Türi vald",2021,623,52,44,"house","all","EE009","EE006",834
"Türi vald",2022,617,99,91,"house","all","EE009","EE006",834
"Türi vald",2023,610,333,281,"house","all","EE009","EE006",834
"Türi vald",2024,636,431,363,"house","all","EE009","EE006",834
"Türi vald",2025,728,466,404,"house","all","EE009","EE006",834
"Valga vald",2005,215,16,4,"house","all","EE008","EE008",855
"Valga vald",2006,267,206,73,"house","all","EE008","EE008",855
"Valga vald",2007,373,643,135,"house","all","EE008","EE008",855
"Valga vald",2008,455,931,446,"house","all","EE008","EE008",855
"Valga vald",2009,389,804,279,"house","all","EE008","EE008",855
"Valga vald",2010,372,845,251,"house","all","EE008","EE008",855
"Valga vald",2011,349,828,221,"house","all","EE008","EE008",855
"Valga vald",2012,315,953,273,"house","all","EE008","EE008",855
"Valga vald",2013,309,1589,285,"house","all","EE008","EE008",855
"Valga vald",2014,321,1209,285,"house","all","EE008","EE008",855
"Valga vald",2015,308,885,212,"house","all","EE008","EE008",855
"Valga vald",2016,265,592,139,"house","all","EE008","EE008",855
"Valga vald",2017,288,345,77,"house","all","EE008","EE008",855
"Valga vald",2018,252,388,17,"house","all","EE008","EE008",855
"Valga vald",2019,278,285,1,"house","all","EE008","EE008",855
"Valga vald",2020,282,271,0,"house","all","EE008","EE008",855
"Valga vald",2021,307,260,193,"house","all","EE008","EE008",855
"Valga vald",2022,399,298,261,"house","all","EE008","EE008",855
"Valga vald",2023,402,382,334,"house","all","EE008","EE008",855
"Valga vald",2024,432,537,473,"house","all","EE008","EE008",855
"Valga vald",2025,471,456,424,"house","all","EE008","EE008",855
"Viimsi vald",2005,1467,32,25,"house","all","EE001","EE001",890
"Viimsi vald",2006,1437,1043,812,"house","all","EE001","EE001",890
"Viimsi vald",2007,1598,3937,3088,"house","all","EE001","EE001",890
"Viimsi vald",2008,1431,5135,4609,"house","all","EE001","EE001",890
"Viimsi vald",2009,1113,4465,4019,"house","all","EE001","EE001",890
"Viimsi vald",2010,1051,4218,3560,"house","all","EE001","EE001",890
"Viimsi vald",2011,1098,4603,3918,"house","all","EE001","EE001",890
"Viimsi vald",2012,1121,4950,4061,"house","all","EE001","EE001",890
"Viimsi vald",2013,1176,4761,3818,"house","all","EE001","EE001",890
"Viimsi vald",2014,1267,4670,3753,"house","all","EE001","EE001",890
"Viimsi vald",2015,1336,4710,3590,"house","all","EE001","EE001",890
"Viimsi vald",2016,1407,4273,3423,"house","all","EE001","EE001",890
"Viimsi vald",2017,1436,4556,3702,"house","all","EE001","EE001",890
"Viimsi vald",2018,1485,3667,3280,"house","all","EE001","EE001",890
"Viimsi vald",2019,1584,3305,2938,"house","all","EE001","EE001",890
"Viimsi vald",2020,1676,2727,2393,"house","all","EE001","EE001",890
"Viimsi vald",2021,2051,1166,988,"house","all","EE001","EE001",890
"Viimsi vald",2022,2674,1794,1544,"house","all","EE001","EE001",890
"Viimsi vald",2023,2826,2978,2568,"house","all","EE001","EE001",890
"Viimsi vald",2024,2862,3628,3119,"house","all","EE001","EE001",890
"Viimsi vald",2025,2878,3602,3077,"house","all","EE001","EE001",890
"Viljandi",2005,470,15,13,"house","all","EE008","EE008",897
"Viljandi",2006,699,405,259,"house","all","EE008","EE008",897
"Viljandi",2007,803,1188,680,"house","all","EE008","EE008",897
"Viljandi",2008,686,1423,776,"house","all","EE008","EE008",897
"Viljandi",2009,592,1148,516,"house","all","EE008","EE008",897
"Viljandi",2010,564,1507,480,"house","all","EE008","EE008",897
"Viljandi",2011,513,1651,378,"house","all","EE008","EE008",897
"Viljandi",2012,484,1706,367,"house","all","EE008","EE008",897
"Viljandi",2013,487,1713,334,"house","all","EE008","EE008",897
"Viljandi",2014,562,1489,302,"house","all","EE008","EE008",897
"Viljandi",2015,618,1118,230,"house","all","EE008","EE008",897
"Viljandi",2016,578,983,263,"house","all","EE008","EE008",897
"Viljandi",2017,576,717,204,"house","all","EE008","EE008",897
"Viljandi",2018,613,832,103,"house","all","EE008","EE008",897
"Viljandi",2019,611,770,29,"house","all","EE008","EE008",897
"Viljandi",2020,679,535,6,"house","all","EE008","EE008",897
"Viljandi",2021,809,417,156,"house","all","EE008","EE008",897
"Viljandi",2022,1022,522,198,"house","all","EE008","EE008",897
"Viljandi",2023,1112,585,452,"house","all","EE008","EE008",897
"Viljandi",2024,1134,669,590,"house","all","EE008","EE008",897
"Viljandi",2025,1059,653,562,"house","all","EE008","EE008",897
"Viljandi vald",2005,NA,0,0,"house","all","EE008","EE008",899
"Viljandi vald",2006,373,75,64,"house","all","EE008","EE008",899
"Viljandi vald",2007,477,200,114,"house","all","EE008","EE008",899
"Viljandi vald",2008,462,476,196,"house","all","EE008","EE008",899
"Viljandi vald",2009,446,412,99,"house","all","EE008","EE008",899
"Viljandi vald",2010,423,695,136,"house","all","EE008","EE008",899
"Viljandi vald",2011,411,773,169,"house","all","EE008","EE008",899
"Viljandi vald",2012,408,666,159,"house","all","EE008","EE008",899
"Viljandi vald",2013,457,837,165,"house","all","EE008","EE008",899
"Viljandi vald",2014,425,885,443,"house","all","EE008","EE008",899
"Viljandi vald",2015,505,608,344,"house","all","EE008","EE008",899
"Viljandi vald",2016,521,422,253,"house","all","EE008","EE008",899
"Viljandi vald",2017,482,369,259,"house","all","EE008","EE008",899
"Viljandi vald",2018,456,317,282,"house","all","EE008","EE008",899
"Viljandi vald",2019,581,292,273,"house","all","EE008","EE008",899
"Viljandi vald",2020,475,99,79,"house","all","EE008","EE008",899
"Viljandi vald",2021,411,0,0,"house","all","EE008","EE008",899
"Viljandi vald",2022,411,0,0,"house","all","EE008","EE008",899
"Viljandi vald",2023,785,551,475,"house","all","EE008","EE008",899
"Viljandi vald",2024,965,763,673,"house","all","EE008","EE008",899
"Viljandi vald",2025,933,886,779,"house","all","EE008","EE008",899
"Vinni vald",2005,NA,0,0,"house","all","EE009","EE006",901
"Vinni vald",2006,300,100,47,"house","all","EE009","EE006",901
"Vinni vald",2007,575,152,36,"house","all","EE009","EE006",901
"Vinni vald",2008,673,104,21,"house","all","EE009","EE006",901
"Vinni vald",2009,618,0,0,"house","all","EE009","EE006",901
"Vinni vald",2010,549,7,3,"house","all","EE009","EE006",901
"Vinni vald",2011,601,51,30,"house","all","EE009","EE006",901
"Vinni vald",2012,495,13,9,"house","all","EE009","EE006",901
"Vinni vald",2013,334,55,25,"house","all","EE009","EE006",901
"Vinni vald",2014,370,109,70,"house","all","EE009","EE006",901
"Vinni vald",2015,366,143,91,"house","all","EE009","EE006",901
"Vinni vald",2016,352,6,2,"house","all","EE009","EE006",901
"Vinni vald",2017,339,0,0,"house","all","EE009","EE006",901
"Vinni vald",2018,255,6,5,"house","all","EE009","EE006",901
"Vinni vald",2019,138,0,0,"house","all","EE009","EE006",901
"Vinni vald",2020,289,12,6,"house","all","EE009","EE006",901
"Vinni vald",2021,365,0,0,"house","all","EE009","EE006",901
"Vinni vald",2022,365,0,0,"house","all","EE009","EE006",901
"Vinni vald",2023,637,246,208,"house","all","EE009","EE006",901
"Vinni vald",2024,757,234,207,"house","all","EE009","EE006",901
"Vinni vald",2025,704,137,121,"house","all","EE009","EE006",901
"Viru-Nigula vald",2005,NA,0,0,"house","all","EE009","EE006",903
"Viru-Nigula vald",2006,381,20,13,"house","all","EE009","EE006",903
"Viru-Nigula vald",2007,493,204,88,"house","all","EE009","EE006",903
"Viru-Nigula vald",2008,434,157,76,"house","all","EE009","EE006",903
"Viru-Nigula vald",2009,501,95,49,"house","all","EE009","EE006",903
"Viru-Nigula vald",2010,479,12,4,"house","all","EE009","EE006",903
"Viru-Nigula vald",2011,412,80,71,"house","all","EE009","EE006",903
"Viru-Nigula vald",2012,393,163,149,"house","all","EE009","EE006",903
"Viru-Nigula vald",2013,328,258,224,"house","all","EE009","EE006",903
"Viru-Nigula vald",2014,417,369,300,"house","all","EE009","EE006",903
"Viru-Nigula vald",2015,641,463,288,"house","all","EE009","EE006",903
"Viru-Nigula vald",2016,642,386,218,"house","all","EE009","EE006",903
"Viru-Nigula vald",2017,301,256,139,"house","all","EE009","EE006",903
"Viru-Nigula vald",2018,261,148,28,"house","all","EE009","EE006",903
"Viru-Nigula vald",2019,201,96,0,"house","all","EE009","EE006",903
"Viru-Nigula vald",2020,300,37,0,"house","all","EE009","EE006",903
"Viru-Nigula vald",2021,327,0,0,"house","all","EE009","EE006",903
"Viru-Nigula vald",2022,327,0,0,"house","all","EE009","EE006",903
"Viru-Nigula vald",2023,549,166,152,"house","all","EE009","EE006",903
"Viru-Nigula vald",2024,609,272,230,"house","all","EE009","EE006",903
"Viru-Nigula vald",2025,748,158,146,"house","all","EE009","EE006",903
"Vormsi vald",2005,NA,0,0,"house","all","EE004","EE004",907
"Vormsi vald",2006,NA,0,0,"house","all","EE004","EE004",907
"Vormsi vald",2007,NA,0,0,"house","all","EE004","EE004",907
"Vormsi vald",2008,NA,0,0,"house","all","EE004","EE004",907
"Vormsi vald",2009,NA,0,0,"house","all","EE004","EE004",907
"Vormsi vald",2010,NA,0,0,"house","all","EE004","EE004",907
"Vormsi vald",2011,NA,0,0,"house","all","EE004","EE004",907
"Vormsi vald",2012,NA,0,0,"house","all","EE004","EE004",907
"Vormsi vald",2013,NA,0,0,"house","all","EE004","EE004",907
"Vormsi vald",2014,NA,0,0,"house","all","EE004","EE004",907
"Vormsi vald",2015,NA,0,0,"house","all","EE004","EE004",907
"Vormsi vald",2016,NA,0,0,"house","all","EE004","EE004",907
"Vormsi vald",2017,NA,0,0,"house","all","EE004","EE004",907
"Vormsi vald",2018,NA,0,0,"house","all","EE004","EE004",907
"Vormsi vald",2019,NA,0,0,"house","all","EE004","EE004",907
"Vormsi vald",2020,NA,0,0,"house","all","EE004","EE004",907
"Vormsi vald",2021,NA,0,0,"house","all","EE004","EE004",907
"Vormsi vald",2022,NA,0,0,"house","all","EE004","EE004",907
"Vormsi vald",2023,NA,0,0,"house","all","EE004","EE004",907
"Vormsi vald",2024,1967,49,57,"house","all","EE004","EE004",907
"Vormsi vald",2025,1646,69,80,"house","all","EE004","EE004",907
"Väike-Maarja vald",2005,NA,0,0,"house","all","EE009","EE006",928
"Väike-Maarja vald",2006,264,30,5,"house","all","EE009","EE006",928
"Väike-Maarja vald",2007,295,158,50,"house","all","EE009","EE006",928
"Väike-Maarja vald",2008,330,51,35,"house","all","EE009","EE006",928
"Väike-Maarja vald",2009,340,12,7,"house","all","EE009","EE006",928
"Väike-Maarja vald",2010,283,49,0,"house","all","EE009","EE006",928
"Väike-Maarja vald",2011,161,87,4,"house","all","EE009","EE006",928
"Väike-Maarja vald",2012,201,94,4,"house","all","EE009","EE006",928
"Väike-Maarja vald",2013,218,112,41,"house","all","EE009","EE006",928
"Väike-Maarja vald",2014,192,45,36,"house","all","EE009","EE006",928
"Väike-Maarja vald",2015,231,96,85,"house","all","EE009","EE006",928
"Väike-Maarja vald",2016,291,93,85,"house","all","EE009","EE006",928
"Väike-Maarja vald",2017,249,78,75,"house","all","EE009","EE006",928
"Väike-Maarja vald",2018,268,72,62,"house","all","EE009","EE006",928
"Väike-Maarja vald",2019,268,69,61,"house","all","EE009","EE006",928
"Väike-Maarja vald",2020,258,0,0,"house","all","EE009","EE006",928
"Väike-Maarja vald",2021,258,0,0,"house","all","EE009","EE006",928
"Väike-Maarja vald",2022,258,0,0,"house","all","EE009","EE006",928
"Väike-Maarja vald",2023,339,164,141,"house","all","EE009","EE006",928
"Väike-Maarja vald",2024,425,237,207,"house","all","EE009","EE006",928
"Väike-Maarja vald",2025,492,268,222,"house","all","EE009","EE006",928
"Võru",2005,434,27,18,"house","all","EE008","EE008",919
"Võru",2006,447,336,199,"house","all","EE008","EE008",919
"Võru",2007,620,157,123,"house","all","EE008","EE008",919
"Võru",2008,670,706,390,"house","all","EE008","EE008",919
"Võru",2009,611,463,268,"house","all","EE008","EE008",919
"Võru",2010,536,544,270,"house","all","EE008","EE008",919
"Võru",2011,497,422,240,"house","all","EE008","EE008",919
"Võru",2012,436,522,301,"house","all","EE008","EE008",919
"Võru",2013,391,560,304,"house","all","EE008","EE008",919
"Võru",2014,382,537,171,"house","all","EE008","EE008",919
"Võru",2015,391,638,195,"house","all","EE008","EE008",919
"Võru",2016,411,617,199,"house","all","EE008","EE008",919
"Võru",2017,421,491,189,"house","all","EE008","EE008",919
"Võru",2018,503,363,36,"house","all","EE008","EE008",919
"Võru",2019,471,276,13,"house","all","EE008","EE008",919
"Võru",2020,543,257,1,"house","all","EE008","EE008",919
"Võru",2021,665,257,147,"house","all","EE008","EE008",919
"Võru",2022,680,321,192,"house","all","EE008","EE008",919
"Võru",2023,789,358,287,"house","all","EE008","EE008",919
"Võru",2024,807,305,272,"house","all","EE008","EE008",919
"Võru",2025,724,355,316,"house","all","EE008","EE008",919
"Võru vald",2005,NA,0,0,"house","all","EE008","EE008",917
"Võru vald",2006,626,35,16,"house","all","EE008","EE008",917
"Võru vald",2007,732,282,96,"house","all","EE008","EE008",917
"Võru vald",2008,576,551,272,"house","all","EE008","EE008",917
"Võru vald",2009,546,211,167,"house","all","EE008","EE008",917
"Võru vald",2010,522,265,174,"house","all","EE008","EE008",917
"Võru vald",2011,506,166,118,"house","all","EE008","EE008",917
"Võru vald",2012,541,77,46,"house","all","EE008","EE008",917
"Võru vald",2013,566,50,17,"house","all","EE008","EE008",917
"Võru vald",2014,453,81,31,"house","all","EE008","EE008",917
"Võru vald",2015,614,250,106,"house","all","EE008","EE008",917
"Võru vald",2016,613,210,98,"house","all","EE008","EE008",917
"Võru vald",2017,587,141,120,"house","all","EE008","EE008",917
"Võru vald",2018,556,33,28,"house","all","EE008","EE008",917
"Võru vald",2019,532,19,9,"house","all","EE008","EE008",917
"Võru vald",2020,270,14,6,"house","all","EE008","EE008",917
"Võru vald",2021,270,0,0,"house","all","EE008","EE008",917
"Võru vald",2022,270,0,0,"house","all","EE008","EE008",917
"Võru vald",2023,773,487,400,"house","all","EE008","EE008",917
"Võru vald",2024,921,606,535,"house","all","EE008","EE008",917
"Võru vald",2025,1008,632,581,"house","all","EE008","EE008",917
