"parish","year","price_m2","advertisments_sum","actives_sum","type","typev2","NUTS 3 CODE 2021","NUTS 3 CODE 2016","LAU CODE"
"Alutaguse vald",2005,NA,0,0,"flat","all","EE00A","EE007",130
"Alutaguse vald",2006,NA,0,0,"flat","all","EE00A","EE007",130
"Alutaguse vald",2007,NA,0,0,"flat","all","EE00A","EE007",130
"Alutaguse vald",2008,NA,0,0,"flat","all","EE00A","EE007",130
"Alutaguse vald",2009,NA,0,0,"flat","all","EE00A","EE007",130
"Alutaguse vald",2010,NA,0,0,"flat","all","EE00A","EE007",130
"Alutaguse vald",2011,NA,0,0,"flat","all","EE00A","EE007",130
"Alutaguse vald",2012,NA,0,0,"flat","all","EE00A","EE007",130
"Alutaguse vald",2013,NA,0,0,"flat","all","EE00A","EE007",130
"Alutaguse vald",2014,NA,0,0,"flat","all","EE00A","EE007",130
"Alutaguse vald",2015,149,12,8,"flat","all","EE00A","EE007",130
"Alutaguse vald",2016,146,0,0,"flat","all","EE00A","EE007",130
"Alutaguse vald",2017,146,0,0,"flat","all","EE00A","EE007",130
"Alutaguse vald",2018,146,0,0,"flat","all","EE00A","EE007",130
"Alutaguse vald",2019,146,0,0,"flat","all","EE00A","EE007",130
"Alutaguse vald",2020,146,0,0,"flat","all","EE00A","EE007",130
"Alutaguse vald",2021,146,0,0,"flat","all","EE00A","EE007",130
"Alutaguse vald",2022,146,0,0,"flat","all","EE00A","EE007",130
"Alutaguse vald",2023,294,57,50,"flat","all","EE00A","EE007",130
"Alutaguse vald",2024,439,85,84,"flat","all","EE00A","EE007",130
"Alutaguse vald",2025,422,49,43,"flat","all","EE00A","EE007",130
"Anija vald",2005,1119,8,1,"flat","all","EE001","EE001",141
"Anija vald",2006,1469,112,73,"flat","all","EE001","EE001",141
"Anija vald",2007,743,327,262,"flat","all","EE001","EE001",141
"Anija vald",2008,702,495,421,"flat","all","EE001","EE001",141
"Anija vald",2009,514,507,479,"flat","all","EE001","EE001",141
"Anija vald",2010,399,596,538,"flat","all","EE001","EE001",141
"Anija vald",2011,366,668,607,"flat","all","EE001","EE001",141
"Anija vald",2012,348,669,585,"flat","all","EE001","EE001",141
"Anija vald",2013,319,715,573,"flat","all","EE001","EE001",141
"Anija vald",2014,384,508,375,"flat","all","EE001","EE001",141
"Anija vald",2015,489,339,240,"flat","all","EE001","EE001",141
"Anija vald",2016,599,464,306,"flat","all","EE001","EE001",141
"Anija vald",2017,592,335,214,"flat","all","EE001","EE001",141
"Anija vald",2018,610,334,219,"flat","all","EE001","EE001",141
"Anija vald",2019,875,303,274,"flat","all","EE001","EE001",141
"Anija vald",2020,1180,440,388,"flat","all","EE001","EE001",141
"Anija vald",2021,1252,362,314,"flat","all","EE001","EE001",141
"Anija vald",2022,1670,295,244,"flat","all","EE001","EE001",141
"Anija vald",2023,1559,414,344,"flat","all","EE001","EE001",141
"Anija vald",2024,1442,532,441,"flat","all","EE001","EE001",141
"Anija vald",2025,1543,440,357,"flat","all","EE001","EE001",141
"Antsla vald",2005,NA,0,0,"flat","all","EE008","EE008",142
"Antsla vald",2006,NA,0,0,"flat","all","EE008","EE008",142
"Antsla vald",2007,200,31,18,"flat","all","EE008","EE008",142
"Antsla vald",2008,225,196,88,"flat","all","EE008","EE008",142
"Antsla vald",2009,179,15,11,"flat","all","EE008","EE008",142
"Antsla vald",2010,290,12,8,"flat","all","EE008","EE008",142
"Antsla vald",2011,234,13,12,"flat","all","EE008","EE008",142
"Antsla vald",2012,205,91,80,"flat","all","EE008","EE008",142
"Antsla vald",2013,141,238,194,"flat","all","EE008","EE008",142
"Antsla vald",2014,137,211,182,"flat","all","EE008","EE008",142
"Antsla vald",2015,161,213,184,"flat","all","EE008","EE008",142
"Antsla vald",2016,173,145,121,"flat","all","EE008","EE008",142
"Antsla vald",2017,164,167,142,"flat","all","EE008","EE008",142
"Antsla vald",2018,180,98,89,"flat","all","EE008","EE008",142
"Antsla vald",2019,150,6,2,"flat","all","EE008","EE008",142
"Antsla vald",2020,251,31,23,"flat","all","EE008","EE008",142
"Antsla vald",2021,216,0,0,"flat","all","EE008","EE008",142
"Antsla vald",2022,356,32,27,"flat","all","EE008","EE008",142
"Antsla vald",2023,392,147,115,"flat","all","EE008","EE008",142
"Antsla vald",2024,386,222,193,"flat","all","EE008","EE008",142
"Antsla vald",2025,426,178,151,"flat","all","EE008","EE008",142
"Elva vald",2005,530,54,46,"flat","all","EE008","EE008",171
"Elva vald",2006,707,565,473,"flat","all","EE008","EE008",171
"Elva vald",2007,775,914,739,"flat","all","EE008","EE008",171
"Elva vald",2008,723,1068,885,"flat","all","EE008","EE008",171
"Elva vald",2009,583,1058,860,"flat","all","EE008","EE008",171
"Elva vald",2010,515,1129,903,"flat","all","EE008","EE008",171
"Elva vald",2011,487,1338,975,"flat","all","EE008","EE008",171
"Elva vald",2012,476,1844,1197,"flat","all","EE008","EE008",171
"Elva vald",2013,457,1829,1137,"flat","all","EE008","EE008",171
"Elva vald",2014,453,1749,972,"flat","all","EE008","EE008",171
"Elva vald",2015,501,1217,623,"flat","all","EE008","EE008",171
"Elva vald",2016,518,854,444,"flat","all","EE008","EE008",171
"Elva vald",2017,573,843,461,"flat","all","EE008","EE008",171
"Elva vald",2018,602,666,402,"flat","all","EE008","EE008",171
"Elva vald",2019,694,380,169,"flat","all","EE008","EE008",171
"Elva vald",2020,951,306,32,"flat","all","EE008","EE008",171
"Elva vald",2021,1046,162,103,"flat","all","EE008","EE008",171
"Elva vald",2022,1526,165,123,"flat","all","EE008","EE008",171
"Elva vald",2023,1430,460,348,"flat","all","EE008","EE008",171
"Elva vald",2024,1482,674,507,"flat","all","EE008","EE008",171
"Elva vald",2025,1297,544,423,"flat","all","EE008","EE008",171
"Haapsalu",2005,559,53,31,"flat","all","EE004","EE004",184
"Haapsalu",2006,759,772,475,"flat","all","EE004","EE004",184
"Haapsalu",2007,1084,1466,859,"flat","all","EE004","EE004",184
"Haapsalu",2008,1112,3154,2151,"flat","all","EE004","EE004",184
"Haapsalu",2009,896,3406,2340,"flat","all","EE004","EE004",184
"Haapsalu",2010,811,3235,2120,"flat","all","EE004","EE004",184
"Haapsalu",2011,692,3286,2406,"flat","all","EE004","EE004",184
"Haapsalu",2012,690,3583,2466,"flat","all","EE004","EE004",184
"Haapsalu",2013,616,2919,2061,"flat","all","EE004","EE004",184
"Haapsalu",2014,593,2508,1740,"flat","all","EE004","EE004",184
"Haapsalu",2015,668,2239,1427,"flat","all","EE004","EE004",184
"Haapsalu",2016,743,1732,916,"flat","all","EE004","EE004",184
"Haapsalu",2017,871,1094,470,"flat","all","EE004","EE004",184
"Haapsalu",2018,950,1106,185,"flat","all","EE004","EE004",184
"Haapsalu",2019,1025,1042,5,"flat","all","EE004","EE004",184
"Haapsalu",2020,1092,958,5,"flat","all","EE004","EE004",184
"Haapsalu",2021,1372,878,601,"flat","all","EE004","EE004",184
"Haapsalu",2022,1639,873,666,"flat","all","EE004","EE004",184
"Haapsalu",2023,1864,1216,1010,"flat","all","EE004","EE004",184
"Haapsalu",2024,1789,1572,1365,"flat","all","EE004","EE004",184
"Haapsalu",2025,1724,1885,1684,"flat","all","EE004","EE004",184
"Haljala vald",2005,NA,0,0,"flat","all","EE009","EE006",191
"Haljala vald",2006,NA,0,0,"flat","all","EE009","EE006",191
"Haljala vald",2007,647,76,75,"flat","all","EE009","EE006",191
"Haljala vald",2008,516,212,184,"flat","all","EE009","EE006",191
"Haljala vald",2009,481,77,64,"flat","all","EE009","EE006",191
"Haljala vald",2010,428,87,69,"flat","all","EE009","EE006",191
"Haljala vald",2011,346,181,174,"flat","all","EE009","EE006",191
"Haljala vald",2012,363,183,183,"flat","all","EE009","EE006",191
"Haljala vald",2013,494,234,227,"flat","all","EE009","EE006",191
"Haljala vald",2014,319,164,133,"flat","all","EE009","EE006",191
"Haljala vald",2015,385,170,129,"flat","all","EE009","EE006",191
"Haljala vald",2016,447,64,38,"flat","all","EE009","EE006",191
"Haljala vald",2017,445,0,0,"flat","all","EE009","EE006",191
"Haljala vald",2018,445,0,0,"flat","all","EE009","EE006",191
"Haljala vald",2019,445,0,0,"flat","all","EE009","EE006",191
"Haljala vald",2020,445,0,0,"flat","all","EE009","EE006",191
"Haljala vald",2021,445,0,0,"flat","all","EE009","EE006",191
"Haljala vald",2022,445,0,0,"flat","all","EE009","EE006",191
"Haljala vald",2023,750,77,70,"flat","all","EE009","EE006",191
"Haljala vald",2024,929,100,98,"flat","all","EE009","EE006",191
"Haljala vald",2025,834,127,119,"flat","all","EE009","EE006",191
"Harku vald",2005,1460,34,20,"flat","all","EE001","EE001",198
"Harku vald",2006,1570,687,516,"flat","all","EE001","EE001",198
"Harku vald",2007,1545,854,691,"flat","all","EE001","EE001",198
"Harku vald",2008,1389,1263,1072,"flat","all","EE001","EE001",198
"Harku vald",2009,1102,1001,846,"flat","all","EE001","EE001",198
"Harku vald",2010,997,1103,779,"flat","all","EE001","EE001",198
"Harku vald",2011,1008,1450,1014,"flat","all","EE001","EE001",198
"Harku vald",2012,997,1339,943,"flat","all","EE001","EE001",198
"Harku vald",2013,1062,1184,838,"flat","all","EE001","EE001",198
"Harku vald",2014,1095,988,615,"flat","all","EE001","EE001",198
"Harku vald",2015,1299,971,594,"flat","all","EE001","EE001",198
"Harku vald",2016,1478,1075,701,"flat","all","EE001","EE001",198
"Harku vald",2017,1618,1056,757,"flat","all","EE001","EE001",198
"Harku vald",2018,1631,756,628,"flat","all","EE001","EE001",198
"Harku vald",2019,1749,946,851,"flat","all","EE001","EE001",198
"Harku vald",2020,1961,1853,1521,"flat","all","EE001","EE001",198
"Harku vald",2021,2208,1186,905,"flat","all","EE001","EE001",198
"Harku vald",2022,2852,563,492,"flat","all","EE001","EE001",198
"Harku vald",2023,2902,1576,1240,"flat","all","EE001","EE001",198
"Harku vald",2024,2944,1782,1486,"flat","all","EE001","EE001",198
"Harku vald",2025,3064,1645,1345,"flat","all","EE001","EE001",198
"Hiiumaa vald",2005,NA,0,0,"flat","all","EE004","EE004",205
"Hiiumaa vald",2006,NA,0,0,"flat","all","EE004","EE004",205
"Hiiumaa vald",2007,NA,0,0,"flat","all","EE004","EE004",205
"Hiiumaa vald",2008,NA,0,0,"flat","all","EE004","EE004",205
"Hiiumaa vald",2009,133,44,43,"flat","all","EE004","EE004",205
"Hiiumaa vald",2010,110,8,2,"flat","all","EE004","EE004",205
"Hiiumaa vald",2011,110,0,0,"flat","all","EE004","EE004",205
"Hiiumaa vald",2012,110,0,0,"flat","all","EE004","EE004",205
"Hiiumaa vald",2013,180,13,0,"flat","all","EE004","EE004",205
"Hiiumaa vald",2014,407,187,137,"flat","all","EE004","EE004",205
"Hiiumaa vald",2015,438,191,197,"flat","all","EE004","EE004",205
"Hiiumaa vald",2016,406,224,219,"flat","all","EE004","EE004",205
"Hiiumaa vald",2017,408,78,65,"flat","all","EE004","EE004",205
"Hiiumaa vald",2018,272,32,24,"flat","all","EE004","EE004",205
"Hiiumaa vald",2019,583,13,10,"flat","all","EE004","EE004",205
"Hiiumaa vald",2020,641,0,0,"flat","all","EE004","EE004",205
"Hiiumaa vald",2021,641,0,0,"flat","all","EE004","EE004",205
"Hiiumaa vald",2022,641,0,0,"flat","all","EE004","EE004",205
"Hiiumaa vald",2023,893,140,130,"flat","all","EE004","EE004",205
"Hiiumaa vald",2024,960,165,143,"flat","all","EE004","EE004",205
"Hiiumaa vald",2025,1036,167,143,"flat","all","EE004","EE004",205
"Häädemeeste vald",2005,NA,0,0,"flat","all","EE004","EE004",214
"Häädemeeste vald",2006,NA,0,0,"flat","all","EE004","EE004",214
"Häädemeeste vald",2007,NA,0,0,"flat","all","EE004","EE004",214
"Häädemeeste vald",2008,667,57,51,"flat","all","EE004","EE004",214
"Häädemeeste vald",2009,551,90,78,"flat","all","EE004","EE004",214
"Häädemeeste vald",2010,411,31,30,"flat","all","EE004","EE004",214
"Häädemeeste vald",2011,374,170,146,"flat","all","EE004","EE004",214
"Häädemeeste vald",2012,363,199,137,"flat","all","EE004","EE004",214
"Häädemeeste vald",2013,462,114,81,"flat","all","EE004","EE004",214
"Häädemeeste vald",2014,375,48,43,"flat","all","EE004","EE004",214
"Häädemeeste vald",2015,301,6,5,"flat","all","EE004","EE004",214
"Häädemeeste vald",2016,484,18,8,"flat","all","EE004","EE004",214
"Häädemeeste vald",2017,428,34,18,"flat","all","EE004","EE004",214
"Häädemeeste vald",2018,268,0,0,"flat","all","EE004","EE004",214
"Häädemeeste vald",2019,552,41,33,"flat","all","EE004","EE004",214
"Häädemeeste vald",2020,683,6,3,"flat","all","EE004","EE004",214
"Häädemeeste vald",2021,748,0,0,"flat","all","EE004","EE004",214
"Häädemeeste vald",2022,748,0,0,"flat","all","EE004","EE004",214
"Häädemeeste vald",2023,825,7,7,"flat","all","EE004","EE004",214
"Häädemeeste vald",2024,1133,123,116,"flat","all","EE004","EE004",214
"Häädemeeste vald",2025,1228,204,193,"flat","all","EE004","EE004",214
"Järva vald",2005,NA,0,0,"flat","all","EE009","EE006",255
"Järva vald",2006,NA,0,0,"flat","all","EE009","EE006",255
"Järva vald",2007,NA,0,0,"flat","all","EE009","EE006",255
"Järva vald",2008,301,89,79,"flat","all","EE009","EE006",255
"Järva vald",2009,219,108,93,"flat","all","EE009","EE006",255
"Järva vald",2010,112,120,72,"flat","all","EE009","EE006",255
"Järva vald",2011,80,261,195,"flat","all","EE009","EE006",255
"Järva vald",2012,65,318,223,"flat","all","EE009","EE006",255
"Järva vald",2013,99,123,81,"flat","all","EE009","EE006",255
"Järva vald",2014,117,172,132,"flat","all","EE009","EE006",255
"Järva vald",2015,105,40,30,"flat","all","EE009","EE006",255
"Järva vald",2016,142,71,65,"flat","all","EE009","EE006",255
"Järva vald",2017,276,81,60,"flat","all","EE009","EE006",255
"Järva vald",2018,168,12,9,"flat","all","EE009","EE006",255
"Järva vald",2019,201,32,29,"flat","all","EE009","EE006",255
"Järva vald",2020,223,40,28,"flat","all","EE009","EE006",255
"Järva vald",2021,198,7,5,"flat","all","EE009","EE006",255
"Järva vald",2022,360,64,64,"flat","all","EE009","EE006",255
"Järva vald",2023,467,241,196,"flat","all","EE009","EE006",255
"Järva vald",2024,415,395,328,"flat","all","EE009","EE006",255
"Järva vald",2025,371,377,318,"flat","all","EE009","EE006",255
"Jõelähtme vald",2005,1112,6,4,"flat","all","EE001","EE001",245
"Jõelähtme vald",2006,1253,201,164,"flat","all","EE001","EE001",245
"Jõelähtme vald",2007,1277,434,340,"flat","all","EE001","EE001",245
"Jõelähtme vald",2008,1163,669,563,"flat","all","EE001","EE001",245
"Jõelähtme vald",2009,846,469,408,"flat","all","EE001","EE001",245
"Jõelähtme vald",2010,727,674,535,"flat","all","EE001","EE001",245
"Jõelähtme vald",2011,732,774,682,"flat","all","EE001","EE001",245
"Jõelähtme vald",2012,792,741,547,"flat","all","EE001","EE001",245
"Jõelähtme vald",2013,805,582,385,"flat","all","EE001","EE001",245
"Jõelähtme vald",2014,909,427,262,"flat","all","EE001","EE001",245
"Jõelähtme vald",2015,1046,485,302,"flat","all","EE001","EE001",245
"Jõelähtme vald",2016,1186,424,305,"flat","all","EE001","EE001",245
"Jõelähtme vald",2017,1437,644,491,"flat","all","EE001","EE001",245
"Jõelähtme vald",2018,1598,718,515,"flat","all","EE001","EE001",245
"Jõelähtme vald",2019,1719,965,921,"flat","all","EE001","EE001",245
"Jõelähtme vald",2020,1803,322,274,"flat","all","EE001","EE001",245
"Jõelähtme vald",2021,1876,192,164,"flat","all","EE001","EE001",245
"Jõelähtme vald",2022,2820,493,424,"flat","all","EE001","EE001",245
"Jõelähtme vald",2023,2772,792,632,"flat","all","EE001","EE001",245
"Jõelähtme vald",2024,2664,950,807,"flat","all","EE001","EE001",245
"Jõelähtme vald",2025,2833,790,667,"flat","all","EE001","EE001",245
"Jõgeva vald",2005,196,59,42,"flat","all","EE008","EE008",247
"Jõgeva vald",2006,255,685,459,"flat","all","EE008","EE008",247
"Jõgeva vald",2007,361,524,364,"flat","all","EE008","EE008",247
"Jõgeva vald",2008,342,1055,810,"flat","all","EE008","EE008",247
"Jõgeva vald",2009,273,1653,1299,"flat","all","EE008","EE008",247
"Jõgeva vald",2010,240,1952,1542,"flat","all","EE008","EE008",247
"Jõgeva vald",2011,241,1886,1406,"flat","all","EE008","EE008",247
"Jõgeva vald",2012,214,1751,1133,"flat","all","EE008","EE008",247
"Jõgeva vald",2013,192,1682,1033,"flat","all","EE008","EE008",247
"Jõgeva vald",2014,197,1361,759,"flat","all","EE008","EE008",247
"Jõgeva vald",2015,207,903,564,"flat","all","EE008","EE008",247
"Jõgeva vald",2016,225,695,402,"flat","all","EE008","EE008",247
"Jõgeva vald",2017,272,573,321,"flat","all","EE008","EE008",247
"Jõgeva vald",2018,332,472,110,"flat","all","EE008","EE008",247
"Jõgeva vald",2019,396,376,24,"flat","all","EE008","EE008",247
"Jõgeva vald",2020,450,437,13,"flat","all","EE008","EE008",247
"Jõgeva vald",2021,536,349,226,"flat","all","EE008","EE008",247
"Jõgeva vald",2022,640,380,298,"flat","all","EE008","EE008",247
"Jõgeva vald",2023,538,778,598,"flat","all","EE008","EE008",247
"Jõgeva vald",2024,566,955,783,"flat","all","EE008","EE008",247
"Jõgeva vald",2025,583,900,759,"flat","all","EE008","EE008",247
"Jõhvi vald",2005,310,23,18,"flat","all","EE00A","EE007",251
"Jõhvi vald",2006,479,370,245,"flat","all","EE00A","EE007",251
"Jõhvi vald",2007,700,1084,903,"flat","all","EE00A","EE007",251
"Jõhvi vald",2008,693,1949,1801,"flat","all","EE00A","EE007",251
"Jõhvi vald",2009,489,1699,1579,"flat","all","EE00A","EE007",251
"Jõhvi vald",2010,435,1746,1458,"flat","all","EE00A","EE007",251
"Jõhvi vald",2011,365,1879,1637,"flat","all","EE00A","EE007",251
"Jõhvi vald",2012,351,2043,1802,"flat","all","EE00A","EE007",251
"Jõhvi vald",2013,376,2460,1853,"flat","all","EE00A","EE007",251
"Jõhvi vald",2014,397,2248,1854,"flat","all","EE00A","EE007",251
"Jõhvi vald",2015,400,2432,2056,"flat","all","EE00A","EE007",251
"Jõhvi vald",2016,383,2423,2187,"flat","all","EE00A","EE007",251
"Jõhvi vald",2017,364,2198,1853,"flat","all","EE00A","EE007",251
"Jõhvi vald",2018,340,2208,2026,"flat","all","EE00A","EE007",251
"Jõhvi vald",2019,371,1719,1520,"flat","all","EE00A","EE007",251
"Jõhvi vald",2020,435,1148,970,"flat","all","EE00A","EE007",251
"Jõhvi vald",2021,442,1061,819,"flat","all","EE00A","EE007",251
"Jõhvi vald",2022,570,758,567,"flat","all","EE00A","EE007",251
"Jõhvi vald",2023,708,783,613,"flat","all","EE00A","EE007",251
"Jõhvi vald",2024,794,946,785,"flat","all","EE00A","EE007",251
"Jõhvi vald",2025,701,1068,887,"flat","all","EE00A","EE007",251
"Kadrina vald",2005,NA,0,0,"flat","all","EE009","EE006",272
"Kadrina vald",2006,339,77,58,"flat","all","EE009","EE006",272
"Kadrina vald",2007,470,236,157,"flat","all","EE009","EE006",272
"Kadrina vald",2008,465,387,322,"flat","all","EE009","EE006",272
"Kadrina vald",2009,356,284,256,"flat","all","EE009","EE006",272
"Kadrina vald",2010,278,322,277,"flat","all","EE009","EE006",272
"Kadrina vald",2011,221,379,337,"flat","all","EE009","EE006",272
"Kadrina vald",2012,191,449,420,"flat","all","EE009","EE006",272
"Kadrina vald",2013,181,472,358,"flat","all","EE009","EE006",272
"Kadrina vald",2014,207,382,297,"flat","all","EE009","EE006",272
"Kadrina vald",2015,217,280,225,"flat","all","EE009","EE006",272
"Kadrina vald",2016,306,126,102,"flat","all","EE009","EE006",272
"Kadrina vald",2017,340,122,98,"flat","all","EE009","EE006",272
"Kadrina vald",2018,424,85,60,"flat","all","EE009","EE006",272
"Kadrina vald",2019,492,92,64,"flat","all","EE009","EE006",272
"Kadrina vald",2020,518,119,86,"flat","all","EE009","EE006",272
"Kadrina vald",2021,537,64,61,"flat","all","EE009","EE006",272
"Kadrina vald",2022,837,60,51,"flat","all","EE009","EE006",272
"Kadrina vald",2023,803,205,182,"flat","all","EE009","EE006",272
"Kadrina vald",2024,724,229,194,"flat","all","EE009","EE006",272
"Kadrina vald",2025,675,235,204,"flat","all","EE009","EE006",272
"Kambja vald",2005,NA,0,0,"flat","all","EE008","EE008",283
"Kambja vald",2006,1175,588,462,"flat","all","EE008","EE008",283
"Kambja vald",2007,1080,750,600,"flat","all","EE008","EE008",283
"Kambja vald",2008,1100,760,630,"flat","all","EE008","EE008",283
"Kambja vald",2009,875,697,562,"flat","all","EE008","EE008",283
"Kambja vald",2010,815,932,709,"flat","all","EE008","EE008",283
"Kambja vald",2011,790,946,712,"flat","all","EE008","EE008",283
"Kambja vald",2012,832,990,779,"flat","all","EE008","EE008",283
"Kambja vald",2013,896,937,671,"flat","all","EE008","EE008",283
"Kambja vald",2014,980,989,618,"flat","all","EE008","EE008",283
"Kambja vald",2015,1100,1184,655,"flat","all","EE008","EE008",283
"Kambja vald",2016,1142,996,671,"flat","all","EE008","EE008",283
"Kambja vald",2017,1170,877,720,"flat","all","EE008","EE008",283
"Kambja vald",2018,1193,905,808,"flat","all","EE008","EE008",283
"Kambja vald",2019,1242,748,602,"flat","all","EE008","EE008",283
"Kambja vald",2020,1296,535,437,"flat","all","EE008","EE008",283
"Kambja vald",2021,1532,660,542,"flat","all","EE008","EE008",283
"Kambja vald",2022,1838,213,157,"flat","all","EE008","EE008",283
"Kambja vald",2023,1889,550,422,"flat","all","EE008","EE008",283
"Kambja vald",2024,2173,772,611,"flat","all","EE008","EE008",283
"Kambja vald",2025,2138,806,660,"flat","all","EE008","EE008",283
"Kanepi vald",2005,NA,0,0,"flat","all","EE008","EE008",284
"Kanepi vald",2006,NA,0,0,"flat","all","EE008","EE008",284
"Kanepi vald",2007,252,13,4,"flat","all","EE008","EE008",284
"Kanepi vald",2008,251,82,27,"flat","all","EE008","EE008",284
"Kanepi vald",2009,196,30,16,"flat","all","EE008","EE008",284
"Kanepi vald",2010,294,63,58,"flat","all","EE008","EE008",284
"Kanepi vald",2011,341,122,91,"flat","all","EE008","EE008",284
"Kanepi vald",2012,337,109,83,"flat","all","EE008","EE008",284
"Kanepi vald",2013,285,126,104,"flat","all","EE008","EE008",284
"Kanepi vald",2014,298,174,152,"flat","all","EE008","EE008",284
"Kanepi vald",2015,250,161,116,"flat","all","EE008","EE008",284
"Kanepi vald",2016,318,42,32,"flat","all","EE008","EE008",284
"Kanepi vald",2017,375,6,3,"flat","all","EE008","EE008",284
"Kanepi vald",2018,362,0,0,"flat","all","EE008","EE008",284
"Kanepi vald",2019,362,0,0,"flat","all","EE008","EE008",284
"Kanepi vald",2020,362,0,0,"flat","all","EE008","EE008",284
"Kanepi vald",2021,362,0,0,"flat","all","EE008","EE008",284
"Kanepi vald",2022,362,0,0,"flat","all","EE008","EE008",284
"Kanepi vald",2023,424,31,28,"flat","all","EE008","EE008",284
"Kanepi vald",2024,501,103,96,"flat","all","EE008","EE008",284
"Kanepi vald",2025,542,149,138,"flat","all","EE008","EE008",284
"Kastre vald",2005,228,17,13,"flat","all","EE008","EE008",291
"Kastre vald",2006,553,212,192,"flat","all","EE008","EE008",291
"Kastre vald",2007,643,229,189,"flat","all","EE008","EE008",291
"Kastre vald",2008,667,397,362,"flat","all","EE008","EE008",291
"Kastre vald",2009,617,398,362,"flat","all","EE008","EE008",291
"Kastre vald",2010,532,630,497,"flat","all","EE008","EE008",291
"Kastre vald",2011,473,691,569,"flat","all","EE008","EE008",291
"Kastre vald",2012,427,642,522,"flat","all","EE008","EE008",291
"Kastre vald",2013,396,459,363,"flat","all","EE008","EE008",291
"Kastre vald",2014,444,314,179,"flat","all","EE008","EE008",291
"Kastre vald",2015,446,371,231,"flat","all","EE008","EE008",291
"Kastre vald",2016,455,265,170,"flat","all","EE008","EE008",291
"Kastre vald",2017,432,164,97,"flat","all","EE008","EE008",291
"Kastre vald",2018,510,170,107,"flat","all","EE008","EE008",291
"Kastre vald",2019,677,100,67,"flat","all","EE008","EE008",291
"Kastre vald",2020,789,18,12,"flat","all","EE008","EE008",291
"Kastre vald",2021,1155,58,53,"flat","all","EE008","EE008",291
"Kastre vald",2022,1749,76,75,"flat","all","EE008","EE008",291
"Kastre vald",2023,1367,196,147,"flat","all","EE008","EE008",291
"Kastre vald",2024,1112,159,132,"flat","all","EE008","EE008",291
"Kastre vald",2025,1114,208,165,"flat","all","EE008","EE008",291
"Kehtna vald",2005,218,7,7,"flat","all","EE009","EE006",293
"Kehtna vald",2006,254,233,188,"flat","all","EE009","EE006",293
"Kehtna vald",2007,307,199,160,"flat","all","EE009","EE006",293
"Kehtna vald",2008,391,400,352,"flat","all","EE009","EE006",293
"Kehtna vald",2009,323,495,463,"flat","all","EE009","EE006",293
"Kehtna vald",2010,256,744,624,"flat","all","EE009","EE006",293
"Kehtna vald",2011,232,1017,855,"flat","all","EE009","EE006",293
"Kehtna vald",2012,214,1143,823,"flat","all","EE009","EE006",293
"Kehtna vald",2013,214,1478,789,"flat","all","EE009","EE006",293
"Kehtna vald",2014,215,868,655,"flat","all","EE009","EE006",293
"Kehtna vald",2015,235,533,446,"flat","all","EE009","EE006",293
"Kehtna vald",2016,272,547,410,"flat","all","EE009","EE006",293
"Kehtna vald",2017,265,443,396,"flat","all","EE009","EE006",293
"Kehtna vald",2018,294,390,357,"flat","all","EE009","EE006",293
"Kehtna vald",2019,339,377,339,"flat","all","EE009","EE006",293
"Kehtna vald",2020,387,196,190,"flat","all","EE009","EE006",293
"Kehtna vald",2021,483,76,71,"flat","all","EE009","EE006",293
"Kehtna vald",2022,487,72,61,"flat","all","EE009","EE006",293
"Kehtna vald",2023,671,200,171,"flat","all","EE009","EE006",293
"Kehtna vald",2024,681,405,338,"flat","all","EE009","EE006",293
"Kehtna vald",2025,646,375,330,"flat","all","EE009","EE006",293
"Keila",2005,1080,38,27,"flat","all","EE001","EE001",296
"Keila",2006,1184,742,576,"flat","all","EE001","EE001",296
"Keila",2007,1356,1801,1333,"flat","all","EE001","EE001",296
"Keila",2008,1177,2030,1110,"flat","all","EE001","EE001",296
"Keila",2009,787,1711,882,"flat","all","EE001","EE001",296
"Keila",2010,695,1634,833,"flat","all","EE001","EE001",296
"Keila",2011,758,1345,675,"flat","all","EE001","EE001",296
"Keila",2012,704,1212,395,"flat","all","EE001","EE001",296
"Keila",2013,883,979,326,"flat","all","EE001","EE001",296
"Keila",2014,1035,1242,442,"flat","all","EE001","EE001",296
"Keila",2015,1117,1109,417,"flat","all","EE001","EE001",296
"Keila",2016,1188,1578,620,"flat","all","EE001","EE001",296
"Keila",2017,1309,1662,521,"flat","all","EE001","EE001",296
"Keila",2018,1343,1374,150,"flat","all","EE001","EE001",296
"Keila",2019,1337,858,11,"flat","all","EE001","EE001",296
"Keila",2020,1371,725,0,"flat","all","EE001","EE001",296
"Keila",2021,1878,986,386,"flat","all","EE001","EE001",296
"Keila",2022,2563,1192,386,"flat","all","EE001","EE001",296
"Keila",2023,2595,1119,618,"flat","all","EE001","EE001",296
"Keila",2024,2780,1290,1093,"flat","all","EE001","EE001",296
"Keila",2025,2811,978,828,"flat","all","EE001","EE001",296
"Kihnu vald",2005,NA,0,0,"flat","all","EE004","EE004",303
"Kihnu vald",2006,NA,0,0,"flat","all","EE004","EE004",303
"Kihnu vald",2007,NA,0,0,"flat","all","EE004","EE004",303
"Kihnu vald",2008,NA,0,0,"flat","all","EE004","EE004",303
"Kihnu vald",2009,NA,0,0,"flat","all","EE004","EE004",303
"Kihnu vald",2010,NA,0,0,"flat","all","EE004","EE004",303
"Kihnu vald",2011,NA,0,0,"flat","all","EE004","EE004",303
