"source_file","year","price_m2","advertisments_sum","actives_sum","parish","type","typev2"
"Hinnastatistika - Korterite üürimine - Kihnu vald VS Kihnu vald.pdf",2012,NA,0,0,"Kihnu vald","flat","rent"
"Hinnastatistika - Korterite üürimine - Kihnu vald VS Kihnu vald.pdf",2013,NA,0,0,"Kihnu vald","flat","rent"
"Hinnastatistika - Korterite üürimine - Kihnu vald VS Kihnu vald.pdf",2014,NA,0,0,"Kihnu vald","flat","rent"
"Hinnastatistika - Korterite üürimine - Kihnu vald VS Kihnu vald.pdf",2015,NA,0,0,"Kihnu vald","flat","rent"
"Hinnastatistika - Korterite üürimine - Kihnu vald VS Kihnu vald.pdf",2016,NA,0,0,"Kihnu vald","flat","rent"
"Hinnastatistika - Korterite üürimine - Kihnu vald VS Kihnu vald.pdf",2017,NA,0,0,"Kihnu vald","flat","rent"
"Hinnastatistika - Korterite üürimine - Kihnu vald VS Kihnu vald.pdf",2018,NA,0,0,"Kihnu vald","flat","rent"
"Hinnastatistika - Korterite üürimine - Kihnu vald VS Kihnu vald.pdf",2019,NA,0,0,"Kihnu vald","flat","rent"
"Hinnastatistika - Korterite üürimine - Kihnu vald VS Kihnu vald.pdf",2020,NA,0,0,"Kihnu vald","flat","rent"
"Hinnastatistika - Korterite üürimine - Kihnu vald VS Kihnu vald.pdf",2021,NA,0,0,"Kihnu vald","flat","rent"
"Hinnastatistika - Korterite üürimine - Kihnu vald VS Kihnu vald.pdf",2022,NA,0,0,"Kihnu vald","flat","rent"
"Hinnastatistika - Korterite üürimine - Kihnu vald VS Kihnu vald.pdf",2023,NA,0,0,"Kihnu vald","flat","rent"
"Hinnastatistika - Korterite üürimine - Kihnu vald VS Kihnu vald.pdf",2024,NA,0,0,"Kihnu vald","flat","rent"
"Hinnastatistika - Korterite üürimine - Kihnu vald VS Kihnu vald.pdf",2025,NA,0,0,"Kihnu vald","flat","rent"
"Hinnastatistika - Korterite üürimine - Kiili vald VS Kiili vald.pdf",2005,NA,0,0,"Kiili vald","flat","rent"
"Hinnastatistika - Korterite üürimine - Kiili vald VS Kiili vald.pdf",2006,NA,0,0,"Kiili vald","flat","rent"
"Hinnastatistika - Korterite üürimine - Kiili vald VS Kiili vald.pdf",2007,NA,0,0,"Kiili vald","flat","rent"
"Hinnastatistika - Korterite üürimine - Kiili vald VS Kiili vald.pdf",2008,NA,0,0,"Kiili vald","flat","rent"
"Hinnastatistika - Korterite üürimine - Kiili vald VS Kiili vald.pdf",2009,NA,0,0,"Kiili vald","flat","rent"
"Hinnastatistika - Korterite üürimine - Kiili vald VS Kiili vald.pdf",2010,NA,0,0,"Kiili vald","flat","rent"
"Hinnastatistika - Korterite üürimine - Kiili vald VS Kiili vald.pdf",2011,NA,0,0,"Kiili vald","flat","rent"
"Hinnastatistika - Korterite üürimine - Kiili vald VS Kiili vald.pdf",2012,NA,0,0,"Kiili vald","flat","rent"
"Hinnastatistika - Korterite üürimine - Kiili vald VS Kiili vald.pdf",2013,NA,0,0,"Kiili vald","flat","rent"
"Hinnastatistika - Korterite üürimine - Kiili vald VS Kiili vald.pdf",2014,NA,0,0,"Kiili vald","flat","rent"
"Hinnastatistika - Korterite üürimine - Kiili vald VS Kiili vald.pdf",2015,NA,0,0,"Kiili vald","flat","rent"
"Hinnastatistika - Korterite üürimine - Kiili vald VS Kiili vald.pdf",2016,NA,0,0,"Kiili vald","flat","rent"
"Hinnastatistika - Korterite üürimine - Kiili vald VS Kiili vald.pdf",2017,NA,0,0,"Kiili vald","flat","rent"
"Hinnastatistika - Korterite üürimine - Kiili vald VS Kiili vald.pdf",2018,NA,0,0,"Kiili vald","flat","rent"
"Hinnastatistika - Korterite üürimine - Kiili vald VS Kiili vald.pdf",2019,NA,0,0,"Kiili vald","flat","rent"
"Hinnastatistika - Korterite üürimine - Kiili vald VS Kiili vald.pdf",2020,NA,0,0,"Kiili vald","flat","rent"
"Hinnastatistika - Korterite üürimine - Kiili vald VS Kiili vald.pdf",2021,NA,0,0,"Kiili vald","flat","rent"
"Hinnastatistika - Korterite üürimine - Kiili vald VS Kiili vald.pdf",2022,NA,0,0,"Kiili vald","flat","rent"
"Hinnastatistika - Korterite üürimine - Kiili vald VS Kiili vald.pdf",2023,NA,0,0,"Kiili vald","flat","rent"
"Hinnastatistika - Korterite üürimine - Kiili vald VS Kiili vald.pdf",2024,NA,0,0,"Kiili vald","flat","rent"
"Hinnastatistika - Korterite üürimine - Kiili vald VS Kiili vald.pdf",2025,NA,0,0,"Kiili vald","flat","rent"
"Hinnastatistika - Korterite üürimine - Kohila vald VS Kohila vald.pdf",2005,NA,0,0,"Kohila vald","flat","rent"
"Hinnastatistika - Korterite üürimine - Kohila vald VS Kohila vald.pdf",2006,NA,0,0,"Kohila vald","flat","rent"
"Hinnastatistika - Korterite üürimine - Kohila vald VS Kohila vald.pdf",2007,NA,0,0,"Kohila vald","flat","rent"
"Hinnastatistika - Korterite üürimine - Kohila vald VS Kohila vald.pdf",2008,NA,0,0,"Kohila vald","flat","rent"
"Hinnastatistika - Korterite üürimine - Kohila vald VS Kohila vald.pdf",2009,NA,0,0,"Kohila vald","flat","rent"
"Hinnastatistika - Korterite üürimine - Kohila vald VS Kohila vald.pdf",2010,NA,0,0,"Kohila vald","flat","rent"
"Hinnastatistika - Korterite üürimine - Kohila vald VS Kohila vald.pdf",2011,NA,0,0,"Kohila vald","flat","rent"
"Hinnastatistika - Korterite üürimine - Kohila vald VS Kohila vald.pdf",2012,NA,0,0,"Kohila vald","flat","rent"
"Hinnastatistika - Korterite üürimine - Kohila vald VS Kohila vald.pdf",2013,NA,0,0,"Kohila vald","flat","rent"
"Hinnastatistika - Korterite üürimine - Kohila vald VS Kohila vald.pdf",2014,NA,0,0,"Kohila vald","flat","rent"
"Hinnastatistika - Korterite üürimine - Kohila vald VS Kohila vald.pdf",2015,NA,0,0,"Kohila vald","flat","rent"
"Hinnastatistika - Korterite üürimine - Kohila vald VS Kohila vald.pdf",2016,NA,0,0,"Kohila vald","flat","rent"
"Hinnastatistika - Korterite üürimine - Kohila vald VS Kohila vald.pdf",2017,NA,0,0,"Kohila vald","flat","rent"
"Hinnastatistika - Korterite üürimine - Kohila vald VS Kohila vald.pdf",2018,NA,0,0,"Kohila vald","flat","rent"
"Hinnastatistika - Korterite üürimine - Kohila vald VS Kohila vald.pdf",2019,NA,0,0,"Kohila vald","flat","rent"
"Hinnastatistika - Korterite üürimine - Kohila vald VS Kohila vald.pdf",2020,NA,0,0,"Kohila vald","flat","rent"
"Hinnastatistika - Korterite üürimine - Kohila vald VS Kohila vald.pdf",2021,NA,0,0,"Kohila vald","flat","rent"
"Hinnastatistika - Korterite üürimine - Kohila vald VS Kohila vald.pdf",2022,NA,0,0,"Kohila vald","flat","rent"
"Hinnastatistika - Korterite üürimine - Kohila vald VS Kohila vald.pdf",2023,8,6,3,"Kohila vald","flat","rent"
"Hinnastatistika - Korterite üürimine - Kohila vald VS Kohila vald.pdf",2024,8,12,9,"Kohila vald","flat","rent"
"Hinnastatistika - Korterite üürimine - Kohila vald VS Kohila vald.pdf",2025,10,6,3,"Kohila vald","flat","rent"
"Hinnastatistika - Korterite üürimine - Kohtla-Järve VS Kohtla-Järve.pdf",2005,NA,0,0,"Kohtla-Järve","flat","rent"
"Hinnastatistika - Korterite üürimine - Kohtla-Järve VS Kohtla-Järve.pdf",2006,2,35,25,"Kohtla-Järve","flat","rent"
"Hinnastatistika - Korterite üürimine - Kohtla-Järve VS Kohtla-Järve.pdf",2007,2,192,112,"Kohtla-Järve","flat","rent"
"Hinnastatistika - Korterite üürimine - Kohtla-Järve VS Kohtla-Järve.pdf",2008,4,412,295,"Kohtla-Järve","flat","rent"
"Hinnastatistika - Korterite üürimine - Kohtla-Järve VS Kohtla-Järve.pdf",2009,2,520,387,"Kohtla-Järve","flat","rent"
"Hinnastatistika - Korterite üürimine - Kohtla-Järve VS Kohtla-Järve.pdf",2010,1,510,403,"Kohtla-Järve","flat","rent"
"Hinnastatistika - Korterite üürimine - Kohtla-Järve VS Kohtla-Järve.pdf",2011,1,550,445,"Kohtla-Järve","flat","rent"
"Hinnastatistika - Korterite üürimine - Kohtla-Järve VS Kohtla-Järve.pdf",2012,2,550,413,"Kohtla-Järve","flat","rent"
"Hinnastatistika - Korterite üürimine - Kohtla-Järve VS Kohtla-Järve.pdf",2013,2,828,429,"Kohtla-Järve","flat","rent"
"Hinnastatistika - Korterite üürimine - Kohtla-Järve VS Kohtla-Järve.pdf",2014,2,717,453,"Kohtla-Järve","flat","rent"
"Hinnastatistika - Korterite üürimine - Kohtla-Järve VS Kohtla-Järve.pdf",2015,3,765,587,"Kohtla-Järve","flat","rent"
"Hinnastatistika - Korterite üürimine - Kohtla-Järve VS Kohtla-Järve.pdf",2016,2,666,564,"Kohtla-Järve","flat","rent"
"Hinnastatistika - Korterite üürimine - Kohtla-Järve VS Kohtla-Järve.pdf",2017,2,296,213,"Kohtla-Järve","flat","rent"
"Hinnastatistika - Korterite üürimine - Kohtla-Järve VS Kohtla-Järve.pdf",2018,3,370,286,"Kohtla-Järve","flat","rent"
"Hinnastatistika - Korterite üürimine - Kohtla-Järve VS Kohtla-Järve.pdf",2019,3,374,285,"Kohtla-Järve","flat","rent"
"Hinnastatistika - Korterite üürimine - Kohtla-Järve VS Kohtla-Järve.pdf",2020,3,537,438,"Kohtla-Järve","flat","rent"
"Hinnastatistika - Korterite üürimine - Kohtla-Järve VS Kohtla-Järve.pdf",2021,4,486,352,"Kohtla-Järve","flat","rent"
"Hinnastatistika - Korterite üürimine - Kohtla-Järve VS Kohtla-Järve.pdf",2022,6,539,348,"Kohtla-Järve","flat","rent"
"Hinnastatistika - Korterite üürimine - Kohtla-Järve VS Kohtla-Järve.pdf",2023,5,644,448,"Kohtla-Järve","flat","rent"
"Hinnastatistika - Korterite üürimine - Kohtla-Järve VS Kohtla-Järve.pdf",2024,5,618,401,"Kohtla-Järve","flat","rent"
"Hinnastatistika - Korterite üürimine - Kohtla-Järve VS Kohtla-Järve.pdf",2025,5,544,371,"Kohtla-Järve","flat","rent"
"Hinnastatistika - Korterite üürimine - Kose vald VS Kose vald.pdf",2005,NA,0,0,"Kose vald","flat","rent"
"Hinnastatistika - Korterite üürimine - Kose vald VS Kose vald.pdf",2006,NA,0,0,"Kose vald","flat","rent"
"Hinnastatistika - Korterite üürimine - Kose vald VS Kose vald.pdf",2007,NA,0,0,"Kose vald","flat","rent"
"Hinnastatistika - Korterite üürimine - Kose vald VS Kose vald.pdf",2008,NA,0,0,"Kose vald","flat","rent"
"Hinnastatistika - Korterite üürimine - Kose vald VS Kose vald.pdf",2009,NA,0,0,"Kose vald","flat","rent"
"Hinnastatistika - Korterite üürimine - Kose vald VS Kose vald.pdf",2010,NA,0,0,"Kose vald","flat","rent"
"Hinnastatistika - Korterite üürimine - Kose vald VS Kose vald.pdf",2011,NA,0,0,"Kose vald","flat","rent"
"Hinnastatistika - Korterite üürimine - Kose vald VS Kose vald.pdf",2012,NA,0,0,"Kose vald","flat","rent"
"Hinnastatistika - Korterite üürimine - Kose vald VS Kose vald.pdf",2013,NA,0,0,"Kose vald","flat","rent"
"Hinnastatistika - Korterite üürimine - Kose vald VS Kose vald.pdf",2014,NA,0,0,"Kose vald","flat","rent"
"Hinnastatistika - Korterite üürimine - Kose vald VS Kose vald.pdf",2015,NA,0,0,"Kose vald","flat","rent"
"Hinnastatistika - Korterite üürimine - Kose vald VS Kose vald.pdf",2016,NA,0,0,"Kose vald","flat","rent"
"Hinnastatistika - Korterite üürimine - Kose vald VS Kose vald.pdf",2017,NA,0,0,"Kose vald","flat","rent"
"Hinnastatistika - Korterite üürimine - Kose vald VS Kose vald.pdf",2018,NA,0,0,"Kose vald","flat","rent"
"Hinnastatistika - Korterite üürimine - Kose vald VS Kose vald.pdf",2019,6,26,21,"Kose vald","flat","rent"
"Hinnastatistika - Korterite üürimine - Kose vald VS Kose vald.pdf",2020,6,57,39,"Kose vald","flat","rent"
"Hinnastatistika - Korterite üürimine - Kose vald VS Kose vald.pdf",2021,6,27,22,"Kose vald","flat","rent"
"Hinnastatistika - Korterite üürimine - Kose vald VS Kose vald.pdf",2022,6,0,0,"Kose vald","flat","rent"
"Hinnastatistika - Korterite üürimine - Kose vald VS Kose vald.pdf",2023,7,72,54,"Kose vald","flat","rent"
"Hinnastatistika - Korterite üürimine - Kose vald VS Kose vald.pdf",2024,7,107,77,"Kose vald","flat","rent"
"Hinnastatistika - Korterite üürimine - Kose vald VS Kose vald.pdf",2025,7,112,78,"Kose vald","flat","rent"
"Hinnastatistika - Korterite üürimine - Kuusalu vald VS Kuusalu vald.pdf",2005,NA,0,0,"Kuusalu vald","flat","rent"
"Hinnastatistika - Korterite üürimine - Kuusalu vald VS Kuusalu vald.pdf",2006,NA,0,0,"Kuusalu vald","flat","rent"
"Hinnastatistika - Korterite üürimine - Kuusalu vald VS Kuusalu vald.pdf",2007,NA,0,0,"Kuusalu vald","flat","rent"
"Hinnastatistika - Korterite üürimine - Kuusalu vald VS Kuusalu vald.pdf",2008,NA,0,0,"Kuusalu vald","flat","rent"
"Hinnastatistika - Korterite üürimine - Kuusalu vald VS Kuusalu vald.pdf",2009,NA,0,0,"Kuusalu vald","flat","rent"
"Hinnastatistika - Korterite üürimine - Kuusalu vald VS Kuusalu vald.pdf",2010,NA,0,0,"Kuusalu vald","flat","rent"
"Hinnastatistika - Korterite üürimine - Kuusalu vald VS Kuusalu vald.pdf",2011,NA,0,0,"Kuusalu vald","flat","rent"
"Hinnastatistika - Korterite üürimine - Kuusalu vald VS Kuusalu vald.pdf",2012,NA,0,0,"Kuusalu vald","flat","rent"
"Hinnastatistika - Korterite üürimine - Kuusalu vald VS Kuusalu vald.pdf",2013,NA,0,0,"Kuusalu vald","flat","rent"
"Hinnastatistika - Korterite üürimine - Kuusalu vald VS Kuusalu vald.pdf",2014,NA,0,0,"Kuusalu vald","flat","rent"
"Hinnastatistika - Korterite üürimine - Kuusalu vald VS Kuusalu vald.pdf",2015,NA,0,0,"Kuusalu vald","flat","rent"
"Hinnastatistika - Korterite üürimine - Kuusalu vald VS Kuusalu vald.pdf",2016,NA,0,0,"Kuusalu vald","flat","rent"
"Hinnastatistika - Korterite üürimine - Kuusalu vald VS Kuusalu vald.pdf",2017,NA,0,0,"Kuusalu vald","flat","rent"
"Hinnastatistika - Korterite üürimine - Kuusalu vald VS Kuusalu vald.pdf",2018,NA,0,0,"Kuusalu vald","flat","rent"
"Hinnastatistika - Korterite üürimine - Kuusalu vald VS Kuusalu vald.pdf",2019,NA,0,0,"Kuusalu vald","flat","rent"
"Hinnastatistika - Korterite üürimine - Kuusalu vald VS Kuusalu vald.pdf",2020,NA,0,0,"Kuusalu vald","flat","rent"
"Hinnastatistika - Korterite üürimine - Kuusalu vald VS Kuusalu vald.pdf",2021,NA,0,0,"Kuusalu vald","flat","rent"
"Hinnastatistika - Korterite üürimine - Kuusalu vald VS Kuusalu vald.pdf",2022,NA,0,0,"Kuusalu vald","flat","rent"
"Hinnastatistika - Korterite üürimine - Kuusalu vald VS Kuusalu vald.pdf",2023,NA,0,0,"Kuusalu vald","flat","rent"
"Hinnastatistika - Korterite üürimine - Kuusalu vald VS Kuusalu vald.pdf",2024,NA,0,0,"Kuusalu vald","flat","rent"
"Hinnastatistika - Korterite üürimine - Kuusalu vald VS Kuusalu vald.pdf",2025,NA,0,0,"Kuusalu vald","flat","rent"
"Hinnastatistika - Korterite üürimine - Loksa VS Loksa.pdf",2005,NA,0,0,"Loksa","flat","rent"
"Hinnastatistika - Korterite üürimine - Loksa VS Loksa.pdf",2006,NA,0,0,"Loksa","flat","rent"
"Hinnastatistika - Korterite üürimine - Loksa VS Loksa.pdf",2007,NA,0,0,"Loksa","flat","rent"
"Hinnastatistika - Korterite üürimine - Loksa VS Loksa.pdf",2008,NA,0,0,"Loksa","flat","rent"
"Hinnastatistika - Korterite üürimine - Loksa VS Loksa.pdf",2009,NA,0,0,"Loksa","flat","rent"
"Hinnastatistika - Korterite üürimine - Loksa VS Loksa.pdf",2010,NA,0,0,"Loksa","flat","rent"
"Hinnastatistika - Korterite üürimine - Loksa VS Loksa.pdf",2011,NA,0,0,"Loksa","flat","rent"
"Hinnastatistika - Korterite üürimine - Loksa VS Loksa.pdf",2012,NA,0,0,"Loksa","flat","rent"
"Hinnastatistika - Korterite üürimine - Loksa VS Loksa.pdf",2013,NA,0,0,"Loksa","flat","rent"
"Hinnastatistika - Korterite üürimine - Loksa VS Loksa.pdf",2014,NA,0,0,"Loksa","flat","rent"
"Hinnastatistika - Korterite üürimine - Loksa VS Loksa.pdf",2015,NA,0,0,"Loksa","flat","rent"
"Hinnastatistika - Korterite üürimine - Loksa VS Loksa.pdf",2016,NA,0,0,"Loksa","flat","rent"
"Hinnastatistika - Korterite üürimine - Loksa VS Loksa.pdf",2017,NA,0,0,"Loksa","flat","rent"
"Hinnastatistika - Korterite üürimine - Loksa VS Loksa.pdf",2018,NA,0,0,"Loksa","flat","rent"
"Hinnastatistika - Korterite üürimine - Loksa VS Loksa.pdf",2019,NA,0,0,"Loksa","flat","rent"
"Hinnastatistika - Korterite üürimine - Loksa VS Loksa.pdf",2020,NA,0,0,"Loksa","flat","rent"
"Hinnastatistika - Korterite üürimine - Loksa VS Loksa.pdf",2021,NA,0,0,"Loksa","flat","rent"
"Hinnastatistika - Korterite üürimine - Loksa VS Loksa.pdf",2022,NA,0,0,"Loksa","flat","rent"
"Hinnastatistika - Korterite üürimine - Loksa VS Loksa.pdf",2023,NA,0,0,"Loksa","flat","rent"
"Hinnastatistika - Korterite üürimine - Loksa VS Loksa.pdf",2024,NA,0,0,"Loksa","flat","rent"
"Hinnastatistika - Korterite üürimine - Loksa VS Loksa.pdf",2025,NA,0,0,"Loksa","flat","rent"
"Hinnastatistika - Korterite üürimine - Luunja vald VS Luunja vald.pdf",2005,NA,0,0,"Luunja vald","flat","rent"
"Hinnastatistika - Korterite üürimine - Luunja vald VS Luunja vald.pdf",2006,NA,0,0,"Luunja vald","flat","rent"
"Hinnastatistika - Korterite üürimine - Luunja vald VS Luunja vald.pdf",2007,NA,0,0,"Luunja vald","flat","rent"
"Hinnastatistika - Korterite üürimine - Luunja vald VS Luunja vald.pdf",2008,NA,0,0,"Luunja vald","flat","rent"
"Hinnastatistika - Korterite üürimine - Luunja vald VS Luunja vald.pdf",2009,NA,0,0,"Luunja vald","flat","rent"
"Hinnastatistika - Korterite üürimine - Luunja vald VS Luunja vald.pdf",2010,NA,0,0,"Luunja vald","flat","rent"
"Hinnastatistika - Korterite üürimine - Luunja vald VS Luunja vald.pdf",2011,NA,0,0,"Luunja vald","flat","rent"
"Hinnastatistika - Korterite üürimine - Luunja vald VS Luunja vald.pdf",2012,NA,0,0,"Luunja vald","flat","rent"
"Hinnastatistika - Korterite üürimine - Luunja vald VS Luunja vald.pdf",2013,NA,0,0,"Luunja vald","flat","rent"
"Hinnastatistika - Korterite üürimine - Luunja vald VS Luunja vald.pdf",2014,NA,0,0,"Luunja vald","flat","rent"
"Hinnastatistika - Korterite üürimine - Luunja vald VS Luunja vald.pdf",2015,NA,0,0,"Luunja vald","flat","rent"
"Hinnastatistika - Korterite üürimine - Luunja vald VS Luunja vald.pdf",2016,NA,0,0,"Luunja vald","flat","rent"
"Hinnastatistika - Korterite üürimine - Luunja vald VS Luunja vald.pdf",2017,NA,0,0,"Luunja vald","flat","rent"
"Hinnastatistika - Korterite üürimine - Luunja vald VS Luunja vald.pdf",2018,NA,0,0,"Luunja vald","flat","rent"
"Hinnastatistika - Korterite üürimine - Luunja vald VS Luunja vald.pdf",2019,NA,0,0,"Luunja vald","flat","rent"
"Hinnastatistika - Korterite üürimine - Luunja vald VS Luunja vald.pdf",2020,NA,0,0,"Luunja vald","flat","rent"
"Hinnastatistika - Korterite üürimine - Luunja vald VS Luunja vald.pdf",2021,NA,0,0,"Luunja vald","flat","rent"
"Hinnastatistika - Korterite üürimine - Luunja vald VS Luunja vald.pdf",2022,NA,0,0,"Luunja vald","flat","rent"
"Hinnastatistika - Korterite üürimine - Luunja vald VS Luunja vald.pdf",2023,NA,0,0,"Luunja vald","flat","rent"
"Hinnastatistika - Korterite üürimine - Luunja vald VS Luunja vald.pdf",2024,NA,0,0,"Luunja vald","flat","rent"
"Hinnastatistika - Korterite üürimine - Luunja vald VS Luunja vald.pdf",2025,9,9,6,"Luunja vald","flat","rent"
"Hinnastatistika - Korterite üürimine - Lääne-Harju vald VS Lääne-Harju vald.pdf",2005,NA,0,0,"Lääne-Harju vald","flat","rent"
"Hinnastatistika - Korterite üürimine - Lääne-Harju vald VS Lääne-Harju vald.pdf",2006,3,19,7,"Lääne-Harju vald","flat","rent"
"Hinnastatistika - Korterite üürimine - Lääne-Harju vald VS Lääne-Harju vald.pdf",2007,5,75,49,"Lääne-Harju vald","flat","rent"
"Hinnastatistika - Korterite üürimine - Lääne-Harju vald VS Lääne-Harju vald.pdf",2008,4,327,222,"Lääne-Harju vald","flat","rent"
"Hinnastatistika - Korterite üürimine - Lääne-Harju vald VS Lääne-Harju vald.pdf",2009,2,587,349,"Lääne-Harju vald","flat","rent"
"Hinnastatistika - Korterite üürimine - Lääne-Harju vald VS Lääne-Harju vald.pdf",2010,2,545,284,"Lääne-Harju vald","flat","rent"
"Hinnastatistika - Korterite üürimine - Lääne-Harju vald VS Lääne-Harju vald.pdf",2011,3,322,158,"Lääne-Harju vald","flat","rent"
"Hinnastatistika - Korterite üürimine - Lääne-Harju vald VS Lääne-Harju vald.pdf",2012,2,213,89,"Lääne-Harju vald","flat","rent"
"Hinnastatistika - Korterite üürimine - Lääne-Harju vald VS Lääne-Harju vald.pdf",2013,2,119,44,"Lääne-Harju vald","flat","rent"
"Hinnastatistika - Korterite üürimine - Lääne-Harju vald VS Lääne-Harju vald.pdf",2014,5,127,32,"Lääne-Harju vald","flat","rent"
"Hinnastatistika - Korterite üürimine - Lääne-Harju vald VS Lääne-Harju vald.pdf",2015,4,139,35,"Lääne-Harju vald","flat","rent"
"Hinnastatistika - Korterite üürimine - Lääne-Harju vald VS Lääne-Harju vald.pdf",2016,4,155,41,"Lääne-Harju vald","flat","rent"
"Hinnastatistika - Korterite üürimine - Lääne-Harju vald VS Lääne-Harju vald.pdf",2017,6,135,53,"Lääne-Harju vald","flat","rent"
"Hinnastatistika - Korterite üürimine - Lääne-Harju vald VS Lääne-Harju vald.pdf",2018,5,109,12,"Lääne-Harju vald","flat","rent"
"Hinnastatistika - Korterite üürimine - Lääne-Harju vald VS Lääne-Harju vald.pdf",2019,12,111,2,"Lääne-Harju vald","flat","rent"
"Hinnastatistika - Korterite üürimine - Lääne-Harju vald VS Lääne-Harju vald.pdf",2020,6,217,4,"Lääne-Harju vald","flat","rent"
"Hinnastatistika - Korterite üürimine - Lääne-Harju vald VS Lääne-Harju vald.pdf",2021,6,221,105,"Lääne-Harju vald","flat","rent"
"Hinnastatistika - Korterite üürimine - Lääne-Harju vald VS Lääne-Harju vald.pdf",2022,8,248,126,"Lääne-Harju vald","flat","rent"
"Hinnastatistika - Korterite üürimine - Lääne-Harju vald VS Lääne-Harju vald.pdf",2023,8,451,253,"Lääne-Harju vald","flat","rent"
"Hinnastatistika - Korterite üürimine - Lääne-Harju vald VS Lääne-Harju vald.pdf",2024,7,544,340,"Lääne-Harju vald","flat","rent"
"Hinnastatistika - Korterite üürimine - Lääne-Harju vald VS Lääne-Harju vald.pdf",2025,7,436,275,"Lääne-Harju vald","flat","rent"
"Hinnastatistika - Korterite üürimine - Lääne-Nigula vald VS Lääne-Nigula vald.pdf",2005,NA,0,0,"Lääne-Nigula vald","flat","rent"
"Hinnastatistika - Korterite üürimine - Lääne-Nigula vald VS Lääne-Nigula vald.pdf",2006,NA,0,0,"Lääne-Nigula vald","flat","rent"
"Hinnastatistika - Korterite üürimine - Lääne-Nigula vald VS Lääne-Nigula vald.pdf",2007,NA,0,0,"Lääne-Nigula vald","flat","rent"
"Hinnastatistika - Korterite üürimine - Lääne-Nigula vald VS Lääne-Nigula vald.pdf",2008,NA,0,0,"Lääne-Nigula vald","flat","rent"
"Hinnastatistika - Korterite üürimine - Lääne-Nigula vald VS Lääne-Nigula vald.pdf",2009,NA,0,0,"Lääne-Nigula vald","flat","rent"
"Hinnastatistika - Korterite üürimine - Lääne-Nigula vald VS Lääne-Nigula vald.pdf",2010,NA,0,0,"Lääne-Nigula vald","flat","rent"
"Hinnastatistika - Korterite üürimine - Lääne-Nigula vald VS Lääne-Nigula vald.pdf",2011,NA,0,0,"Lääne-Nigula vald","flat","rent"
"Hinnastatistika - Korterite üürimine - Lääne-Nigula vald VS Lääne-Nigula vald.pdf",2012,NA,0,0,"Lääne-Nigula vald","flat","rent"
"Hinnastatistika - Korterite üürimine - Lääne-Nigula vald VS Lääne-Nigula vald.pdf",2013,NA,0,0,"Lääne-Nigula vald","flat","rent"
"Hinnastatistika - Korterite üürimine - Lääne-Nigula vald VS Lääne-Nigula vald.pdf",2014,NA,0,0,"Lääne-Nigula vald","flat","rent"
"Hinnastatistika - Korterite üürimine - Lääne-Nigula vald VS Lääne-Nigula vald.pdf",2015,NA,0,0,"Lääne-Nigula vald","flat","rent"
"Hinnastatistika - Korterite üürimine - Lääne-Nigula vald VS Lääne-Nigula vald.pdf",2016,NA,0,0,"Lääne-Nigula vald","flat","rent"
"Hinnastatistika - Korterite üürimine - Lääne-Nigula vald VS Lääne-Nigula vald.pdf",2017,NA,0,0,"Lääne-Nigula vald","flat","rent"
"Hinnastatistika - Korterite üürimine - Lääne-Nigula vald VS Lääne-Nigula vald.pdf",2018,NA,0,0,"Lääne-Nigula vald","flat","rent"
"Hinnastatistika - Korterite üürimine - Lääne-Nigula vald VS Lääne-Nigula vald.pdf",2019,NA,0,0,"Lääne-Nigula vald","flat","rent"
"Hinnastatistika - Korterite üürimine - Lääne-Nigula vald VS Lääne-Nigula vald.pdf",2020,NA,0,0,"Lääne-Nigula vald","flat","rent"
"Hinnastatistika - Korterite üürimine - Lääne-Nigula vald VS Lääne-Nigula vald.pdf",2021,NA,0,0,"Lääne-Nigula vald","flat","rent"
"Hinnastatistika - Korterite üürimine - Lääne-Nigula vald VS Lääne-Nigula vald.pdf",2022,NA,0,0,"Lääne-Nigula vald","flat","rent"
"Hinnastatistika - Korterite üürimine - Lääne-Nigula vald VS Lääne-Nigula vald.pdf",2023,5,21,15,"Lääne-Nigula vald","flat","rent"
"Hinnastatistika - Korterite üürimine - Lääne-Nigula vald VS Lääne-Nigula vald.pdf",2024,5,49,37,"Lääne-Nigula vald","flat","rent"
"Hinnastatistika - Korterite üürimine - Lääne-Nigula vald VS Lääne-Nigula vald.pdf",2025,5,21,16,"Lääne-Nigula vald","flat","rent"
"Hinnastatistika - Korterite üürimine - Lääneranna vald VS Lääneranna vald.pdf",2005,NA,0,0,"Lääneranna vald","flat","rent"
"Hinnastatistika - Korterite üürimine - Lääneranna vald VS Lääneranna vald.pdf",2006,NA,0,0,"Lääneranna vald","flat","rent"
"Hinnastatistika - Korterite üürimine - Lääneranna vald VS Lääneranna vald.pdf",2007,NA,0,0,"Lääneranna vald","flat","rent"
"Hinnastatistika - Korterite üürimine - Lääneranna vald VS Lääneranna vald.pdf",2008,NA,0,0,"Lääneranna vald","flat","rent"
"Hinnastatistika - Korterite üürimine - Lääneranna vald VS Lääneranna vald.pdf",2009,NA,0,0,"Lääneranna vald","flat","rent"
"Hinnastatistika - Korterite üürimine - Lääneranna vald VS Lääneranna vald.pdf",2010,NA,0,0,"Lääneranna vald","flat","rent"
"Hinnastatistika - Korterite üürimine - Lääneranna vald VS Lääneranna vald.pdf",2011,NA,0,0,"Lääneranna vald","flat","rent"
