"year","NUTS 3 CODE 2021","vald_clean","vald","type","LAU CODE","NUTS 3 CODE 2016","number","median_price_final","average_price_final"
2008,"EE00A","sillamae linn","Sillamäe linn","house",735,"EE007",NA,411.273333333333,624.69380952381
2008,"EE00A","toila vald","Toila vald","house",803,"EE007",27.3333333333333,411.273333333333,485.206666666667
2009,"EE001","anija vald","Anija vald","house",141,"EE001",11,294.63,312.05
2009,"EE001","harku vald","Harku vald","house",198,"EE001",14,689.92,710.54
2009,"EE001","joelahtme vald","Jõelähtme vald","house",245,"EE001",6,783.43,1007.79
2009,"EE001","keila linn","Keila linn","house",296,"EE001",12,504.23,517.9
2009,"EE001","kiili vald","Kiili vald","house",304,"EE001",6,452.31,503.57
2009,"EE001","kose vald","Kose vald","house",338,"EE001",9,230.64,223.18
2009,"EE001","kuusalu vald","Kuusalu vald","house",353,"EE001",15,355.06,980.91
2009,"EE001","laaneharju vald","Lääne-Harju vald","house",431,"EE001",7,325.12,510.89
2009,"EE001","loksa linn","Loksa linn","house",424,"EE001",3,492.43,576.575
2009,"EE001","maardu linn","Maardu linn","house",446,"EE001",1,964.185,1029.175
2009,"EE001","raasiku vald","Raasiku vald","house",651,"EE001",4,726.44,817.965
2009,"EE001","rae vald","Rae vald","house",653,"EE001",26,945.58,877.11
2009,"EE001","saku vald","Saku vald","house",718,"EE001",10,572.9,572.81
2009,"EE001","saue vald","Saue vald","house",726,"EE001",31,473.05,685.19
2009,"EE001","tallinn","Tallinn","house",784,"EE001",183,1060.44,1209.08
2009,"EE001","viimsi vald","Viimsi vald","house",890,"EE001",23,945.24,1007.14
2009,"EE004","haademeeste vald","Häädemeeste vald","house",214,"EE004",7,174.3,256.96
2009,"EE004","haapsalu linn","Haapsalu linn","house",184,"EE004",16,562.46,603.62
2009,"EE004","hiiumaa vald","Hiiumaa vald","house",205,"EE004",15,336.71,454.54
2009,"EE004","kihnu vald","Kihnu vald","house",303,"EE004",NA,257.97,361.335555555556
2009,"EE004","laanenigula vald","Lääne-Nigula vald","house",441,"EE004",14,139.12,277.84
2009,"EE004","laaneranna vald","Lääneranna vald","house",430,"EE004",6,86.99,139.3
2009,"EE004","muhu vald","Muhu vald","house",478,"EE004",2,346.953333333333,505.803333333333
2009,"EE004","parnu linn","Pärnu linn","house",624,"EE004",50,483.09,625.83
2009,"EE004","pohjaparnumaa vald","Põhja-Pärnumaa vald","house",638,"EE004",11,138.57,131.92
2009,"EE004","ruhnu vald","Ruhnu vald","house",689,"EE004",1,257.97,361.335555555556
2009,"EE004","saarde vald","Saarde vald","house",712,"EE004",4,220.37,259.36
2009,"EE004","saaremaa vald","Saaremaa vald","house",714,"EE004",31,398.95,474.34
2009,"EE004","tori vald","Tori vald","house",809,"EE004",15,257.97,287.67
2009,"EE004","vormsi vald","Vormsi vald","house",907,"EE004",1,334.271615132177,440.232156259909
2009,"EE008","antsla vald","Antsla vald","house",142,"EE008",9,265.93,236.84
2009,"EE008","elva vald","Elva vald","house",171,"EE008",20,123.56,233.26
2009,"EE008","jogeva vald","Jõgeva vald","house",247,"EE008",16,66.5,87.56
2009,"EE008","kambja vald","Kambja vald","house",283,"EE008",18,535.91,545.61
2009,"EE008","kanepi vald","Kanepi vald","house",284,"EE008",10,89.53,192.21
2009,"EE008","kastre vald","Kastre vald","house",291,"EE008",2,379.755,362.995
2009,"EE008","luunja vald","Luunja vald","house",432,"EE008",5,448.82,563.05
2009,"EE008","mulgi vald","Mulgi vald","house",480,"EE008",16,83.6,163.84
2009,"EE008","mustvee vald","Mustvee vald","house",486,"EE008",12,160.16,262.89
2009,"EE008","noo vald","Nõo vald","house",528,"EE008",8,303.9,395.28
2009,"EE008","otepaa vald","Otepää vald","house",557,"EE008",15,303.08,455.65
2009,"EE008","peipsiaare vald","Peipsiääre vald","house",586,"EE008",6,120.78,227.25
2009,"EE008","pohjasakala vald","Põhja-Sakala vald","house",615,"EE008",9,52.83,66.38
2009,"EE008","poltsamaa vald","Põltsamaa vald","house",618,"EE008",19,189.17,207.05
2009,"EE008","polva vald","Põlva vald","house",622,"EE008",9,277.62,287.72
2009,"EE008","rapina vald","Räpina vald","house",708,"EE008",12,67.56,102.66
2009,"EE008","rouge vald","Rõuge vald","house",698,"EE008",3,136.415,165.155
2009,"EE008","setomaa vald","Setomaa vald","house",732,"EE008",7,55.45,181.85
2009,"EE008","tartu linn","Tartu linn","house",793,"EE008",54,506.69,608.22
2009,"EE008","tartu vald","Tartu vald","house",796,"EE008",22,392.19,506.44
2009,"EE008","torva vald","Tõrva vald","house",824,"EE008",6,213.17,278.55
2009,"EE008","valga vald","Valga vald","house",855,"EE008",13,119.35,227.54
2009,"EE008","viljandi linn","Viljandi linn","house",897,"EE008",16,305.52,373.21
2009,"EE008","viljandi vald","Viljandi vald","house",899,"EE008",20,104.39,177.24
2009,"EE008","voru linn","Võru linn","house",919,"EE008",5,467.8,458.27
2009,"EE008","voru vald","Võru vald","house",917,"EE008",12,123.94,134.55
2009,"EE009","haljala vald","Haljala vald","house",191,"EE006",11,227.83,454.23
2009,"EE009","jarva vald","Järva vald","house",255,"EE006",23,67.28,106.32
2009,"EE009","kadrina vald","Kadrina vald","house",272,"EE006",5,319.56,428.21
2009,"EE009","kehtna vald","Kehtna vald","house",293,"EE006",7,133.95,129.85
2009,"EE009","kohila vald","Kohila vald","house",317,"EE006",9,447.89,515.39
2009,"EE009","marjamaa vald","Märjamaa vald","house",503,"EE006",15,51.62,170.69
2009,"EE009","paide linn","Paide linn","house",567,"EE006",4,331.97,436.82
2009,"EE009","rakvere linn","Rakvere linn","house",663,"EE006",16,453.02,505.34
2009,"EE009","rakvere vald","Rakvere vald","house",661,"EE006",4,434.385,487.475
2009,"EE009","rapla vald","Rapla vald","house",668,"EE006",10,266.62,294.82
2009,"EE009","tapa vald","Tapa vald","house",792,"EE006",14,197.36,202.96
2009,"EE009","turi vald","Türi vald","house",834,"EE006",22,66.6,208.09
2009,"EE009","vaikemaarja vald","Väike-Maarja vald","house",928,"EE006",13,151.45,172.72
2009,"EE009","vinni vald","Vinni vald","house",901,"EE006",14,104.99,141.26
2009,"EE009","virunigula vald","Viru-Nigula vald","house",903,"EE006",4,286.245,266.295
2009,"EE00A","alutaguse vald","Alutaguse vald","house",130,"EE007",10,246.85,271.15
2009,"EE00A","johvi vald","Jõhvi vald","house",251,"EE007",16,527.23,466.56
2009,"EE00A","kohtlajarve linn","Kohtla-Järve linn","house",321,"EE007",8,221.13,230.51
2009,"EE00A","luganuse vald","Lüganuse vald","house",442,"EE007",21,85.39,120.7
2009,"EE00A","narva linn","Narva linn","house",511,"EE007",15,498.77,472.51
2009,"EE00A","narvajoesuu linn","Narva-Jõesuu linn","house",514,"EE007",2,725.193333333333,914.01
2009,"EE00A","sillamae linn","Sillamäe linn","house",735,"EE007",NA,266.67,307.927777777778
2009,"EE00A","toila vald","Toila vald","house",803,"EE007",15.6666666666667,286.49,286.136666666667
2010,"EE001","anija vald","Anija vald","house",141,"EE001",9,441.21,469.15
2010,"EE001","harku vald","Harku vald","house",198,"EE001",21,683.21,701.43
2010,"EE001","joelahtme vald","Jõelähtme vald","house",245,"EE001",9,602.45,888.8
2010,"EE001","keila linn","Keila linn","house",296,"EE001",16,754.55,815.4
2010,"EE001","kiili vald","Kiili vald","house",304,"EE001",11,402.68,667.1
2010,"EE001","kose vald","Kose vald","house",338,"EE001",7,377.54,540.15
2010,"EE001","kuusalu vald","Kuusalu vald","house",353,"EE001",6,387.17,516.89
2010,"EE001","laaneharju vald","Lääne-Harju vald","house",431,"EE001",12,286.42,704.86
2010,"EE001","loksa linn","Loksa linn","house",424,"EE001",7,334.62,392.4
2010,"EE001","maardu linn","Maardu linn","house",446,"EE001",13,716.77,845.59
2010,"EE001","raasiku vald","Raasiku vald","house",651,"EE001",7,684.39,707.28
2010,"EE001","rae vald","Rae vald","house",653,"EE001",43,933.17,847.55
2010,"EE001","saku vald","Saku vald","house",718,"EE001",12,598.46,584.3
2010,"EE001","saue vald","Saue vald","house",726,"EE001",38,470.88,590
2010,"EE001","tallinn","Tallinn","house",784,"EE001",223,977.62,1185.93
2010,"EE001","viimsi vald","Viimsi vald","house",890,"EE001",46,871.05,881.5
2010,"EE004","haademeeste vald","Häädemeeste vald","house",214,"EE004",9,234.66,258.77
2010,"EE004","haapsalu linn","Haapsalu linn","house",184,"EE004",21,549.91,567.36
2010,"EE004","hiiumaa vald","Hiiumaa vald","house",205,"EE004",9,347.35,507.32
2010,"EE004","kihnu vald","Kihnu vald","house",303,"EE004",NA,291.005,347.05
2010,"EE004","laanenigula vald","Lääne-Nigula vald","house",441,"EE004",6,215.1,229.31
2010,"EE004","laaneranna vald","Lääneranna vald","house",430,"EE004",15,47.77,136.63
2010,"EE004","muhu vald","Muhu vald","house",478,"EE004",3,350.225,512.225
2010,"EE004","parnu linn","Pärnu linn","house",624,"EE004",80,407.63,506.59
2010,"EE004","pohjaparnumaa vald","Põhja-Pärnumaa vald","house",638,"EE004",12,101.59,114.99
2010,"EE004","ruhnu vald","Ruhnu vald","house",689,"EE004",NA,291.005,347.05
2010,"EE004","saarde vald","Saarde vald","house",712,"EE004",8,151.51,197.77
2010,"EE004","saaremaa vald","Saaremaa vald","house",714,"EE004",41,438.55,577.64
2010,"EE004","tori vald","Tori vald","house",809,"EE004",26,365.11,374.12
2010,"EE004","vormsi vald","Vormsi vald","house",907,"EE004",1,377.077611201067,422.82738988998
2010,"EE008","antsla vald","Antsla vald","house",142,"EE008",1,290.92,281.82
2010,"EE008","elva vald","Elva vald","house",171,"EE008",20,325.87,534
2010,"EE008","jogeva vald","Jõgeva vald","house",247,"EE008",17,75.55,236.95
2010,"EE008","kambja vald","Kambja vald","house",283,"EE008",15,429.8,481.33
2010,"EE008","kanepi vald","Kanepi vald","house",284,"EE008",6,134.67,120.76
2010,"EE008","kastre vald","Kastre vald","house",291,"EE008",6,475.36,478.11
2010,"EE008","luunja vald","Luunja vald","house",432,"EE008",5,787.95,754.68
2010,"EE008","mulgi vald","Mulgi vald","house",480,"EE008",26,100.86,132
2010,"EE008","mustvee vald","Mustvee vald","house",486,"EE008",19,134.48,189.55
2010,"EE008","noo vald","Nõo vald","house",528,"EE008",9,313.43,342.6
2010,"EE008","otepaa vald","Otepää vald","house",557,"EE008",10,315.2,354.68
2010,"EE008","peipsiaare vald","Peipsiääre vald","house",586,"EE008",14,179.58,164.88
2010,"EE008","pohjasakala vald","Põhja-Sakala vald","house",615,"EE008",23,127.82,167.13
2010,"EE008","poltsamaa vald","Põltsamaa vald","house",618,"EE008",15,175.29,238.6
2010,"EE008","polva vald","Põlva vald","house",622,"EE008",18,116.49,162.07
2010,"EE008","rapina vald","Räpina vald","house",708,"EE008",9,115.08,126.93
2010,"EE008","rouge vald","Rõuge vald","house",698,"EE008",9,104.26,122.09
2010,"EE008","setomaa vald","Setomaa vald","house",732,"EE008",13,76.63,140.42
2010,"EE008","tartu linn","Tartu linn","house",793,"EE008",98,582.51,611.92
2010,"EE008","tartu vald","Tartu vald","house",796,"EE008",17,338.97,436.41
2010,"EE008","torva vald","Tõrva vald","house",824,"EE008",9,249.41,216.28
2010,"EE008","valga vald","Valga vald","house",855,"EE008",11,260.86,314.82
2010,"EE008","viljandi linn","Viljandi linn","house",897,"EE008",24,347.76,378.22
2010,"EE008","viljandi vald","Viljandi vald","house",899,"EE008",27,161.04,182.97
2010,"EE008","voru linn","Võru linn","house",919,"EE008",12,353.39,428.84
2010,"EE008","voru vald","Võru vald","house",917,"EE008",15,127.82,148.62
2010,"EE009","haljala vald","Haljala vald","house",191,"EE006",23,426.44,524.08
2010,"EE009","jarva vald","Järva vald","house",255,"EE006",26,226.68,261.04
2010,"EE009","kadrina vald","Kadrina vald","house",272,"EE006",4,281.05,370.435
2010,"EE009","kehtna vald","Kehtna vald","house",293,"EE006",9,52.53,274.51
2010,"EE009","kohila vald","Kohila vald","house",317,"EE006",6,455.06,429.95
2010,"EE009","marjamaa vald","Märjamaa vald","house",503,"EE006",16,99.71,201.67
2010,"EE009","paide linn","Paide linn","house",567,"EE006",7,155.07,262.3
2010,"EE009","rakvere linn","Rakvere linn","house",663,"EE006",22,389.58,435.61
2010,"EE009","rakvere vald","Rakvere vald","house",661,"EE006",11,314.68,464.14
2010,"EE009","rapla vald","Rapla vald","house",668,"EE006",16,309.34,307.6
2010,"EE009","tapa vald","Tapa vald","house",792,"EE006",21,209.55,204.85
2010,"EE009","turi vald","Türi vald","house",834,"EE006",23,93.99,240.57
2010,"EE009","vaikemaarja vald","Väike-Maarja vald","house",928,"EE006",14,68.02,116.75
2010,"EE009","vinni vald","Vinni vald","house",901,"EE006",16,102.27,156.59
2010,"EE009","virunigula vald","Viru-Nigula vald","house",903,"EE006",5,389.71,315.15
2010,"EE00A","alutaguse vald","Alutaguse vald","house",130,"EE007",17,122.04,144.54
2010,"EE00A","johvi vald","Jõhvi vald","house",251,"EE007",25,265.68,371.46
2010,"EE00A","kohtlajarve linn","Kohtla-Järve linn","house",321,"EE007",15,259.23,259.6
2010,"EE00A","luganuse vald","Lüganuse vald","house",442,"EE007",11,146.17,211.41
2010,"EE00A","narva linn","Narva linn","house",511,"EE007",4,425.115,467.575
2010,"EE00A","narvajoesuu linn","Narva-Jõesuu linn","house",514,"EE007",4,510.596666666667,626.06
2010,"EE00A","sillamae linn","Sillamäe linn","house",735,"EE007",1,177.963333333333,245.896
2010,"EE00A","toila vald","Toila vald","house",803,"EE007",17.6666666666667,177.963333333333,242.47
2011,"EE001","anija vald","Anija vald","house",141,"EE001",13,346.02,451.65
2011,"EE001","harku vald","Harku vald","house",198,"EE001",13,809.8,879.46
2011,"EE001","joelahtme vald","Jõelähtme vald","house",245,"EE001",16,862.53,1010.91
2011,"EE001","keila linn","Keila linn","house",296,"EE001",19,675.32,621.82
2011,"EE001","kiili vald","Kiili vald","house",304,"EE001",8,751.88,722.58
2011,"EE001","kose vald","Kose vald","house",338,"EE001",12,324.64,394.4
2011,"EE001","kuusalu vald","Kuusalu vald","house",353,"EE001",12,642.7,827.08
2011,"EE001","laaneharju vald","Lääne-Harju vald","house",431,"EE001",9,279.46,339.49
2011,"EE001","loksa linn","Loksa linn","house",424,"EE001",7,334.61,344.2
2011,"EE001","maardu linn","Maardu linn","house",446,"EE001",8,660.76,775.38
2011,"EE001","raasiku vald","Raasiku vald","house",651,"EE001",13,360.82,536.29
2011,"EE001","rae vald","Rae vald","house",653,"EE001",21,884.96,723.58
2011,"EE001","saku vald","Saku vald","house",718,"EE001",17,570.78,579.92
2011,"EE001","saue vald","Saue vald","house",726,"EE001",41,744.58,975.79
2011,"EE001","tallinn","Tallinn","house",784,"EE001",238,1140.6,1346.44
2011,"EE001","viimsi vald","Viimsi vald","house",890,"EE001",53,1043.54,1260.42
2011,"EE004","haademeeste vald","Häädemeeste vald","house",214,"EE004",6,583.3,607.42
2011,"EE004","haapsalu linn","Haapsalu linn","house",184,"EE004",15,421.87,559.89
2011,"EE004","hiiumaa vald","Hiiumaa vald","house",205,"EE004",20,431.81,517.47
2011,"EE004","kihnu vald","Kihnu vald","house",303,"EE004",1,414.2,454.051111111111
2011,"EE004","laanenigula vald","Lääne-Nigula vald","house",441,"EE004",17,147.92,292.82
2011,"EE004","laaneranna vald","Lääneranna vald","house",430,"EE004",4,69.095,164.635
2011,"EE004","muhu vald","Muhu vald","house",478,"EE004",3,353.496666666667,518.646666666667
2011,"EE004","parnu linn","Pärnu linn","house",624,"EE004",74,532.09,644.38
2011,"EE004","pohjaparnumaa vald","Põhja-Pärnumaa vald","house",638,"EE004",15,130.97,156.42
2011,"EE004","ruhnu vald","Ruhnu vald","house",689,"EE004",NA,414.2,454.051111111111
2011,"EE004","saarde vald","Saarde vald","house",712,"EE004",15,275.65,309.25
2011,"EE004","saaremaa vald","Saaremaa vald","house",714,"EE004",57,414.2,484.64
2011,"EE004","tori vald","Tori vald","house",809,"EE004",21,388.41,514.17
2011,"EE004","vormsi vald","Vormsi vald","house",907,"EE004",1,536.710869433452,553.191892199269
2011,"EE008","antsla vald","Antsla vald","house",142,"EE008",12,315.91,326.8
2011,"EE008","elva vald","Elva vald","house",171,"EE008",37,325.87,367.5
2011,"EE008","jogeva vald","Jõgeva vald","house",247,"EE008",18,160.83,231.1
2011,"EE008","kambja vald","Kambja vald","house",283,"EE008",25,737.7,736.03
2011,"EE008","kanepi vald","Kanepi vald","house",284,"EE008",5,420.6,376.48
2011,"EE008","kastre vald","Kastre vald","house",291,"EE008",16,580.87,631.48
2011,"EE008","luunja vald","Luunja vald","house",432,"EE008",12,781.57,740.29
2011,"EE008","mulgi vald","Mulgi vald","house",480,"EE008",27,88.97,123.52
2011,"EE008","mustvee vald","Mustvee vald","house",486,"EE008",28,179.67,257.33
2011,"EE008","noo vald","Nõo vald","house",528,"EE008",15,284.15,338.44
2011,"EE008","otepaa vald","Otepää vald","house",557,"EE008",9,159.69,312.68
2011,"EE008","peipsiaare vald","Peipsiääre vald","house",586,"EE008",9,70.92,147.78
2011,"EE008","pohjasakala vald","Põhja-Sakala vald","house",615,"EE008",17,74.29,139.85
2011,"EE008","poltsamaa vald","Põltsamaa vald","house",618,"EE008",19,153.93,199.55
2011,"EE008","polva vald","Põlva vald","house",622,"EE008",17,289.07,304.47
2011,"EE008","rapina vald","Räpina vald","house",708,"EE008",21,196.76,207.3
2011,"EE008","rouge vald","Rõuge vald","house",698,"EE008",8,90.76,175.26
2011,"EE008","setomaa vald","Setomaa vald","house",732,"EE008",7,41.67,163.9
2011,"EE008","tartu linn","Tartu linn","house",793,"EE008",85,654.45,682.5
2011,"EE008","tartu vald","Tartu vald","house",796,"EE008",15,585.21,616.04
2011,"EE008","torva vald","Tõrva vald","house",824,"EE008",10,170.95,154.57
2011,"EE008","valga vald","Valga vald","house",855,"EE008",11,110,315.57
2011,"EE008","viljandi linn","Viljandi linn","house",897,"EE008",35,338.31,382.26
2011,"EE008","viljandi vald","Viljandi vald","house",899,"EE008",29,197.91,288.14
2011,"EE008","voru linn","Võru linn","house",919,"EE008",8,480.27,469.68
2011,"EE008","voru vald","Võru vald","house",917,"EE008",6,126.8,371.86
2011,"EE009","haljala vald","Haljala vald","house",191,"EE006",16,288.41,289.37
2011,"EE009","jarva vald","Järva vald","house",255,"EE006",35,110.09,140.13
2011,"EE009","kadrina vald","Kadrina vald","house",272,"EE006",8,242.54,312.66
2011,"EE009","kehtna vald","Kehtna vald","house",293,"EE006",11,240.42,233.38
2011,"EE009","kohila vald","Kohila vald","house",317,"EE006",14,452.37,530.1
2011,"EE009","marjamaa vald","Märjamaa vald","house",503,"EE006",20,140.55,212.15
2011,"EE009","paide linn","Paide linn","house",567,"EE006",14,325.25,373.31
2011,"EE009","rakvere linn","Rakvere linn","house",663,"EE006",21,433.58,464.63
2011,"EE009","rakvere vald","Rakvere vald","house",661,"EE006",10,209.65,217.7
2011,"EE009","rapla vald","Rapla vald","house",668,"EE006",22,214.07,281.55
2011,"EE009","tapa vald","Tapa vald","house",792,"EE006",17,231.44,192.54
2011,"EE009","turi vald","Türi vald","house",834,"EE006",18,169.74,182.37
2011,"EE009","vaikemaarja vald","Väike-Maarja vald","house",928,"EE006",15,73.27,86.07
2011,"EE009","vinni vald","Vinni vald","house",901,"EE006",17,208.21,278.71
2011,"EE009","virunigula vald","Viru-Nigula vald","house",903,"EE006",5,256.68,268
2011,"EE00A","alutaguse vald","Alutaguse vald","house",130,"EE007",16,105.38,179.38
2011,"EE00A","johvi vald","Jõhvi vald","house",251,"EE007",47,357.68,519.8
2011,"EE00A","kohtlajarve linn","Kohtla-Järve linn","house",321,"EE007",18,275.38,318.4
2011,"EE00A","luganuse vald","Lüganuse vald","house",442,"EE007",19,184.17,191.23
2011,"EE00A","narva linn","Narva linn","house",511,"EE007",13,351.46,462.64
2011,"EE00A","narvajoesuu linn","Narva-Jõesuu linn","house",514,"EE007",5,296,338.11
2011,"EE00A","sillamae linn","Sillamäe linn","house",735,"EE007",NA,275.38,329.480476190476
2011,"EE00A","toila vald","Toila vald","house",803,"EE007",27.3333333333333,215.743333333333,296.803333333333
2012,"EE001","anija vald","Anija vald","house",141,"EE001",14,459.88,501.45
2012,"EE001","harku vald","Harku vald","house",198,"EE001",26,994.39,872.83
2012,"EE001","joelahtme vald","Jõelähtme vald","house",245,"EE001",12,982.41,1355.64
2012,"EE001","keila linn","Keila linn","house",296,"EE001",26,773.11,793.74
2012,"EE001","kiili vald","Kiili vald","house",304,"EE001",11,950.57,797.1
2012,"EE001","kose vald","Kose vald","house",338,"EE001",9,136.83,241.01
2012,"EE001","kuusalu vald","Kuusalu vald","house",353,"EE001",16,458.9,576.52
2012,"EE001","laaneharju vald","Lääne-Harju vald","house",431,"EE001",27,586.51,659.7
2012,"EE001","loksa linn","Loksa linn","house",424,"EE001",3,395.72,477.582
2012,"EE001","maardu linn","Maardu linn","house",446,"EE001",12,947.36,872.24
2012,"EE001","raasiku vald","Raasiku vald","house",651,"EE001",11,753.85,713.31
2012,"EE001","rae vald","Rae vald","house",653,"EE001",61,1061.57,931.32
2012,"EE001","saku vald","Saku vald","house",718,"EE001",21,999.42,844.24
2012,"EE001","saue vald","Saue vald","house",726,"EE001",49,604.09,646.97
2012,"EE001","tallinn","Tallinn","house",784,"EE001",205,1137.28,1330.18
2012,"EE001","viimsi vald","Viimsi vald","house",890,"EE001",38,871.4,1074
2012,"EE004","haademeeste vald","Häädemeeste vald","house",214,"EE004",9,401.42,405.74
2012,"EE004","haapsalu linn","Haapsalu linn","house",184,"EE004",28,514.59,611.95
2012,"EE004","hiiumaa vald","Hiiumaa vald","house",205,"EE004",18,421.62,508.62
2012,"EE004","kihnu vald","Kihnu vald","house",303,"EE004",1,323.06,375.866
2012,"EE004","laanenigula vald","Lääne-Nigula vald","house",441,"EE004",21,270.27,251.92
2012,"EE004","laaneranna vald","Lääneranna vald","house",430,"EE004",11,90.42,192.64
2012,"EE004","muhu vald","Muhu vald","house",478,"EE004",4,356.768333333333,525.068333333333
2012,"EE004","parnu linn","Pärnu linn","house",624,"EE004",88,491.82,612.21
2012,"EE004","pohjaparnumaa vald","Põhja-Pärnumaa vald","house",638,"EE004",13,158.56,176.13
2012,"EE004","ruhnu vald","Ruhnu vald","house",689,"EE004",NA,323.06,375.866
2012,"EE004","saarde vald","Saarde vald","house",712,"EE004",9,148.15,164.4
2012,"EE004","saaremaa vald","Saaremaa vald","house",714,"EE004",43,293.39,416.38
2012,"EE004","tori vald","Tori vald","house",809,"EE004",27,352.73,418.67
2012,"EE004","vormsi vald","Vormsi vald","house",907,"EE004",2,418.613745724701,457.935282317784
2012,"EE008","antsla vald","Antsla vald","house",142,"EE008",9,281.53,310.69
2012,"EE008","elva vald","Elva vald","house",171,"EE008",28,314.47,416.22
2012,"EE008","jogeva vald","Jõgeva vald","house",247,"EE008",33,263.16,320.92
2012,"EE008","kambja vald","Kambja vald","house",283,"EE008",31,751.78,746.35
2012,"EE008","kanepi vald","Kanepi vald","house",284,"EE008",6,72.4,106.09
2012,"EE008","kastre vald","Kastre vald","house",291,"EE008",11,212.18,277
2012,"EE008","luunja vald","Luunja vald","house",432,"EE008",11,877.19,833.21
2012,"EE008","mulgi vald","Mulgi vald","house",480,"EE008",26,70.62,111.18
2012,"EE008","mustvee vald","Mustvee vald","house",486,"EE008",30,169.33,211.86
2012,"EE008","noo vald","Nõo vald","house",528,"EE008",5,558.74,540.67
2012,"EE008","otepaa vald","Otepää vald","house",557,"EE008",15,295.2,416.52
2012,"EE008","peipsiaare vald","Peipsiääre vald","house",586,"EE008",11,87.53,236.75
2012,"EE008","pohjasakala vald","Põhja-Sakala vald","house",615,"EE008",17,143.3,204.93
2012,"EE008","poltsamaa vald","Põltsamaa vald","house",618,"EE008",29,193.2,239.75
2012,"EE008","polva vald","Põlva vald","house",622,"EE008",14,165.01,192.38
2012,"EE008","rapina vald","Räpina vald","house",708,"EE008",18,200.61,234.91
2012,"EE008","rouge vald","Rõuge vald","house",698,"EE008",8,148.56,174.71
2012,"EE008","setomaa vald","Setomaa vald","house",732,"EE008",17,78.37,134.49
2012,"EE008","tartu linn","Tartu linn","house",793,"EE008",102,581.43,651.03
2012,"EE008","tartu vald","Tartu vald","house",796,"EE008",23,469.96,536.7
2012,"EE008","torva vald","Tõrva vald","house",824,"EE008",13,216,304.35
2012,"EE008","valga vald","Valga vald","house",855,"EE008",20,134.02,236.03
2012,"EE008","viljandi linn","Viljandi linn","house",897,"EE008",23,295.57,341.55
2012,"EE008","viljandi vald","Viljandi vald","house",899,"EE008",20,261.85,273.78
2012,"EE008","voru linn","Võru linn","house",919,"EE008",8,302.98,382.22
2012,"EE008","voru vald","Võru vald","house",917,"EE008",14,352.84,421.54
2012,"EE009","haljala vald","Haljala vald","house",191,"EE006",21,531.91,662.09
2012,"EE009","jarva vald","Järva vald","house",255,"EE006",30,106.21,151.47
2012,"EE009","kadrina vald","Kadrina vald","house",272,"EE006",8,83.72,105.66
2012,"EE009","kehtna vald","Kehtna vald","house",293,"EE006",16,342.86,313.05
2012,"EE009","kohila vald","Kohila vald","house",317,"EE006",21,288.64,419.28
2012,"EE009","marjamaa vald","Märjamaa vald","house",503,"EE006",18,88.68,145.8
2012,"EE009","paide linn","Paide linn","house",567,"EE006",18,341.86,367.39
2012,"EE009","rakvere linn","Rakvere linn","house",663,"EE006",35,428.42,469.81
2012,"EE009","rakvere vald","Rakvere vald","house",661,"EE006",9,303.95,489.94
2012,"EE009","rapla vald","Rapla vald","house",668,"EE006",30,454.91,483.29
2012,"EE009","tapa vald","Tapa vald","house",792,"EE006",26,199.26,237.88
2012,"EE009","turi vald","Türi vald","house",834,"EE006",24,209.15,234.19
2012,"EE009","vaikemaarja vald","Väike-Maarja vald","house",928,"EE006",9,128.21,215.24
2012,"EE009","vinni vald","Vinni vald","house",901,"EE006",32,82.06,157.55
2012,"EE009","virunigula vald","Viru-Nigula vald","house",903,"EE006",10,548.61,542.97
2012,"EE00A","alutaguse vald","Alutaguse vald","house",130,"EE007",15,276.56,431.51
2012,"EE00A","johvi vald","Jõhvi vald","house",251,"EE007",50,316.29,349.04
2012,"EE00A","kohtlajarve linn","Kohtla-Järve linn","house",321,"EE007",21,184.16,213.57
2012,"EE00A","luganuse vald","Lüganuse vald","house",442,"EE007",27,107.18,214.76
2012,"EE00A","narva linn","Narva linn","house",511,"EE007",10,397.47,471.83
2012,"EE00A","narvajoesuu linn","Narva-Jõesuu linn","house",514,"EE007",10,471.55,750.9
2012,"EE00A","sillamae linn","Sillamäe linn","house",735,"EE007",NA,276.56,394.768571428571
2012,"EE00A","toila vald","Toila vald","house",803,"EE007",30.6666666666667,233.343333333333,331.77
2013,"EE001","anija vald","Anija vald","house",141,"EE001",27,296.65,376.75
2013,"EE001","harku vald","Harku vald","house",198,"EE001",28,1092.61,1031.9
2013,"EE001","joelahtme vald","Jõelähtme vald","house",245,"EE001",10,1058.74,1132.76
2013,"EE001","keila linn","Keila linn","house",296,"EE001",26,543.92,696.57
2013,"EE001","kiili vald","Kiili vald","house",304,"EE001",17,881.9,774.82
2013,"EE001","kose vald","Kose vald","house",338,"EE001",6,76.38,247.55
2013,"EE001","kuusalu vald","Kuusalu vald","house",353,"EE001",8,637.8,687.65
2013,"EE001","laaneharju vald","Lääne-Harju vald","house",431,"EE001",34,429,581.24
2013,"EE001","loksa linn","Loksa linn","house",424,"EE001",2,456.83,610.964
2013,"EE001","maardu linn","Maardu linn","house",446,"EE001",8,993.6,944.82
2013,"EE001","raasiku vald","Raasiku vald","house",651,"EE001",19,781.45,828.03
2013,"EE001","rae vald","Rae vald","house",653,"EE001",47,1234.11,1089.6
2013,"EE001","saku vald","Saku vald","house",718,"EE001",32,830.64,844.81
