"source_file","year","price_m2","advertisments_sum","actives_sum","parish","type","typev2"
"Hinnastatistika - Majade üürimine - Kohtla-Järve VS Kohtla-Järve.pdf",2012,NA,0,0,"Kohtla-Järve","house","rent"
"Hinnastatistika - Majade üürimine - Kohtla-Järve VS Kohtla-Järve.pdf",2013,NA,0,0,"Kohtla-Järve","house","rent"
"Hinnastatistika - Majade üürimine - Kohtla-Järve VS Kohtla-Järve.pdf",2014,NA,0,0,"Kohtla-Järve","house","rent"
"Hinnastatistika - Majade üürimine - Kohtla-Järve VS Kohtla-Järve.pdf",2015,NA,0,0,"Kohtla-Järve","house","rent"
"Hinnastatistika - Majade üürimine - Kohtla-Järve VS Kohtla-Järve.pdf",2016,NA,0,0,"Kohtla-Järve","house","rent"
"Hinnastatistika - Majade üürimine - Kohtla-Järve VS Kohtla-Järve.pdf",2017,NA,0,0,"Kohtla-Järve","house","rent"
"Hinnastatistika - Majade üürimine - Kohtla-Järve VS Kohtla-Järve.pdf",2018,NA,0,0,"Kohtla-Järve","house","rent"
"Hinnastatistika - Majade üürimine - Kohtla-Järve VS Kohtla-Järve.pdf",2019,NA,0,0,"Kohtla-Järve","house","rent"
"Hinnastatistika - Majade üürimine - Kohtla-Järve VS Kohtla-Järve.pdf",2020,NA,0,0,"Kohtla-Järve","house","rent"
"Hinnastatistika - Majade üürimine - Kohtla-Järve VS Kohtla-Järve.pdf",2021,NA,0,0,"Kohtla-Järve","house","rent"
"Hinnastatistika - Majade üürimine - Kohtla-Järve VS Kohtla-Järve.pdf",2022,NA,0,0,"Kohtla-Järve","house","rent"
"Hinnastatistika - Majade üürimine - Kohtla-Järve VS Kohtla-Järve.pdf",2023,NA,0,0,"Kohtla-Järve","house","rent"
"Hinnastatistika - Majade üürimine - Kohtla-Järve VS Kohtla-Järve.pdf",2024,NA,0,0,"Kohtla-Järve","house","rent"
"Hinnastatistika - Majade üürimine - Kohtla-Järve VS Kohtla-Järve.pdf",2025,NA,0,0,"Kohtla-Järve","house","rent"
"Hinnastatistika - Majade üürimine - Kose vald VS Kose vald.pdf",2005,NA,0,0,"Kose vald","house","rent"
"Hinnastatistika - Majade üürimine - Kose vald VS Kose vald.pdf",2006,NA,0,0,"Kose vald","house","rent"
"Hinnastatistika - Majade üürimine - Kose vald VS Kose vald.pdf",2007,NA,0,0,"Kose vald","house","rent"
"Hinnastatistika - Majade üürimine - Kose vald VS Kose vald.pdf",2008,NA,0,0,"Kose vald","house","rent"
"Hinnastatistika - Majade üürimine - Kose vald VS Kose vald.pdf",2009,NA,0,0,"Kose vald","house","rent"
"Hinnastatistika - Majade üürimine - Kose vald VS Kose vald.pdf",2010,NA,0,0,"Kose vald","house","rent"
"Hinnastatistika - Majade üürimine - Kose vald VS Kose vald.pdf",2011,NA,0,0,"Kose vald","house","rent"
"Hinnastatistika - Majade üürimine - Kose vald VS Kose vald.pdf",2012,NA,0,0,"Kose vald","house","rent"
"Hinnastatistika - Majade üürimine - Kose vald VS Kose vald.pdf",2013,NA,0,0,"Kose vald","house","rent"
"Hinnastatistika - Majade üürimine - Kose vald VS Kose vald.pdf",2014,NA,0,0,"Kose vald","house","rent"
"Hinnastatistika - Majade üürimine - Kose vald VS Kose vald.pdf",2015,NA,0,0,"Kose vald","house","rent"
"Hinnastatistika - Majade üürimine - Kose vald VS Kose vald.pdf",2016,NA,0,0,"Kose vald","house","rent"
"Hinnastatistika - Majade üürimine - Kose vald VS Kose vald.pdf",2017,NA,0,0,"Kose vald","house","rent"
"Hinnastatistika - Majade üürimine - Kose vald VS Kose vald.pdf",2018,NA,0,0,"Kose vald","house","rent"
"Hinnastatistika - Majade üürimine - Kose vald VS Kose vald.pdf",2019,NA,0,0,"Kose vald","house","rent"
"Hinnastatistika - Majade üürimine - Kose vald VS Kose vald.pdf",2020,NA,0,0,"Kose vald","house","rent"
"Hinnastatistika - Majade üürimine - Kose vald VS Kose vald.pdf",2021,NA,0,0,"Kose vald","house","rent"
"Hinnastatistika - Majade üürimine - Kose vald VS Kose vald.pdf",2022,NA,0,0,"Kose vald","house","rent"
"Hinnastatistika - Majade üürimine - Kose vald VS Kose vald.pdf",2023,NA,0,0,"Kose vald","house","rent"
"Hinnastatistika - Majade üürimine - Kose vald VS Kose vald.pdf",2024,NA,0,0,"Kose vald","house","rent"
"Hinnastatistika - Majade üürimine - Kose vald VS Kose vald.pdf",2025,NA,0,0,"Kose vald","house","rent"
"Hinnastatistika - Majade üürimine - Kuusalu vald VS Kuusalu vald.pdf",2005,NA,0,0,"Kuusalu vald","house","rent"
"Hinnastatistika - Majade üürimine - Kuusalu vald VS Kuusalu vald.pdf",2006,NA,0,0,"Kuusalu vald","house","rent"
"Hinnastatistika - Majade üürimine - Kuusalu vald VS Kuusalu vald.pdf",2007,NA,0,0,"Kuusalu vald","house","rent"
"Hinnastatistika - Majade üürimine - Kuusalu vald VS Kuusalu vald.pdf",2008,NA,0,0,"Kuusalu vald","house","rent"
"Hinnastatistika - Majade üürimine - Kuusalu vald VS Kuusalu vald.pdf",2009,NA,0,0,"Kuusalu vald","house","rent"
"Hinnastatistika - Majade üürimine - Kuusalu vald VS Kuusalu vald.pdf",2010,NA,0,0,"Kuusalu vald","house","rent"
"Hinnastatistika - Majade üürimine - Kuusalu vald VS Kuusalu vald.pdf",2011,NA,0,0,"Kuusalu vald","house","rent"
"Hinnastatistika - Majade üürimine - Kuusalu vald VS Kuusalu vald.pdf",2012,NA,0,0,"Kuusalu vald","house","rent"
"Hinnastatistika - Majade üürimine - Kuusalu vald VS Kuusalu vald.pdf",2013,NA,0,0,"Kuusalu vald","house","rent"
"Hinnastatistika - Majade üürimine - Kuusalu vald VS Kuusalu vald.pdf",2014,NA,0,0,"Kuusalu vald","house","rent"
"Hinnastatistika - Majade üürimine - Kuusalu vald VS Kuusalu vald.pdf",2015,NA,0,0,"Kuusalu vald","house","rent"
"Hinnastatistika - Majade üürimine - Kuusalu vald VS Kuusalu vald.pdf",2016,10,6,2,"Kuusalu vald","house","rent"
"Hinnastatistika - Majade üürimine - Loksa VS Loksa.pdf",2005,NA,0,0,"Loksa","house","rent"
"Hinnastatistika - Majade üürimine - Loksa VS Loksa.pdf",2006,NA,0,0,"Loksa","house","rent"
"Hinnastatistika - Majade üürimine - Loksa VS Loksa.pdf",2007,NA,0,0,"Loksa","house","rent"
"Hinnastatistika - Majade üürimine - Loksa VS Loksa.pdf",2008,NA,0,0,"Loksa","house","rent"
"Hinnastatistika - Majade üürimine - Loksa VS Loksa.pdf",2009,NA,0,0,"Loksa","house","rent"
"Hinnastatistika - Majade üürimine - Loksa VS Loksa.pdf",2010,NA,0,0,"Loksa","house","rent"
"Hinnastatistika - Majade üürimine - Loksa VS Loksa.pdf",2011,NA,0,0,"Loksa","house","rent"
"Hinnastatistika - Majade üürimine - Loksa VS Loksa.pdf",2012,NA,0,0,"Loksa","house","rent"
"Hinnastatistika - Majade üürimine - Loksa VS Loksa.pdf",2013,NA,0,0,"Loksa","house","rent"
"Hinnastatistika - Majade üürimine - Loksa VS Loksa.pdf",2014,NA,0,0,"Loksa","house","rent"
"Hinnastatistika - Majade üürimine - Loksa VS Loksa.pdf",2015,NA,0,0,"Loksa","house","rent"
"Hinnastatistika - Majade üürimine - Loksa VS Loksa.pdf",2016,NA,0,0,"Loksa","house","rent"
"Hinnastatistika - Majade üürimine - Loksa VS Loksa.pdf",2017,NA,0,0,"Loksa","house","rent"
"Hinnastatistika - Majade üürimine - Loksa VS Loksa.pdf",2018,NA,0,0,"Loksa","house","rent"
"Hinnastatistika - Majade üürimine - Loksa VS Loksa.pdf",2019,NA,0,0,"Loksa","house","rent"
"Hinnastatistika - Majade üürimine - Loksa VS Loksa.pdf",2020,NA,0,0,"Loksa","house","rent"
"Hinnastatistika - Majade üürimine - Loksa VS Loksa.pdf",2021,NA,0,0,"Loksa","house","rent"
"Hinnastatistika - Majade üürimine - Loksa VS Loksa.pdf",2022,NA,0,0,"Loksa","house","rent"
"Hinnastatistika - Majade üürimine - Loksa VS Loksa.pdf",2023,NA,0,0,"Loksa","house","rent"
"Hinnastatistika - Majade üürimine - Loksa VS Loksa.pdf",2024,NA,0,0,"Loksa","house","rent"
"Hinnastatistika - Majade üürimine - Loksa VS Loksa.pdf",2025,NA,0,0,"Loksa","house","rent"
"Hinnastatistika - Majade üürimine - Luunja vald VS Luunja vald.pdf",2005,NA,0,0,"Luunja vald","house","rent"
"Hinnastatistika - Majade üürimine - Luunja vald VS Luunja vald.pdf",2006,NA,0,0,"Luunja vald","house","rent"
"Hinnastatistika - Majade üürimine - Luunja vald VS Luunja vald.pdf",2007,NA,0,0,"Luunja vald","house","rent"
"Hinnastatistika - Majade üürimine - Luunja vald VS Luunja vald.pdf",2008,NA,0,0,"Luunja vald","house","rent"
"Hinnastatistika - Majade üürimine - Luunja vald VS Luunja vald.pdf",2009,NA,0,0,"Luunja vald","house","rent"
"Hinnastatistika - Majade üürimine - Luunja vald VS Luunja vald.pdf",2010,NA,0,0,"Luunja vald","house","rent"
"Hinnastatistika - Majade üürimine - Luunja vald VS Luunja vald.pdf",2011,NA,0,0,"Luunja vald","house","rent"
"Hinnastatistika - Majade üürimine - Luunja vald VS Luunja vald.pdf",2012,NA,0,0,"Luunja vald","house","rent"
"Hinnastatistika - Majade üürimine - Luunja vald VS Luunja vald.pdf",2013,NA,0,0,"Luunja vald","house","rent"
"Hinnastatistika - Majade üürimine - Luunja vald VS Luunja vald.pdf",2014,NA,0,0,"Luunja vald","house","rent"
"Hinnastatistika - Majade üürimine - Luunja vald VS Luunja vald.pdf",2015,NA,0,0,"Luunja vald","house","rent"
"Hinnastatistika - Majade üürimine - Luunja vald VS Luunja vald.pdf",2016,NA,0,0,"Luunja vald","house","rent"
"Hinnastatistika - Majade üürimine - Luunja vald VS Luunja vald.pdf",2017,NA,0,0,"Luunja vald","house","rent"
"Hinnastatistika - Majade üürimine - Luunja vald VS Luunja vald.pdf",2018,NA,0,0,"Luunja vald","house","rent"
"Hinnastatistika - Majade üürimine - Luunja vald VS Luunja vald.pdf",2019,NA,0,0,"Luunja vald","house","rent"
"Hinnastatistika - Majade üürimine - Luunja vald VS Luunja vald.pdf",2020,NA,0,0,"Luunja vald","house","rent"
"Hinnastatistika - Majade üürimine - Luunja vald VS Luunja vald.pdf",2021,NA,0,0,"Luunja vald","house","rent"
"Hinnastatistika - Majade üürimine - Luunja vald VS Luunja vald.pdf",2022,NA,0,0,"Luunja vald","house","rent"
"Hinnastatistika - Majade üürimine - Luunja vald VS Luunja vald.pdf",2023,NA,0,0,"Luunja vald","house","rent"
"Hinnastatistika - Majade üürimine - Luunja vald VS Luunja vald.pdf",2024,NA,0,0,"Luunja vald","house","rent"
"Hinnastatistika - Majade üürimine - Luunja vald VS Luunja vald.pdf",2025,NA,0,0,"Luunja vald","house","rent"
"Hinnastatistika - Majade üürimine - Lääne-Harju vald VS Lääne-Harju vald.pdf",2005,NA,0,0,"Lääne-Harju vald","house","rent"
"Hinnastatistika - Majade üürimine - Lääne-Harju vald VS Lääne-Harju vald.pdf",2006,NA,0,0,"Lääne-Harju vald","house","rent"
"Hinnastatistika - Majade üürimine - Lääne-Harju vald VS Lääne-Harju vald.pdf",2007,NA,0,0,"Lääne-Harju vald","house","rent"
"Hinnastatistika - Majade üürimine - Lääne-Harju vald VS Lääne-Harju vald.pdf",2008,NA,0,0,"Lääne-Harju vald","house","rent"
"Hinnastatistika - Majade üürimine - Lääne-Harju vald VS Lääne-Harju vald.pdf",2009,NA,0,0,"Lääne-Harju vald","house","rent"
"Hinnastatistika - Majade üürimine - Lääne-Harju vald VS Lääne-Harju vald.pdf",2010,NA,0,0,"Lääne-Harju vald","house","rent"
"Hinnastatistika - Majade üürimine - Lääne-Harju vald VS Lääne-Harju vald.pdf",2011,4,12,5,"Lääne-Harju vald","house","rent"
"Hinnastatistika - Majade üürimine - Lääne-Harju vald VS Lääne-Harju vald.pdf",2012,1,0,0,"Lääne-Harju vald","house","rent"
"Hinnastatistika - Majade üürimine - Lääne-Harju vald VS Lääne-Harju vald.pdf",2013,1,0,0,"Lääne-Harju vald","house","rent"
"Hinnastatistika - Majade üürimine - Lääne-Harju vald VS Lääne-Harju vald.pdf",2014,2,16,4,"Lääne-Harju vald","house","rent"
"Hinnastatistika - Majade üürimine - Lääne-Harju vald VS Lääne-Harju vald.pdf",2015,3,0,0,"Lääne-Harju vald","house","rent"
"Hinnastatistika - Majade üürimine - Lääne-Harju vald VS Lääne-Harju vald.pdf",2016,3,0,0,"Lääne-Harju vald","house","rent"
"Hinnastatistika - Majade üürimine - Lääne-Harju vald VS Lääne-Harju vald.pdf",2017,3,0,0,"Lääne-Harju vald","house","rent"
"Hinnastatistika - Majade üürimine - Lääne-Harju vald VS Lääne-Harju vald.pdf",2018,6,6,2,"Lääne-Harju vald","house","rent"
"Hinnastatistika - Majade üürimine - Lääne-Harju vald VS Lääne-Harju vald.pdf",2019,10,0,0,"Lääne-Harju vald","house","rent"
"Hinnastatistika - Majade üürimine - Lääne-Harju vald VS Lääne-Harju vald.pdf",2020,10,0,0,"Lääne-Harju vald","house","rent"
"Hinnastatistika - Majade üürimine - Lääne-Harju vald VS Lääne-Harju vald.pdf",2021,10,0,0,"Lääne-Harju vald","house","rent"
"Hinnastatistika - Majade üürimine - Lääne-Harju vald VS Lääne-Harju vald.pdf",2022,10,0,0,"Lääne-Harju vald","house","rent"
"Hinnastatistika - Majade üürimine - Lääne-Harju vald VS Lääne-Harju vald.pdf",2023,11,26,21,"Lääne-Harju vald","house","rent"
"Hinnastatistika - Majade üürimine - Lääne-Harju vald VS Lääne-Harju vald.pdf",2024,9,69,60,"Lääne-Harju vald","house","rent"
"Hinnastatistika - Majade üürimine - Lääne-Harju vald VS Lääne-Harju vald.pdf",2025,9,71,65,"Lääne-Harju vald","house","rent"
"Hinnastatistika - Majade üürimine - Lääne-Nigula vald VS Lääne-Nigula vald.pdf",2005,NA,0,0,"Lääne-Nigula vald","house","rent"
"Hinnastatistika - Majade üürimine - Lääne-Nigula vald VS Lääne-Nigula vald.pdf",2006,NA,0,0,"Lääne-Nigula vald","house","rent"
"Hinnastatistika - Majade üürimine - Lääne-Nigula vald VS Lääne-Nigula vald.pdf",2007,NA,0,0,"Lääne-Nigula vald","house","rent"
"Hinnastatistika - Majade üürimine - Lääne-Nigula vald VS Lääne-Nigula vald.pdf",2008,NA,0,0,"Lääne-Nigula vald","house","rent"
"Hinnastatistika - Majade üürimine - Lääne-Nigula vald VS Lääne-Nigula vald.pdf",2009,NA,0,0,"Lääne-Nigula vald","house","rent"
"Hinnastatistika - Majade üürimine - Lääne-Nigula vald VS Lääne-Nigula vald.pdf",2010,NA,0,0,"Lääne-Nigula vald","house","rent"
"Hinnastatistika - Majade üürimine - Lääne-Nigula vald VS Lääne-Nigula vald.pdf",2011,NA,0,0,"Lääne-Nigula vald","house","rent"
"Hinnastatistika - Majade üürimine - Lääne-Nigula vald VS Lääne-Nigula vald.pdf",2012,NA,0,0,"Lääne-Nigula vald","house","rent"
"Hinnastatistika - Majade üürimine - Lääne-Nigula vald VS Lääne-Nigula vald.pdf",2013,NA,0,0,"Lääne-Nigula vald","house","rent"
"Hinnastatistika - Majade üürimine - Lääne-Nigula vald VS Lääne-Nigula vald.pdf",2014,NA,0,0,"Lääne-Nigula vald","house","rent"
"Hinnastatistika - Majade üürimine - Lääne-Nigula vald VS Lääne-Nigula vald.pdf",2015,NA,0,0,"Lääne-Nigula vald","house","rent"
"Hinnastatistika - Majade üürimine - Lääne-Nigula vald VS Lääne-Nigula vald.pdf",2016,NA,0,0,"Lääne-Nigula vald","house","rent"
"Hinnastatistika - Majade üürimine - Lääne-Nigula vald VS Lääne-Nigula vald.pdf",2017,NA,0,0,"Lääne-Nigula vald","house","rent"
"Hinnastatistika - Majade üürimine - Lääne-Nigula vald VS Lääne-Nigula vald.pdf",2018,NA,0,0,"Lääne-Nigula vald","house","rent"
"Hinnastatistika - Majade üürimine - Lääne-Nigula vald VS Lääne-Nigula vald.pdf",2019,NA,0,0,"Lääne-Nigula vald","house","rent"
"Hinnastatistika - Majade üürimine - Lääne-Nigula vald VS Lääne-Nigula vald.pdf",2020,NA,0,0,"Lääne-Nigula vald","house","rent"
"Hinnastatistika - Majade üürimine - Lääne-Nigula vald VS Lääne-Nigula vald.pdf",2021,NA,0,0,"Lääne-Nigula vald","house","rent"
"Hinnastatistika - Majade üürimine - Lääne-Nigula vald VS Lääne-Nigula vald.pdf",2022,NA,0,0,"Lääne-Nigula vald","house","rent"
"Hinnastatistika - Majade üürimine - Lääne-Nigula vald VS Lääne-Nigula vald.pdf",2023,NA,0,0,"Lääne-Nigula vald","house","rent"
"Hinnastatistika - Majade üürimine - Lääne-Nigula vald VS Lääne-Nigula vald.pdf",2024,NA,0,0,"Lääne-Nigula vald","house","rent"
"Hinnastatistika - Majade üürimine - Lääne-Nigula vald VS Lääne-Nigula vald.pdf",2025,NA,0,0,"Lääne-Nigula vald","house","rent"
"Hinnastatistika - Majade üürimine - Lääneranna vald VS Lääneranna vald.pdf",2005,NA,0,0,"Lääneranna vald","house","rent"
"Hinnastatistika - Majade üürimine - Lääneranna vald VS Lääneranna vald.pdf",2006,NA,0,0,"Lääneranna vald","house","rent"
"Hinnastatistika - Majade üürimine - Lääneranna vald VS Lääneranna vald.pdf",2007,NA,0,0,"Lääneranna vald","house","rent"
"Hinnastatistika - Majade üürimine - Lääneranna vald VS Lääneranna vald.pdf",2008,NA,0,0,"Lääneranna vald","house","rent"
"Hinnastatistika - Majade üürimine - Lääneranna vald VS Lääneranna vald.pdf",2009,NA,0,0,"Lääneranna vald","house","rent"
"Hinnastatistika - Majade üürimine - Lääneranna vald VS Lääneranna vald.pdf",2010,NA,0,0,"Lääneranna vald","house","rent"
"Hinnastatistika - Majade üürimine - Lääneranna vald VS Lääneranna vald.pdf",2011,NA,0,0,"Lääneranna vald","house","rent"
"Hinnastatistika - Majade üürimine - Lääneranna vald VS Lääneranna vald.pdf",2012,NA,0,0,"Lääneranna vald","house","rent"
"Hinnastatistika - Majade üürimine - Lääneranna vald VS Lääneranna vald.pdf",2013,NA,0,0,"Lääneranna vald","house","rent"
"Hinnastatistika - Majade üürimine - Lääneranna vald VS Lääneranna vald.pdf",2014,NA,0,0,"Lääneranna vald","house","rent"
"Hinnastatistika - Majade üürimine - Lääneranna vald VS Lääneranna vald.pdf",2015,NA,0,0,"Lääneranna vald","house","rent"
"Hinnastatistika - Majade üürimine - Lääneranna vald VS Lääneranna vald.pdf",2016,NA,0,0,"Lääneranna vald","house","rent"
"Hinnastatistika - Majade üürimine - Lääneranna vald VS Lääneranna vald.pdf",2017,NA,0,0,"Lääneranna vald","house","rent"
"Hinnastatistika - Majade üürimine - Lääneranna vald VS Lääneranna vald.pdf",2018,NA,0,0,"Lääneranna vald","house","rent"
"Hinnastatistika - Majade üürimine - Lääneranna vald VS Lääneranna vald.pdf",2019,NA,0,0,"Lääneranna vald","house","rent"
"Hinnastatistika - Majade üürimine - Lääneranna vald VS Lääneranna vald.pdf",2020,NA,0,0,"Lääneranna vald","house","rent"
"Hinnastatistika - Majade üürimine - Lääneranna vald VS Lääneranna vald.pdf",2021,NA,0,0,"Lääneranna vald","house","rent"
"Hinnastatistika - Majade üürimine - Lääneranna vald VS Lääneranna vald.pdf",2022,NA,0,0,"Lääneranna vald","house","rent"
"Hinnastatistika - Majade üürimine - Lääneranna vald VS Lääneranna vald.pdf",2023,NA,0,0,"Lääneranna vald","house","rent"
"Hinnastatistika - Majade üürimine - Lääneranna vald VS Lääneranna vald.pdf",2024,NA,0,0,"Lääneranna vald","house","rent"
"Hinnastatistika - Majade üürimine - Lääneranna vald VS Lääneranna vald.pdf",2025,NA,0,0,"Lääneranna vald","house","rent"
"Hinnastatistika - Majade üürimine - Lüganuse vald VS Lüganuse vald.pdf",2005,NA,0,0,"Lüganuse vald","house","rent"
"Hinnastatistika - Majade üürimine - Lüganuse vald VS Lüganuse vald.pdf",2006,NA,0,0,"Lüganuse vald","house","rent"
"Hinnastatistika - Majade üürimine - Lüganuse vald VS Lüganuse vald.pdf",2007,2,20,0,"Lüganuse vald","house","rent"
"Hinnastatistika - Majade üürimine - Maardu VS Maardu.pdf",2005,NA,0,0,"Maardu","house","rent"
"Hinnastatistika - Majade üürimine - Maardu VS Maardu.pdf",2006,NA,0,0,"Maardu","house","rent"
"Hinnastatistika - Majade üürimine - Maardu VS Maardu.pdf",2007,NA,0,0,"Maardu","house","rent"
"Hinnastatistika - Majade üürimine - Maardu VS Maardu.pdf",2008,5,6,5,"Maardu","house","rent"
"Hinnastatistika - Majade üürimine - Maardu VS Maardu.pdf",2009,3,82,50,"Maardu","house","rent"
"Hinnastatistika - Majade üürimine - Maardu VS Maardu.pdf",2010,2,91,67,"Maardu","house","rent"
"Hinnastatistika - Majade üürimine - Maardu VS Maardu.pdf",2011,2,6,2,"Maardu","house","rent"
"Hinnastatistika - Majade üürimine - Maardu VS Maardu.pdf",2012,3,6,1,"Maardu","house","rent"
"Hinnastatistika - Majade üürimine - Maardu VS Maardu.pdf",2013,3,0,0,"Maardu","house","rent"
"Hinnastatistika - Majade üürimine - Maardu VS Maardu.pdf",2014,3,0,0,"Maardu","house","rent"
"Hinnastatistika - Majade üürimine - Maardu VS Maardu.pdf",2015,3,0,0,"Maardu","house","rent"
"Hinnastatistika - Majade üürimine - Maardu VS Maardu.pdf",2016,3,0,0,"Maardu","house","rent"
"Hinnastatistika - Majade üürimine - Maardu VS Maardu.pdf",2017,5,12,3,"Maardu","house","rent"
"Hinnastatistika - Majade üürimine - Maardu VS Maardu.pdf",2018,6,17,0,"Maardu","house","rent"
"Hinnastatistika - Majade üürimine - Maardu VS Maardu.pdf",2019,6,0,0,"Maardu","house","rent"
"Hinnastatistika - Majade üürimine - Maardu VS Maardu.pdf",2020,7,19,0,"Maardu","house","rent"
"Hinnastatistika - Majade üürimine - Maardu VS Maardu.pdf",2021,8,14,6,"Maardu","house","rent"
"Hinnastatistika - Majade üürimine - Maardu VS Maardu.pdf",2022,8,34,8,"Maardu","house","rent"
"Hinnastatistika - Majade üürimine - Muhu vald VS Muhu vald.pdf",2005,NA,0,0,"Muhu vald","house","rent"
"Hinnastatistika - Majade üürimine - Muhu vald VS Muhu vald.pdf",2006,NA,0,0,"Muhu vald","house","rent"
"Hinnastatistika - Majade üürimine - Muhu vald VS Muhu vald.pdf",2007,NA,0,0,"Muhu vald","house","rent"
"Hinnastatistika - Majade üürimine - Muhu vald VS Muhu vald.pdf",2008,NA,0,0,"Muhu vald","house","rent"
"Hinnastatistika - Majade üürimine - Muhu vald VS Muhu vald.pdf",2009,NA,0,0,"Muhu vald","house","rent"
"Hinnastatistika - Majade üürimine - Muhu vald VS Muhu vald.pdf",2010,NA,0,0,"Muhu vald","house","rent"
"Hinnastatistika - Majade üürimine - Muhu vald VS Muhu vald.pdf",2011,NA,0,0,"Muhu vald","house","rent"
"Hinnastatistika - Majade üürimine - Muhu vald VS Muhu vald.pdf",2012,NA,0,0,"Muhu vald","house","rent"
"Hinnastatistika - Majade üürimine - Muhu vald VS Muhu vald.pdf",2013,NA,0,0,"Muhu vald","house","rent"
"Hinnastatistika - Majade üürimine - Muhu vald VS Muhu vald.pdf",2014,NA,0,0,"Muhu vald","house","rent"
"Hinnastatistika - Majade üürimine - Muhu vald VS Muhu vald.pdf",2015,NA,0,0,"Muhu vald","house","rent"
"Hinnastatistika - Majade üürimine - Muhu vald VS Muhu vald.pdf",2016,NA,0,0,"Muhu vald","house","rent"
"Hinnastatistika - Majade üürimine - Muhu vald VS Muhu vald.pdf",2017,NA,0,0,"Muhu vald","house","rent"
"Hinnastatistika - Majade üürimine - Muhu vald VS Muhu vald.pdf",2018,NA,0,0,"Muhu vald","house","rent"
"Hinnastatistika - Majade üürimine - Muhu vald VS Muhu vald.pdf",2019,NA,0,0,"Muhu vald","house","rent"
"Hinnastatistika - Majade üürimine - Muhu vald VS Muhu vald.pdf",2020,NA,0,0,"Muhu vald","house","rent"
"Hinnastatistika - Majade üürimine - Muhu vald VS Muhu vald.pdf",2021,NA,0,0,"Muhu vald","house","rent"
"Hinnastatistika - Majade üürimine - Muhu vald VS Muhu vald.pdf",2022,NA,0,0,"Muhu vald","house","rent"
"Hinnastatistika - Majade üürimine - Muhu vald VS Muhu vald.pdf",2023,NA,0,0,"Muhu vald","house","rent"
"Hinnastatistika - Majade üürimine - Muhu vald VS Muhu vald.pdf",2024,NA,0,0,"Muhu vald","house","rent"
"Hinnastatistika - Majade üürimine - Muhu vald VS Muhu vald.pdf",2025,NA,0,0,"Muhu vald","house","rent"
"Hinnastatistika - Majade üürimine - Mulgi vald VS Mulgi vald.pdf",2005,NA,0,0,"Mulgi vald","house","rent"
"Hinnastatistika - Majade üürimine - Mulgi vald VS Mulgi vald.pdf",2006,NA,0,0,"Mulgi vald","house","rent"
"Hinnastatistika - Majade üürimine - Mulgi vald VS Mulgi vald.pdf",2007,NA,0,0,"Mulgi vald","house","rent"
"Hinnastatistika - Majade üürimine - Mulgi vald VS Mulgi vald.pdf",2008,NA,0,0,"Mulgi vald","house","rent"
"Hinnastatistika - Majade üürimine - Mulgi vald VS Mulgi vald.pdf",2009,NA,0,0,"Mulgi vald","house","rent"
"Hinnastatistika - Majade üürimine - Mulgi vald VS Mulgi vald.pdf",2010,NA,0,0,"Mulgi vald","house","rent"
"Hinnastatistika - Majade üürimine - Mulgi vald VS Mulgi vald.pdf",2011,NA,0,0,"Mulgi vald","house","rent"
"Hinnastatistika - Majade üürimine - Mulgi vald VS Mulgi vald.pdf",2012,NA,0,0,"Mulgi vald","house","rent"
"Hinnastatistika - Majade üürimine - Mulgi vald VS Mulgi vald.pdf",2013,NA,0,0,"Mulgi vald","house","rent"
"Hinnastatistika - Majade üürimine - Mulgi vald VS Mulgi vald.pdf",2014,NA,0,0,"Mulgi vald","house","rent"
"Hinnastatistika - Majade üürimine - Mulgi vald VS Mulgi vald.pdf",2015,NA,0,0,"Mulgi vald","house","rent"
"Hinnastatistika - Majade üürimine - Mulgi vald VS Mulgi vald.pdf",2016,NA,0,0,"Mulgi vald","house","rent"
"Hinnastatistika - Majade üürimine - Mulgi vald VS Mulgi vald.pdf",2017,NA,0,0,"Mulgi vald","house","rent"
"Hinnastatistika - Majade üürimine - Mulgi vald VS Mulgi vald.pdf",2018,NA,0,0,"Mulgi vald","house","rent"
"Hinnastatistika - Majade üürimine - Mulgi vald VS Mulgi vald.pdf",2019,NA,0,0,"Mulgi vald","house","rent"
"Hinnastatistika - Majade üürimine - Mulgi vald VS Mulgi vald.pdf",2020,NA,0,0,"Mulgi vald","house","rent"
"Hinnastatistika - Majade üürimine - Mulgi vald VS Mulgi vald.pdf",2021,NA,0,0,"Mulgi vald","house","rent"
"Hinnastatistika - Majade üürimine - Mulgi vald VS Mulgi vald.pdf",2022,NA,0,0,"Mulgi vald","house","rent"
"Hinnastatistika - Majade üürimine - Mulgi vald VS Mulgi vald.pdf",2023,NA,0,0,"Mulgi vald","house","rent"
"Hinnastatistika - Majade üürimine - Mulgi vald VS Mulgi vald.pdf",2024,NA,0,0,"Mulgi vald","house","rent"
"Hinnastatistika - Majade üürimine - Mulgi vald VS Mulgi vald.pdf",2025,NA,0,0,"Mulgi vald","house","rent"
"Hinnastatistika - Majade üürimine - Mustvee vald VS Mustvee vald.pdf",2005,NA,0,0,"Mustvee vald","house","rent"
"Hinnastatistika - Majade üürimine - Mustvee vald VS Mustvee vald.pdf",2006,NA,0,0,"Mustvee vald","house","rent"
"Hinnastatistika - Majade üürimine - Mustvee vald VS Mustvee vald.pdf",2007,NA,0,0,"Mustvee vald","house","rent"
