nuts,year,type.of.building,value,level
880,2022,other,68.6,laucode
881,2019,house,121.6,laucode
881,2020,house,121.6,laucode
881,2021,house,121.6,laucode
881,2022,house,121.6,laucode
881,2019,flat,65.6,laucode
881,2020,flat,65.6,laucode
881,2021,flat,65.5,laucode
881,2022,flat,65.5,laucode
881,2019,other,68.9,laucode
881,2020,other,69.3,laucode
881,2021,other,69.4,laucode
881,2022,other,70.5,laucode
882,2019,house,121.7,laucode
882,2020,house,121.7,laucode
882,2021,house,122,laucode
882,2022,house,122.2,laucode
882,2019,flat,66,laucode
882,2020,flat,66,laucode
882,2021,flat,66,laucode
882,2022,flat,66,laucode
882,2019,other,73.5,laucode
882,2020,other,74.5,laucode
882,2021,other,74.4,laucode
882,2022,other,74.8,laucode
883,2019,house,115.6,laucode
883,2020,house,115.7,laucode
883,2021,house,116,laucode
883,2022,house,116,laucode
883,2019,flat,67.5,laucode
883,2020,flat,67.5,laucode
883,2021,flat,67.5,laucode
883,2022,flat,67.4,laucode
883,2019,other,82.2,laucode
883,2020,other,81.7,laucode
883,2021,other,81.7,laucode
883,2022,other,81.3,laucode
884,2019,house,121.1,laucode
884,2020,house,120.8,laucode
884,2021,house,120.9,laucode
884,2022,house,121.2,laucode
884,2019,flat,64,laucode
884,2020,flat,64,laucode
884,2021,flat,64,laucode
884,2022,flat,64.2,laucode
884,2019,other,71.1,laucode
884,2020,other,71.3,laucode
884,2021,other,71.3,laucode
884,2022,other,70.8,laucode
885,2019,house,109.6,laucode
885,2020,house,109.2,laucode
885,2021,house,108.8,laucode
885,2022,house,108.8,laucode
885,2019,flat,68.3,laucode
885,2020,flat,68.2,laucode
885,2021,flat,67.7,laucode
885,2022,flat,68.4,laucode
885,2019,other,73.1,laucode
885,2020,other,73.1,laucode
885,2021,other,70.6,laucode
885,2022,other,70.5,laucode
980,2019,house,109.6,laucode
980,2020,house,109.6,laucode
980,2021,house,109.4,laucode
980,2022,house,109.4,laucode
980,2019,flat,66.8,laucode
980,2020,flat,66.6,laucode
980,2021,flat,66.6,laucode
980,2022,flat,66.6,laucode
980,2019,other,73.8,laucode
980,2020,other,73.7,laucode
980,2021,other,73.4,laucode
980,2022,other,73.9,laucode
1060,2019,house,114.5,laucode
1060,2020,house,114.4,laucode
1060,2021,house,114.3,laucode
1060,2022,house,114.4,laucode
1060,2019,flat,60.8,laucode
1060,2020,flat,60.8,laucode
1060,2021,flat,60.9,laucode
1060,2022,flat,60.9,laucode
1060,2019,other,44.6,laucode
1060,2020,other,47.2,laucode
1060,2021,other,47.4,laucode
1060,2022,other,47.7,laucode
1080,2019,house,119.4,laucode
1080,2020,house,119.6,laucode
1080,2021,house,119.6,laucode
1080,2022,house,119.6,laucode
1080,2019,flat,65.8,laucode
1080,2020,flat,65.7,laucode
1080,2021,flat,65.7,laucode
1080,2022,flat,65.7,laucode
1080,2019,other,77,laucode
1080,2020,other,77,laucode
1080,2021,other,76.5,laucode
1080,2022,other,76.3,laucode
1081,2019,house,115.5,laucode
1081,2020,house,115.4,laucode
1081,2021,house,115.2,laucode
1081,2022,house,115.2,laucode
1081,2019,flat,64.2,laucode
1081,2020,flat,64.1,laucode
1081,2021,flat,64.3,laucode
1081,2022,flat,64.2,laucode
1081,2019,other,76.8,laucode
1081,2020,other,76.7,laucode
1081,2021,other,77.5,laucode
1081,2022,other,78.1,laucode
1082,2019,house,116.8,laucode
1082,2020,house,116.3,laucode
1082,2021,house,116,laucode
1082,2022,house,115.5,laucode
1082,2019,flat,64.5,laucode
1082,2020,flat,64.5,laucode
1082,2021,flat,64.5,laucode
1082,2022,flat,64.8,laucode
1082,2019,other,83.2,laucode
1082,2020,other,82.5,laucode
1082,2021,other,82.4,laucode
1082,2022,other,83.2,laucode
1083,2019,house,116.3,laucode
1083,2020,house,116.2,laucode
1083,2021,house,115.9,laucode
1083,2022,house,115.8,laucode
1083,2019,flat,65.8,laucode
1083,2020,flat,65.8,laucode
1083,2021,flat,65.8,laucode
1083,2022,flat,65.6,laucode
1083,2019,other,80.3,laucode
1083,2020,other,80,laucode
1083,2021,other,79.6,laucode
1083,2022,other,79.6,laucode
1214,2019,house,119.5,laucode
1214,2020,house,119.6,laucode
1214,2021,house,119.5,laucode
1214,2022,house,119.5,laucode
1214,2019,flat,63.3,laucode
1214,2020,flat,63,laucode
1214,2021,flat,63,laucode
1214,2022,flat,63,laucode
1214,2019,other,91.8,laucode
1214,2020,other,90.3,laucode
1214,2021,other,90.3,laucode
1214,2022,other,90.1,laucode
1230,2019,house,129.8,laucode
1230,2020,house,129.6,laucode
1230,2021,house,129.6,laucode
1230,2022,house,129.5,laucode
1230,2019,flat,71.9,laucode
1230,2020,flat,71.4,laucode
1230,2021,flat,71.8,laucode
1230,2022,flat,71.8,laucode
1230,2019,other,82.5,laucode
1230,2020,other,82.5,laucode
1230,2021,other,76.9,laucode
1230,2022,other,76.9,laucode
1231,2019,house,127.9,laucode
1231,2020,house,127.7,laucode
1231,2021,house,127.4,laucode
1231,2022,house,127.2,laucode
1231,2019,flat,69,laucode
1231,2020,flat,68.3,laucode
1231,2021,flat,68.2,laucode
1231,2022,flat,68.3,laucode
1231,2019,other,79.7,laucode
1231,2020,other,78.7,laucode
1231,2021,other,78.7,laucode
1231,2022,other,78.6,laucode
1233,2019,house,139.2,laucode
1233,2020,house,139.3,laucode
1233,2021,house,139.4,laucode
1233,2022,house,139.7,laucode
1233,2019,flat,75,laucode
1233,2020,flat,74.8,laucode
1233,2021,flat,74.7,laucode
1233,2022,flat,74.7,laucode
1233,2019,other,99.1,laucode
1233,2020,other,98.5,laucode
1233,2021,other,95.8,laucode
1233,2022,other,94.7,laucode
1256,2019,house,121.2,laucode
1256,2020,house,121,laucode
1256,2021,house,120.9,laucode
1256,2022,house,120.9,laucode
1256,2019,flat,63.6,laucode
1256,2020,flat,63.6,laucode
1256,2021,flat,63.8,laucode
1256,2022,flat,63.6,laucode
1256,2019,other,61.9,laucode
1256,2020,other,61.9,laucode
1256,2021,other,61.5,laucode
1256,2022,other,61.3,laucode
1257,2019,house,115.6,laucode
1257,2020,house,115.7,laucode
1257,2021,house,115.5,laucode
1257,2022,house,115.3,laucode
1257,2019,flat,65.2,laucode
1257,2020,flat,65.2,laucode
1257,2021,flat,65,laucode
1257,2022,flat,64.9,laucode
1257,2019,other,84.7,laucode
1257,2020,other,84.6,laucode
1257,2021,other,84.6,laucode
1257,2022,other,84.4,laucode
1260,2019,house,116.7,laucode
1260,2020,house,116.7,laucode
1260,2021,house,116.6,laucode
1260,2022,house,116.6,laucode
1260,2019,flat,65.7,laucode
1260,2020,flat,65.6,laucode
1260,2021,flat,65.6,laucode
1260,2022,flat,65.5,laucode
1260,2019,other,105.2,laucode
1260,2020,other,105.2,laucode
1260,2021,other,103.1,laucode
1260,2022,other,102.7,laucode
1261,2019,house,127.7,laucode
1261,2020,house,127.5,laucode
1261,2021,house,127.4,laucode
1261,2022,house,127.5,laucode
1261,2019,flat,65.4,laucode
1261,2020,flat,65.4,laucode
1261,2021,flat,65.6,laucode
1261,2022,flat,65.5,laucode
1261,2019,other,72.9,laucode
1261,2020,other,72.9,laucode
1261,2021,other,72.9,laucode
1261,2022,other,70.1,laucode
1262,2019,house,135.6,laucode
1262,2020,house,135.7,laucode
1262,2021,house,135.8,laucode
1262,2022,house,135.8,laucode
1262,2019,flat,77.9,laucode
1262,2020,flat,78.4,laucode
1262,2021,flat,78.4,laucode
1262,2022,flat,78.3,laucode
1262,2019,other,86.9,laucode
1262,2020,other,85.2,laucode
1262,2021,other,85.2,laucode
1262,2022,other,85.2,laucode
1263,2019,house,125.2,laucode
1263,2020,house,125.8,laucode
1263,2021,house,126,laucode
1263,2022,house,126.1,laucode
1263,2019,flat,66.1,laucode
1263,2020,flat,66,laucode
1263,2021,flat,66.1,laucode
1263,2022,flat,66,laucode
1263,2019,other,75.9,laucode
1263,2020,other,76.2,laucode
1263,2021,other,75.6,laucode
1263,2022,other,75.2,laucode
1264,2019,house,119.2,laucode
1264,2020,house,119.2,laucode
1264,2021,house,119.2,laucode
1264,2022,house,119.3,laucode
1264,2019,flat,67.3,laucode
1264,2020,flat,67.5,laucode
1264,2021,flat,67.5,laucode
1264,2022,flat,67.5,laucode
1264,2019,other,86.1,laucode
1264,2020,other,85.3,laucode
1264,2021,other,83.7,laucode
1264,2022,other,81.4,laucode
1265,2019,house,112.5,laucode
1265,2020,house,112.4,laucode
1265,2021,house,112.2,laucode
1265,2022,house,112.3,laucode
1265,2019,flat,63.2,laucode
1265,2020,flat,63.2,laucode
1265,2021,flat,63.1,laucode
1265,2022,flat,63.1,laucode
1265,2019,other,87,laucode
1265,2020,other,86.8,laucode
1265,2021,other,86,laucode
1265,2022,other,86.1,laucode
1266,2019,house,115.7,laucode
1266,2020,house,115.6,laucode
1266,2021,house,115.2,laucode
1266,2022,house,115,laucode
1266,2019,flat,65.8,laucode
1266,2020,flat,65.8,laucode
1266,2021,flat,65.4,laucode
1266,2022,flat,65,laucode
1266,2019,other,68.9,laucode
1266,2020,other,70.8,laucode
1266,2021,other,72.4,laucode
1266,2022,other,77.3,laucode
1267,2019,house,119.5,laucode
1267,2020,house,119.4,laucode
1267,2021,house,119.4,laucode
1267,2022,house,119.4,laucode
1267,2019,flat,67.9,laucode
1267,2020,flat,67.9,laucode
1267,2021,flat,67.8,laucode
1267,2022,flat,67.9,laucode
1267,2019,other,82.4,laucode
1267,2020,other,81.5,laucode
1267,2021,other,82.4,laucode
1267,2022,other,74.4,laucode
1270,2019,house,116.5,laucode
1270,2020,house,116.3,laucode
1270,2021,house,116.4,laucode
1270,2022,house,116.4,laucode
1270,2019,flat,67.7,laucode
1270,2020,flat,68,laucode
1270,2021,flat,67.8,laucode
1270,2022,flat,67.7,laucode
1270,2019,other,89,laucode
1270,2020,other,87.9,laucode
1270,2021,other,86.9,laucode
1270,2022,other,86.9,laucode
1272,2019,house,112.6,laucode
1272,2020,house,112.5,laucode
1272,2021,house,112.5,laucode
1272,2022,house,112.5,laucode
1272,2019,flat,65.5,laucode
1272,2020,flat,65.5,laucode
1272,2021,flat,65.5,laucode
1272,2022,flat,65.5,laucode
1272,2019,other,75.6,laucode
1272,2020,other,75.6,laucode
1272,2021,other,76.4,laucode
1272,2022,other,76.4,laucode
1273,2019,house,120.9,laucode
1273,2020,house,121,laucode
1273,2021,house,120.8,laucode
1273,2022,house,120.9,laucode
1273,2019,flat,64.5,laucode
1273,2020,flat,64.5,laucode
1273,2021,flat,64.5,laucode
1273,2022,flat,64.5,laucode
1273,2019,other,88.2,laucode
1273,2020,other,88.2,laucode
1273,2021,other,86.6,laucode
1273,2022,other,86,laucode
1275,2019,house,117.7,laucode
1275,2020,house,117.9,laucode
1275,2021,house,117.6,laucode
1275,2022,house,117.8,laucode
1275,2019,flat,66,laucode
1275,2020,flat,66,laucode
1275,2021,flat,65.7,laucode
1275,2022,flat,65.8,laucode
1275,2019,other,85,laucode
1275,2020,other,85,laucode
1275,2021,other,85,laucode
1275,2022,other,85.1,laucode
1276,2019,house,118.1,laucode
1276,2020,house,118.1,laucode
1276,2021,house,118,laucode
1276,2022,house,117.4,laucode
1276,2019,flat,65.6,laucode
1276,2020,flat,65.7,laucode
1276,2021,flat,65.7,laucode
1276,2022,flat,65.6,laucode
1276,2019,other,70.7,laucode
1276,2020,other,70,laucode
1276,2021,other,69.8,laucode
1276,2022,other,67.5,laucode
1277,2019,house,120,laucode
1277,2020,house,120.2,laucode
1277,2021,house,120.1,laucode
1277,2022,house,120,laucode
1277,2019,flat,66.1,laucode
1277,2020,flat,66.1,laucode
1277,2021,flat,66.1,laucode
1277,2022,flat,66.1,laucode
1277,2019,other,73.1,laucode
1277,2020,other,75.3,laucode
1277,2021,other,75.4,laucode
1277,2022,other,75.5,laucode
1278,2019,house,123.3,laucode
1278,2020,house,123.6,laucode
1278,2021,house,123,laucode
1278,2022,house,122.9,laucode
1278,2019,flat,64.6,laucode
1278,2020,flat,65.2,laucode
1278,2021,flat,65.2,laucode
1278,2022,flat,65.4,laucode
1278,2019,other,70.3,laucode
1278,2020,other,70.3,laucode
1278,2021,other,66.4,laucode
1278,2022,other,65,laucode
1280,2019,house,126.7,laucode
1280,2020,house,126.7,laucode
1280,2021,house,126.7,laucode
1280,2022,house,126.6,laucode
1280,2019,flat,68.6,laucode
1280,2020,flat,68.5,laucode
1280,2021,flat,68.4,laucode
1280,2022,flat,68.3,laucode
1280,2019,other,74.4,laucode
1280,2020,other,74.3,laucode
1280,2021,other,71.5,laucode
1280,2022,other,71.2,laucode
1281,2019,house,125.6,laucode
1281,2020,house,125.4,laucode
1281,2021,house,125.4,laucode
1281,2022,house,125.3,laucode
1281,2019,flat,70.8,laucode
1281,2020,flat,70.7,laucode
1281,2021,flat,70.4,laucode
1281,2022,flat,70.2,laucode
1281,2019,other,76,laucode
1281,2020,other,90.6,laucode
1281,2021,other,60.2,laucode
1281,2022,other,60.2,laucode
1282,2019,house,121.7,laucode
1282,2020,house,121.7,laucode
1282,2021,house,121.8,laucode
1282,2022,house,119.5,laucode
1282,2019,flat,70,laucode
1282,2020,flat,70.1,laucode
1282,2021,flat,70.1,laucode
1282,2022,flat,70.1,laucode
1282,2019,other,75.6,laucode
1282,2020,other,75.7,laucode
1282,2021,other,74.9,laucode
1282,2022,other,74.7,laucode
1283,2019,house,125.4,laucode
1283,2020,house,125.4,laucode
1283,2021,house,125.4,laucode
1283,2022,house,125.8,laucode
1283,2019,flat,69.3,laucode
1283,2020,flat,69.2,laucode
1283,2021,flat,69.2,laucode
1283,2022,flat,69,laucode
1283,2019,other,81,laucode
1283,2020,other,78.8,laucode
1283,2021,other,75.6,laucode
1283,2022,other,73.6,laucode
1284,2019,house,125.5,laucode
1284,2020,house,125.5,laucode
1284,2021,house,125.5,laucode
1284,2022,house,125.7,laucode
1284,2019,flat,68.1,laucode
1284,2020,flat,68.2,laucode
1284,2021,flat,67.6,laucode
1284,2022,flat,67.5,laucode
1284,2019,other,80.2,laucode
1284,2020,other,82,laucode
1284,2021,other,82.3,laucode
1284,2022,other,79.3,laucode
1285,2019,house,121.3,laucode
1285,2020,house,121,laucode
1285,2021,house,121,laucode
1285,2022,house,121,laucode
1285,2019,flat,67.4,laucode
1285,2020,flat,67.2,laucode
1285,2021,flat,67.2,laucode
1285,2022,flat,67.2,laucode
1285,2019,other,71.5,laucode
1285,2020,other,71.6,laucode
1285,2021,other,69.4,laucode
1285,2022,other,69.8,laucode
1286,2019,house,123.1,laucode
1286,2020,house,123,laucode
1286,2021,house,122.7,laucode
1286,2022,house,122.7,laucode
1286,2019,flat,69.6,laucode
1286,2020,flat,69.6,laucode
1286,2021,flat,69.1,laucode
1286,2022,flat,69.1,laucode
1286,2019,other,86.8,laucode
1286,2020,other,87,laucode
1286,2021,other,87,laucode
1286,2022,other,86.4,laucode
1287,2019,house,124.7,laucode
1287,2020,house,124.5,laucode
1287,2021,house,124.5,laucode
1287,2022,house,125.4,laucode
1287,2019,flat,68.1,laucode
1287,2020,flat,68.1,laucode
1287,2021,flat,67.8,laucode
1287,2022,flat,67.3,laucode
1287,2019,other,72.1,laucode
1287,2020,other,71.6,laucode
1287,2021,other,71.9,laucode
1287,2022,other,71.9,laucode
1290,2019,house,119.8,laucode
1290,2020,house,119.4,laucode
1290,2021,house,119.3,laucode
1290,2022,house,119.1,laucode
1290,2019,flat,68.3,laucode
1290,2020,flat,68.4,laucode
1290,2021,flat,68.2,laucode
1290,2022,flat,68.2,laucode
1290,2019,other,88.9,laucode
1290,2020,other,81.8,laucode
1290,2021,other,82.3,laucode
1290,2022,other,82.3,laucode
1291,2019,house,116.9,laucode
1291,2020,house,116.8,laucode
1291,2021,house,116.6,laucode
1291,2022,house,116.8,laucode
1291,2019,flat,67.4,laucode
1291,2020,flat,67.3,laucode
1291,2021,flat,67.2,laucode
1291,2022,flat,67.2,laucode
1291,2019,other,97,laucode
1291,2020,other,95.5,laucode
1291,2021,other,95,laucode
1291,2022,other,96.7,laucode
1292,2019,house,124.6,laucode
1292,2020,house,124.6,laucode
1292,2021,house,124.3,laucode
1292,2022,house,124.3,laucode
1292,2019,flat,67.9,laucode
1292,2020,flat,67.8,laucode
1292,2021,flat,67.9,laucode
1292,2022,flat,67.6,laucode
1292,2019,other,85,laucode
1292,2020,other,84.1,laucode
1292,2021,other,82.8,laucode
1292,2022,other,80.8,laucode
1293,2019,house,120.6,laucode
1293,2020,house,120.6,laucode
1293,2021,house,120.6,laucode
1293,2022,house,120.4,laucode
1293,2019,flat,65.5,laucode
1293,2020,flat,65.5,laucode
1293,2021,flat,65.6,laucode
1293,2022,flat,65.7,laucode
1293,2019,other,81.5,laucode
1293,2020,other,80.6,laucode
1293,2021,other,80.5,laucode
1293,2022,other,80.8,laucode
1315,2019,house,115.1,laucode
1315,2020,house,115.1,laucode
1315,2021,house,114.9,laucode
1315,2022,house,114.7,laucode
1315,2019,flat,67.3,laucode
1315,2020,flat,67.3,laucode
1315,2021,flat,67.3,laucode
1315,2022,flat,67.3,laucode
1315,2019,other,75.4,laucode
1315,2020,other,74.6,laucode
1315,2021,other,74.6,laucode
1315,2022,other,74.6,laucode
1380,2019,house,122.8,laucode
1380,2020,house,122.7,laucode
1380,2021,house,122.7,laucode
1380,2022,house,122.6,laucode
1380,2019,flat,66.1,laucode
1380,2020,flat,65.9,laucode
1380,2021,flat,65.7,laucode
1380,2022,flat,65.6,laucode
1380,2019,other,70.2,laucode
1380,2020,other,69.7,laucode
1380,2021,other,69.3,laucode
1380,2022,other,68.6,laucode
1381,2019,house,117.3,laucode
1381,2020,house,117.1,laucode
1381,2021,house,116.7,laucode
1381,2022,house,116.5,laucode
1381,2019,flat,64.5,laucode
1381,2020,flat,64.7,laucode
1381,2021,flat,64.6,laucode
1381,2022,flat,64.7,laucode
1381,2019,other,83.9,laucode
1381,2020,other,84.9,laucode
1381,2021,other,81.6,laucode
1381,2022,other,81,laucode
1382,2019,house,122.6,laucode
1382,2020,house,122.7,laucode
1382,2021,house,122.7,laucode
1382,2022,house,122.7,laucode
1382,2019,flat,68.5,laucode
1382,2020,flat,68.5,laucode
1382,2021,flat,68.8,laucode
1382,2022,flat,68.7,laucode
1382,2019,other,70.1,laucode
1382,2020,other,71.3,laucode
1382,2021,other,71.2,laucode
1382,2022,other,71.5,laucode
1383,2019,house,122.7,laucode
1383,2020,house,122.7,laucode
1383,2021,house,122.6,laucode
1383,2022,house,122.6,laucode
1383,2019,flat,70,laucode
1383,2020,flat,69.8,laucode
1383,2021,flat,69.5,laucode
1383,2022,flat,69.2,laucode
1383,2019,other,74.7,laucode
1383,2020,other,71.7,laucode
1383,2021,other,71.6,laucode
1383,2022,other,72.1,laucode
1384,2019,house,127.4,laucode
1384,2020,house,127.5,laucode
1384,2021,house,127.7,laucode
1384,2022,house,127.7,laucode
1384,2019,flat,71.7,laucode
1384,2020,flat,71.5,laucode
1384,2021,flat,71.2,laucode
1384,2022,flat,71.2,laucode
1384,2019,other,79.4,laucode
1384,2020,other,79.1,laucode
1384,2021,other,78.3,laucode
1384,2022,other,78.3,laucode
1401,2019,house,117.8,laucode
1401,2020,house,117.9,laucode
1401,2021,house,118.1,laucode
1401,2022,house,118.5,laucode
1401,2019,flat,67.5,laucode
1401,2020,flat,66.9,laucode
1401,2021,flat,66,laucode
1401,2022,flat,65.9,laucode
1401,2019,other,70.8,laucode
1401,2020,other,70.8,laucode
1401,2021,other,70.8,laucode
1401,2022,other,71.1,laucode
1402,2019,house,127,laucode
1402,2020,house,126.9,laucode
1402,2021,house,126.9,laucode
1402,2022,house,127,laucode
1402,2019,flat,70.7,laucode
1402,2020,flat,70.7,laucode
1402,2021,flat,70.7,laucode
1402,2022,flat,70.2,laucode
1402,2019,other,57.6,laucode
1402,2020,other,57.3,laucode
1402,2021,other,57.3,laucode
1402,2022,other,57.6,laucode
1407,2019,house,122.6,laucode
1407,2020,house,122.4,laucode
1407,2021,house,122.4,laucode
1407,2022,house,122.2,laucode
1407,2019,flat,68.3,laucode
1407,2020,flat,68,laucode
1407,2021,flat,68,laucode
1407,2022,flat,67.8,laucode
1407,2019,other,72.7,laucode
1407,2020,other,72.7,laucode
1407,2021,other,72.5,laucode
1407,2022,other,72.5,laucode
1415,2019,house,118.1,laucode
1415,2020,house,118.6,laucode
1415,2021,house,118.8,laucode
1415,2022,house,118.9,laucode
1415,2019,flat,69.9,laucode
1415,2020,flat,69.9,laucode
1415,2021,flat,69.5,laucode
1415,2022,flat,69,laucode
1415,2019,other,74.7,laucode
1415,2020,other,74.9,laucode
1415,2021,other,74.1,laucode
1415,2022,other,74.2,laucode
1419,2019,house,108.5,laucode
1419,2020,house,108.5,laucode
1419,2021,house,108.3,laucode
1419,2022,house,108.4,laucode
1419,2019,flat,68.7,laucode
1419,2020,flat,68.7,laucode
1419,2021,flat,68.5,laucode
1419,2022,flat,68.1,laucode
1419,2019,other,77,laucode
1419,2020,other,77.5,laucode
1419,2021,other,76.1,laucode
1419,2022,other,77.2,laucode
1421,2019,house,110.2,laucode
1421,2020,house,110.3,laucode
1421,2021,house,110.4,laucode
1421,2022,house,110.7,laucode
1421,2019,flat,64.9,laucode
1421,2020,flat,64.7,laucode
1421,2021,flat,64.5,laucode
1421,2022,flat,64.5,laucode
1421,2019,other,73.9,laucode
1421,2020,other,73.6,laucode
1421,2021,other,73.4,laucode
1421,2022,other,74,laucode
1427,2019,house,105.3,laucode
1427,2020,house,105.4,laucode
1427,2021,house,105.2,laucode
1427,2022,house,105,laucode
1427,2019,flat,66.9,laucode
1427,2020,flat,66.9,laucode
1427,2021,flat,67,laucode
1427,2022,flat,66.7,laucode
1427,2019,other,69.8,laucode
1427,2020,other,69.3,laucode
1427,2021,other,69.3,laucode
1427,2022,other,70.3,laucode
1430,2019,house,108,laucode
1430,2020,house,107.9,laucode
1430,2021,house,107.6,laucode
1430,2022,house,107.8,laucode
1430,2019,flat,62,laucode
1430,2020,flat,62.1,laucode
1430,2021,flat,62.2,laucode
1430,2022,flat,62.2,laucode
1430,2019,other,79.4,laucode
1430,2020,other,80.3,laucode
1430,2021,other,79.7,laucode
1430,2022,other,80.2,laucode
1435,2019,house,108.6,laucode
1435,2020,house,108.7,laucode
1435,2021,house,109,laucode
1435,2022,house,109.3,laucode
1435,2019,flat,63.5,laucode
1435,2020,flat,63.1,laucode
1435,2021,flat,63.1,laucode
1435,2022,flat,63.1,laucode
1435,2019,other,76.8,laucode
1435,2020,other,76.2,laucode
1435,2021,other,76.2,laucode
1435,2022,other,75.9,laucode
1438,2019,house,111.1,laucode
1438,2020,house,111.3,laucode
1438,2021,house,111.1,laucode
1438,2022,house,111.3,laucode
1438,2019,flat,61.8,laucode
1438,2020,flat,61.8,laucode
1438,2021,flat,61.8,laucode
1438,2022,flat,61.8,laucode
1438,2019,other,76.5,laucode
1438,2020,other,76.5,laucode
1438,2021,other,77.3,laucode
1438,2022,other,77.3,laucode
1439,2019,house,107.7,laucode
1439,2020,house,108,laucode
1439,2021,house,107.8,laucode
1439,2022,house,107.6,laucode
1439,2019,flat,63.9,laucode
1439,2020,flat,64,laucode
1439,2021,flat,64,laucode
1439,2022,flat,64,laucode
1439,2019,other,72,laucode
1439,2020,other,72.8,laucode
1439,2021,other,75.4,laucode
1439,2022,other,75.4,laucode
1440,2019,house,116.7,laucode
1440,2020,house,116.8,laucode
1440,2021,house,117.1,laucode
1440,2022,house,117.2,laucode
1440,2019,flat,66.1,laucode
1440,2020,flat,66.1,laucode
1440,2021,flat,65.6,laucode
1440,2022,flat,65.4,laucode
1440,2019,other,69.8,laucode
1440,2020,other,66.4,laucode
1440,2021,other,66.5,laucode
1440,2022,other,64.8,laucode
1441,2019,house,120.2,laucode
1441,2020,house,120.4,laucode
1441,2021,house,120.4,laucode
1441,2022,house,120.4,laucode
1441,2019,flat,67.3,laucode
1441,2020,flat,67.3,laucode
1441,2021,flat,67.5,laucode
1441,2022,flat,67.7,laucode
1441,2019,other,63.4,laucode
1441,2020,other,62.1,laucode
1441,2021,other,61.4,laucode
1441,2022,other,62,laucode
1442,2019,house,116.8,laucode
1442,2020,house,116.9,laucode
1442,2021,house,116.7,laucode
1442,2022,house,117,laucode
1442,2019,flat,66.2,laucode
1442,2020,flat,66,laucode
1442,2021,flat,65.7,laucode
1442,2022,flat,65.6,laucode
1442,2019,other,72.2,laucode
1442,2020,other,69.9,laucode
1442,2021,other,69.5,laucode
1442,2022,other,69.4,laucode
1443,2019,house,121.9,laucode
1443,2020,house,121.9,laucode
1443,2021,house,122,laucode
1443,2022,house,121.6,laucode
1443,2019,flat,74.3,laucode
1443,2020,flat,74.1,laucode
1443,2021,flat,74.1,laucode
1443,2022,flat,74.2,laucode
1443,2019,other,85.2,laucode
1443,2020,other,85.2,laucode
1443,2021,other,84,laucode
1443,2022,other,84,laucode
1444,2019,house,120.1,laucode
1444,2020,house,120,laucode
1444,2021,house,120.1,laucode
1444,2022,house,119.6,laucode
1444,2019,flat,67.2,laucode
1444,2020,flat,67.2,laucode
1444,2021,flat,67.7,laucode
1444,2022,flat,67.7,laucode
1444,2019,other,82.1,laucode
1444,2020,other,79.6,laucode
1444,2021,other,79.6,laucode
1444,2022,other,78.8,laucode
1445,2019,house,114.9,laucode
1445,2020,house,114.8,laucode
1445,2021,house,114.8,laucode
1445,2022,house,114.6,laucode
1445,2019,flat,65.6,laucode
1445,2020,flat,65.5,laucode
1445,2021,flat,65.6,laucode
1445,2022,flat,65.7,laucode
1445,2019,other,81.1,laucode
1445,2020,other,81.1,laucode
1445,2021,other,81.1,laucode
1445,2022,other,84.5,laucode
1446,2019,house,117.3,laucode
1446,2020,house,117.2,laucode
1446,2021,house,117,laucode
1446,2022,house,117.4,laucode
1446,2019,flat,66.8,laucode
1446,2020,flat,66.7,laucode
1446,2021,flat,66.7,laucode
1446,2022,flat,66.7,laucode
1446,2019,other,70.8,laucode
1446,2020,other,71.4,laucode
1446,2021,other,71.3,laucode
1446,2022,other,72.4,laucode
1447,2019,house,112.3,laucode
1447,2020,house,111.9,laucode
1447,2021,house,111.9,laucode
1447,2022,house,112.1,laucode
1447,2019,flat,62.6,laucode
1447,2020,flat,62.2,laucode
1447,2021,flat,62,laucode
1447,2022,flat,62,laucode
1447,2019,other,92.5,laucode
1447,2020,other,95.6,laucode
1447,2021,other,95.6,laucode
1447,2022,other,95.6,laucode
1452,2019,house,118.1,laucode
1452,2020,house,117.9,laucode
1452,2021,house,117.8,laucode
1452,2022,house,117.8,laucode
1452,2019,flat,64.6,laucode
1452,2020,flat,64.6,laucode
1452,2021,flat,64.5,laucode
1452,2022,flat,64.5,laucode
1452,2019,other,77.7,laucode
1452,2020,other,78.3,laucode
1452,2021,other,78.3,laucode
1452,2022,other,81.1,laucode
1460,2019,house,111.5,laucode
1460,2020,house,111.6,laucode
1460,2021,house,111.5,laucode
1460,2022,house,111.5,laucode
1460,2019,flat,61.3,laucode
1460,2020,flat,61.3,laucode
1460,2021,flat,61.9,laucode
1460,2022,flat,61.9,laucode
1460,2019,other,81.4,laucode
1460,2020,other,81.4,laucode
1460,2021,other,80.6,laucode
1460,2022,other,78.2,laucode
1461,2019,house,112.4,laucode
1461,2020,house,111.8,laucode
1461,2021,house,111.6,laucode
1461,2022,house,111.6,laucode
1461,2019,flat,63.4,laucode
1461,2020,flat,63.5,laucode
1461,2021,flat,63.5,laucode
1461,2022,flat,63,laucode
1461,2019,other,71.6,laucode
1461,2020,other,71.6,laucode
1461,2021,other,71.5,laucode
1461,2022,other,89.2,laucode
1462,2019,house,108.9,laucode
1462,2020,house,108.9,laucode
1462,2021,house,109.1,laucode
1462,2022,house,109.4,laucode
1462,2019,flat,64.2,laucode
1462,2020,flat,64.3,laucode
