nuts,year,type,indicator,value,level
130,2005,flat,ppm2,126,laucode
130,2006,flat,ppm2,124,laucode
130,2007,flat,ppm2,201,laucode
130,2008,flat,ppm2,156,laucode
130,2009,flat,ppm2,115,laucode
130,2010,flat,ppm2,198,laucode
130,2011,flat,ppm2,157,laucode
130,2012,flat,ppm2,128,laucode
130,2013,flat,ppm2,137,laucode
130,2014,flat,ppm2,169,laucode
130,2015,flat,ppm2,218,laucode
130,2016,flat,ppm2,178,laucode
130,2017,flat,ppm2,179,laucode
130,2018,flat,ppm2,235,laucode
130,2019,flat,ppm2,182,laucode
130,2020,flat,ppm2,231,laucode
130,2021,flat,ppm2,292,laucode
130,2022,flat,ppm2,277,laucode
130,2023,flat,ppm2,361,laucode
130,2024,flat,ppm2,298,laucode
130,2025,flat,ppm2,167,laucode
130,2005,house,ppm2,142,laucode
130,2006,house,ppm2,306,laucode
130,2007,house,ppm2,425,laucode
130,2008,house,ppm2,291,laucode
130,2009,house,ppm2,223,laucode
130,2010,house,ppm2,145,laucode
130,2011,house,ppm2,173,laucode
130,2012,house,ppm2,323,laucode
130,2013,house,ppm2,208,laucode
130,2014,house,ppm2,238,laucode
130,2015,house,ppm2,201,laucode
130,2016,house,ppm2,232,laucode
130,2017,house,ppm2,245,laucode
130,2018,house,ppm2,306,laucode
130,2019,house,ppm2,275,laucode
130,2020,house,ppm2,225,laucode
130,2021,house,ppm2,291,laucode
130,2022,house,ppm2,520,laucode
130,2023,house,ppm2,365,laucode
130,2024,house,ppm2,405,laucode
130,2025,house,ppm2,441,laucode
130,2005,all,ppm2,137,laucode
130,2006,all,ppm2,249,laucode
130,2007,all,ppm2,349,laucode
130,2008,all,ppm2,221,laucode
130,2009,all,ppm2,161,laucode
130,2010,all,ppm2,172,laucode
130,2011,all,ppm2,168,laucode
130,2012,all,ppm2,208,laucode
130,2013,all,ppm2,174,laucode
130,2014,all,ppm2,218,laucode
130,2015,all,ppm2,209,laucode
130,2016,all,ppm2,213,laucode
130,2017,all,ppm2,219,laucode
130,2018,all,ppm2,279,laucode
130,2019,all,ppm2,235,laucode
130,2020,all,ppm2,229,laucode
130,2021,all,ppm2,294,laucode
130,2022,all,ppm2,385,laucode
130,2023,all,ppm2,367,laucode
130,2024,all,ppm2,341,laucode
130,2025,all,ppm2,333,laucode
141,2005,flat,ppm2,175,laucode
141,2006,flat,ppm2,361,laucode
141,2007,flat,ppm2,542,laucode
141,2008,flat,ppm2,438,laucode
141,2009,flat,ppm2,230,laucode
141,2010,flat,ppm2,216,laucode
141,2011,flat,ppm2,194,laucode
141,2012,flat,ppm2,203,laucode
141,2013,flat,ppm2,260,laucode
141,2014,flat,ppm2,298,laucode
141,2015,flat,ppm2,348,laucode
141,2016,flat,ppm2,401,laucode
141,2017,flat,ppm2,420,laucode
141,2018,flat,ppm2,477,laucode
141,2019,flat,ppm2,488,laucode
141,2020,flat,ppm2,546,laucode
141,2021,flat,ppm2,684,laucode
141,2022,flat,ppm2,864,laucode
141,2023,flat,ppm2,1006,laucode
141,2024,flat,ppm2,1090,laucode
141,2025,flat,ppm2,1033,laucode
141,2005,house,ppm2,380,laucode
141,2006,house,ppm2,479,laucode
141,2007,house,ppm2,645,laucode
141,2008,house,ppm2,648,laucode
141,2009,house,ppm2,350,laucode
141,2010,house,ppm2,469,laucode
141,2011,house,ppm2,470,laucode
141,2012,house,ppm2,510,laucode
141,2013,house,ppm2,417,laucode
141,2014,house,ppm2,517,laucode
141,2015,house,ppm2,604,laucode
141,2016,house,ppm2,562,laucode
141,2017,house,ppm2,508,laucode
141,2018,house,ppm2,608,laucode
141,2019,house,ppm2,727,laucode
141,2020,house,ppm2,679,laucode
141,2021,house,ppm2,902,laucode
141,2022,house,ppm2,978,laucode
141,2023,house,ppm2,1224,laucode
141,2024,house,ppm2,1288,laucode
141,2025,house,ppm2,1176,laucode
141,2005,all,ppm2,209,laucode
141,2006,all,ppm2,385,laucode
141,2007,all,ppm2,569,laucode
141,2008,all,ppm2,483,laucode
141,2009,all,ppm2,270,laucode
141,2010,all,ppm2,281,laucode
141,2011,all,ppm2,273,laucode
141,2012,all,ppm2,275,laucode
141,2013,all,ppm2,305,laucode
141,2014,all,ppm2,354,laucode
141,2015,all,ppm2,401,laucode
141,2016,all,ppm2,441,laucode
141,2017,all,ppm2,443,laucode
141,2018,all,ppm2,510,laucode
141,2019,all,ppm2,539,laucode
141,2020,all,ppm2,583,laucode
141,2021,all,ppm2,736,laucode
141,2022,all,ppm2,899,laucode
141,2023,all,ppm2,1069,laucode
141,2024,all,ppm2,1142,laucode
141,2025,all,ppm2,1078,laucode
142,2005,flat,ppm2,51,laucode
142,2006,flat,ppm2,82,laucode
142,2007,flat,ppm2,117,laucode
142,2008,flat,ppm2,127,laucode
142,2009,flat,ppm2,112,laucode
142,2010,flat,ppm2,102,laucode
142,2011,flat,ppm2,87,laucode
142,2012,flat,ppm2,90,laucode
142,2013,flat,ppm2,76,laucode
142,2014,flat,ppm2,85,laucode
142,2015,flat,ppm2,96,laucode
142,2016,flat,ppm2,112,laucode
142,2017,flat,ppm2,140,laucode
142,2018,flat,ppm2,97,laucode
142,2019,flat,ppm2,120,laucode
142,2020,flat,ppm2,109,laucode
142,2021,flat,ppm2,125,laucode
142,2022,flat,ppm2,229,laucode
142,2023,flat,ppm2,269,laucode
142,2024,flat,ppm2,274,laucode
142,2025,flat,ppm2,377,laucode
142,2005,house,ppm2,192,laucode
142,2006,house,ppm2,196,laucode
142,2007,house,ppm2,328,laucode
142,2008,house,ppm2,364,laucode
142,2009,house,ppm2,248,laucode
142,2010,house,ppm2,282,laucode
142,2011,house,ppm2,321,laucode
142,2012,house,ppm2,313,laucode
142,2013,house,ppm2,290,laucode
142,2014,house,ppm2,241,laucode
142,2015,house,ppm2,265,laucode
142,2016,house,ppm2,191,laucode
142,2017,house,ppm2,230,laucode
142,2018,house,ppm2,233,laucode
142,2019,house,ppm2,308,laucode
142,2020,house,ppm2,290,laucode
142,2021,house,ppm2,496,laucode
142,2022,house,ppm2,380,laucode
142,2023,house,ppm2,518,laucode
142,2024,house,ppm2,587,laucode
142,2025,house,ppm2,865,laucode
142,2005,all,ppm2,112,laucode
142,2006,all,ppm2,105,laucode
142,2007,all,ppm2,169,laucode
142,2008,all,ppm2,171,laucode
142,2009,all,ppm2,146,laucode
142,2010,all,ppm2,113,laucode
142,2011,all,ppm2,157,laucode
142,2012,all,ppm2,147,laucode
142,2013,all,ppm2,139,laucode
142,2014,all,ppm2,122,laucode
142,2015,all,ppm2,119,laucode
142,2016,all,ppm2,127,laucode
142,2017,all,ppm2,153,laucode
142,2018,all,ppm2,123,laucode
142,2019,all,ppm2,155,laucode
142,2020,all,ppm2,140,laucode
142,2021,all,ppm2,196,laucode
142,2022,all,ppm2,245,laucode
142,2023,all,ppm2,325,laucode
142,2024,all,ppm2,328,laucode
142,2025,all,ppm2,474,laucode
171,2005,flat,ppm2,249,laucode
171,2006,flat,ppm2,436,laucode
171,2007,flat,ppm2,500,laucode
171,2008,flat,ppm2,460,laucode
171,2009,flat,ppm2,214,laucode
171,2010,flat,ppm2,292,laucode
171,2011,flat,ppm2,327,laucode
171,2012,flat,ppm2,294,laucode
171,2013,flat,ppm2,311,laucode
171,2014,flat,ppm2,361,laucode
171,2015,flat,ppm2,390,laucode
171,2016,flat,ppm2,419,laucode
171,2017,flat,ppm2,426,laucode
171,2018,flat,ppm2,473,laucode
171,2019,flat,ppm2,547,laucode
171,2020,flat,ppm2,567,laucode
171,2021,flat,ppm2,650,laucode
171,2022,flat,ppm2,818,laucode
171,2023,flat,ppm2,919,laucode
171,2024,flat,ppm2,996,laucode
171,2025,flat,ppm2,984,laucode
171,2005,house,ppm2,320,laucode
171,2006,house,ppm2,574,laucode
171,2007,house,ppm2,628,laucode
171,2008,house,ppm2,590,laucode
171,2009,house,ppm2,297,laucode
171,2010,house,ppm2,534,laucode
171,2011,house,ppm2,423,laucode
171,2012,house,ppm2,465,laucode
171,2013,house,ppm2,466,laucode
171,2014,house,ppm2,440,laucode
171,2015,house,ppm2,456,laucode
171,2016,house,ppm2,547,laucode
171,2017,house,ppm2,531,laucode
171,2018,house,ppm2,646,laucode
171,2019,house,ppm2,647,laucode
171,2020,house,ppm2,812,laucode
171,2021,house,ppm2,725,laucode
171,2022,house,ppm2,869,laucode
171,2023,house,ppm2,1188,laucode
171,2024,house,ppm2,1337,laucode
171,2025,house,ppm2,1264,laucode
171,2005,all,ppm2,268,laucode
171,2006,all,ppm2,465,laucode
171,2007,all,ppm2,532,laucode
171,2008,all,ppm2,491,laucode
171,2009,all,ppm2,238,laucode
171,2010,all,ppm2,355,laucode
171,2011,all,ppm2,358,laucode
171,2012,all,ppm2,344,laucode
171,2013,all,ppm2,359,laucode
171,2014,all,ppm2,379,laucode
171,2015,all,ppm2,406,laucode
171,2016,all,ppm2,451,laucode
171,2017,all,ppm2,450,laucode
171,2018,all,ppm2,520,laucode
171,2019,all,ppm2,572,laucode
171,2020,all,ppm2,638,laucode
171,2021,all,ppm2,667,laucode
171,2022,all,ppm2,827,laucode
171,2023,all,ppm2,981,laucode
171,2024,all,ppm2,1086,laucode
171,2025,all,ppm2,1059,laucode
184,2005,flat,ppm2,400,laucode
184,2006,flat,ppm2,666,laucode
184,2007,flat,ppm2,797,laucode
184,2008,flat,ppm2,760,laucode
184,2009,flat,ppm2,503,laucode
184,2010,flat,ppm2,477,laucode
184,2011,flat,ppm2,474,laucode
184,2012,flat,ppm2,461,laucode
184,2013,flat,ppm2,574,laucode
184,2014,flat,ppm2,536,laucode
184,2015,flat,ppm2,575,laucode
184,2016,flat,ppm2,604,laucode
184,2017,flat,ppm2,686,laucode
184,2018,flat,ppm2,742,laucode
184,2019,flat,ppm2,796,laucode
184,2020,flat,ppm2,896,laucode
184,2021,flat,ppm2,1074,laucode
184,2022,flat,ppm2,1370,laucode
184,2023,flat,ppm2,1723,laucode
184,2024,flat,ppm2,1727,laucode
184,2025,flat,ppm2,1731,laucode
184,2005,house,ppm2,456,laucode
184,2006,house,ppm2,575,laucode
184,2007,house,ppm2,826,laucode
184,2008,house,ppm2,896,laucode
184,2009,house,ppm2,589,laucode
184,2010,house,ppm2,567,laucode
184,2011,house,ppm2,578,laucode
184,2012,house,ppm2,621,laucode
184,2013,house,ppm2,631,laucode
184,2014,house,ppm2,636,laucode
184,2015,house,ppm2,673,laucode
184,2016,house,ppm2,673,laucode
184,2017,house,ppm2,766,laucode
184,2018,house,ppm2,679,laucode
184,2019,house,ppm2,857,laucode
184,2020,house,ppm2,805,laucode
184,2021,house,ppm2,986,laucode
184,2022,house,ppm2,1121,laucode
184,2023,house,ppm2,1446,laucode
184,2024,house,ppm2,1374,laucode
184,2025,house,ppm2,1519,laucode
184,2005,all,ppm2,408,laucode
184,2006,all,ppm2,632,laucode
184,2007,all,ppm2,784,laucode
184,2008,all,ppm2,767,laucode
184,2009,all,ppm2,511,laucode
184,2010,all,ppm2,492,laucode
184,2011,all,ppm2,490,laucode
184,2012,all,ppm2,490,laucode
184,2013,all,ppm2,576,laucode
184,2014,all,ppm2,541,laucode
184,2015,all,ppm2,579,laucode
184,2016,all,ppm2,600,laucode
184,2017,all,ppm2,687,laucode
184,2018,all,ppm2,719,laucode
184,2019,all,ppm2,793,laucode
184,2020,all,ppm2,869,laucode
184,2021,all,ppm2,1041,laucode
184,2022,all,ppm2,1308,laucode
184,2023,all,ppm2,1673,laucode
184,2024,all,ppm2,1645,laucode
184,2025,all,ppm2,1665,laucode
191,2005,flat,ppm2,240,laucode
191,2006,flat,ppm2,443,laucode
191,2007,flat,ppm2,590,laucode
191,2008,flat,ppm2,485,laucode
191,2009,flat,ppm2,407,laucode
191,2010,flat,ppm2,410,laucode
191,2011,flat,ppm2,276,laucode
191,2012,flat,ppm2,328,laucode
191,2013,flat,ppm2,279,laucode
191,2014,flat,ppm2,286,laucode
191,2015,flat,ppm2,293,laucode
191,2016,flat,ppm2,325,laucode
191,2017,flat,ppm2,317,laucode
191,2018,flat,ppm2,384,laucode
191,2019,flat,ppm2,430,laucode
191,2020,flat,ppm2,436,laucode
191,2021,flat,ppm2,411,laucode
191,2022,flat,ppm2,603,laucode
191,2023,flat,ppm2,538,laucode
191,2024,flat,ppm2,740,laucode
191,2025,flat,ppm2,825,laucode
191,2005,house,ppm2,449,laucode
191,2006,house,ppm2,707,laucode
191,2007,house,ppm2,880,laucode
191,2008,house,ppm2,806,laucode
191,2009,house,ppm2,471,laucode
191,2010,house,ppm2,524,laucode
191,2011,house,ppm2,355,laucode
191,2012,house,ppm2,641,laucode
191,2013,house,ppm2,570,laucode
191,2014,house,ppm2,701,laucode
191,2015,house,ppm2,697,laucode
191,2016,house,ppm2,561,laucode
191,2017,house,ppm2,675,laucode
191,2018,house,ppm2,526,laucode
191,2019,house,ppm2,835,laucode
191,2020,house,ppm2,837,laucode
191,2021,house,ppm2,1086,laucode
191,2022,house,ppm2,1026,laucode
191,2023,house,ppm2,1697,laucode
191,2024,house,ppm2,1002,laucode
191,2025,house,ppm2,1293,laucode
191,2005,all,ppm2,349,laucode
191,2006,all,ppm2,582,laucode
191,2007,all,ppm2,727,laucode
191,2008,all,ppm2,651,laucode
191,2009,all,ppm2,448,laucode
191,2010,all,ppm2,498,laucode
191,2011,all,ppm2,324,laucode
191,2012,all,ppm2,498,laucode
191,2013,all,ppm2,446,laucode
191,2014,all,ppm2,516,laucode
191,2015,all,ppm2,453,laucode
191,2016,all,ppm2,436,laucode
191,2017,all,ppm2,527,laucode
191,2018,all,ppm2,450,laucode
191,2019,all,ppm2,693,laucode
191,2020,all,ppm2,661,laucode
191,2021,all,ppm2,709,laucode
191,2022,all,ppm2,803,laucode
191,2023,all,ppm2,879,laucode
191,2024,all,ppm2,888,laucode
191,2025,all,ppm2,1041,laucode
198,2005,flat,ppm2,793,laucode
198,2006,flat,ppm2,1172,laucode
198,2007,flat,ppm2,1382,laucode
198,2008,flat,ppm2,1242,laucode
198,2009,flat,ppm2,822,laucode
198,2010,flat,ppm2,774,laucode
198,2011,flat,ppm2,844,laucode
198,2012,flat,ppm2,888,laucode
198,2013,flat,ppm2,980,laucode
198,2014,flat,ppm2,1083,laucode
198,2015,flat,ppm2,1203,laucode
198,2016,flat,ppm2,1275,laucode
198,2017,flat,ppm2,1360,laucode
198,2018,flat,ppm2,1435,laucode
198,2019,flat,ppm2,1473,laucode
198,2020,flat,ppm2,1676,laucode
198,2021,flat,ppm2,1969,laucode
198,2022,flat,ppm2,2284,laucode
198,2023,flat,ppm2,2658,laucode
198,2024,flat,ppm2,2825,laucode
198,2025,flat,ppm2,2876,laucode
198,2005,house,ppm2,669,laucode
198,2006,house,ppm2,1002,laucode
198,2007,house,ppm2,1188,laucode
198,2008,house,ppm2,947,laucode
198,2009,house,ppm2,704,laucode
198,2010,house,ppm2,701,laucode
198,2011,house,ppm2,844,laucode
198,2012,house,ppm2,848,laucode
198,2013,house,ppm2,953,laucode
198,2014,house,ppm2,1005,laucode
198,2015,house,ppm2,1038,laucode
198,2016,house,ppm2,1031,laucode
198,2017,house,ppm2,1223,laucode
198,2018,house,ppm2,1309,laucode
198,2019,house,ppm2,1363,laucode
198,2020,house,ppm2,1356,laucode
198,2021,house,ppm2,1600,laucode
198,2022,house,ppm2,2028,laucode
198,2023,house,ppm2,2216,laucode
198,2024,house,ppm2,2064,laucode
198,2025,house,ppm2,2364,laucode
198,2005,all,ppm2,780,laucode
198,2006,all,ppm2,1107,laucode
198,2007,all,ppm2,1326,laucode
198,2008,all,ppm2,1174,laucode
198,2009,all,ppm2,787,laucode
198,2010,all,ppm2,757,laucode
198,2011,all,ppm2,845,laucode
198,2012,all,ppm2,878,laucode
198,2013,all,ppm2,963,laucode
198,2014,all,ppm2,1048,laucode
198,2015,all,ppm2,1149,laucode
198,2016,all,ppm2,1197,laucode
198,2017,all,ppm2,1310,laucode
198,2018,all,ppm2,1385,laucode
198,2019,all,ppm2,1430,laucode
198,2020,all,ppm2,1594,laucode
198,2021,all,ppm2,1865,laucode
198,2022,all,ppm2,2200,laucode
198,2023,all,ppm2,2550,laucode
198,2024,all,ppm2,2620,laucode
198,2025,all,ppm2,2734,laucode
205,2005,flat,ppm2,213,laucode
205,2006,flat,ppm2,285,laucode
205,2007,flat,ppm2,393,laucode
205,2008,flat,ppm2,423,laucode
205,2009,flat,ppm2,309,laucode
205,2010,flat,ppm2,263,laucode
205,2011,flat,ppm2,308,laucode
205,2012,flat,ppm2,278,laucode
205,2013,flat,ppm2,280,laucode
205,2014,flat,ppm2,304,laucode
205,2015,flat,ppm2,350,laucode
205,2016,flat,ppm2,323,laucode
205,2017,flat,ppm2,388,laucode
205,2018,flat,ppm2,347,laucode
205,2019,flat,ppm2,438,laucode
205,2020,flat,ppm2,443,laucode
205,2021,flat,ppm2,513,laucode
205,2022,flat,ppm2,718,laucode
205,2023,flat,ppm2,712,laucode
205,2024,flat,ppm2,804,laucode
205,2025,flat,ppm2,878,laucode
205,2005,house,ppm2,330,laucode
205,2006,house,ppm2,439,laucode
205,2007,house,ppm2,569,laucode
205,2008,house,ppm2,804,laucode
205,2009,house,ppm2,467,laucode
205,2010,house,ppm2,507,laucode
205,2011,house,ppm2,528,laucode
205,2012,house,ppm2,528,laucode
205,2013,house,ppm2,464,laucode
205,2014,house,ppm2,533,laucode
205,2015,house,ppm2,454,laucode
205,2016,house,ppm2,522,laucode
205,2017,house,ppm2,490,laucode
205,2018,house,ppm2,568,laucode
205,2019,house,ppm2,703,laucode
205,2020,house,ppm2,670,laucode
205,2021,house,ppm2,773,laucode
205,2022,house,ppm2,967,laucode
205,2023,house,ppm2,837,laucode
205,2024,house,ppm2,1511,laucode
205,2025,house,ppm2,1148,laucode
205,2005,all,ppm2,244,laucode
205,2006,all,ppm2,333,laucode
205,2007,all,ppm2,438,laucode
205,2008,all,ppm2,525,laucode
205,2009,all,ppm2,364,laucode
205,2010,all,ppm2,330,laucode
205,2011,all,ppm2,384,laucode
205,2012,all,ppm2,358,laucode
205,2013,all,ppm2,341,laucode
205,2014,all,ppm2,386,laucode
205,2015,all,ppm2,385,laucode
205,2016,all,ppm2,389,laucode
205,2017,all,ppm2,415,laucode
205,2018,all,ppm2,419,laucode
205,2019,all,ppm2,518,laucode
205,2020,all,ppm2,515,laucode
205,2021,all,ppm2,595,laucode
205,2022,all,ppm2,784,laucode
205,2023,all,ppm2,749,laucode
205,2024,all,ppm2,932,laucode
205,2025,all,ppm2,949,laucode
214,2005,flat,ppm2,208,laucode
214,2006,flat,ppm2,320,laucode
214,2007,flat,ppm2,384,laucode
214,2008,flat,ppm2,389,laucode
214,2009,flat,ppm2,258,laucode
214,2010,flat,ppm2,159,laucode
214,2011,flat,ppm2,203,laucode
214,2012,flat,ppm2,282,laucode
214,2013,flat,ppm2,281,laucode
214,2014,flat,ppm2,284,laucode
214,2015,flat,ppm2,272,laucode
214,2016,flat,ppm2,329,laucode
214,2017,flat,ppm2,326,laucode
214,2018,flat,ppm2,346,laucode
214,2019,flat,ppm2,407,laucode
214,2020,flat,ppm2,316,laucode
214,2021,flat,ppm2,458,laucode
214,2022,flat,ppm2,563,laucode
214,2023,flat,ppm2,674,laucode
214,2024,flat,ppm2,676,laucode
214,2025,flat,ppm2,762,laucode
214,2005,house,ppm2,301,laucode
214,2006,house,ppm2,402,laucode
214,2007,house,ppm2,420,laucode
214,2008,house,ppm2,440,laucode
214,2009,house,ppm2,256,laucode
214,2010,house,ppm2,259,laucode
214,2011,house,ppm2,483,laucode
214,2012,house,ppm2,368,laucode
214,2013,house,ppm2,422,laucode
214,2014,house,ppm2,360,laucode
214,2015,house,ppm2,426,laucode
214,2016,house,ppm2,377,laucode
214,2017,house,ppm2,507,laucode
214,2018,house,ppm2,546,laucode
214,2019,house,ppm2,496,laucode
214,2020,house,ppm2,638,laucode
214,2021,house,ppm2,831,laucode
214,2022,house,ppm2,695,laucode
214,2023,house,ppm2,941,laucode
214,2024,house,ppm2,955,laucode
214,2025,house,ppm2,1187,laucode
214,2005,all,ppm2,280,laucode
214,2006,all,ppm2,396,laucode
214,2007,all,ppm2,406,laucode
214,2008,all,ppm2,419,laucode
214,2009,all,ppm2,256,laucode
214,2010,all,ppm2,209,laucode
214,2011,all,ppm2,311,laucode
214,2012,all,ppm2,321,laucode
214,2013,all,ppm2,344,laucode
214,2014,all,ppm2,328,laucode
214,2015,all,ppm2,341,laucode
214,2016,all,ppm2,358,laucode
214,2017,all,ppm2,421,laucode
214,2018,all,ppm2,451,laucode
214,2019,all,ppm2,455,laucode
214,2020,all,ppm2,489,laucode
214,2021,all,ppm2,678,laucode
214,2022,all,ppm2,636,laucode
214,2023,all,ppm2,796,laucode
214,2024,all,ppm2,814,laucode
214,2025,all,ppm2,996,laucode
245,2005,flat,ppm2,588,laucode
245,2006,flat,ppm2,885,laucode
245,2007,flat,ppm2,1045,laucode
245,2008,flat,ppm2,964,laucode
245,2009,flat,ppm2,520,laucode
245,2010,flat,ppm2,603,laucode
245,2011,flat,ppm2,571,laucode
245,2012,flat,ppm2,600,laucode
245,2013,flat,ppm2,704,laucode
245,2014,flat,ppm2,823,laucode
245,2015,flat,ppm2,904,laucode
245,2016,flat,ppm2,1107,laucode
245,2017,flat,ppm2,1174,laucode
245,2018,flat,ppm2,1321,laucode
245,2019,flat,ppm2,1334,laucode
245,2020,flat,ppm2,1541,laucode
245,2021,flat,ppm2,1765,laucode
245,2022,flat,ppm2,2255,laucode
245,2023,flat,ppm2,2400,laucode
245,2024,flat,ppm2,2298,laucode
245,2025,flat,ppm2,2532,laucode
245,2005,house,ppm2,689,laucode
245,2006,house,ppm2,679,laucode
245,2007,house,ppm2,917,laucode
245,2008,house,ppm2,1057,laucode
245,2009,house,ppm2,965,laucode
245,2010,house,ppm2,889,laucode
245,2011,house,ppm2,1000,laucode
245,2012,house,ppm2,1240,laucode
245,2013,house,ppm2,1093,laucode
245,2014,house,ppm2,1046,laucode
245,2015,house,ppm2,877,laucode
245,2016,house,ppm2,1190,laucode
245,2017,house,ppm2,1287,laucode
245,2018,house,ppm2,1215,laucode
245,2019,house,ppm2,1196,laucode
245,2020,house,ppm2,1548,laucode
245,2021,house,ppm2,1661,laucode
245,2022,house,ppm2,1926,laucode
245,2023,house,ppm2,1894,laucode
245,2024,house,ppm2,2211,laucode
245,2025,house,ppm2,2430,laucode
245,2005,all,ppm2,611,laucode
245,2006,all,ppm2,830,laucode
245,2007,all,ppm2,1018,laucode
245,2008,all,ppm2,977,laucode
245,2009,all,ppm2,604,laucode
245,2010,all,ppm2,673,laucode
245,2011,all,ppm2,705,laucode
245,2012,all,ppm2,766,laucode
245,2013,all,ppm2,759,laucode
245,2014,all,ppm2,861,laucode
245,2015,all,ppm2,892,laucode
245,2016,all,ppm2,1113,laucode
245,2017,all,ppm2,1187,laucode
245,2018,all,ppm2,1301,laucode
245,2019,all,ppm2,1304,laucode
245,2020,all,ppm2,1542,laucode
245,2021,all,ppm2,1730,laucode
245,2022,all,ppm2,2225,laucode
245,2023,all,ppm2,2374,laucode
245,2024,all,ppm2,2274,laucode
245,2025,all,ppm2,2516,laucode
247,2005,flat,ppm2,97,laucode
247,2006,flat,ppm2,155,laucode
247,2007,flat,ppm2,221,laucode
247,2008,flat,ppm2,221,laucode
247,2009,flat,ppm2,141,laucode
247,2010,flat,ppm2,96,laucode
247,2011,flat,ppm2,109,laucode
247,2012,flat,ppm2,112,laucode
247,2013,flat,ppm2,111,laucode
247,2014,flat,ppm2,129,laucode
247,2015,flat,ppm2,133,laucode
247,2016,flat,ppm2,142,laucode
247,2017,flat,ppm2,176,laucode
247,2018,flat,ppm2,215,laucode
247,2019,flat,ppm2,227,laucode
247,2020,flat,ppm2,237,laucode
247,2021,flat,ppm2,302,laucode
247,2022,flat,ppm2,358,laucode
247,2023,flat,ppm2,376,laucode
247,2024,flat,ppm2,412,laucode
247,2025,flat,ppm2,390,laucode
247,2005,house,ppm2,251,laucode
247,2006,house,ppm2,231,laucode
247,2007,house,ppm2,340,laucode
247,2008,house,ppm2,288,laucode
247,2009,house,ppm2,118,laucode
247,2010,house,ppm2,237,laucode
247,2011,house,ppm2,239,laucode
247,2012,house,ppm2,304,laucode
247,2013,house,ppm2,164,laucode
247,2014,house,ppm2,213,laucode
247,2015,house,ppm2,247,laucode
247,2016,house,ppm2,244,laucode
247,2017,house,ppm2,250,laucode
247,2018,house,ppm2,243,laucode
247,2019,house,ppm2,289,laucode
247,2020,house,ppm2,302,laucode
247,2021,house,ppm2,584,laucode
247,2022,house,ppm2,399,laucode
247,2023,house,ppm2,451,laucode
247,2024,house,ppm2,522,laucode
247,2025,house,ppm2,547,laucode
247,2005,all,ppm2,112,laucode
247,2006,all,ppm2,163,laucode
247,2007,all,ppm2,236,laucode
247,2008,all,ppm2,230,laucode
247,2009,all,ppm2,138,laucode
247,2010,all,ppm2,115,laucode
247,2011,all,ppm2,130,laucode
247,2012,all,ppm2,149,laucode
247,2013,all,ppm2,119,laucode
247,2014,all,ppm2,140,laucode
247,2015,all,ppm2,152,laucode
247,2016,all,ppm2,157,laucode
247,2017,all,ppm2,186,laucode
247,2018,all,ppm2,218,laucode
247,2019,all,ppm2,235,laucode
247,2020,all,ppm2,246,laucode
247,2021,all,ppm2,360,laucode
247,2022,all,ppm2,360,laucode
247,2023,all,ppm2,385,laucode
247,2024,all,ppm2,425,laucode
247,2025,all,ppm2,414,laucode
251,2005,flat,ppm2,164,laucode
251,2006,flat,ppm2,328,laucode
251,2007,flat,ppm2,485,laucode
251,2008,flat,ppm2,414,laucode
251,2009,flat,ppm2,252,laucode
251,2010,flat,ppm2,227,laucode
251,2011,flat,ppm2,222,laucode
251,2012,flat,ppm2,218,laucode
251,2013,flat,ppm2,247,laucode
251,2014,flat,ppm2,285,laucode
251,2015,flat,ppm2,281,laucode
251,2016,flat,ppm2,286,laucode
251,2017,flat,ppm2,287,laucode
251,2018,flat,ppm2,285,laucode
251,2019,flat,ppm2,305,laucode
251,2020,flat,ppm2,339,laucode
251,2021,flat,ppm2,386,laucode
251,2022,flat,ppm2,485,laucode
251,2023,flat,ppm2,552,laucode
251,2024,flat,ppm2,618,laucode
251,2025,flat,ppm2,613,laucode
251,2005,house,ppm2,283,laucode
251,2006,house,ppm2,394,laucode
251,2007,house,ppm2,553,laucode
251,2008,house,ppm2,655,laucode
251,2009,house,ppm2,433,laucode
251,2010,house,ppm2,371,laucode
251,2011,house,ppm2,483,laucode
251,2012,house,ppm2,369,laucode
251,2013,house,ppm2,373,laucode
251,2014,house,ppm2,432,laucode
251,2015,house,ppm2,457,laucode
251,2016,house,ppm2,450,laucode
251,2017,house,ppm2,394,laucode
251,2018,house,ppm2,491,laucode
251,2019,house,ppm2,503,laucode
251,2020,house,ppm2,524,laucode
251,2021,house,ppm2,569,laucode
251,2022,house,ppm2,687,laucode
251,2023,house,ppm2,906,laucode
251,2024,house,ppm2,805,laucode
251,2025,house,ppm2,885,laucode
251,2005,all,ppm2,181,laucode
251,2006,all,ppm2,329,laucode
251,2007,all,ppm2,486,laucode
251,2008,all,ppm2,452,laucode
251,2009,all,ppm2,267,laucode
251,2010,all,ppm2,247,laucode
251,2011,all,ppm2,275,laucode
251,2012,all,ppm2,245,laucode
251,2013,all,ppm2,261,laucode
251,2014,all,ppm2,301,laucode
251,2015,all,ppm2,303,laucode
251,2016,all,ppm2,304,laucode
251,2017,all,ppm2,301,laucode
251,2018,all,ppm2,308,laucode
251,2019,all,ppm2,326,laucode
251,2020,all,ppm2,361,laucode
251,2021,all,ppm2,407,laucode
251,2022,all,ppm2,502,laucode
251,2023,all,ppm2,598,laucode
251,2024,all,ppm2,633,laucode
251,2025,all,ppm2,651,laucode
