"laucode","year","NUTS 3 CODE 2021","NUTS 3 CODE 2016","indicator","value"
442,2021,"EE00A","EE007","totalm2_<60sqm",1850
442,2000,"EE00A","EE007","totalm2_61_100sqm",2110
442,2011,"EE00A","EE007","totalm2_61_100sqm",1846
442,2021,"EE00A","EE007","totalm2_61_100sqm",1944
442,2000,"EE00A","EE007","totalm2_61_100sqm",868
442,2011,"EE00A","EE007","totalm2_61_100sqm",708
442,2021,"EE00A","EE007","totalm2_61_100sqm",888
442,2000,"EE00A","EE007","totalm2_61_100sqm",986
442,2011,"EE00A","EE007","totalm2_61_100sqm",784
442,2021,"EE00A","EE007","totalm2_61_100sqm",1050
442,2000,"EE00A","EE007","totalm2_101_150sqm",448
442,2011,"EE00A","EE007","totalm2_101_150sqm",548
442,2021,"EE00A","EE007","totalm2_101_150sqm",540
442,2000,"EE00A","EE007","totalm2_101_150sqm",222
442,2011,"EE00A","EE007","totalm2_101_150sqm",330
442,2021,"EE00A","EE007","totalm2_101_150sqm",356
442,2000,"EE00A","EE007","totalm2_>150sqm",142
442,2011,"EE00A","EE007","totalm2_>150sqm",324
442,2021,"EE00A","EE007","totalm2_>150sqm",280
442,2000,"EE00A","EE007","totalm2_data_missing",94
442,2011,"EE00A","EE007","totalm2_data_missing",110
442,2021,"EE00A","EE007","totalm2_data_missing",30
446,2000,"EE001","EE001","totalm2_<60sqm",916
446,2011,"EE001","EE001","totalm2_<60sqm",644
446,2021,"EE001","EE001","totalm2_<60sqm",1224
446,2000,"EE001","EE001","totalm2_<60sqm",2886
446,2011,"EE001","EE001","totalm2_<60sqm",3104
446,2021,"EE001","EE001","totalm2_<60sqm",3502
446,2000,"EE001","EE001","totalm2_<60sqm",3028
446,2011,"EE001","EE001","totalm2_<60sqm",3344
446,2021,"EE001","EE001","totalm2_<60sqm",3858
446,2000,"EE001","EE001","totalm2_<60sqm",2230
446,2011,"EE001","EE001","totalm2_<60sqm",2208
446,2021,"EE001","EE001","totalm2_<60sqm",1942
446,2000,"EE001","EE001","totalm2_61_100sqm",2876
446,2011,"EE001","EE001","totalm2_61_100sqm",3018
446,2021,"EE001","EE001","totalm2_61_100sqm",3188
446,2000,"EE001","EE001","totalm2_61_100sqm",486
446,2011,"EE001","EE001","totalm2_61_100sqm",688
446,2021,"EE001","EE001","totalm2_61_100sqm",714
446,2000,"EE001","EE001","totalm2_61_100sqm",394
446,2011,"EE001","EE001","totalm2_61_100sqm",498
446,2021,"EE001","EE001","totalm2_61_100sqm",618
446,2000,"EE001","EE001","totalm2_101_150sqm",84
446,2011,"EE001","EE001","totalm2_101_150sqm",410
446,2021,"EE001","EE001","totalm2_101_150sqm",468
446,2000,"EE001","EE001","totalm2_101_150sqm",64
446,2011,"EE001","EE001","totalm2_101_150sqm",548
446,2021,"EE001","EE001","totalm2_101_150sqm",618
446,2000,"EE001","EE001","totalm2_>150sqm",104
446,2011,"EE001","EE001","totalm2_>150sqm",1014
446,2021,"EE001","EE001","totalm2_>150sqm",786
446,2000,"EE001","EE001","totalm2_data_missing",114
446,2011,"EE001","EE001","totalm2_data_missing",16
446,2021,"EE001","EE001","totalm2_data_missing",300
478,2000,"EE004","EE004","totalm2_<60sqm",48
478,2011,"EE004","EE004","totalm2_<60sqm",18
478,2021,"EE004","EE004","totalm2_<60sqm",28
478,2000,"EE004","EE004","totalm2_<60sqm",106
478,2011,"EE004","EE004","totalm2_<60sqm",86
478,2021,"EE004","EE004","totalm2_<60sqm",56
478,2000,"EE004","EE004","totalm2_<60sqm",218
478,2011,"EE004","EE004","totalm2_<60sqm",204
478,2021,"EE004","EE004","totalm2_<60sqm",128
478,2000,"EE004","EE004","totalm2_<60sqm",300
478,2011,"EE004","EE004","totalm2_<60sqm",198
478,2021,"EE004","EE004","totalm2_<60sqm",190
478,2000,"EE004","EE004","totalm2_61_100sqm",332
478,2011,"EE004","EE004","totalm2_61_100sqm",312
478,2021,"EE004","EE004","totalm2_61_100sqm",268
478,2000,"EE004","EE004","totalm2_61_100sqm",258
478,2011,"EE004","EE004","totalm2_61_100sqm",266
478,2021,"EE004","EE004","totalm2_61_100sqm",272
478,2000,"EE004","EE004","totalm2_61_100sqm",366
478,2011,"EE004","EE004","totalm2_61_100sqm",330
478,2021,"EE004","EE004","totalm2_61_100sqm",458
478,2000,"EE004","EE004","totalm2_101_150sqm",182
478,2011,"EE004","EE004","totalm2_101_150sqm",326
478,2021,"EE004","EE004","totalm2_101_150sqm",282
478,2000,"EE004","EE004","totalm2_101_150sqm",78
478,2011,"EE004","EE004","totalm2_101_150sqm",182
478,2021,"EE004","EE004","totalm2_101_150sqm",230
478,2000,"EE004","EE004","totalm2_>150sqm",44
478,2011,"EE004","EE004","totalm2_>150sqm",172
478,2021,"EE004","EE004","totalm2_>150sqm",156
478,2000,"EE004","EE004","totalm2_data_missing",118
478,2011,"EE004","EE004","totalm2_data_missing",30
478,2021,"EE004","EE004","totalm2_data_missing",32
480,2000,"EE008","EE008","totalm2_<60sqm",414
480,2011,"EE008","EE008","totalm2_<60sqm",302
480,2021,"EE008","EE008","totalm2_<60sqm",358
480,2000,"EE008","EE008","totalm2_<60sqm",894
480,2011,"EE008","EE008","totalm2_<60sqm",614
480,2021,"EE008","EE008","totalm2_<60sqm",654
480,2000,"EE008","EE008","totalm2_<60sqm",1600
480,2011,"EE008","EE008","totalm2_<60sqm",1308
480,2021,"EE008","EE008","totalm2_<60sqm",1514
480,2000,"EE008","EE008","totalm2_<60sqm",1634
480,2011,"EE008","EE008","totalm2_<60sqm",1306
480,2021,"EE008","EE008","totalm2_<60sqm",1404
480,2000,"EE008","EE008","totalm2_61_100sqm",1356
480,2011,"EE008","EE008","totalm2_61_100sqm",1276
480,2021,"EE008","EE008","totalm2_61_100sqm",1250
480,2000,"EE008","EE008","totalm2_61_100sqm",1128
480,2011,"EE008","EE008","totalm2_61_100sqm",928
480,2021,"EE008","EE008","totalm2_61_100sqm",1062
480,2000,"EE008","EE008","totalm2_61_100sqm",1288
480,2011,"EE008","EE008","totalm2_61_100sqm",1014
480,2021,"EE008","EE008","totalm2_61_100sqm",1312
480,2000,"EE008","EE008","totalm2_101_150sqm",612
480,2011,"EE008","EE008","totalm2_101_150sqm",802
480,2021,"EE008","EE008","totalm2_101_150sqm",790
480,2000,"EE008","EE008","totalm2_101_150sqm",484
480,2011,"EE008","EE008","totalm2_101_150sqm",526
480,2021,"EE008","EE008","totalm2_101_150sqm",626
480,2000,"EE008","EE008","totalm2_>150sqm",322
480,2011,"EE008","EE008","totalm2_>150sqm",636
480,2021,"EE008","EE008","totalm2_>150sqm",630
480,2000,"EE008","EE008","totalm2_data_missing",74
480,2011,"EE008","EE008","totalm2_data_missing",46
480,2021,"EE008","EE008","totalm2_data_missing",64
486,2000,"EE008","EE008","totalm2_<60sqm",304
486,2011,"EE008","EE008","totalm2_<60sqm",208
486,2021,"EE008","EE008","totalm2_<60sqm",212
486,2000,"EE008","EE008","totalm2_<60sqm",628
486,2011,"EE008","EE008","totalm2_<60sqm",448
486,2021,"EE008","EE008","totalm2_<60sqm",452
486,2000,"EE008","EE008","totalm2_<60sqm",1262
486,2011,"EE008","EE008","totalm2_<60sqm",952
486,2021,"EE008","EE008","totalm2_<60sqm",1028
486,2000,"EE008","EE008","totalm2_<60sqm",1212
486,2011,"EE008","EE008","totalm2_<60sqm",1012
486,2021,"EE008","EE008","totalm2_<60sqm",1028
486,2000,"EE008","EE008","totalm2_61_100sqm",1208
486,2011,"EE008","EE008","totalm2_61_100sqm",1046
486,2021,"EE008","EE008","totalm2_61_100sqm",974
486,2000,"EE008","EE008","totalm2_61_100sqm",764
486,2011,"EE008","EE008","totalm2_61_100sqm",708
486,2021,"EE008","EE008","totalm2_61_100sqm",782
486,2000,"EE008","EE008","totalm2_61_100sqm",1056
486,2011,"EE008","EE008","totalm2_61_100sqm",920
486,2021,"EE008","EE008","totalm2_61_100sqm",1174
486,2000,"EE008","EE008","totalm2_101_150sqm",530
486,2011,"EE008","EE008","totalm2_101_150sqm",802
486,2021,"EE008","EE008","totalm2_101_150sqm",838
486,2000,"EE008","EE008","totalm2_101_150sqm",366
486,2011,"EE008","EE008","totalm2_101_150sqm",572
486,2021,"EE008","EE008","totalm2_101_150sqm",586
486,2000,"EE008","EE008","totalm2_>150sqm",180
486,2011,"EE008","EE008","totalm2_>150sqm",596
486,2021,"EE008","EE008","totalm2_>150sqm",530
486,2000,"EE008","EE008","totalm2_data_missing",408
486,2011,"EE008","EE008","totalm2_data_missing",74
486,2021,"EE008","EE008","totalm2_data_missing",96
503,2000,"EE009","EE006","totalm2_<60sqm",276
503,2011,"EE009","EE006","totalm2_<60sqm",216
503,2021,"EE009","EE006","totalm2_<60sqm",184
503,2000,"EE009","EE006","totalm2_<60sqm",618
503,2011,"EE009","EE006","totalm2_<60sqm",520
503,2021,"EE009","EE006","totalm2_<60sqm",524
503,2000,"EE009","EE006","totalm2_<60sqm",1458
503,2011,"EE009","EE006","totalm2_<60sqm",1134
503,2021,"EE009","EE006","totalm2_<60sqm",1298
503,2000,"EE009","EE006","totalm2_<60sqm",1266
503,2011,"EE009","EE006","totalm2_<60sqm",948
503,2021,"EE009","EE006","totalm2_<60sqm",1052
503,2000,"EE009","EE006","totalm2_61_100sqm",1228
503,2011,"EE009","EE006","totalm2_61_100sqm",1024
503,2021,"EE009","EE006","totalm2_61_100sqm",1002
503,2000,"EE009","EE006","totalm2_61_100sqm",994
503,2011,"EE009","EE006","totalm2_61_100sqm",938
503,2021,"EE009","EE006","totalm2_61_100sqm",1052
503,2000,"EE009","EE006","totalm2_61_100sqm",1538
503,2011,"EE009","EE006","totalm2_61_100sqm",1076
503,2021,"EE009","EE006","totalm2_61_100sqm",1646
503,2000,"EE009","EE006","totalm2_101_150sqm",768
503,2011,"EE009","EE006","totalm2_101_150sqm",952
503,2021,"EE009","EE006","totalm2_101_150sqm",1072
503,2000,"EE009","EE006","totalm2_101_150sqm",466
503,2011,"EE009","EE006","totalm2_101_150sqm",644
503,2021,"EE009","EE006","totalm2_101_150sqm",750
503,2000,"EE009","EE006","totalm2_>150sqm",266
503,2011,"EE009","EE006","totalm2_>150sqm",884
503,2021,"EE009","EE006","totalm2_>150sqm",696
503,2000,"EE009","EE006","totalm2_data_missing",422
503,2011,"EE009","EE006","totalm2_data_missing",92
503,2021,"EE009","EE006","totalm2_data_missing",114
511,2000,"EE00A","EE007","totalm2_<60sqm",6456
511,2011,"EE00A","EE007","totalm2_<60sqm",3754
511,2021,"EE00A","EE007","totalm2_<60sqm",5152
511,2000,"EE00A","EE007","totalm2_<60sqm",11866
511,2011,"EE00A","EE007","totalm2_<60sqm",11120
511,2021,"EE00A","EE007","totalm2_<60sqm",13220
511,2000,"EE00A","EE007","totalm2_<60sqm",17226
511,2011,"EE00A","EE007","totalm2_<60sqm",16646
511,2021,"EE00A","EE007","totalm2_<60sqm",17216
511,2000,"EE00A","EE007","totalm2_<60sqm",11050
511,2011,"EE00A","EE007","totalm2_<60sqm",11960
511,2021,"EE00A","EE007","totalm2_<60sqm",9578
511,2000,"EE00A","EE007","totalm2_61_100sqm",10214
511,2011,"EE00A","EE007","totalm2_61_100sqm",10722
511,2021,"EE00A","EE007","totalm2_61_100sqm",9912
511,2000,"EE00A","EE007","totalm2_61_100sqm",2216
511,2011,"EE00A","EE007","totalm2_61_100sqm",2262
511,2021,"EE00A","EE007","totalm2_61_100sqm",2428
511,2000,"EE00A","EE007","totalm2_61_100sqm",838
511,2011,"EE00A","EE007","totalm2_61_100sqm",1094
511,2021,"EE00A","EE007","totalm2_61_100sqm",820
511,2000,"EE00A","EE007","totalm2_101_150sqm",214
511,2011,"EE00A","EE007","totalm2_101_150sqm",286
511,2021,"EE00A","EE007","totalm2_101_150sqm",308
511,2000,"EE00A","EE007","totalm2_101_150sqm",72
511,2011,"EE00A","EE007","totalm2_101_150sqm",146
511,2021,"EE00A","EE007","totalm2_101_150sqm",110
511,2000,"EE00A","EE007","totalm2_>150sqm",54
511,2011,"EE00A","EE007","totalm2_>150sqm",160
511,2021,"EE00A","EE007","totalm2_>150sqm",144
511,2000,"EE00A","EE007","totalm2_data_missing",456
511,2011,"EE00A","EE007","totalm2_data_missing",98
511,2021,"EE00A","EE007","totalm2_data_missing",106
514,2000,"EE00A","EE007","totalm2_<60sqm",846
514,2011,"EE00A","EE007","totalm2_<60sqm",340
514,2021,"EE00A","EE007","totalm2_<60sqm",506
514,2000,"EE00A","EE007","totalm2_<60sqm",1440
514,2011,"EE00A","EE007","totalm2_<60sqm",1078
514,2021,"EE00A","EE007","totalm2_<60sqm",1370
514,2000,"EE00A","EE007","totalm2_<60sqm",1544
514,2011,"EE00A","EE007","totalm2_<60sqm",1210
514,2021,"EE00A","EE007","totalm2_<60sqm",1510
514,2000,"EE00A","EE007","totalm2_<60sqm",794
514,2011,"EE00A","EE007","totalm2_<60sqm",688
514,2021,"EE00A","EE007","totalm2_<60sqm",744
514,2000,"EE00A","EE007","totalm2_61_100sqm",732
514,2011,"EE00A","EE007","totalm2_61_100sqm",642
514,2021,"EE00A","EE007","totalm2_61_100sqm",702
514,2000,"EE00A","EE007","totalm2_61_100sqm",430
514,2011,"EE00A","EE007","totalm2_61_100sqm",370
514,2021,"EE00A","EE007","totalm2_61_100sqm",424
514,2000,"EE00A","EE007","totalm2_61_100sqm",384
514,2011,"EE00A","EE007","totalm2_61_100sqm",306
514,2021,"EE00A","EE007","totalm2_61_100sqm",464
514,2000,"EE00A","EE007","totalm2_101_150sqm",236
514,2011,"EE00A","EE007","totalm2_101_150sqm",302
514,2021,"EE00A","EE007","totalm2_101_150sqm",334
514,2000,"EE00A","EE007","totalm2_101_150sqm",180
514,2011,"EE00A","EE007","totalm2_101_150sqm",284
514,2021,"EE00A","EE007","totalm2_101_150sqm",352
514,2000,"EE00A","EE007","totalm2_>150sqm",168
514,2011,"EE00A","EE007","totalm2_>150sqm",432
514,2021,"EE00A","EE007","totalm2_>150sqm",474
514,2000,"EE00A","EE007","totalm2_data_missing",282
514,2011,"EE00A","EE007","totalm2_data_missing",134
514,2021,"EE00A","EE007","totalm2_data_missing",46
528,2000,"EE008","EE008","totalm2_<60sqm",188
528,2011,"EE008","EE008","totalm2_<60sqm",88
528,2021,"EE008","EE008","totalm2_<60sqm",142
528,2000,"EE008","EE008","totalm2_<60sqm",374
528,2011,"EE008","EE008","totalm2_<60sqm",248
528,2021,"EE008","EE008","totalm2_<60sqm",326
528,2000,"EE008","EE008","totalm2_<60sqm",586
528,2011,"EE008","EE008","totalm2_<60sqm",408
528,2021,"EE008","EE008","totalm2_<60sqm",534
528,2000,"EE008","EE008","totalm2_<60sqm",562
528,2011,"EE008","EE008","totalm2_<60sqm",346
528,2021,"EE008","EE008","totalm2_<60sqm",436
528,2000,"EE008","EE008","totalm2_61_100sqm",584
528,2011,"EE008","EE008","totalm2_61_100sqm",448
528,2021,"EE008","EE008","totalm2_61_100sqm",454
528,2000,"EE008","EE008","totalm2_61_100sqm",286
528,2011,"EE008","EE008","totalm2_61_100sqm",268
528,2021,"EE008","EE008","totalm2_61_100sqm",338
528,2000,"EE008","EE008","totalm2_61_100sqm",358
528,2011,"EE008","EE008","totalm2_61_100sqm",362
528,2021,"EE008","EE008","totalm2_61_100sqm",470
528,2000,"EE008","EE008","totalm2_101_150sqm",210
528,2011,"EE008","EE008","totalm2_101_150sqm",320
528,2021,"EE008","EE008","totalm2_101_150sqm",346
528,2000,"EE008","EE008","totalm2_101_150sqm",146
528,2011,"EE008","EE008","totalm2_101_150sqm",314
528,2021,"EE008","EE008","totalm2_101_150sqm",362
528,2000,"EE008","EE008","totalm2_>150sqm",146
528,2011,"EE008","EE008","totalm2_>150sqm",474
528,2021,"EE008","EE008","totalm2_>150sqm",420
528,2000,"EE008","EE008","totalm2_data_missing",114
528,2011,"EE008","EE008","totalm2_data_missing",22
528,2021,"EE008","EE008","totalm2_data_missing",76
557,2000,"EE008","EE008","totalm2_<60sqm",354
557,2011,"EE008","EE008","totalm2_<60sqm",170
557,2021,"EE008","EE008","totalm2_<60sqm",228
557,2000,"EE008","EE008","totalm2_<60sqm",636
557,2011,"EE008","EE008","totalm2_<60sqm",466
557,2021,"EE008","EE008","totalm2_<60sqm",528
557,2000,"EE008","EE008","totalm2_<60sqm",1140
557,2011,"EE008","EE008","totalm2_<60sqm",1024
557,2021,"EE008","EE008","totalm2_<60sqm",1086
557,2000,"EE008","EE008","totalm2_<60sqm",1190
557,2011,"EE008","EE008","totalm2_<60sqm",922
557,2021,"EE008","EE008","totalm2_<60sqm",1110
557,2000,"EE008","EE008","totalm2_61_100sqm",1160
557,2011,"EE008","EE008","totalm2_61_100sqm",1042
557,2021,"EE008","EE008","totalm2_61_100sqm",1068
557,2000,"EE008","EE008","totalm2_61_100sqm",840
557,2011,"EE008","EE008","totalm2_61_100sqm",756
557,2021,"EE008","EE008","totalm2_61_100sqm",880
557,2000,"EE008","EE008","totalm2_61_100sqm",854
557,2011,"EE008","EE008","totalm2_61_100sqm",900
557,2021,"EE008","EE008","totalm2_61_100sqm",1068
557,2000,"EE008","EE008","totalm2_101_150sqm",452
557,2011,"EE008","EE008","totalm2_101_150sqm",650
557,2021,"EE008","EE008","totalm2_101_150sqm",706
557,2000,"EE008","EE008","totalm2_101_150sqm",278
557,2011,"EE008","EE008","totalm2_101_150sqm",468
557,2021,"EE008","EE008","totalm2_101_150sqm",622
557,2000,"EE008","EE008","totalm2_>150sqm",204
557,2011,"EE008","EE008","totalm2_>150sqm",704
557,2021,"EE008","EE008","totalm2_>150sqm",824
557,2000,"EE008","EE008","totalm2_data_missing",384
557,2011,"EE008","EE008","totalm2_data_missing",56
557,2021,"EE008","EE008","totalm2_data_missing",50
567,2000,"EE009","EE006","totalm2_<60sqm",624
567,2011,"EE009","EE006","totalm2_<60sqm",502
567,2021,"EE009","EE006","totalm2_<60sqm",626
567,2000,"EE009","EE006","totalm2_<60sqm",1424
567,2011,"EE009","EE006","totalm2_<60sqm",1264
567,2021,"EE009","EE006","totalm2_<60sqm",1622
567,2000,"EE009","EE006","totalm2_<60sqm",2818
567,2011,"EE009","EE006","totalm2_<60sqm",2814
567,2021,"EE009","EE006","totalm2_<60sqm",2990
567,2000,"EE009","EE006","totalm2_<60sqm",1572
567,2011,"EE009","EE006","totalm2_<60sqm",1460
567,2021,"EE009","EE006","totalm2_<60sqm",1364
567,2000,"EE009","EE006","totalm2_61_100sqm",2282
567,2011,"EE009","EE006","totalm2_61_100sqm",2210
567,2021,"EE009","EE006","totalm2_61_100sqm",2380
567,2000,"EE009","EE006","totalm2_61_100sqm",1204
567,2011,"EE009","EE006","totalm2_61_100sqm",1142
567,2021,"EE009","EE006","totalm2_61_100sqm",1226
567,2000,"EE009","EE006","totalm2_61_100sqm",780
567,2011,"EE009","EE006","totalm2_61_100sqm",780
567,2021,"EE009","EE006","totalm2_61_100sqm",906
567,2000,"EE009","EE006","totalm2_101_150sqm",434
567,2011,"EE009","EE006","totalm2_101_150sqm",614
567,2021,"EE009","EE006","totalm2_101_150sqm",624
567,2000,"EE009","EE006","totalm2_101_150sqm",262
567,2011,"EE009","EE006","totalm2_101_150sqm",400
567,2021,"EE009","EE006","totalm2_101_150sqm",404
567,2000,"EE009","EE006","totalm2_>150sqm",196
567,2011,"EE009","EE006","totalm2_>150sqm",640
567,2021,"EE009","EE006","totalm2_>150sqm",488
567,2000,"EE009","EE006","totalm2_data_missing",362
567,2011,"EE009","EE006","totalm2_data_missing",18
567,2021,"EE009","EE006","totalm2_data_missing",96
586,2000,"EE008","EE008","totalm2_<60sqm",352
586,2011,"EE008","EE008","totalm2_<60sqm",118
586,2021,"EE008","EE008","totalm2_<60sqm",168
586,2000,"EE008","EE008","totalm2_<60sqm",566
586,2011,"EE008","EE008","totalm2_<60sqm",416
586,2021,"EE008","EE008","totalm2_<60sqm",466
586,2000,"EE008","EE008","totalm2_<60sqm",1246
586,2011,"EE008","EE008","totalm2_<60sqm",1010
586,2021,"EE008","EE008","totalm2_<60sqm",1062
586,2000,"EE008","EE008","totalm2_<60sqm",1230
586,2011,"EE008","EE008","totalm2_<60sqm",950
586,2021,"EE008","EE008","totalm2_<60sqm",1136
586,2000,"EE008","EE008","totalm2_61_100sqm",1126
586,2011,"EE008","EE008","totalm2_61_100sqm",1310
586,2021,"EE008","EE008","totalm2_61_100sqm",1178
586,2000,"EE008","EE008","totalm2_61_100sqm",950
586,2011,"EE008","EE008","totalm2_61_100sqm",874
586,2021,"EE008","EE008","totalm2_61_100sqm",928
586,2000,"EE008","EE008","totalm2_61_100sqm",888
586,2011,"EE008","EE008","totalm2_61_100sqm",878
586,2021,"EE008","EE008","totalm2_61_100sqm",1004
586,2000,"EE008","EE008","totalm2_101_150sqm",430
586,2011,"EE008","EE008","totalm2_101_150sqm",540
586,2021,"EE008","EE008","totalm2_101_150sqm",654
586,2000,"EE008","EE008","totalm2_101_150sqm",272
586,2011,"EE008","EE008","totalm2_101_150sqm",328
586,2021,"EE008","EE008","totalm2_101_150sqm",424
586,2000,"EE008","EE008","totalm2_>150sqm",188
586,2011,"EE008","EE008","totalm2_>150sqm",490
586,2021,"EE008","EE008","totalm2_>150sqm",396
586,2000,"EE008","EE008","totalm2_data_missing",428
586,2011,"EE008","EE008","totalm2_data_missing",40
586,2021,"EE008","EE008","totalm2_data_missing",108
624,2000,"EE004","EE004","totalm2_<60sqm",3680
624,2011,"EE004","EE004","totalm2_<60sqm",3334
624,2021,"EE004","EE004","totalm2_<60sqm",3914
624,2000,"EE004","EE004","totalm2_<60sqm",6954
624,2011,"EE004","EE004","totalm2_<60sqm",7048
624,2021,"EE004","EE004","totalm2_<60sqm",8062
624,2000,"EE004","EE004","totalm2_<60sqm",10792
624,2011,"EE004","EE004","totalm2_<60sqm",10990
624,2021,"EE004","EE004","totalm2_<60sqm",12498
624,2000,"EE004","EE004","totalm2_<60sqm",6446
624,2011,"EE004","EE004","totalm2_<60sqm",7126
624,2021,"EE004","EE004","totalm2_<60sqm",7362
624,2000,"EE004","EE004","totalm2_61_100sqm",7318
624,2011,"EE004","EE004","totalm2_61_100sqm",7722
624,2021,"EE004","EE004","totalm2_61_100sqm",7600
624,2000,"EE004","EE004","totalm2_61_100sqm",3624
624,2011,"EE004","EE004","totalm2_61_100sqm",3684
624,2021,"EE004","EE004","totalm2_61_100sqm",4016
624,2000,"EE004","EE004","totalm2_61_100sqm",3320
624,2011,"EE004","EE004","totalm2_61_100sqm",3272
624,2021,"EE004","EE004","totalm2_61_100sqm",3900
624,2000,"EE004","EE004","totalm2_101_150sqm",2804
624,2011,"EE004","EE004","totalm2_101_150sqm",2980
624,2021,"EE004","EE004","totalm2_101_150sqm",4140
624,2000,"EE004","EE004","totalm2_101_150sqm",1548
624,2011,"EE004","EE004","totalm2_101_150sqm",2738
624,2021,"EE004","EE004","totalm2_101_150sqm",2818
624,2000,"EE004","EE004","totalm2_>150sqm",1138
624,2011,"EE004","EE004","totalm2_>150sqm",4034
624,2021,"EE004","EE004","totalm2_>150sqm",2836
624,2000,"EE004","EE004","totalm2_data_missing",478
624,2011,"EE004","EE004","totalm2_data_missing",144
624,2021,"EE004","EE004","totalm2_data_missing",622
638,2000,"EE004","EE004","totalm2_<60sqm",318
638,2011,"EE004","EE004","totalm2_<60sqm",286
638,2021,"EE004","EE004","totalm2_<60sqm",372
638,2000,"EE004","EE004","totalm2_<60sqm",790
638,2011,"EE004","EE004","totalm2_<60sqm",680
638,2021,"EE004","EE004","totalm2_<60sqm",766
638,2000,"EE004","EE004","totalm2_<60sqm",1610
638,2011,"EE004","EE004","totalm2_<60sqm",1452
638,2021,"EE004","EE004","totalm2_<60sqm",1536
638,2000,"EE004","EE004","totalm2_<60sqm",1450
638,2011,"EE004","EE004","totalm2_<60sqm",1252
638,2021,"EE004","EE004","totalm2_<60sqm",1426
638,2000,"EE004","EE004","totalm2_61_100sqm",1336
638,2011,"EE004","EE004","totalm2_61_100sqm",1266
638,2021,"EE004","EE004","totalm2_61_100sqm",1230
638,2000,"EE004","EE004","totalm2_61_100sqm",908
638,2011,"EE004","EE004","totalm2_61_100sqm",852
638,2021,"EE004","EE004","totalm2_61_100sqm",878
638,2000,"EE004","EE004","totalm2_61_100sqm",1134
638,2011,"EE004","EE004","totalm2_61_100sqm",930
638,2021,"EE004","EE004","totalm2_61_100sqm",1034
638,2000,"EE004","EE004","totalm2_101_150sqm",720
638,2011,"EE004","EE004","totalm2_101_150sqm",790
638,2021,"EE004","EE004","totalm2_101_150sqm",782
638,2000,"EE004","EE004","totalm2_101_150sqm",582
638,2011,"EE004","EE004","totalm2_101_150sqm",536
638,2021,"EE004","EE004","totalm2_101_150sqm",704
638,2000,"EE004","EE004","totalm2_>150sqm",328
638,2011,"EE004","EE004","totalm2_>150sqm",744
638,2021,"EE004","EE004","totalm2_>150sqm",690
638,2000,"EE004","EE004","totalm2_data_missing",122
638,2011,"EE004","EE004","totalm2_data_missing",28
638,2021,"EE004","EE004","totalm2_data_missing",66
615,2000,"EE008","EE008","totalm2_<60sqm",398
615,2011,"EE008","EE008","totalm2_<60sqm",252
615,2021,"EE008","EE008","totalm2_<60sqm",388
615,2000,"EE008","EE008","totalm2_<60sqm",692
615,2011,"EE008","EE008","totalm2_<60sqm",586
615,2021,"EE008","EE008","totalm2_<60sqm",530
615,2000,"EE008","EE008","totalm2_<60sqm",1302
615,2011,"EE008","EE008","totalm2_<60sqm",1044
615,2021,"EE008","EE008","totalm2_<60sqm",1106
615,2000,"EE008","EE008","totalm2_<60sqm",1128
615,2011,"EE008","EE008","totalm2_<60sqm",736
615,2021,"EE008","EE008","totalm2_<60sqm",882
615,2000,"EE008","EE008","totalm2_61_100sqm",1402
615,2011,"EE008","EE008","totalm2_61_100sqm",1282
615,2021,"EE008","EE008","totalm2_61_100sqm",1188
615,2000,"EE008","EE008","totalm2_61_100sqm",970
615,2011,"EE008","EE008","totalm2_61_100sqm",866
615,2021,"EE008","EE008","totalm2_61_100sqm",936
615,2000,"EE008","EE008","totalm2_61_100sqm",1318
615,2011,"EE008","EE008","totalm2_61_100sqm",1178
615,2021,"EE008","EE008","totalm2_61_100sqm",1344
615,2000,"EE008","EE008","totalm2_101_150sqm",908
615,2011,"EE008","EE008","totalm2_101_150sqm",908
615,2021,"EE008","EE008","totalm2_101_150sqm",1040
615,2000,"EE008","EE008","totalm2_101_150sqm",542
615,2011,"EE008","EE008","totalm2_101_150sqm",628
615,2021,"EE008","EE008","totalm2_101_150sqm",718
615,2000,"EE008","EE008","totalm2_>150sqm",412
615,2011,"EE008","EE008","totalm2_>150sqm",756
615,2021,"EE008","EE008","totalm2_>150sqm",754
615,2000,"EE008","EE008","totalm2_data_missing",72
615,2011,"EE008","EE008","totalm2_data_missing",24
615,2021,"EE008","EE008","totalm2_data_missing",30
618,2000,"EE008","EE008","totalm2_<60sqm",616
618,2011,"EE008","EE008","totalm2_<60sqm",354
618,2021,"EE008","EE008","totalm2_<60sqm",450
618,2000,"EE008","EE008","totalm2_<60sqm",888
618,2011,"EE008","EE008","totalm2_<60sqm",702
618,2021,"EE008","EE008","totalm2_<60sqm",812
618,2000,"EE008","EE008","totalm2_<60sqm",1874
618,2011,"EE008","EE008","totalm2_<60sqm",1656
618,2021,"EE008","EE008","totalm2_<60sqm",1906
618,2000,"EE008","EE008","totalm2_<60sqm",1632
618,2011,"EE008","EE008","totalm2_<60sqm",1288
618,2021,"EE008","EE008","totalm2_<60sqm",1374
618,2000,"EE008","EE008","totalm2_61_100sqm",1754
618,2011,"EE008","EE008","totalm2_61_100sqm",1600
618,2021,"EE008","EE008","totalm2_61_100sqm",1448
618,2000,"EE008","EE008","totalm2_61_100sqm",1280
