laucode,year,nuts,indicator,value,type
130,2005,EE00A,ppm2,126,flat
130,2006,EE00A,ppm2,124,flat
130,2007,EE00A,ppm2,201,flat
130,2008,EE00A,ppm2,156,flat
130,2009,EE00A,ppm2,115,flat
130,2010,EE00A,ppm2,198,flat
130,2011,EE00A,ppm2,157,flat
130,2012,EE00A,ppm2,128,flat
130,2013,EE00A,ppm2,137,flat
130,2014,EE00A,ppm2,169,flat
130,2015,EE00A,ppm2,218,flat
130,2016,EE00A,ppm2,178,flat
130,2017,EE00A,ppm2,179,flat
130,2018,EE00A,ppm2,235,flat
130,2019,EE00A,ppm2,182,flat
130,2020,EE00A,ppm2,231,flat
130,2021,EE00A,ppm2,292,flat
130,2022,EE00A,ppm2,277,flat
130,2023,EE00A,ppm2,361,flat
130,2024,EE00A,ppm2,298,flat
130,2025,EE00A,ppm2,167,flat
141,2005,EE001,ppm2,175,flat
141,2006,EE001,ppm2,361,flat
141,2007,EE001,ppm2,542,flat
141,2008,EE001,ppm2,438,flat
141,2009,EE001,ppm2,230,flat
141,2010,EE001,ppm2,216,flat
141,2011,EE001,ppm2,194,flat
141,2012,EE001,ppm2,203,flat
141,2013,EE001,ppm2,260,flat
141,2014,EE001,ppm2,298,flat
141,2015,EE001,ppm2,348,flat
141,2016,EE001,ppm2,401,flat
141,2017,EE001,ppm2,420,flat
141,2018,EE001,ppm2,477,flat
141,2019,EE001,ppm2,488,flat
141,2020,EE001,ppm2,546,flat
141,2021,EE001,ppm2,684,flat
141,2022,EE001,ppm2,864,flat
141,2023,EE001,ppm2,1006,flat
141,2024,EE001,ppm2,1090,flat
141,2025,EE001,ppm2,1033,flat
142,2005,EE008,ppm2,51,flat
142,2006,EE008,ppm2,82,flat
142,2007,EE008,ppm2,117,flat
142,2008,EE008,ppm2,127,flat
142,2009,EE008,ppm2,112,flat
142,2010,EE008,ppm2,102,flat
142,2011,EE008,ppm2,87,flat
142,2012,EE008,ppm2,90,flat
142,2013,EE008,ppm2,76,flat
142,2014,EE008,ppm2,85,flat
142,2015,EE008,ppm2,96,flat
142,2016,EE008,ppm2,112,flat
142,2017,EE008,ppm2,140,flat
142,2018,EE008,ppm2,97,flat
142,2019,EE008,ppm2,120,flat
142,2020,EE008,ppm2,109,flat
142,2021,EE008,ppm2,125,flat
142,2022,EE008,ppm2,229,flat
142,2023,EE008,ppm2,269,flat
142,2024,EE008,ppm2,274,flat
142,2025,EE008,ppm2,377,flat
171,2005,EE008,ppm2,249,flat
171,2006,EE008,ppm2,436,flat
171,2007,EE008,ppm2,500,flat
171,2008,EE008,ppm2,460,flat
171,2009,EE008,ppm2,214,flat
171,2010,EE008,ppm2,292,flat
171,2011,EE008,ppm2,327,flat
171,2012,EE008,ppm2,294,flat
171,2013,EE008,ppm2,311,flat
171,2014,EE008,ppm2,361,flat
171,2015,EE008,ppm2,390,flat
171,2016,EE008,ppm2,419,flat
171,2017,EE008,ppm2,426,flat
171,2018,EE008,ppm2,473,flat
171,2019,EE008,ppm2,547,flat
171,2020,EE008,ppm2,567,flat
171,2021,EE008,ppm2,650,flat
171,2022,EE008,ppm2,818,flat
171,2023,EE008,ppm2,919,flat
171,2024,EE008,ppm2,996,flat
171,2025,EE008,ppm2,984,flat
184,2005,EE004,ppm2,400,flat
184,2006,EE004,ppm2,666,flat
184,2007,EE004,ppm2,797,flat
184,2008,EE004,ppm2,760,flat
184,2009,EE004,ppm2,503,flat
184,2010,EE004,ppm2,477,flat
184,2011,EE004,ppm2,474,flat
184,2012,EE004,ppm2,461,flat
184,2013,EE004,ppm2,574,flat
184,2014,EE004,ppm2,536,flat
184,2015,EE004,ppm2,575,flat
184,2016,EE004,ppm2,604,flat
184,2017,EE004,ppm2,686,flat
184,2018,EE004,ppm2,742,flat
184,2019,EE004,ppm2,796,flat
184,2020,EE004,ppm2,896,flat
184,2021,EE004,ppm2,1074,flat
184,2022,EE004,ppm2,1370,flat
184,2023,EE004,ppm2,1723,flat
184,2024,EE004,ppm2,1727,flat
184,2025,EE004,ppm2,1731,flat
191,2005,EE009,ppm2,240,flat
191,2006,EE009,ppm2,443,flat
191,2007,EE009,ppm2,590,flat
191,2008,EE009,ppm2,485,flat
191,2009,EE009,ppm2,407,flat
191,2010,EE009,ppm2,410,flat
191,2011,EE009,ppm2,276,flat
191,2012,EE009,ppm2,328,flat
191,2013,EE009,ppm2,279,flat
191,2014,EE009,ppm2,286,flat
191,2015,EE009,ppm2,293,flat
191,2016,EE009,ppm2,325,flat
191,2017,EE009,ppm2,317,flat
191,2018,EE009,ppm2,384,flat
191,2019,EE009,ppm2,430,flat
191,2020,EE009,ppm2,436,flat
191,2021,EE009,ppm2,411,flat
191,2022,EE009,ppm2,603,flat
191,2023,EE009,ppm2,538,flat
191,2024,EE009,ppm2,740,flat
191,2025,EE009,ppm2,825,flat
198,2005,EE001,ppm2,793,flat
198,2006,EE001,ppm2,1172,flat
198,2007,EE001,ppm2,1382,flat
198,2008,EE001,ppm2,1242,flat
198,2009,EE001,ppm2,822,flat
198,2010,EE001,ppm2,774,flat
198,2011,EE001,ppm2,844,flat
198,2012,EE001,ppm2,888,flat
198,2013,EE001,ppm2,980,flat
198,2014,EE001,ppm2,1083,flat
198,2015,EE001,ppm2,1203,flat
198,2016,EE001,ppm2,1275,flat
198,2017,EE001,ppm2,1360,flat
198,2018,EE001,ppm2,1435,flat
198,2019,EE001,ppm2,1473,flat
198,2020,EE001,ppm2,1676,flat
198,2021,EE001,ppm2,1969,flat
198,2022,EE001,ppm2,2284,flat
198,2023,EE001,ppm2,2658,flat
198,2024,EE001,ppm2,2825,flat
198,2025,EE001,ppm2,2876,flat
205,2005,EE004,ppm2,213,flat
205,2006,EE004,ppm2,285,flat
205,2007,EE004,ppm2,393,flat
205,2008,EE004,ppm2,423,flat
205,2009,EE004,ppm2,309,flat
205,2010,EE004,ppm2,263,flat
205,2011,EE004,ppm2,308,flat
205,2012,EE004,ppm2,278,flat
205,2013,EE004,ppm2,280,flat
205,2014,EE004,ppm2,304,flat
205,2015,EE004,ppm2,350,flat
205,2016,EE004,ppm2,323,flat
205,2017,EE004,ppm2,388,flat
205,2018,EE004,ppm2,347,flat
205,2019,EE004,ppm2,438,flat
205,2020,EE004,ppm2,443,flat
205,2021,EE004,ppm2,513,flat
205,2022,EE004,ppm2,718,flat
205,2023,EE004,ppm2,712,flat
205,2024,EE004,ppm2,804,flat
205,2025,EE004,ppm2,878,flat
214,2005,EE004,ppm2,208,flat
214,2006,EE004,ppm2,320,flat
214,2007,EE004,ppm2,384,flat
214,2008,EE004,ppm2,389,flat
214,2009,EE004,ppm2,258,flat
214,2010,EE004,ppm2,159,flat
214,2011,EE004,ppm2,203,flat
214,2012,EE004,ppm2,282,flat
214,2013,EE004,ppm2,281,flat
214,2014,EE004,ppm2,284,flat
214,2015,EE004,ppm2,272,flat
214,2016,EE004,ppm2,329,flat
214,2017,EE004,ppm2,326,flat
214,2018,EE004,ppm2,346,flat
214,2019,EE004,ppm2,407,flat
214,2020,EE004,ppm2,316,flat
214,2021,EE004,ppm2,458,flat
214,2022,EE004,ppm2,563,flat
214,2023,EE004,ppm2,674,flat
214,2024,EE004,ppm2,676,flat
214,2025,EE004,ppm2,762,flat
245,2005,EE001,ppm2,588,flat
245,2006,EE001,ppm2,885,flat
245,2007,EE001,ppm2,1045,flat
245,2008,EE001,ppm2,964,flat
245,2009,EE001,ppm2,520,flat
245,2010,EE001,ppm2,603,flat
245,2011,EE001,ppm2,571,flat
245,2012,EE001,ppm2,600,flat
245,2013,EE001,ppm2,704,flat
245,2014,EE001,ppm2,823,flat
245,2015,EE001,ppm2,904,flat
245,2016,EE001,ppm2,1107,flat
245,2017,EE001,ppm2,1174,flat
245,2018,EE001,ppm2,1321,flat
245,2019,EE001,ppm2,1334,flat
245,2020,EE001,ppm2,1541,flat
245,2021,EE001,ppm2,1765,flat
245,2022,EE001,ppm2,2255,flat
245,2023,EE001,ppm2,2400,flat
245,2024,EE001,ppm2,2298,flat
245,2025,EE001,ppm2,2532,flat
247,2005,EE008,ppm2,97,flat
247,2006,EE008,ppm2,155,flat
247,2007,EE008,ppm2,221,flat
247,2008,EE008,ppm2,221,flat
247,2009,EE008,ppm2,141,flat
247,2010,EE008,ppm2,96,flat
247,2011,EE008,ppm2,109,flat
247,2012,EE008,ppm2,112,flat
247,2013,EE008,ppm2,111,flat
247,2014,EE008,ppm2,129,flat
247,2015,EE008,ppm2,133,flat
247,2016,EE008,ppm2,142,flat
247,2017,EE008,ppm2,176,flat
247,2018,EE008,ppm2,215,flat
247,2019,EE008,ppm2,227,flat
247,2020,EE008,ppm2,237,flat
247,2021,EE008,ppm2,302,flat
247,2022,EE008,ppm2,358,flat
247,2023,EE008,ppm2,376,flat
247,2024,EE008,ppm2,412,flat
247,2025,EE008,ppm2,390,flat
251,2005,EE00A,ppm2,164,flat
251,2006,EE00A,ppm2,328,flat
251,2007,EE00A,ppm2,485,flat
251,2008,EE00A,ppm2,414,flat
251,2009,EE00A,ppm2,252,flat
251,2010,EE00A,ppm2,227,flat
251,2011,EE00A,ppm2,222,flat
251,2012,EE00A,ppm2,218,flat
251,2013,EE00A,ppm2,247,flat
251,2014,EE00A,ppm2,285,flat
251,2015,EE00A,ppm2,281,flat
251,2016,EE00A,ppm2,286,flat
251,2017,EE00A,ppm2,287,flat
251,2018,EE00A,ppm2,285,flat
251,2019,EE00A,ppm2,305,flat
251,2020,EE00A,ppm2,339,flat
251,2021,EE00A,ppm2,386,flat
251,2022,EE00A,ppm2,485,flat
251,2023,EE00A,ppm2,552,flat
251,2024,EE00A,ppm2,618,flat
251,2025,EE00A,ppm2,613,flat
255,2005,EE009,ppm2,67,flat
255,2006,EE009,ppm2,110,flat
255,2007,EE009,ppm2,115,flat
255,2008,EE009,ppm2,123,flat
255,2009,EE009,ppm2,57,flat
255,2010,EE009,ppm2,60,flat
255,2011,EE009,ppm2,46,flat
255,2012,EE009,ppm2,59,flat
255,2013,EE009,ppm2,60,flat
255,2014,EE009,ppm2,60,flat
255,2015,EE009,ppm2,78,flat
255,2016,EE009,ppm2,74,flat
255,2017,EE009,ppm2,78,flat
255,2018,EE009,ppm2,93,flat
255,2019,EE009,ppm2,102,flat
255,2020,EE009,ppm2,133,flat
255,2021,EE009,ppm2,139,flat
255,2022,EE009,ppm2,188,flat
255,2023,EE009,ppm2,202,flat
255,2024,EE009,ppm2,233,flat
255,2025,EE009,ppm2,248,flat
272,2005,EE009,ppm2,132,flat
272,2006,EE009,ppm2,232,flat
272,2007,EE009,ppm2,298,flat
272,2008,EE009,ppm2,324,flat
272,2009,EE009,ppm2,138,flat
272,2010,EE009,ppm2,159,flat
272,2011,EE009,ppm2,161,flat
272,2012,EE009,ppm2,142,flat
272,2013,EE009,ppm2,149,flat
272,2014,EE009,ppm2,186,flat
272,2015,EE009,ppm2,196,flat
272,2016,EE009,ppm2,235,flat
272,2017,EE009,ppm2,263,flat
272,2018,EE009,ppm2,278,flat
272,2019,EE009,ppm2,322,flat
272,2020,EE009,ppm2,339,flat
272,2021,EE009,ppm2,375,flat
272,2022,EE009,ppm2,532,flat
272,2023,EE009,ppm2,553,flat
272,2024,EE009,ppm2,569,flat
272,2025,EE009,ppm2,593,flat
283,2005,EE008,ppm2,542,flat
283,2006,EE008,ppm2,774,flat
283,2007,EE008,ppm2,955,flat
283,2008,EE008,ppm2,840,flat
283,2009,EE008,ppm2,546,flat
283,2010,EE008,ppm2,437,flat
283,2011,EE008,ppm2,514,flat
283,2012,EE008,ppm2,636,flat
283,2013,EE008,ppm2,732,flat
283,2014,EE008,ppm2,838,flat
283,2015,EE008,ppm2,873,flat
283,2016,EE008,ppm2,984,flat
283,2017,EE008,ppm2,1034,flat
283,2018,EE008,ppm2,1075,flat
283,2019,EE008,ppm2,1156,flat
283,2020,EE008,ppm2,1274,flat
283,2021,EE008,ppm2,1316,flat
283,2022,EE008,ppm2,1600,flat
283,2023,EE008,ppm2,1734,flat
283,2024,EE008,ppm2,1887,flat
283,2025,EE008,ppm2,1984,flat
284,2005,EE008,ppm2,61,flat
284,2006,EE008,ppm2,122,flat
284,2007,EE008,ppm2,218,flat
284,2008,EE008,ppm2,152,flat
284,2009,EE008,ppm2,142,flat
284,2010,EE008,ppm2,178,flat
284,2011,EE008,ppm2,91,flat
284,2012,EE008,ppm2,112,flat
284,2013,EE008,ppm2,139,flat
284,2014,EE008,ppm2,137,flat
284,2015,EE008,ppm2,142,flat
284,2016,EE008,ppm2,175,flat
284,2017,EE008,ppm2,169,flat
284,2018,EE008,ppm2,153,flat
284,2019,EE008,ppm2,212,flat
284,2020,EE008,ppm2,230,flat
284,2021,EE008,ppm2,279,flat
284,2022,EE008,ppm2,272,flat
284,2023,EE008,ppm2,417,flat
284,2024,EE008,ppm2,461,flat
284,2025,EE008,ppm2,422,flat
291,2005,EE008,ppm2,295,flat
291,2006,EE008,ppm2,382,flat
291,2007,EE008,ppm2,433,flat
291,2008,EE008,ppm2,445,flat
291,2009,EE008,ppm2,193,flat
291,2010,EE008,ppm2,268,flat
291,2011,EE008,ppm2,219,flat
291,2012,EE008,ppm2,289,flat
291,2013,EE008,ppm2,298,flat
291,2014,EE008,ppm2,352,flat
291,2015,EE008,ppm2,374,flat
291,2016,EE008,ppm2,388,flat
291,2017,EE008,ppm2,453,flat
291,2018,EE008,ppm2,463,flat
291,2019,EE008,ppm2,448,flat
291,2020,EE008,ppm2,762,flat
291,2021,EE008,ppm2,912,flat
291,2022,EE008,ppm2,1287,flat
291,2023,EE008,ppm2,1284,flat
291,2024,EE008,ppm2,1430,flat
291,2025,EE008,ppm2,1355,flat
293,2005,EE009,ppm2,132,flat
293,2006,EE009,ppm2,208,flat
293,2007,EE009,ppm2,288,flat
293,2008,EE009,ppm2,289,flat
293,2009,EE009,ppm2,159,flat
293,2010,EE009,ppm2,178,flat
293,2011,EE009,ppm2,139,flat
293,2012,EE009,ppm2,142,flat
293,2013,EE009,ppm2,131,flat
293,2014,EE009,ppm2,161,flat
293,2015,EE009,ppm2,171,flat
293,2016,EE009,ppm2,176,flat
293,2017,EE009,ppm2,229,flat
293,2018,EE009,ppm2,246,flat
293,2019,EE009,ppm2,277,flat
293,2020,EE009,ppm2,242,flat
293,2021,EE009,ppm2,330,flat
293,2022,EE009,ppm2,396,flat
293,2023,EE009,ppm2,491,flat
293,2024,EE009,ppm2,581,flat
293,2025,EE009,ppm2,481,flat
296,2005,EE001,ppm2,552,flat
296,2006,EE001,ppm2,866,flat
296,2007,EE001,ppm2,1060,flat
296,2008,EE001,ppm2,964,flat
296,2009,EE001,ppm2,543,flat
296,2010,EE001,ppm2,472,flat
296,2011,EE001,ppm2,581,flat
296,2012,EE001,ppm2,575,flat
296,2013,EE001,ppm2,693,flat
296,2014,EE001,ppm2,887,flat
296,2015,EE001,ppm2,930,flat
296,2016,EE001,ppm2,1034,flat
296,2017,EE001,ppm2,1060,flat
296,2018,EE001,ppm2,1127,flat
296,2019,EE001,ppm2,1154,flat
296,2020,EE001,ppm2,1275,flat
296,2021,EE001,ppm2,1403,flat
296,2022,EE001,ppm2,1938,flat
296,2023,EE001,ppm2,2127,flat
296,2024,EE001,ppm2,2074,flat
296,2025,EE001,ppm2,2307,flat
303,2005,EE004,ppm2,285,flat
303,2006,EE004,ppm2,437,flat
303,2007,EE004,ppm2,526,flat
303,2008,EE004,ppm2,494,flat
303,2009,EE004,ppm2,330,flat
303,2010,EE004,ppm2,287,flat
303,2011,EE004,ppm2,293,flat
303,2012,EE004,ppm2,307,flat
303,2013,EE004,ppm2,330,flat
303,2014,EE004,ppm2,358,flat
303,2015,EE004,ppm2,380,flat
303,2016,EE004,ppm2,402,flat
303,2017,EE004,ppm2,441,flat
303,2018,EE004,ppm2,463,flat
303,2019,EE004,ppm2,506,flat
303,2020,EE004,ppm2,528,flat
303,2021,EE004,ppm2,637,flat
303,2022,EE004,ppm2,794,flat
303,2023,EE004,ppm2,881,flat
303,2024,EE004,ppm2,931,flat
303,2025,EE004,ppm2,1001,flat
304,2005,EE001,ppm2,602,flat
304,2006,EE001,ppm2,1145,flat
304,2007,EE001,ppm2,1411,flat
304,2008,EE001,ppm2,866,flat
304,2009,EE001,ppm2,712,flat
304,2010,EE001,ppm2,722,flat
304,2011,EE001,ppm2,852,flat
304,2012,EE001,ppm2,913,flat
304,2013,EE001,ppm2,758,flat
304,2014,EE001,ppm2,819,flat
304,2015,EE001,ppm2,1015,flat
304,2016,EE001,ppm2,1206,flat
304,2017,EE001,ppm2,1354,flat
304,2018,EE001,ppm2,1366,flat
304,2019,EE001,ppm2,1569,flat
304,2020,EE001,ppm2,1735,flat
304,2021,EE001,ppm2,1885,flat
304,2022,EE001,ppm2,2230,flat
304,2023,EE001,ppm2,2595,flat
304,2024,EE001,ppm2,2897,flat
304,2025,EE001,ppm2,2862,flat
317,2005,EE009,ppm2,424,flat
317,2006,EE009,ppm2,623,flat
317,2007,EE009,ppm2,798,flat
317,2008,EE009,ppm2,727,flat
317,2009,EE009,ppm2,502,flat
317,2010,EE009,ppm2,470,flat
317,2011,EE009,ppm2,479,flat
317,2012,EE009,ppm2,436,flat
317,2013,EE009,ppm2,471,flat
317,2014,EE009,ppm2,517,flat
317,2015,EE009,ppm2,552,flat
317,2016,EE009,ppm2,646,flat
317,2017,EE009,ppm2,708,flat
317,2018,EE009,ppm2,780,flat
317,2019,EE009,ppm2,830,flat
317,2020,EE009,ppm2,862,flat
317,2021,EE009,ppm2,1023,flat
317,2022,EE009,ppm2,1271,flat
317,2023,EE009,ppm2,1517,flat
317,2024,EE009,ppm2,1394,flat
317,2025,EE009,ppm2,1542,flat
321,2005,EE00A,ppm2,68,flat
321,2006,EE00A,ppm2,148,flat
321,2007,EE00A,ppm2,232,flat
321,2008,EE00A,ppm2,200,flat
321,2009,EE00A,ppm2,114,flat
321,2010,EE00A,ppm2,102,flat
321,2011,EE00A,ppm2,105,flat
321,2012,EE00A,ppm2,106,flat
321,2013,EE00A,ppm2,110,flat
321,2014,EE00A,ppm2,122,flat
321,2015,EE00A,ppm2,122,flat
321,2016,EE00A,ppm2,123,flat
321,2017,EE00A,ppm2,124,flat
321,2018,EE00A,ppm2,122,flat
321,2019,EE00A,ppm2,132,flat
321,2020,EE00A,ppm2,137,flat
321,2021,EE00A,ppm2,159,flat
321,2022,EE00A,ppm2,212,flat
321,2023,EE00A,ppm2,236,flat
321,2024,EE00A,ppm2,231,flat
321,2025,EE00A,ppm2,242,flat
338,2005,EE001,ppm2,283,flat
338,2006,EE001,ppm2,434,flat
338,2007,EE001,ppm2,592,flat
338,2008,EE001,ppm2,560,flat
338,2009,EE001,ppm2,310,flat
338,2010,EE001,ppm2,243,flat
338,2011,EE001,ppm2,285,flat
338,2012,EE001,ppm2,311,flat
338,2013,EE001,ppm2,308,flat
338,2014,EE001,ppm2,331,flat
338,2015,EE001,ppm2,405,flat
338,2016,EE001,ppm2,370,flat
338,2017,EE001,ppm2,473,flat
338,2018,EE001,ppm2,555,flat
338,2019,EE001,ppm2,653,flat
338,2020,EE001,ppm2,761,flat
338,2021,EE001,ppm2,775,flat
338,2022,EE001,ppm2,919,flat
338,2023,EE001,ppm2,1039,flat
338,2024,EE001,ppm2,1115,flat
338,2025,EE001,ppm2,1196,flat
353,2005,EE001,ppm2,320,flat
353,2006,EE001,ppm2,518,flat
353,2007,EE001,ppm2,598,flat
353,2008,EE001,ppm2,616,flat
353,2009,EE001,ppm2,372,flat
353,2010,EE001,ppm2,288,flat
353,2011,EE001,ppm2,345,flat
353,2012,EE001,ppm2,320,flat
353,2013,EE001,ppm2,369,flat
353,2014,EE001,ppm2,384,flat
353,2015,EE001,ppm2,394,flat
353,2016,EE001,ppm2,488,flat
353,2017,EE001,ppm2,519,flat
353,2018,EE001,ppm2,501,flat
353,2019,EE001,ppm2,585,flat
353,2020,EE001,ppm2,572,flat
353,2021,EE001,ppm2,707,flat
353,2022,EE001,ppm2,852,flat
353,2023,EE001,ppm2,889,flat
353,2024,EE001,ppm2,973,flat
353,2025,EE001,ppm2,987,flat
424,2005,EE001,ppm2,172,flat
424,2006,EE001,ppm2,282,flat
424,2007,EE001,ppm2,448,flat
424,2008,EE001,ppm2,385,flat
424,2009,EE001,ppm2,213,flat
424,2010,EE001,ppm2,135,flat
424,2011,EE001,ppm2,143,flat
424,2012,EE001,ppm2,158,flat
424,2013,EE001,ppm2,138,flat
424,2014,EE001,ppm2,183,flat
424,2015,EE001,ppm2,210,flat
424,2016,EE001,ppm2,220,flat
424,2017,EE001,ppm2,253,flat
424,2018,EE001,ppm2,263,flat
424,2019,EE001,ppm2,310,flat
424,2020,EE001,ppm2,379,flat
424,2021,EE001,ppm2,387,flat
424,2022,EE001,ppm2,528,flat
424,2023,EE001,ppm2,495,flat
424,2024,EE001,ppm2,542,flat
424,2025,EE001,ppm2,549,flat
430,2005,EE004,ppm2,61,flat
430,2006,EE004,ppm2,94,flat
430,2007,EE004,ppm2,113,flat
430,2008,EE004,ppm2,92,flat
430,2009,EE004,ppm2,83,flat
430,2010,EE004,ppm2,55,flat
430,2011,EE004,ppm2,88,flat
430,2012,EE004,ppm2,62,flat
430,2013,EE004,ppm2,68,flat
430,2014,EE004,ppm2,75,flat
430,2015,EE004,ppm2,72,flat
430,2016,EE004,ppm2,87,flat
430,2017,EE004,ppm2,88,flat
430,2018,EE004,ppm2,108,flat
430,2019,EE004,ppm2,98,flat
430,2020,EE004,ppm2,113,flat
430,2021,EE004,ppm2,116,flat
430,2022,EE004,ppm2,177,flat
430,2023,EE004,ppm2,193,flat
430,2024,EE004,ppm2,248,flat
430,2025,EE004,ppm2,215,flat
431,2005,EE001,ppm2,233,flat
431,2006,EE001,ppm2,412,flat
431,2007,EE001,ppm2,528,flat
431,2008,EE001,ppm2,460,flat
431,2009,EE001,ppm2,251,flat
431,2010,EE001,ppm2,194,flat
431,2011,EE001,ppm2,255,flat
431,2012,EE001,ppm2,204,flat
431,2013,EE001,ppm2,248,flat
431,2014,EE001,ppm2,272,flat
431,2015,EE001,ppm2,321,flat
431,2016,EE001,ppm2,339,flat
431,2017,EE001,ppm2,376,flat
431,2018,EE001,ppm2,401,flat
431,2019,EE001,ppm2,404,flat
431,2020,EE001,ppm2,487,flat
431,2021,EE001,ppm2,558,flat
431,2022,EE001,ppm2,800,flat
431,2023,EE001,ppm2,754,flat
431,2024,EE001,ppm2,851,flat
431,2025,EE001,ppm2,902,flat
432,2005,EE008,ppm2,590,flat
432,2006,EE008,ppm2,890,flat
432,2007,EE008,ppm2,798,flat
432,2008,EE008,ppm2,947,flat
432,2009,EE008,ppm2,605,flat
432,2010,EE008,ppm2,411,flat
432,2011,EE008,ppm2,654,flat
432,2012,EE008,ppm2,711,flat
432,2013,EE008,ppm2,834,flat
432,2014,EE008,ppm2,909,flat
432,2015,EE008,ppm2,937,flat
432,2016,EE008,ppm2,939,flat
432,2017,EE008,ppm2,1064,flat
432,2018,EE008,ppm2,1150,flat
432,2019,EE008,ppm2,1183,flat
432,2020,EE008,ppm2,1249,flat
432,2021,EE008,ppm2,1424,flat
432,2022,EE008,ppm2,1670,flat
432,2023,EE008,ppm2,1710,flat
432,2024,EE008,ppm2,1932,flat
432,2025,EE008,ppm2,1931,flat
441,2005,EE004,ppm2,125,flat
441,2006,EE004,ppm2,179,flat
441,2007,EE004,ppm2,247,flat
441,2008,EE004,ppm2,246,flat
441,2009,EE004,ppm2,131,flat
441,2010,EE004,ppm2,106,flat
441,2011,EE004,ppm2,121,flat
441,2012,EE004,ppm2,125,flat
441,2013,EE004,ppm2,118,flat
441,2014,EE004,ppm2,144,flat
441,2015,EE004,ppm2,133,flat
441,2016,EE004,ppm2,142,flat
441,2017,EE004,ppm2,151,flat
441,2018,EE004,ppm2,155,flat
441,2019,EE004,ppm2,185,flat
441,2020,EE004,ppm2,179,flat
441,2021,EE004,ppm2,245,flat
441,2022,EE004,ppm2,298,flat
441,2023,EE004,ppm2,321,flat
441,2024,EE004,ppm2,349,flat
441,2025,EE004,ppm2,416,flat
442,2005,EE00A,ppm2,33,flat
442,2006,EE00A,ppm2,61,flat
442,2007,EE00A,ppm2,87,flat
442,2008,EE00A,ppm2,152,flat
442,2009,EE00A,ppm2,54,flat
442,2010,EE00A,ppm2,58,flat
442,2011,EE00A,ppm2,52,flat
442,2012,EE00A,ppm2,55,flat
442,2013,EE00A,ppm2,57,flat
442,2014,EE00A,ppm2,63,flat
442,2015,EE00A,ppm2,64,flat
442,2016,EE00A,ppm2,66,flat
442,2017,EE00A,ppm2,67,flat
442,2018,EE00A,ppm2,64,flat
442,2019,EE00A,ppm2,67,flat
442,2020,EE00A,ppm2,74,flat
442,2021,EE00A,ppm2,74,flat
442,2022,EE00A,ppm2,107,flat
442,2023,EE00A,ppm2,122,flat
442,2024,EE00A,ppm2,131,flat
442,2025,EE00A,ppm2,120,flat
446,2005,EE001,ppm2,474,flat
446,2006,EE001,ppm2,786,flat
446,2007,EE001,ppm2,904,flat
446,2008,EE001,ppm2,827,flat
446,2009,EE001,ppm2,432,flat
446,2010,EE001,ppm2,431,flat
446,2011,EE001,ppm2,466,flat
446,2012,EE001,ppm2,472,flat
446,2013,EE001,ppm2,579,flat
446,2014,EE001,ppm2,702,flat
446,2015,EE001,ppm2,744,flat
446,2016,EE001,ppm2,802,flat
446,2017,EE001,ppm2,877,flat
446,2018,EE001,ppm2,1010,flat
446,2019,EE001,ppm2,1015,flat
446,2020,EE001,ppm2,1097,flat
446,2021,EE001,ppm2,1214,flat
446,2022,EE001,ppm2,1507,flat
446,2023,EE001,ppm2,1537,flat
446,2024,EE001,ppm2,1648,flat
446,2025,EE001,ppm2,1679,flat
478,2005,EE004,ppm2,203,flat
478,2006,EE004,ppm2,313,flat
478,2007,EE004,ppm2,376,flat
478,2008,EE004,ppm2,354,flat
478,2009,EE004,ppm2,237,flat
478,2010,EE004,ppm2,205,flat
478,2011,EE004,ppm2,210,flat
478,2012,EE004,ppm2,220,flat
478,2013,EE004,ppm2,236,flat
478,2014,EE004,ppm2,256,flat
478,2015,EE004,ppm2,272,flat
478,2016,EE004,ppm2,288,flat
478,2017,EE004,ppm2,315,flat
478,2018,EE004,ppm2,331,flat
478,2019,EE004,ppm2,362,flat
478,2020,EE004,ppm2,378,flat
478,2021,EE004,ppm2,456,flat
478,2022,EE004,ppm2,568,flat
478,2023,EE004,ppm2,630,flat
478,2024,EE004,ppm2,666,flat
478,2025,EE004,ppm2,716,flat
480,2005,EE008,ppm2,51,flat
480,2006,EE008,ppm2,106,flat
480,2007,EE008,ppm2,162,flat
480,2008,EE008,ppm2,180,flat
480,2009,EE008,ppm2,144,flat
480,2010,EE008,ppm2,101,flat
480,2011,EE008,ppm2,84,flat
480,2012,EE008,ppm2,95,flat
480,2013,EE008,ppm2,77,flat
480,2014,EE008,ppm2,120,flat
480,2015,EE008,ppm2,119,flat
480,2016,EE008,ppm2,122,flat
480,2017,EE008,ppm2,136,flat
480,2018,EE008,ppm2,121,flat
480,2019,EE008,ppm2,147,flat
480,2020,EE008,ppm2,157,flat
480,2021,EE008,ppm2,197,flat
480,2022,EE008,ppm2,241,flat
480,2023,EE008,ppm2,248,flat
480,2024,EE008,ppm2,287,flat
480,2025,EE008,ppm2,275,flat
486,2005,EE008,ppm2,120,flat
486,2006,EE008,ppm2,116,flat
486,2007,EE008,ppm2,269,flat
486,2008,EE008,ppm2,223,flat
486,2009,EE008,ppm2,106,flat
486,2010,EE008,ppm2,116,flat
486,2011,EE008,ppm2,84,flat
486,2012,EE008,ppm2,89,flat
486,2013,EE008,ppm2,167,flat
486,2014,EE008,ppm2,115,flat
486,2015,EE008,ppm2,204,flat
486,2016,EE008,ppm2,148,flat
