"nuts","year","type","nuts2021","nuts2016","variable","value"
338,2016,"flat","EE001","EE001","ppm2_offer",616.982243375188
338,2017,"flat","EE001","EE001","ppm2_offer",695.477695458046
338,2018,"flat","EE001","EE001","ppm2_offer",749.891495274286
338,2019,"flat","EE001","EE001","ppm2_offer",791.420708568138
338,2020,"flat","EE001","EE001","ppm2_offer",867.654081614586
338,2021,"flat","EE001","EE001","ppm2_offer",966.222437859206
338,2022,"flat","EE001","EE001","ppm2_offer",1174.07022193118
338,2023,"flat","EE001","EE001","ppm2_offer",1333
338,2024,"flat","EE001","EE001","ppm2_offer",1305
338,2025,"flat","EE001","EE001","ppm2_offer",1284
353,2007,"flat","EE001","EE001","ppm2_offer",628.67468748166
353,2008,"flat","EE001","EE001","ppm2_offer",595.46804389929
353,2009,"flat","EE001","EE001","ppm2_offer",422.661638006925
353,2010,"flat","EE001","EE001","ppm2_offer",371.7225013205
353,2011,"flat","EE001","EE001","ppm2_offer",370.166987499266
353,2012,"flat","EE001","EE001","ppm2_offer",392.408075591291
353,2013,"flat","EE001","EE001","ppm2_offer",425.592071130935
353,2014,"flat","EE001","EE001","ppm2_offer",500
353,2015,"flat","EE001","EE001","ppm2_offer",531
353,2016,"flat","EE001","EE001","ppm2_offer",558.753770761195
353,2017,"flat","EE001","EE001","ppm2_offer",537.000296378896
353,2018,"flat","EE001","EE001","ppm2_offer",595.980805798462
353,2019,"flat","EE001","EE001","ppm2_offer",616.106831386819
353,2020,"flat","EE001","EE001","ppm2_offer",716
353,2021,"flat","EE001","EE001","ppm2_offer",830.993635189859
353,2022,"flat","EE001","EE001","ppm2_offer",910.235383531897
353,2023,"flat","EE001","EE001","ppm2_offer",1137
353,2024,"flat","EE001","EE001","ppm2_offer",1109
353,2025,"flat","EE001","EE001","ppm2_offer",1026
424,2007,"flat","EE001","EE001","ppm2_offer",480.084077704091
424,2008,"flat","EE001","EE001","ppm2_offer",447.691607488702
424,2009,"flat","EE001","EE001","ppm2_offer",310.202092258935
424,2010,"flat","EE001","EE001","ppm2_offer",255.846405305476
424,2011,"flat","EE001","EE001","ppm2_offer",246.067363108164
424,2012,"flat","EE001","EE001","ppm2_offer",251.905334820119
424,2013,"flat","EE001","EE001","ppm2_offer",281
424,2014,"flat","EE001","EE001","ppm2_offer",319.296009155467
424,2015,"flat","EE001","EE001","ppm2_offer",347
424,2016,"flat","EE001","EE001","ppm2_offer",365
424,2017,"flat","EE001","EE001","ppm2_offer",393
424,2018,"flat","EE001","EE001","ppm2_offer",392
424,2019,"flat","EE001","EE001","ppm2_offer",421
424,2020,"flat","EE001","EE001","ppm2_offer",499
424,2021,"flat","EE001","EE001","ppm2_offer",547
424,2022,"flat","EE001","EE001","ppm2_offer",660.667052057046
424,2023,"flat","EE001","EE001","ppm2_offer",746
424,2024,"flat","EE001","EE001","ppm2_offer",745
424,2025,"flat","EE001","EE001","ppm2_offer",755
430,2007,"flat","EE004","EE004","ppm2_offer",281.772574376295
430,2008,"flat","EE004","EE004","ppm2_offer",273.21175324748
430,2009,"flat","EE004","EE004","ppm2_offer",195.602622273893
430,2010,"flat","EE004","EE004","ppm2_offer",171.327246062841
430,2011,"flat","EE004","EE004","ppm2_offer",163.481954998173
430,2012,"flat","EE004","EE004","ppm2_offer",173.988439306358
430,2013,"flat","EE004","EE004","ppm2_offer",194.512741290212
430,2014,"flat","EE004","EE004","ppm2_offer",212.294493116268
430,2015,"flat","EE004","EE004","ppm2_offer",217.362956522388
430,2016,"flat","EE004","EE004","ppm2_offer",227.466615282791
430,2017,"flat","EE004","EE004","ppm2_offer",252.6628189597
430,2018,"flat","EE004","EE004","ppm2_offer",272.030006577905
430,2019,"flat","EE004","EE004","ppm2_offer",283.006144285788
430,2020,"flat","EE004","EE004","ppm2_offer",302.274394240754
430,2021,"flat","EE004","EE004","ppm2_offer",322.402300808041
430,2022,"flat","EE004","EE004","ppm2_offer",373.649498413534
430,2023,"flat","EE004","EE004","ppm2_offer",500
430,2024,"flat","EE004","EE004","ppm2_offer",516
430,2025,"flat","EE004","EE004","ppm2_offer",456
431,2007,"flat","EE001","EE001","ppm2_offer",638.359347750753
431,2008,"flat","EE001","EE001","ppm2_offer",591.9778033018
431,2009,"flat","EE001","EE001","ppm2_offer",401.206652904156
431,2010,"flat","EE001","EE001","ppm2_offer",348.656820602994
431,2011,"flat","EE001","EE001","ppm2_offer",344.061073556673
431,2012,"flat","EE001","EE001","ppm2_offer",354.992734522775
431,2013,"flat","EE001","EE001","ppm2_offer",398.433916693298
431,2014,"flat","EE001","EE001","ppm2_offer",483.673681008669
431,2015,"flat","EE001","EE001","ppm2_offer",508.049683484386
431,2016,"flat","EE001","EE001","ppm2_offer",522.966226005732
431,2017,"flat","EE001","EE001","ppm2_offer",548.116849590744
431,2018,"flat","EE001","EE001","ppm2_offer",587.345809468073
431,2019,"flat","EE001","EE001","ppm2_offer",616.452802881853
431,2020,"flat","EE001","EE001","ppm2_offer",668.859235910052
431,2021,"flat","EE001","EE001","ppm2_offer",745.308439151338
431,2022,"flat","EE001","EE001","ppm2_offer",972.026373345953
431,2023,"flat","EE001","EE001","ppm2_offer",1100
431,2024,"flat","EE001","EE001","ppm2_offer",1126
431,2025,"flat","EE001","EE001","ppm2_offer",1087
432,2007,"flat","EE008","EE008","ppm2_offer",1100.78964324177
432,2008,"flat","EE008","EE008","ppm2_offer",1069.70198777265
432,2009,"flat","EE008","EE008","ppm2_offer",764.168688147804
432,2010,"flat","EE008","EE008","ppm2_offer",648.757652404263
432,2011,"flat","EE008","EE008","ppm2_offer",631.099715099715
432,2012,"flat","EE008","EE008","ppm2_offer",703.219833509149
432,2013,"flat","EE008","EE008","ppm2_offer",732.954415954416
432,2014,"flat","EE008","EE008","ppm2_offer",992.420648181171
432,2015,"flat","EE008","EE008","ppm2_offer",1015.22134600211
432,2016,"flat","EE008","EE008","ppm2_offer",1037.54906398744
432,2017,"flat","EE008","EE008","ppm2_offer",1123.29940097203
432,2018,"flat","EE008","EE008","ppm2_offer",1205.12897387742
432,2019,"flat","EE008","EE008","ppm2_offer",1294.43017594628
432,2020,"flat","EE008","EE008","ppm2_offer",1405.87266085897
432,2021,"flat","EE008","EE008","ppm2_offer",1548.11968495603
432,2022,"flat","EE008","EE008","ppm2_offer",1885.19890409784
432,2023,"flat","EE008","EE008","ppm2_offer",2112
432,2024,"flat","EE008","EE008","ppm2_offer",2103
432,2025,"flat","EE008","EE008","ppm2_offer",2110
441,2007,"flat","EE004","EE004","ppm2_offer",306.378143628483
441,2008,"flat","EE004","EE004","ppm2_offer",314.997553721295
441,2009,"flat","EE004","EE004","ppm2_offer",232.882681537314
441,2010,"flat","EE004","EE004","ppm2_offer",210.85937303497
441,2011,"flat","EE004","EE004","ppm2_offer",208.799125745139
441,2012,"flat","EE004","EE004","ppm2_offer",204.129649417722
441,2013,"flat","EE004","EE004","ppm2_offer",217.221322721823
441,2014,"flat","EE004","EE004","ppm2_offer",244.986149421914
441,2015,"flat","EE004","EE004","ppm2_offer",253.852702204187
441,2016,"flat","EE004","EE004","ppm2_offer",253.037841129174
441,2017,"flat","EE004","EE004","ppm2_offer",279.673963721882
441,2018,"flat","EE004","EE004","ppm2_offer",293.460110418955
441,2019,"flat","EE004","EE004","ppm2_offer",321.371977102949
441,2020,"flat","EE004","EE004","ppm2_offer",353.144287055746
441,2021,"flat","EE004","EE004","ppm2_offer",390.297619047619
441,2022,"flat","EE004","EE004","ppm2_offer",460.7818697442
441,2023,"flat","EE004","EE004","ppm2_offer",472
441,2024,"flat","EE004","EE004","ppm2_offer",581
441,2025,"flat","EE004","EE004","ppm2_offer",575
442,2007,"flat","EE00A","EE007","ppm2_offer",108.464716239216
442,2008,"flat","EE00A","EE007","ppm2_offer",110.375209812782
442,2009,"flat","EE00A","EE007","ppm2_offer",78.7132431480721
442,2010,"flat","EE00A","EE007","ppm2_offer",70.040430776454
442,2011,"flat","EE00A","EE007","ppm2_offer",65.2305886495686
442,2012,"flat","EE00A","EE007","ppm2_offer",69.2455484476789
442,2013,"flat","EE00A","EE007","ppm2_offer",71.3245378249897
442,2014,"flat","EE00A","EE007","ppm2_offer",81.6910088620224
442,2015,"flat","EE00A","EE007","ppm2_offer",86.0330858618464
442,2016,"flat","EE00A","EE007","ppm2_offer",87
442,2017,"flat","EE00A","EE007","ppm2_offer",87
442,2018,"flat","EE00A","EE007","ppm2_offer",100
442,2019,"flat","EE00A","EE007","ppm2_offer",100
442,2020,"flat","EE00A","EE007","ppm2_offer",118.347332589941
442,2021,"flat","EE00A","EE007","ppm2_offer",126.673657491637
442,2022,"flat","EE00A","EE007","ppm2_offer",157.254005516756
442,2023,"flat","EE00A","EE007","ppm2_offer",173
442,2024,"flat","EE00A","EE007","ppm2_offer",175
442,2025,"flat","EE00A","EE007","ppm2_offer",157
446,2007,"flat","EE001","EE001","ppm2_offer",956.420450887731
446,2008,"flat","EE001","EE001","ppm2_offer",875.85105198405
446,2009,"flat","EE001","EE001","ppm2_offer",564.616587950643
446,2010,"flat","EE001","EE001","ppm2_offer",506.92027714509
446,2011,"flat","EE001","EE001","ppm2_offer",526.460267656311
446,2012,"flat","EE001","EE001","ppm2_offer",552.203141928494
446,2013,"flat","EE001","EE001","ppm2_offer",639.736186348862
446,2014,"flat","EE001","EE001","ppm2_offer",789.659804983749
446,2015,"flat","EE001","EE001","ppm2_offer",839.94474539545
446,2016,"flat","EE001","EE001","ppm2_offer",867.010212639451
446,2017,"flat","EE001","EE001","ppm2_offer",927.063112547806
446,2018,"flat","EE001","EE001","ppm2_offer",997.223913640348
446,2019,"flat","EE001","EE001","ppm2_offer",1028.9771189344
446,2020,"flat","EE001","EE001","ppm2_offer",1132.09692857766
446,2021,"flat","EE001","EE001","ppm2_offer",1229.0425463647
446,2022,"flat","EE001","EE001","ppm2_offer",1515.14322427543
446,2023,"flat","EE001","EE001","ppm2_offer",1799
446,2024,"flat","EE001","EE001","ppm2_offer",1719
446,2025,"flat","EE001","EE001","ppm2_offer",1732
478,2007,"flat","EE004","EE004","ppm2_offer",NA
478,2008,"flat","EE004","EE004","ppm2_offer",NA
478,2009,"flat","EE004","EE004","ppm2_offer",NA
478,2010,"flat","EE004","EE004","ppm2_offer",NA
478,2011,"flat","EE004","EE004","ppm2_offer",NA
478,2012,"flat","EE004","EE004","ppm2_offer",NA
478,2013,"flat","EE004","EE004","ppm2_offer",NA
478,2014,"flat","EE004","EE004","ppm2_offer",NA
478,2015,"flat","EE004","EE004","ppm2_offer",NA
478,2016,"flat","EE004","EE004","ppm2_offer",NA
478,2017,"flat","EE004","EE004","ppm2_offer",NA
478,2018,"flat","EE004","EE004","ppm2_offer",NA
478,2019,"flat","EE004","EE004","ppm2_offer",NA
478,2020,"flat","EE004","EE004","ppm2_offer",NA
478,2021,"flat","EE004","EE004","ppm2_offer",NA
478,2022,"flat","EE004","EE004","ppm2_offer",NA
478,2023,"flat","EE004","EE004","ppm2_offer",NA
478,2024,"flat","EE004","EE004","ppm2_offer",NA
478,2025,"flat","EE004","EE004","ppm2_offer",NA
480,2007,"flat","EE008","EE008","ppm2_offer",269.660191325782
480,2008,"flat","EE008","EE008","ppm2_offer",259.266042608134
480,2009,"flat","EE008","EE008","ppm2_offer",152.642311755385
480,2010,"flat","EE008","EE008","ppm2_offer",136.066224543694
480,2011,"flat","EE008","EE008","ppm2_offer",137.986407653031
480,2012,"flat","EE008","EE008","ppm2_offer",145.055431656787
480,2013,"flat","EE008","EE008","ppm2_offer",155.113962086977
480,2014,"flat","EE008","EE008","ppm2_offer",188.899237044427
480,2015,"flat","EE008","EE008","ppm2_offer",187.402872821175
480,2016,"flat","EE008","EE008","ppm2_offer",199.563419214743
480,2017,"flat","EE008","EE008","ppm2_offer",209.358175362404
480,2018,"flat","EE008","EE008","ppm2_offer",222.183910440754
480,2019,"flat","EE008","EE008","ppm2_offer",245.234972709666
480,2020,"flat","EE008","EE008","ppm2_offer",263
480,2021,"flat","EE008","EE008","ppm2_offer",275
480,2022,"flat","EE008","EE008","ppm2_offer",316
480,2023,"flat","EE008","EE008","ppm2_offer",343
480,2024,"flat","EE008","EE008","ppm2_offer",393
480,2025,"flat","EE008","EE008","ppm2_offer",314
486,2007,"flat","EE008","EE008","ppm2_offer",553.444267639296
486,2008,"flat","EE008","EE008","ppm2_offer",357.404486042994
486,2009,"flat","EE008","EE008","ppm2_offer",238.066173793133
486,2010,"flat","EE008","EE008","ppm2_offer",214.216461313948
486,2011,"flat","EE008","EE008","ppm2_offer",209.490658765273
486,2012,"flat","EE008","EE008","ppm2_offer",221.472505338937
486,2013,"flat","EE008","EE008","ppm2_offer",255.354104171028
486,2014,"flat","EE008","EE008","ppm2_offer",285.285433505049
486,2015,"flat","EE008","EE008","ppm2_offer",288.953711831417
486,2016,"flat","EE008","EE008","ppm2_offer",300.212726346406
486,2017,"flat","EE008","EE008","ppm2_offer",333.214613150428
486,2018,"flat","EE008","EE008","ppm2_offer",346.831813309326
486,2019,"flat","EE008","EE008","ppm2_offer",357.013035798909
486,2020,"flat","EE008","EE008","ppm2_offer",381.72152808132
486,2021,"flat","EE008","EE008","ppm2_offer",402.66859363681
486,2022,"flat","EE008","EE008","ppm2_offer",463.863805970149
486,2023,"flat","EE008","EE008","ppm2_offer",465
486,2024,"flat","EE008","EE008","ppm2_offer",537
486,2025,"flat","EE008","EE008","ppm2_offer",529
503,2007,"flat","EE009","EE006","ppm2_offer",422.509793718513
503,2008,"flat","EE009","EE006","ppm2_offer",397.126542952839
503,2009,"flat","EE009","EE006","ppm2_offer",289.11490588801
503,2010,"flat","EE009","EE006","ppm2_offer",255.780012305882
503,2011,"flat","EE009","EE006","ppm2_offer",246.516407267654
503,2012,"flat","EE009","EE006","ppm2_offer",249.553530825528
503,2013,"flat","EE009","EE006","ppm2_offer",273.025722042699
503,2014,"flat","EE009","EE006","ppm2_offer",310.924833472409
503,2015,"flat","EE009","EE006","ppm2_offer",329.172551516294
503,2016,"flat","EE009","EE006","ppm2_offer",339.287904436043
503,2017,"flat","EE009","EE006","ppm2_offer",366.11881436317
503,2018,"flat","EE009","EE006","ppm2_offer",388.740283328445
503,2019,"flat","EE009","EE006","ppm2_offer",582.908279306064
503,2020,"flat","EE009","EE006","ppm2_offer",595.260202966789
503,2021,"flat","EE009","EE006","ppm2_offer",571.15712900097
503,2022,"flat","EE009","EE006","ppm2_offer",645.565339451475
503,2023,"flat","EE009","EE006","ppm2_offer",788
503,2024,"flat","EE009","EE006","ppm2_offer",799
503,2025,"flat","EE009","EE006","ppm2_offer",706
511,2007,"flat","EE00A","EE007","ppm2_offer",565.45377199675
511,2008,"flat","EE00A","EE007","ppm2_offer",511.566004448475
511,2009,"flat","EE00A","EE007","ppm2_offer",343.005304762853
511,2010,"flat","EE00A","EE007","ppm2_offer",288.487930404005
511,2011,"flat","EE00A","EE007","ppm2_offer",288.269454523595
511,2012,"flat","EE00A","EE007","ppm2_offer",313.656900946222
511,2013,"flat","EE00A","EE007","ppm2_offer",361.397894280637
511,2014,"flat","EE00A","EE007","ppm2_offer",423.787509150834
511,2015,"flat","EE00A","EE007","ppm2_offer",429.692417466669
511,2016,"flat","EE00A","EE007","ppm2_offer",419.71633449626
511,2017,"flat","EE00A","EE007","ppm2_offer",429.784613483761
511,2018,"flat","EE00A","EE007","ppm2_offer",443.750473847446
511,2019,"flat","EE00A","EE007","ppm2_offer",459.194504628938
511,2020,"flat","EE00A","EE007","ppm2_offer",494.251305637721
511,2021,"flat","EE00A","EE007","ppm2_offer",536.071808969801
511,2022,"flat","EE00A","EE007","ppm2_offer",647.905429054993
511,2023,"flat","EE00A","EE007","ppm2_offer",745
511,2024,"flat","EE00A","EE007","ppm2_offer",736
511,2025,"flat","EE00A","EE007","ppm2_offer",683
514,2007,"flat","EE00A","EE007","ppm2_offer",776.852181599559
514,2008,"flat","EE00A","EE007","ppm2_offer",790.91812329618
514,2009,"flat","EE00A","EE007","ppm2_offer",572.227122389144
514,2010,"flat","EE00A","EE007","ppm2_offer",521.019702082955
514,2011,"flat","EE00A","EE007","ppm2_offer",520.194371624172
514,2012,"flat","EE00A","EE007","ppm2_offer",547.111352434017
514,2013,"flat","EE00A","EE007","ppm2_offer",576.260495645757
514,2014,"flat","EE00A","EE007","ppm2_offer",700.730346105909
514,2015,"flat","EE00A","EE007","ppm2_offer",697.884882159106
514,2016,"flat","EE00A","EE007","ppm2_offer",700.100571479591
514,2017,"flat","EE00A","EE007","ppm2_offer",698.565256343894
514,2018,"flat","EE00A","EE007","ppm2_offer",738.87151666834
514,2019,"flat","EE00A","EE007","ppm2_offer",765.689265551652
514,2020,"flat","EE00A","EE007","ppm2_offer",812.95712192464
514,2021,"flat","EE00A","EE007","ppm2_offer",943.130746887055
514,2022,"flat","EE00A","EE007","ppm2_offer",1176.33952746821
514,2023,"flat","EE00A","EE007","ppm2_offer",1454
514,2024,"flat","EE00A","EE007","ppm2_offer",1230
514,2025,"flat","EE00A","EE007","ppm2_offer",1355
528,2007,"flat","EE008","EE008","ppm2_offer",690.003818147741
528,2008,"flat","EE008","EE008","ppm2_offer",649.2470751161
528,2009,"flat","EE008","EE008","ppm2_offer",469.656140296739
528,2010,"flat","EE008","EE008","ppm2_offer",419.916354359733
528,2011,"flat","EE008","EE008","ppm2_offer",418.692033077816
528,2012,"flat","EE008","EE008","ppm2_offer",443.091603210093
528,2013,"flat","EE008","EE008","ppm2_offer",484.249138617479
528,2014,"flat","EE008","EE008","ppm2_offer",581.362101137996
528,2015,"flat","EE008","EE008","ppm2_offer",632.356496708689
528,2016,"flat","EE008","EE008","ppm2_offer",658.472343560977
528,2017,"flat","EE008","EE008","ppm2_offer",695.47753016325
528,2018,"flat","EE008","EE008","ppm2_offer",744.263016287114
528,2019,"flat","EE008","EE008","ppm2_offer",779.199438025478
528,2020,"flat","EE008","EE008","ppm2_offer",953.060158043502
528,2021,"flat","EE008","EE008","ppm2_offer",1031.54098902139
528,2022,"flat","EE008","EE008","ppm2_offer",1287.97471849211
528,2023,"flat","EE008","EE008","ppm2_offer",1319
528,2024,"flat","EE008","EE008","ppm2_offer",1431
528,2025,"flat","EE008","EE008","ppm2_offer",1707
557,2007,"flat","EE008","EE008","ppm2_offer",432.601860555657
557,2008,"flat","EE008","EE008","ppm2_offer",467.23310679096
557,2009,"flat","EE008","EE008","ppm2_offer",343.422805387583
557,2010,"flat","EE008","EE008","ppm2_offer",275.378429806622
557,2011,"flat","EE008","EE008","ppm2_offer",272.876430935449
557,2012,"flat","EE008","EE008","ppm2_offer",309.62399217926
557,2013,"flat","EE008","EE008","ppm2_offer",343.972659530458
557,2014,"flat","EE008","EE008","ppm2_offer",399.036728697356
557,2015,"flat","EE008","EE008","ppm2_offer",442.617531831538
557,2016,"flat","EE008","EE008","ppm2_offer",434.458493503899
557,2017,"flat","EE008","EE008","ppm2_offer",456.283077785657
557,2018,"flat","EE008","EE008","ppm2_offer",494.414029211317
557,2019,"flat","EE008","EE008","ppm2_offer",505.179935142166
557,2020,"flat","EE008","EE008","ppm2_offer",552.463602823022
557,2021,"flat","EE008","EE008","ppm2_offer",600.199771849095
557,2022,"flat","EE008","EE008","ppm2_offer",739.796271663228
557,2023,"flat","EE008","EE008","ppm2_offer",1064
557,2024,"flat","EE008","EE008","ppm2_offer",927
557,2025,"flat","EE008","EE008","ppm2_offer",1053
567,2007,"flat","EE009","EE006","ppm2_offer",493.755636827728
567,2008,"flat","EE009","EE006","ppm2_offer",479.36435231883
567,2009,"flat","EE009","EE006","ppm2_offer",327.949790946232
567,2010,"flat","EE009","EE006","ppm2_offer",286.973371908295
567,2011,"flat","EE009","EE006","ppm2_offer",278.911526627359
567,2012,"flat","EE009","EE006","ppm2_offer",286.904512067156
567,2013,"flat","EE009","EE006","ppm2_offer",303.856910130312
567,2014,"flat","EE009","EE006","ppm2_offer",350.962060828664
567,2015,"flat","EE009","EE006","ppm2_offer",383.458124762481
567,2016,"flat","EE009","EE006","ppm2_offer",401.989939972905
567,2017,"flat","EE009","EE006","ppm2_offer",430.221980387318
567,2018,"flat","EE009","EE006","ppm2_offer",487.60224669447
567,2019,"flat","EE009","EE006","ppm2_offer",521.819801311318
567,2020,"flat","EE009","EE006","ppm2_offer",573.809024134313
567,2021,"flat","EE009","EE006","ppm2_offer",669.392312826934
567,2022,"flat","EE009","EE006","ppm2_offer",803.416257709383
567,2023,"flat","EE009","EE006","ppm2_offer",852
567,2024,"flat","EE009","EE006","ppm2_offer",868
567,2025,"flat","EE009","EE006","ppm2_offer",857
586,2007,"flat","EE008","EE008","ppm2_offer",349.042056458712
586,2008,"flat","EE008","EE008","ppm2_offer",339.573660426081
586,2009,"flat","EE008","EE008","ppm2_offer",238.45355948119
586,2010,"flat","EE008","EE008","ppm2_offer",210.27193497271
586,2011,"flat","EE008","EE008","ppm2_offer",224.325682258349
586,2012,"flat","EE008","EE008","ppm2_offer",228
586,2013,"flat","EE008","EE008","ppm2_offer",233.848230529961
586,2014,"flat","EE008","EE008","ppm2_offer",276.742719643172
586,2015,"flat","EE008","EE008","ppm2_offer",284.769528728212
586,2016,"flat","EE008","EE008","ppm2_offer",308.192088737602
586,2017,"flat","EE008","EE008","ppm2_offer",337.36762720817
586,2018,"flat","EE008","EE008","ppm2_offer",357.807430013499
586,2019,"flat","EE008","EE008","ppm2_offer",403.810258818006
586,2020,"flat","EE008","EE008","ppm2_offer",446.03835905863
586,2021,"flat","EE008","EE008","ppm2_offer",476
586,2022,"flat","EE008","EE008","ppm2_offer",538.115335407008
586,2023,"flat","EE008","EE008","ppm2_offer",620
586,2024,"flat","EE008","EE008","ppm2_offer",670
586,2025,"flat","EE008","EE008","ppm2_offer",583
615,2007,"flat","EE008","EE008","ppm2_offer",255.611127413581
615,2008,"flat","EE008","EE008","ppm2_offer",262.505422853454
615,2009,"flat","EE008","EE008","ppm2_offer",183
615,2010,"flat","EE008","EE008","ppm2_offer",165.998826222196
615,2011,"flat","EE008","EE008","ppm2_offer",166.944445096543
615,2012,"flat","EE008","EE008","ppm2_offer",173.677252186161
615,2013,"flat","EE008","EE008","ppm2_offer",184.003439168965
615,2014,"flat","EE008","EE008","ppm2_offer",214.059921356887
615,2015,"flat","EE008","EE008","ppm2_offer",238.097449967721
615,2016,"flat","EE008","EE008","ppm2_offer",264.30376782675
615,2017,"flat","EE008","EE008","ppm2_offer",282.930996537355
615,2018,"flat","EE008","EE008","ppm2_offer",309.255956922355
615,2019,"flat","EE008","EE008","ppm2_offer",307.560989494689
615,2020,"flat","EE008","EE008","ppm2_offer",343.754134632314
615,2021,"flat","EE008","EE008","ppm2_offer",365.907609014614
615,2022,"flat","EE008","EE008","ppm2_offer",460.303527202301
615,2023,"flat","EE008","EE008","ppm2_offer",495
615,2024,"flat","EE008","EE008","ppm2_offer",591
615,2025,"flat","EE008","EE008","ppm2_offer",538
618,2007,"flat","EE008","EE008","ppm2_offer",412.739469815013
618,2008,"flat","EE008","EE008","ppm2_offer",350.316673820976
618,2009,"flat","EE008","EE008","ppm2_offer",244.910624993663
618,2010,"flat","EE008","EE008","ppm2_offer",214.230424627948
618,2011,"flat","EE008","EE008","ppm2_offer",209.300531672182
618,2012,"flat","EE008","EE008","ppm2_offer",200.098173792246
618,2013,"flat","EE008","EE008","ppm2_offer",225.219745892469
618,2014,"flat","EE008","EE008","ppm2_offer",275.545409130701
618,2015,"flat","EE008","EE008","ppm2_offer",291.370372373326
618,2016,"flat","EE008","EE008","ppm2_offer",292.189279352665
618,2017,"flat","EE008","EE008","ppm2_offer",323.54056425527
618,2018,"flat","EE008","EE008","ppm2_offer",345.191380353479
618,2019,"flat","EE008","EE008","ppm2_offer",352.142989734975
618,2020,"flat","EE008","EE008","ppm2_offer",402.420020347531
618,2021,"flat","EE008","EE008","ppm2_offer",450.187848265559
618,2022,"flat","EE008","EE008","ppm2_offer",608.219793888305
618,2023,"flat","EE008","EE008","ppm2_offer",635
618,2024,"flat","EE008","EE008","ppm2_offer",572
618,2025,"flat","EE008","EE008","ppm2_offer",598
622,2007,"flat","EE008","EE008","ppm2_offer",358.945838837517
622,2008,"flat","EE008","EE008","ppm2_offer",358.487109082179
622,2009,"flat","EE008","EE008","ppm2_offer",227.601598210121
622,2010,"flat","EE008","EE008","ppm2_offer",193.051018895729
622,2011,"flat","EE008","EE008","ppm2_offer",203.823115352045
622,2012,"flat","EE008","EE008","ppm2_offer",230.966780545338
622,2013,"flat","EE008","EE008","ppm2_offer",251.295175137494
622,2014,"flat","EE008","EE008","ppm2_offer",346.914134742404
622,2015,"flat","EE008","EE008","ppm2_offer",381.276372236573
622,2016,"flat","EE008","EE008","ppm2_offer",406.564467125422
622,2017,"flat","EE008","EE008","ppm2_offer",424.923863821462
622,2018,"flat","EE008","EE008","ppm2_offer",442.117723754107
622,2019,"flat","EE008","EE008","ppm2_offer",472.149158574203
622,2020,"flat","EE008","EE008","ppm2_offer",525.420683561986
622,2021,"flat","EE008","EE008","ppm2_offer",601.048698013718
622,2022,"flat","EE008","EE008","ppm2_offer",729.369248324014
622,2023,"flat","EE008","EE008","ppm2_offer",837
622,2024,"flat","EE008","EE008","ppm2_offer",759
622,2025,"flat","EE008","EE008","ppm2_offer",775
624,2007,"flat","EE004","EE004","ppm2_offer",1180.82511119792
624,2008,"flat","EE004","EE004","ppm2_offer",1126.81525914484
624,2009,"flat","EE004","EE004","ppm2_offer",766.377084384356
624,2010,"flat","EE004","EE004","ppm2_offer",699.694411957774
624,2011,"flat","EE004","EE004","ppm2_offer",723.916133893151
624,2012,"flat","EE004","EE004","ppm2_offer",765.536053670531
624,2013,"flat","EE004","EE004","ppm2_offer",831.197724039829
624,2014,"flat","EE004","EE004","ppm2_offer",985.226229726348
624,2015,"flat","EE004","EE004","ppm2_offer",1061.02185322151
624,2016,"flat","EE004","EE004","ppm2_offer",1099.00995732575
624,2017,"flat","EE004","EE004","ppm2_offer",1202.70554765292
624,2018,"flat","EE004","EE004","ppm2_offer",1259.04409672831
624,2019,"flat","EE004","EE004","ppm2_offer",1296.43306306668
624,2020,"flat","EE004","EE004","ppm2_offer",1422.40768921302
624,2021,"flat","EE004","EE004","ppm2_offer",1613.40540540541
624,2022,"flat","EE004","EE004","ppm2_offer",1983.96965053062
624,2023,"flat","EE004","EE004","ppm2_offer",2224
624,2024,"flat","EE004","EE004","ppm2_offer",2296
624,2025,"flat","EE004","EE004","ppm2_offer",2297
638,2007,"flat","EE004","EE004","ppm2_offer",276.508317749533
638,2008,"flat","EE004","EE004","ppm2_offer",303.142975914442
638,2009,"flat","EE004","EE004","ppm2_offer",196.596297039918
638,2010,"flat","EE004","EE004","ppm2_offer",182.214915137036
638,2011,"flat","EE004","EE004","ppm2_offer",184.837000586569
638,2012,"flat","EE004","EE004","ppm2_offer",198.812735936528
638,2013,"flat","EE004","EE004","ppm2_offer",207.862068965517
638,2014,"flat","EE004","EE004","ppm2_offer",226.922556845942
638,2015,"flat","EE004","EE004","ppm2_offer",249.978534714159
638,2016,"flat","EE004","EE004","ppm2_offer",250.866703172364
638,2017,"flat","EE004","EE004","ppm2_offer",266.9699225296
638,2018,"flat","EE004","EE004","ppm2_offer",290.09872491729
638,2019,"flat","EE004","EE004","ppm2_offer",303.472167374324
638,2020,"flat","EE004","EE004","ppm2_offer",337.936157437049
638,2021,"flat","EE004","EE004","ppm2_offer",365.578005001657
638,2022,"flat","EE004","EE004","ppm2_offer",452.522686025408
638,2023,"flat","EE004","EE004","ppm2_offer",545
638,2024,"flat","EE004","EE004","ppm2_offer",548
638,2025,"flat","EE004","EE004","ppm2_offer",601
651,2007,"flat","EE001","EE001","ppm2_offer",1033.18330217233
651,2008,"flat","EE001","EE001","ppm2_offer",947.867889595289
