"nuts","year","type","indicator","level","value"
"304",2008,"house","dwellings","laucode",967.79625
"304",2009,"house","dwellings","laucode",1054.1975
"304",2010,"house","dwellings","laucode",1140.59875
"304",2011,"house","dwellings","laucode",1227
"304",2012,"house","dwellings","laucode",1266
"304",2013,"house","dwellings","laucode",1305
"304",2014,"house","dwellings","laucode",1344
"304",2015,"house","dwellings","laucode",1383
"304",2016,"house","dwellings","laucode",1422
"304",2017,"house","dwellings","laucode",1461
"304",2018,"house","dwellings","laucode",1500
"304",2019,"house","dwellings","laucode",1539
"304",2020,"house","dwellings","laucode",1578
"304",2021,"house","dwellings","laucode",1617
"317",2000,"all","dwellings","laucode",2678
"317",2001,"all","dwellings","laucode",2642.33333333333
"317",2002,"all","dwellings","laucode",2606.66666666667
"317",2003,"all","dwellings","laucode",2571
"317",2004,"all","dwellings","laucode",2597
"317",2005,"all","dwellings","laucode",2638
"317",2006,"all","dwellings","laucode",3876
"317",2007,"all","dwellings","laucode",3881
"317",2008,"all","dwellings","laucode",3730.25
"317",2009,"all","dwellings","laucode",3579.5
"317",2010,"all","dwellings","laucode",3428.75
"317",2011,"all","dwellings","laucode",3278
"317",2012,"all","dwellings","laucode",3310.7
"317",2013,"all","dwellings","laucode",3343.4
"317",2014,"all","dwellings","laucode",3376.1
"317",2015,"all","dwellings","laucode",3408.8
"317",2016,"all","dwellings","laucode",3441.5
"317",2017,"all","dwellings","laucode",3474.2
"317",2018,"all","dwellings","laucode",3506.9
"317",2019,"all","dwellings","laucode",3539.6
"317",2020,"all","dwellings","laucode",3572.3
"317",2021,"all","dwellings","laucode",3605
"317",2000,"flat","dwellings","laucode",1312
"317",2001,"flat","dwellings","laucode",1294.52626338063
"317",2002,"flat","dwellings","laucode",1277.05252676127
"317",2003,"flat","dwellings","laucode",1259.5787901419
"317",2004,"flat","dwellings","laucode",1272.31665421957
"317",2005,"flat","dwellings","laucode",1292.40328603435
"317",2006,"flat","dwellings","laucode",1644.75777913362
"317",2007,"flat","dwellings","laucode",1646.87949969494
"317",2008,"flat","dwellings","laucode",1582.90962477121
"317",2009,"flat","dwellings","laucode",1518.93974984747
"317",2010,"flat","dwellings","laucode",1454.96987492374
"317",2011,"flat","dwellings","laucode",1391
"317",2012,"flat","dwellings","laucode",1393.2
"317",2013,"flat","dwellings","laucode",1395.4
"317",2014,"flat","dwellings","laucode",1397.6
"317",2015,"flat","dwellings","laucode",1399.8
"317",2016,"flat","dwellings","laucode",1402
"317",2017,"flat","dwellings","laucode",1404.2
"317",2018,"flat","dwellings","laucode",1406.4
"317",2019,"flat","dwellings","laucode",1408.6
"317",2020,"flat","dwellings","laucode",1410.8
"317",2021,"flat","dwellings","laucode",1413
"317",2000,"house","dwellings","laucode",1307
"317",2001,"house","dwellings","laucode",1289.5928553647
"317",2002,"house","dwellings","laucode",1272.1857107294
"317",2003,"house","dwellings","laucode",1254.7785660941
"317",2004,"house","dwellings","laucode",1267.46788648245
"317",2005,"house","dwellings","laucode",1287.47796863331
"317",2006,"house","dwellings","laucode",2220.60036607688
"317",2007,"house","dwellings","laucode",2223.4649176327
"317",2008,"house","dwellings","laucode",2137.09868822452
"317",2009,"house","dwellings","laucode",2050.73245881635
"317",2010,"house","dwellings","laucode",1964.36622940818
"317",2011,"house","dwellings","laucode",1878
"317",2012,"house","dwellings","laucode",1905.5
"317",2013,"house","dwellings","laucode",1933
"317",2014,"house","dwellings","laucode",1960.5
"317",2015,"house","dwellings","laucode",1988
"317",2016,"house","dwellings","laucode",2015.5
"317",2017,"house","dwellings","laucode",2043
"317",2018,"house","dwellings","laucode",2070.5
"317",2019,"house","dwellings","laucode",2098
"317",2020,"house","dwellings","laucode",2125.5
"317",2021,"house","dwellings","laucode",2153
"321",2000,"all","dwellings","laucode",22541
"321",2001,"all","dwellings","laucode",22699
"321",2002,"all","dwellings","laucode",22857
"321",2003,"all","dwellings","laucode",23015
"321",2004,"all","dwellings","laucode",23275
"321",2005,"all","dwellings","laucode",23816
"321",2006,"all","dwellings","laucode",23819
"321",2007,"all","dwellings","laucode",23441
"321",2008,"all","dwellings","laucode",22718
"321",2009,"all","dwellings","laucode",21995
"321",2010,"all","dwellings","laucode",21272
"321",2011,"all","dwellings","laucode",20549
"321",2012,"all","dwellings","laucode",20618.5
"321",2013,"all","dwellings","laucode",20688
"321",2014,"all","dwellings","laucode",20757.5
"321",2015,"all","dwellings","laucode",20827
"321",2016,"all","dwellings","laucode",20896.5
"321",2017,"all","dwellings","laucode",20966
"321",2018,"all","dwellings","laucode",21035.5
"321",2019,"all","dwellings","laucode",21105
"321",2020,"all","dwellings","laucode",21174.5
"321",2021,"all","dwellings","laucode",21244
"321",2000,"flat","dwellings","laucode",21674
"321",2001,"flat","dwellings","laucode",21825.9228073289
"321",2002,"flat","dwellings","laucode",21977.8456146577
"321",2003,"flat","dwellings","laucode",22129.7684219866
"321",2004,"flat","dwellings","laucode",22379.7679783506
"321",2005,"flat","dwellings","laucode",22899.9593629386
"321",2006,"flat","dwellings","laucode",23052.8138595552
"321",2007,"flat","dwellings","laucode",22686.9729913864
"321",2008,"flat","dwellings","laucode",21987.2297435398
"321",2009,"flat","dwellings","laucode",21287.4864956932
"321",2010,"flat","dwellings","laucode",20587.7432478466
"321",2011,"flat","dwellings","laucode",19888
"321",2012,"flat","dwellings","laucode",19925.8
"321",2013,"flat","dwellings","laucode",19963.6
"321",2014,"flat","dwellings","laucode",20001.4
"321",2015,"flat","dwellings","laucode",20039.2
"321",2016,"flat","dwellings","laucode",20077
"321",2017,"flat","dwellings","laucode",20114.8
"321",2018,"flat","dwellings","laucode",20152.6
"321",2019,"flat","dwellings","laucode",20190.4
"321",2020,"flat","dwellings","laucode",20228.2
"321",2021,"flat","dwellings","laucode",20266
"321",2000,"house","dwellings","laucode",666
"321",2001,"house","dwellings","laucode",670.66829333215
"321",2002,"house","dwellings","laucode",675.336586664301
"321",2003,"house","dwellings","laucode",680.004879996451
"321",2004,"house","dwellings","laucode",687.686881682268
"321",2005,"house","dwellings","laucode",703.671354420833
"321",2006,"house","dwellings","laucode",762.708744951093
"321",2007,"house","dwellings","laucode",750.604798287021
"321",2008,"house","dwellings","laucode",727.453598715266
"321",2009,"house","dwellings","laucode",704.30239914351
"321",2010,"house","dwellings","laucode",681.151199571755
"321",2011,"house","dwellings","laucode",658
"321",2012,"house","dwellings","laucode",687.5
"321",2013,"house","dwellings","laucode",717
"321",2014,"house","dwellings","laucode",746.5
"321",2015,"house","dwellings","laucode",776
"321",2016,"house","dwellings","laucode",805.5
"321",2017,"house","dwellings","laucode",835
"321",2018,"house","dwellings","laucode",864.5
"321",2019,"house","dwellings","laucode",894
"321",2020,"house","dwellings","laucode",923.5
"321",2021,"house","dwellings","laucode",953
"338",2000,"all","dwellings","laucode",3298
"338",2001,"all","dwellings","laucode",3265.33333333333
"338",2002,"all","dwellings","laucode",3232.66666666667
"338",2003,"all","dwellings","laucode",3200
"338",2004,"all","dwellings","laucode",3206
"338",2005,"all","dwellings","laucode",3248
"338",2006,"all","dwellings","laucode",3372
"338",2007,"all","dwellings","laucode",3374
"338",2008,"all","dwellings","laucode",3371.5
"338",2009,"all","dwellings","laucode",3369
"338",2010,"all","dwellings","laucode",3366.5
"338",2011,"all","dwellings","laucode",3364
"338",2012,"all","dwellings","laucode",3413.1
"338",2013,"all","dwellings","laucode",3462.2
"338",2014,"all","dwellings","laucode",3511.3
"338",2015,"all","dwellings","laucode",3560.4
"338",2016,"all","dwellings","laucode",3609.5
"338",2017,"all","dwellings","laucode",3658.6
"338",2018,"all","dwellings","laucode",3707.7
"338",2019,"all","dwellings","laucode",3756.8
"338",2020,"all","dwellings","laucode",3805.9
"338",2021,"all","dwellings","laucode",3855
"338",2000,"flat","dwellings","laucode",1799
"338",2001,"flat","dwellings","laucode",1781.18091772791
"338",2002,"flat","dwellings","laucode",1763.36183545583
"338",2003,"flat","dwellings","laucode",1745.54275318374
"338",2004,"flat","dwellings","laucode",1748.81564584596
"338",2005,"flat","dwellings","laucode",1771.7258944815
"338",2006,"flat","dwellings","laucode",1812.29964328181
"338",2007,"flat","dwellings","laucode",1813.37455410226
"338",2008,"flat","dwellings","laucode",1812.0309155767
"338",2009,"flat","dwellings","laucode",1810.68727705113
"338",2010,"flat","dwellings","laucode",1809.34363852557
"338",2011,"flat","dwellings","laucode",1808
"338",2012,"flat","dwellings","laucode",1817.5
"338",2013,"flat","dwellings","laucode",1827
"338",2014,"flat","dwellings","laucode",1836.5
"338",2015,"flat","dwellings","laucode",1846
"338",2016,"flat","dwellings","laucode",1855.5
"338",2017,"flat","dwellings","laucode",1865
"338",2018,"flat","dwellings","laucode",1874.5
"338",2019,"flat","dwellings","laucode",1884
"338",2020,"flat","dwellings","laucode",1893.5
"338",2021,"flat","dwellings","laucode",1903
"338",2000,"house","dwellings","laucode",1430
"338",2001,"house","dwellings","laucode",1415.83586011724
"338",2002,"house","dwellings","laucode",1401.67172023449
"338",2003,"house","dwellings","laucode",1387.50758035173
"338",2004,"house","dwellings","laucode",1390.10915706489
"338",2005,"house","dwellings","laucode",1408.32019405701
"338",2006,"house","dwellings","laucode",1542.65992865637
"338",2007,"house","dwellings","laucode",1543.57491082045
"338",2008,"house","dwellings","laucode",1542.43118311534
"338",2009,"house","dwellings","laucode",1541.28745541023
"338",2010,"house","dwellings","laucode",1540.14372770511
"338",2011,"house","dwellings","laucode",1539
"338",2012,"house","dwellings","laucode",1573.4
"338",2013,"house","dwellings","laucode",1607.8
"338",2014,"house","dwellings","laucode",1642.2
"338",2015,"house","dwellings","laucode",1676.6
"338",2016,"house","dwellings","laucode",1711
"338",2017,"house","dwellings","laucode",1745.4
"338",2018,"house","dwellings","laucode",1779.8
"338",2019,"house","dwellings","laucode",1814.2
"338",2020,"house","dwellings","laucode",1848.6
"338",2021,"house","dwellings","laucode",1883
"353",2000,"all","dwellings","laucode",3508
"353",2001,"all","dwellings","laucode",3442.66666666667
"353",2002,"all","dwellings","laucode",3377.33333333333
"353",2003,"all","dwellings","laucode",3312
"353",2004,"all","dwellings","laucode",3384
"353",2005,"all","dwellings","laucode",3420
"353",2006,"all","dwellings","laucode",3863
"353",2007,"all","dwellings","laucode",3856
"353",2008,"all","dwellings","laucode",3770.75
"353",2009,"all","dwellings","laucode",3685.5
"353",2010,"all","dwellings","laucode",3600.25
"353",2011,"all","dwellings","laucode",3515
"353",2012,"all","dwellings","laucode",3557.1
"353",2013,"all","dwellings","laucode",3599.2
"353",2014,"all","dwellings","laucode",3641.3
"353",2015,"all","dwellings","laucode",3683.4
"353",2016,"all","dwellings","laucode",3725.5
"353",2017,"all","dwellings","laucode",3767.6
"353",2018,"all","dwellings","laucode",3809.7
"353",2019,"all","dwellings","laucode",3851.8
"353",2020,"all","dwellings","laucode",3893.9
"353",2021,"all","dwellings","laucode",3936
"353",2000,"flat","dwellings","laucode",1374
"353",2001,"flat","dwellings","laucode",1348.41049030787
"353",2002,"flat","dwellings","laucode",1322.82098061574
"353",2003,"flat","dwellings","laucode",1297.2314709236
"353",2004,"flat","dwellings","laucode",1325.43215507412
"353",2005,"flat","dwellings","laucode",1339.53249714937
"353",2006,"flat","dwellings","laucode",1345.18122332859
"353",2007,"flat","dwellings","laucode",1342.74366998578
"353",2008,"flat","dwellings","laucode",1313.05775248933
"353",2009,"flat","dwellings","laucode",1283.37183499289
"353",2010,"flat","dwellings","laucode",1253.68591749644
"353",2011,"flat","dwellings","laucode",1224
"353",2012,"flat","dwellings","laucode",1227.6
"353",2013,"flat","dwellings","laucode",1231.2
"353",2014,"flat","dwellings","laucode",1234.8
"353",2015,"flat","dwellings","laucode",1238.4
"353",2016,"flat","dwellings","laucode",1242
"353",2017,"flat","dwellings","laucode",1245.6
"353",2018,"flat","dwellings","laucode",1249.2
"353",2019,"flat","dwellings","laucode",1252.8
"353",2020,"flat","dwellings","laucode",1256.4
"353",2021,"flat","dwellings","laucode",1260
"353",2000,"house","dwellings","laucode",2077
"353",2001,"house","dwellings","laucode",2038.31774990498
"353",2002,"house","dwellings","laucode",1999.63549980996
"353",2003,"house","dwellings","laucode",1960.95324971493
"353",2004,"house","dwellings","laucode",2003.582668187
"353",2005,"house","dwellings","laucode",2024.89737742303
"353",2006,"house","dwellings","laucode",2504.6307254623
"353",2007,"house","dwellings","laucode",2500.09217638691
"353",2008,"house","dwellings","laucode",2444.81913229018
"353",2009,"house","dwellings","laucode",2389.54608819346
"353",2010,"house","dwellings","laucode",2334.27304409673
"353",2011,"house","dwellings","laucode",2279
"353",2012,"house","dwellings","laucode",2314.2
"353",2013,"house","dwellings","laucode",2349.4
"353",2014,"house","dwellings","laucode",2384.6
"353",2015,"house","dwellings","laucode",2419.8
"353",2016,"house","dwellings","laucode",2455
"353",2017,"house","dwellings","laucode",2490.2
"353",2018,"house","dwellings","laucode",2525.4
"353",2019,"house","dwellings","laucode",2560.6
"353",2020,"house","dwellings","laucode",2595.8
"353",2021,"house","dwellings","laucode",2631
"424",2000,"all","dwellings","laucode",1593
"424",2001,"all","dwellings","laucode",1625
"424",2002,"all","dwellings","laucode",1657
"424",2003,"all","dwellings","laucode",1689
"424",2004,"all","dwellings","laucode",1692
"424",2005,"all","dwellings","laucode",1691
"424",2006,"all","dwellings","laucode",1691
"424",2007,"all","dwellings","laucode",1692
"424",2008,"all","dwellings","laucode",1667.25
"424",2009,"all","dwellings","laucode",1642.5
"424",2010,"all","dwellings","laucode",1617.75
"424",2011,"all","dwellings","laucode",1593
"424",2012,"all","dwellings","laucode",1600.6
"424",2013,"all","dwellings","laucode",1608.2
"424",2014,"all","dwellings","laucode",1615.8
"424",2015,"all","dwellings","laucode",1623.4
"424",2016,"all","dwellings","laucode",1631
"424",2017,"all","dwellings","laucode",1638.6
"424",2018,"all","dwellings","laucode",1646.2
"424",2019,"all","dwellings","laucode",1653.8
"424",2020,"all","dwellings","laucode",1661.4
"424",2021,"all","dwellings","laucode",1669
"424",2000,"flat","dwellings","laucode",1387
"424",2001,"flat","dwellings","laucode",1414.8618957941
"424",2002,"flat","dwellings","laucode",1442.7237915882
"424",2003,"flat","dwellings","laucode",1470.5856873823
"424",2004,"flat","dwellings","laucode",1473.19774011299
"424",2005,"flat","dwellings","laucode",1472.32705586943
"424",2006,"flat","dwellings","laucode",1472.32705586943
"424",2007,"flat","dwellings","laucode",1473.19774011299
"424",2008,"flat","dwellings","laucode",1451.64830508474
"424",2009,"flat","dwellings","laucode",1430.09887005649
"424",2010,"flat","dwellings","laucode",1408.54943502825
"424",2011,"flat","dwellings","laucode",1387
"424",2012,"flat","dwellings","laucode",1388.6
"424",2013,"flat","dwellings","laucode",1390.2
"424",2014,"flat","dwellings","laucode",1391.8
"424",2015,"flat","dwellings","laucode",1393.4
"424",2016,"flat","dwellings","laucode",1395
"424",2017,"flat","dwellings","laucode",1396.6
"424",2018,"flat","dwellings","laucode",1398.2
"424",2019,"flat","dwellings","laucode",1399.8
"424",2020,"flat","dwellings","laucode",1401.4
"424",2021,"flat","dwellings","laucode",1403
"424",2000,"house","dwellings","laucode",189
"424",2001,"house","dwellings","laucode",192.796610169492
"424",2002,"house","dwellings","laucode",196.593220338983
"424",2003,"house","dwellings","laucode",200.389830508475
"424",2004,"house","dwellings","laucode",200.745762711864
"424",2005,"house","dwellings","laucode",200.627118644068
"424",2006,"house","dwellings","laucode",216.549905838041
"424",2007,"house","dwellings","laucode",216.677966101695
"424",2008,"house","dwellings","laucode",213.508474576271
"424",2009,"house","dwellings","laucode",210.338983050848
"424",2010,"house","dwellings","laucode",207.169491525424
"424",2011,"house","dwellings","laucode",204
"424",2012,"house","dwellings","laucode",209.4
"424",2013,"house","dwellings","laucode",214.8
"424",2014,"house","dwellings","laucode",220.2
"424",2015,"house","dwellings","laucode",225.6
"424",2016,"house","dwellings","laucode",231
"424",2017,"house","dwellings","laucode",236.4
"424",2018,"house","dwellings","laucode",241.8
"424",2019,"house","dwellings","laucode",247.2
"424",2020,"house","dwellings","laucode",252.6
"424",2021,"house","dwellings","laucode",258
"430",2000,"all","dwellings","laucode",4038
"430",2001,"all","dwellings","laucode",3871.33333333333
"430",2002,"all","dwellings","laucode",3704.66666666667
"430",2003,"all","dwellings","laucode",3538
"430",2004,"all","dwellings","laucode",3607
"430",2005,"all","dwellings","laucode",3676
"430",2006,"all","dwellings","laucode",3842
"430",2007,"all","dwellings","laucode",3847
"430",2008,"all","dwellings","laucode",3822.25
"430",2009,"all","dwellings","laucode",3797.5
"430",2010,"all","dwellings","laucode",3772.75
"430",2011,"all","dwellings","laucode",3748
"430",2012,"all","dwellings","laucode",3784.6
"430",2013,"all","dwellings","laucode",3821.2
"430",2014,"all","dwellings","laucode",3857.8
"430",2015,"all","dwellings","laucode",3894.4
"430",2016,"all","dwellings","laucode",3931
"430",2017,"all","dwellings","laucode",3967.6
"430",2018,"all","dwellings","laucode",4004.2
"430",2019,"all","dwellings","laucode",4040.8
"430",2020,"all","dwellings","laucode",4077.4
"430",2021,"all","dwellings","laucode",4114
"430",2000,"flat","dwellings","laucode",1691
"430",2001,"flat","dwellings","laucode",1621.20472180948
"430",2002,"flat","dwellings","laucode",1551.40944361895
"430",2003,"flat","dwellings","laucode",1481.61416542843
"430",2004,"flat","dwellings","laucode",1510.50941059931
"430",2005,"flat","dwellings","laucode",1539.40465577018
"430",2006,"flat","dwellings","laucode",1580.67342582711
"430",2007,"flat","dwellings","laucode",1582.73052294557
"430",2008,"flat","dwellings","laucode",1572.54789220918
"430",2009,"flat","dwellings","laucode",1562.36526147279
"430",2010,"flat","dwellings","laucode",1552.18263073639
"430",2011,"flat","dwellings","laucode",1542
"430",2012,"flat","dwellings","laucode",1559.8
"430",2013,"flat","dwellings","laucode",1577.6
"430",2014,"flat","dwellings","laucode",1595.4
"430",2015,"flat","dwellings","laucode",1613.2
"430",2016,"flat","dwellings","laucode",1631
"430",2017,"flat","dwellings","laucode",1648.8
"430",2018,"flat","dwellings","laucode",1666.6
"430",2019,"flat","dwellings","laucode",1684.4
"430",2020,"flat","dwellings","laucode",1702.2
"430",2021,"flat","dwellings","laucode",1720
"430",2000,"house","dwellings","laucode",2268
"430",2001,"house","dwellings","laucode",2174.38930163447
"430",2002,"house","dwellings","laucode",2080.77860326894
"430",2003,"house","dwellings","laucode",1987.16790490342
"430",2004,"house","dwellings","laucode",2025.92273402675
"430",2005,"house","dwellings","laucode",2064.67756315007
"430",2006,"house","dwellings","laucode",2241.85005336179
"430",2007,"house","dwellings","laucode",2244.76760939168
"430",2008,"house","dwellings","laucode",2230.32570704376
"430",2009,"house","dwellings","laucode",2215.88380469584
"430",2010,"house","dwellings","laucode",2201.44190234792
"430",2011,"house","dwellings","laucode",2187
"430",2012,"house","dwellings","laucode",2202
"430",2013,"house","dwellings","laucode",2217
"430",2014,"house","dwellings","laucode",2232
"430",2015,"house","dwellings","laucode",2247
"430",2016,"house","dwellings","laucode",2262
"430",2017,"house","dwellings","laucode",2277
"430",2018,"house","dwellings","laucode",2292
"430",2019,"house","dwellings","laucode",2307
"430",2020,"house","dwellings","laucode",2322
"430",2021,"house","dwellings","laucode",2337
"431",2000,"all","dwellings","laucode",6294
"431",2001,"all","dwellings","laucode",6574.66666666667
"431",2002,"all","dwellings","laucode",6855.33333333333
"431",2003,"all","dwellings","laucode",7136
"431",2004,"all","dwellings","laucode",7549
"431",2005,"all","dwellings","laucode",7641
"431",2006,"all","dwellings","laucode",9471
"431",2007,"all","dwellings","laucode",9289
"431",2008,"all","dwellings","laucode",8868.5
"431",2009,"all","dwellings","laucode",8448
"431",2010,"all","dwellings","laucode",8027.5
"431",2011,"all","dwellings","laucode",7607
"431",2012,"all","dwellings","laucode",7679.6
"431",2013,"all","dwellings","laucode",7752.2
"431",2014,"all","dwellings","laucode",7824.8
"431",2015,"all","dwellings","laucode",7897.4
"431",2016,"all","dwellings","laucode",7970
"431",2017,"all","dwellings","laucode",8042.6
"431",2018,"all","dwellings","laucode",8115.2
"431",2019,"all","dwellings","laucode",8187.8
"431",2020,"all","dwellings","laucode",8260.4
"431",2021,"all","dwellings","laucode",8333
"431",2000,"flat","dwellings","laucode",4358
"431",2001,"flat","dwellings","laucode",4552.33513399004
"431",2002,"flat","dwellings","laucode",4746.67026798009
"431",2003,"flat","dwellings","laucode",4941.00540197013
"431",2004,"flat","dwellings","laucode",5226.96885923101
"431",2005,"flat","dwellings","laucode",5290.67016205911
"431",2006,"flat","dwellings","laucode",6497.85053240437
"431",2007,"flat","dwellings","laucode",6372.98422505587
"431",2008,"flat","dwellings","laucode",6084.4881687919
"431",2009,"flat","dwellings","laucode",5795.99211252793
"431",2010,"flat","dwellings","laucode",5507.49605626397
"431",2011,"flat","dwellings","laucode",5219
"431",2012,"flat","dwellings","laucode",5229.4
"431",2013,"flat","dwellings","laucode",5239.8
"431",2014,"flat","dwellings","laucode",5250.2
"431",2015,"flat","dwellings","laucode",5260.6
"431",2016,"flat","dwellings","laucode",5271
"431",2017,"flat","dwellings","laucode",5281.4
"431",2018,"flat","dwellings","laucode",5291.8
"431",2019,"flat","dwellings","laucode",5302.2
"431",2020,"flat","dwellings","laucode",5312.6
"431",2021,"flat","dwellings","laucode",5323
"431",2000,"house","dwellings","laucode",1841
"431",2001,"house","dwellings","laucode",1923.09522296367
"431",2002,"house","dwellings","laucode",2005.19044592734
"431",2003,"house","dwellings","laucode",2087.28566889101
"431",2004,"house","dwellings","laucode",2208.08849698125
"431",2005,"house","dwellings","laucode",2234.99857006673
"431",2006,"house","dwellings","laucode",2956.96398054424
"431",2007,"house","dwellings","laucode",2900.14131720784
"431",2008,"house","dwellings","laucode",2768.85598790588
"431",2009,"house","dwellings","laucode",2637.57065860392
"431",2010,"house","dwellings","laucode",2506.28532930196
"431",2011,"house","dwellings","laucode",2375
"431",2012,"house","dwellings","laucode",2432.2
"431",2013,"house","dwellings","laucode",2489.4
"431",2014,"house","dwellings","laucode",2546.6
"431",2015,"house","dwellings","laucode",2603.8
"431",2016,"house","dwellings","laucode",2661
"431",2017,"house","dwellings","laucode",2718.2
"431",2018,"house","dwellings","laucode",2775.4
"431",2019,"house","dwellings","laucode",2832.6
"431",2020,"house","dwellings","laucode",2889.8
"431",2021,"house","dwellings","laucode",2947
"432",2000,"all","dwellings","laucode",1030
"432",2001,"all","dwellings","laucode",991.333333333333
"432",2002,"all","dwellings","laucode",952.666666666667
"432",2003,"all","dwellings","laucode",914
"432",2004,"all","dwellings","laucode",923
"432",2005,"all","dwellings","laucode",932
"432",2006,"all","dwellings","laucode",1210
"432",2007,"all","dwellings","laucode",1263
"432",2008,"all","dwellings","laucode",1363.75
"432",2009,"all","dwellings","laucode",1464.5
"432",2010,"all","dwellings","laucode",1565.25
"432",2011,"all","dwellings","laucode",1666
"432",2012,"all","dwellings","laucode",1748.9
"432",2013,"all","dwellings","laucode",1831.8
"432",2014,"all","dwellings","laucode",1914.7
"432",2015,"all","dwellings","laucode",1997.6
"432",2016,"all","dwellings","laucode",2080.5
"432",2017,"all","dwellings","laucode",2163.4
"432",2018,"all","dwellings","laucode",2246.3
"432",2019,"all","dwellings","laucode",2329.2
"432",2020,"all","dwellings","laucode",2412.1
"432",2021,"all","dwellings","laucode",2495
"432",2000,"flat","dwellings","laucode",541
"432",2001,"flat","dwellings","laucode",520.690614886731
"432",2002,"flat","dwellings","laucode",500.381229773463
"432",2003,"flat","dwellings","laucode",480.071844660194
"432",2004,"flat","dwellings","laucode",484.799029126214
"432",2005,"flat","dwellings","laucode",489.526213592233
"432",2006,"flat","dwellings","laucode",618.799519807923
"432",2007,"flat","dwellings","laucode",645.903961584634
"432",2008,"flat","dwellings","laucode",697.427971188475
"432",2009,"flat","dwellings","laucode",748.951980792317
"432",2010,"flat","dwellings","laucode",800.475990396159
"432",2011,"flat","dwellings","laucode",852
"432",2012,"flat","dwellings","laucode",905.6
"432",2013,"flat","dwellings","laucode",959.2
"432",2014,"flat","dwellings","laucode",1012.8
"432",2015,"flat","dwellings","laucode",1066.4
"432",2016,"flat","dwellings","laucode",1120
"432",2017,"flat","dwellings","laucode",1173.6
"432",2018,"flat","dwellings","laucode",1227.2
"432",2019,"flat","dwellings","laucode",1280.8
"432",2020,"flat","dwellings","laucode",1334.4
"432",2021,"flat","dwellings","laucode",1388
"432",2000,"house","dwellings","laucode",476
"432",2001,"house","dwellings","laucode",458.13074433657
"432",2002,"house","dwellings","laucode",440.261488673139
"432",2003,"house","dwellings","laucode",422.392233009709
"432",2004,"house","dwellings","laucode",426.55145631068
"432",2005,"house","dwellings","laucode",430.710679611651
"432",2006,"house","dwellings","laucode",590.47418967587
"432",2007,"house","dwellings","laucode",616.33793517407
"432",2008,"house","dwellings","laucode",665.503451380553
"432",2009,"house","dwellings","laucode",714.668967587035
"432",2010,"house","dwellings","laucode",763.834483793518
"432",2011,"house","dwellings","laucode",813
"432",2012,"house","dwellings","laucode",841.3
"432",2013,"house","dwellings","laucode",869.6
"432",2014,"house","dwellings","laucode",897.9
"432",2015,"house","dwellings","laucode",926.2
"432",2016,"house","dwellings","laucode",954.5
"432",2017,"house","dwellings","laucode",982.8
"432",2018,"house","dwellings","laucode",1011.1
"432",2019,"house","dwellings","laucode",1039.4
"432",2020,"house","dwellings","laucode",1067.7
"432",2021,"house","dwellings","laucode",1096
"441",2000,"all","dwellings","laucode",4647
"441",2001,"all","dwellings","laucode",4343.66666666667
"441",2002,"all","dwellings","laucode",4040.33333333333
"441",2003,"all","dwellings","laucode",3737
"441",2004,"all","dwellings","laucode",3750
"441",2005,"all","dwellings","laucode",3813
"441",2006,"all","dwellings","laucode",3976
"441",2007,"all","dwellings","laucode",3978
"441",2008,"all","dwellings","laucode",3991.75
"441",2009,"all","dwellings","laucode",4005.5
"441",2010,"all","dwellings","laucode",4019.25
"441",2011,"all","dwellings","laucode",4033
"441",2012,"all","dwellings","laucode",4106
"441",2013,"all","dwellings","laucode",4179
"441",2014,"all","dwellings","laucode",4252
"441",2015,"all","dwellings","laucode",4325
"441",2016,"all","dwellings","laucode",4398
"441",2017,"all","dwellings","laucode",4471
"441",2018,"all","dwellings","laucode",4544
"441",2019,"all","dwellings","laucode",4617
"441",2020,"all","dwellings","laucode",4690
"441",2021,"all","dwellings","laucode",4763
"441",2000,"flat","dwellings","laucode",1891
"441",2001,"flat","dwellings","laucode",1767.56480883724
"441",2002,"flat","dwellings","laucode",1644.12961767449
"441",2003,"flat","dwellings","laucode",1520.69442651173
"441",2004,"flat","dwellings","laucode",1525.98450613299
"441",2005,"flat","dwellings","laucode",1551.62104583602
"441",2006,"flat","dwellings","laucode",1637.52442350607
"441",2007,"flat","dwellings","laucode",1638.34812794446
"441",2008,"flat","dwellings","laucode",1644.01109595834
"441",2009,"flat","dwellings","laucode",1649.67406397223
"441",2010,"flat","dwellings","laucode",1655.33703198611
"441",2011,"flat","dwellings","laucode",1661
"441",2012,"flat","dwellings","laucode",1687.8
"441",2013,"flat","dwellings","laucode",1714.6
"441",2014,"flat","dwellings","laucode",1741.4
"441",2015,"flat","dwellings","laucode",1768.2
"441",2016,"flat","dwellings","laucode",1795
"441",2017,"flat","dwellings","laucode",1821.8
"441",2018,"flat","dwellings","laucode",1848.6
"441",2019,"flat","dwellings","laucode",1875.4
"441",2020,"flat","dwellings","laucode",1902.2
"441",2021,"flat","dwellings","laucode",1929
"441",2000,"house","dwellings","laucode",2674
"441",2001,"house","dwellings","laucode",2499.45441503479
"441",2002,"house","dwellings","laucode",2324.90883006958
"441",2003,"house","dwellings","laucode",2150.36324510437
"441",2004,"house","dwellings","laucode",2157.84377017431
"441",2005,"house","dwellings","laucode",2194.09554551323
"441",2006,"house","dwellings","laucode",2314.81477808083
"441",2007,"house","dwellings","laucode",2315.97917183238
