"nuts","year","type","indicator","level","value"
"651",2018,"all","totalm2","laucode",201746.4
"651",2019,"all","totalm2","laucode",205622.6
"651",2020,"all","totalm2","laucode",209498.8
"651",2021,"all","totalm2","laucode",213375
"651",2003,"flat","totalm2","laucode",34298.2581136571
"651",2004,"flat","totalm2","laucode",35016.2370957489
"651",2005,"flat","totalm2","laucode",36249.6022403831
"651",2006,"flat","totalm2","laucode",37728.5713663932
"651",2007,"flat","totalm2","laucode",38432.0378895043
"651",2008,"flat","totalm2","laucode",40914.0284171282
"651",2009,"flat","totalm2","laucode",43396.0189447521
"651",2010,"flat","totalm2","laucode",45878.0094723761
"651",2011,"flat","totalm2","laucode",48360
"651",2012,"flat","totalm2","laucode",49424.8
"651",2013,"flat","totalm2","laucode",50489.6
"651",2014,"flat","totalm2","laucode",51554.4
"651",2015,"flat","totalm2","laucode",52619.2
"651",2016,"flat","totalm2","laucode",53684
"651",2017,"flat","totalm2","laucode",54748.8
"651",2018,"flat","totalm2","laucode",55813.6
"651",2019,"flat","totalm2","laucode",56878.4
"651",2020,"flat","totalm2","laucode",57943.2
"651",2021,"flat","totalm2","laucode",59008
"651",2003,"house","totalm2","laucode",89296.0398275043
"651",2004,"house","totalm2","laucode",91165.3090938246
"651",2005,"house","totalm2","laucode",94376.3941207127
"651",2006,"house","totalm2","laucode",98226.9128713212
"651",2007,"house","totalm2","laucode",100058.398728617
"651",2008,"house","totalm2","laucode",106520.299046463
"651",2009,"house","totalm2","laucode",112982.199364309
"651",2010,"house","totalm2","laucode",119444.099682154
"651",2011,"house","totalm2","laucode",125906
"651",2012,"house","totalm2","laucode",128676.6
"651",2013,"house","totalm2","laucode",131447.2
"651",2014,"house","totalm2","laucode",134217.8
"651",2015,"house","totalm2","laucode",136988.4
"651",2016,"house","totalm2","laucode",139759
"651",2017,"house","totalm2","laucode",142529.6
"651",2018,"house","totalm2","laucode",145300.2
"651",2019,"house","totalm2","laucode",148070.8
"651",2020,"house","totalm2","laucode",150841.4
"651",2021,"house","totalm2","laucode",153612
"653",2003,"all","totalm2","laucode",214758.8
"653",2004,"all","totalm2","laucode",227126.9
"653",2005,"all","totalm2","laucode",262378.9
"653",2006,"all","totalm2","laucode",293430.4
"653",2007,"all","totalm2","laucode",350265.5
"653",2008,"all","totalm2","laucode",416605.625
"653",2009,"all","totalm2","laucode",482945.75
"653",2010,"all","totalm2","laucode",549285.875
"653",2011,"all","totalm2","laucode",615626
"653",2012,"all","totalm2","laucode",645271.3
"653",2013,"all","totalm2","laucode",674916.6
"653",2014,"all","totalm2","laucode",704561.9
"653",2015,"all","totalm2","laucode",734207.2
"653",2016,"all","totalm2","laucode",763852.5
"653",2017,"all","totalm2","laucode",793497.8
"653",2018,"all","totalm2","laucode",823143.1
"653",2019,"all","totalm2","laucode",852788.4
"653",2020,"all","totalm2","laucode",882433.7
"653",2021,"all","totalm2","laucode",912079
"653",2003,"flat","totalm2","laucode",98824.993114001
"653",2004,"flat","totalm2","laucode",104516.389216667
"653",2005,"flat","totalm2","laucode",120738.209497162
"653",2006,"flat","totalm2","laucode",135027.096721711
"653",2007,"flat","totalm2","laucode",161180.755459483
"653",2008,"flat","totalm2","laucode",191708.316594613
"653",2009,"flat","totalm2","laucode",222235.877729742
"653",2010,"flat","totalm2","laucode",252763.438864871
"653",2011,"flat","totalm2","laucode",283291
"653",2012,"flat","totalm2","laucode",300227.7
"653",2013,"flat","totalm2","laucode",317164.4
"653",2014,"flat","totalm2","laucode",334101.1
"653",2015,"flat","totalm2","laucode",351037.8
"653",2016,"flat","totalm2","laucode",367974.5
"653",2017,"flat","totalm2","laucode",384911.2
"653",2018,"flat","totalm2","laucode",401847.9
"653",2019,"flat","totalm2","laucode",418784.6
"653",2020,"flat","totalm2","laucode",435721.3
"653",2021,"flat","totalm2","laucode",452658
"653",2003,"house","totalm2","laucode",115852.874564102
"653",2004,"house","totalm2","laucode",122524.917515992
"653",2005,"house","totalm2","laucode",141541.812442457
"653",2006,"house","totalm2","laucode",158292.723392449
"653",2007,"house","totalm2","laucode",188952.746223356
"653",2008,"house","totalm2","laucode",224740.309667517
"653",2009,"house","totalm2","laucode",260527.873111678
"653",2010,"house","totalm2","laucode",296315.436555839
"653",2011,"house","totalm2","laucode",332103
"653",2012,"house","totalm2","laucode",344773.6
"653",2013,"house","totalm2","laucode",357444.2
"653",2014,"house","totalm2","laucode",370114.8
"653",2015,"house","totalm2","laucode",382785.4
"653",2016,"house","totalm2","laucode",395456
"653",2017,"house","totalm2","laucode",408126.6
"653",2018,"house","totalm2","laucode",420797.2
"653",2019,"house","totalm2","laucode",433467.8
"653",2020,"house","totalm2","laucode",446138.4
"653",2021,"house","totalm2","laucode",458809
"661",2003,"all","totalm2","laucode",192734.8
"661",2004,"all","totalm2","laucode",195444.7
"661",2005,"all","totalm2","laucode",201713.7
"661",2006,"all","totalm2","laucode",213329.8
"661",2007,"all","totalm2","laucode",213544.7
"661",2008,"all","totalm2","laucode",214704.775
"661",2009,"all","totalm2","laucode",215864.85
"661",2010,"all","totalm2","laucode",217024.925
"661",2011,"all","totalm2","laucode",218185
"661",2012,"all","totalm2","laucode",220416.2
"661",2013,"all","totalm2","laucode",222647.4
"661",2014,"all","totalm2","laucode",224878.6
"661",2015,"all","totalm2","laucode",227109.8
"661",2016,"all","totalm2","laucode",229341
"661",2017,"all","totalm2","laucode",231572.2
"661",2018,"all","totalm2","laucode",233803.4
"661",2019,"all","totalm2","laucode",236034.6
"661",2020,"all","totalm2","laucode",238265.8
"661",2021,"all","totalm2","laucode",240497
"661",2003,"flat","totalm2","laucode",86014.0382959415
"661",2004,"flat","totalm2","laucode",87223.4174136627
"661",2005,"flat","totalm2","laucode",90021.1581749433
"661",2006,"flat","totalm2","laucode",95205.2124829846
"661",2007,"flat","totalm2","laucode",95301.1184471893
"661",2008,"flat","totalm2","laucode",95818.838835392
"661",2009,"flat","totalm2","laucode",96336.5592235947
"661",2010,"flat","totalm2","laucode",96854.2796117973
"661",2011,"flat","totalm2","laucode",97372
"661",2012,"flat","totalm2","laucode",97180.8
"661",2013,"flat","totalm2","laucode",96989.6
"661",2014,"flat","totalm2","laucode",96798.4
"661",2015,"flat","totalm2","laucode",96607.2
"661",2016,"flat","totalm2","laucode",96416
"661",2017,"flat","totalm2","laucode",96224.8
"661",2018,"flat","totalm2","laucode",96033.6
"661",2019,"flat","totalm2","laucode",95842.4
"661",2020,"flat","totalm2","laucode",95651.2
"661",2021,"flat","totalm2","laucode",95460
"661",2003,"house","totalm2","laucode",106645.676533217
"661",2004,"house","totalm2","laucode",108145.141699017
"661",2005,"house","totalm2","laucode",111613.958675436
"661",2006,"house","totalm2","laucode",118041.478994431
"661",2007,"house","totalm2","laucode",118160.389309989
"661",2008,"house","totalm2","laucode",118802.291982492
"661",2009,"house","totalm2","laucode",119444.194654995
"661",2010,"house","totalm2","laucode",120086.097327497
"661",2011,"house","totalm2","laucode",120728
"661",2012,"house","totalm2","laucode",122956.7
"661",2013,"house","totalm2","laucode",125185.4
"661",2014,"house","totalm2","laucode",127414.1
"661",2015,"house","totalm2","laucode",129642.8
"661",2016,"house","totalm2","laucode",131871.5
"661",2017,"house","totalm2","laucode",134100.2
"661",2018,"house","totalm2","laucode",136328.9
"661",2019,"house","totalm2","laucode",138557.6
"661",2020,"house","totalm2","laucode",140786.3
"661",2021,"house","totalm2","laucode",143015
"663",2003,"all","totalm2","laucode",496500.1
"663",2004,"all","totalm2","laucode",498959
"663",2005,"all","totalm2","laucode",507645
"663",2006,"all","totalm2","laucode",523159.1
"663",2007,"all","totalm2","laucode",526496.7
"663",2008,"all","totalm2","laucode",528064.025
"663",2009,"all","totalm2","laucode",529631.35
"663",2010,"all","totalm2","laucode",531198.675
"663",2011,"all","totalm2","laucode",532766
"663",2012,"all","totalm2","laucode",533585.7
"663",2013,"all","totalm2","laucode",534405.4
"663",2014,"all","totalm2","laucode",535225.1
"663",2015,"all","totalm2","laucode",536044.8
"663",2016,"all","totalm2","laucode",536864.5
"663",2017,"all","totalm2","laucode",537684.2
"663",2018,"all","totalm2","laucode",538503.9
"663",2019,"all","totalm2","laucode",539323.6
"663",2020,"all","totalm2","laucode",540143.3
"663",2021,"all","totalm2","laucode",540963
"663",2003,"flat","totalm2","laucode",278546.130738823
"663",2004,"flat","totalm2","laucode",279925.621056899
"663",2005,"flat","totalm2","laucode",284798.634560013
"663",2006,"flat","totalm2","laucode",293502.343838007
"663",2007,"flat","totalm2","laucode",295374.801801166
"663",2008,"flat","totalm2","laucode",296254.101350874
"663",2009,"flat","totalm2","laucode",297133.400900583
"663",2010,"flat","totalm2","laucode",298012.700450291
"663",2011,"flat","totalm2","laucode",298892
"663",2012,"flat","totalm2","laucode",299758.3
"663",2013,"flat","totalm2","laucode",300624.6
"663",2014,"flat","totalm2","laucode",301490.9
"663",2015,"flat","totalm2","laucode",302357.2
"663",2016,"flat","totalm2","laucode",303223.5
"663",2017,"flat","totalm2","laucode",304089.8
"663",2018,"flat","totalm2","laucode",304956.1
"663",2019,"flat","totalm2","laucode",305822.4
"663",2020,"flat","totalm2","laucode",306688.7
"663",2021,"flat","totalm2","laucode",307555
"663",2003,"house","totalm2","laucode",216451.699669649
"663",2004,"house","totalm2","laucode",217523.669412087
"663",2005,"house","totalm2","laucode",221310.374517143
"663",2006,"house","totalm2","laucode",228073.823938089
"663",2007,"house","totalm2","laucode",229528.867336504
"663",2008,"house","totalm2","laucode",230212.150502378
"663",2009,"house","totalm2","laucode",230895.433668252
"663",2010,"house","totalm2","laucode",231578.716834126
"663",2011,"house","totalm2","laucode",232262
"663",2012,"house","totalm2","laucode",231937.2
"663",2013,"house","totalm2","laucode",231612.4
"663",2014,"house","totalm2","laucode",231287.6
"663",2015,"house","totalm2","laucode",230962.8
"663",2016,"house","totalm2","laucode",230638
"663",2017,"house","totalm2","laucode",230313.2
"663",2018,"house","totalm2","laucode",229988.4
"663",2019,"house","totalm2","laucode",229663.6
"663",2020,"house","totalm2","laucode",229338.8
"663",2021,"house","totalm2","laucode",229014
"668",2003,"all","totalm2","laucode",439957.7
"668",2004,"all","totalm2","laucode",444548.1
"668",2005,"all","totalm2","laucode",449029.6
"668",2006,"all","totalm2","laucode",469567.7
"668",2007,"all","totalm2","laucode",470804
"668",2008,"all","totalm2","laucode",480582.5
"668",2009,"all","totalm2","laucode",490361
"668",2010,"all","totalm2","laucode",500139.5
"668",2011,"all","totalm2","laucode",509918
"668",2012,"all","totalm2","laucode",513684.7
"668",2013,"all","totalm2","laucode",517451.4
"668",2014,"all","totalm2","laucode",521218.1
"668",2015,"all","totalm2","laucode",524984.8
"668",2016,"all","totalm2","laucode",528751.5
"668",2017,"all","totalm2","laucode",532518.2
"668",2018,"all","totalm2","laucode",536284.9
"668",2019,"all","totalm2","laucode",540051.6
"668",2020,"all","totalm2","laucode",543818.3
"668",2021,"all","totalm2","laucode",547585
"668",2003,"flat","totalm2","laucode",177682.625176793
"668",2004,"flat","totalm2","laucode",179536.517772858
"668",2005,"flat","totalm2","laucode",181346.429691049
"668",2006,"flat","totalm2","laucode",189641.007838319
"668",2007,"flat","totalm2","laucode",190140.303633133
"668",2008,"flat","totalm2","laucode",194089.47772485
"668",2009,"flat","totalm2","laucode",198038.651816567
"668",2010,"flat","totalm2","laucode",201987.825908283
"668",2011,"flat","totalm2","laucode",205937
"668",2012,"flat","totalm2","laucode",203622
"668",2013,"flat","totalm2","laucode",201307
"668",2014,"flat","totalm2","laucode",198992
"668",2015,"flat","totalm2","laucode",196677
"668",2016,"flat","totalm2","laucode",194362
"668",2017,"flat","totalm2","laucode",192047
"668",2018,"flat","totalm2","laucode",189732
"668",2019,"flat","totalm2","laucode",187417
"668",2020,"flat","totalm2","laucode",185102
"668",2021,"flat","totalm2","laucode",182787
"668",2003,"house","totalm2","laucode",261378.62470711
"668",2004,"house","totalm2","laucode",264105.778792277
"668",2005,"house","totalm2","laucode",266768.235448053
"668",2006,"house","totalm2","laucode",278969.909227366
"668",2007,"house","totalm2","laucode",279704.394369291
"668",2008,"house","totalm2","laucode",285513.795776968
"668",2009,"house","totalm2","laucode",291323.197184645
"668",2010,"house","totalm2","laucode",297132.598592323
"668",2011,"house","totalm2","laucode",302942
"668",2012,"house","totalm2","laucode",308508.1
"668",2013,"house","totalm2","laucode",314074.2
"668",2014,"house","totalm2","laucode",319640.3
"668",2015,"house","totalm2","laucode",325206.4
"668",2016,"house","totalm2","laucode",330772.5
"668",2017,"house","totalm2","laucode",336338.6
"668",2018,"house","totalm2","laucode",341904.7
"668",2019,"house","totalm2","laucode",347470.8
"668",2020,"house","totalm2","laucode",353036.9
"668",2021,"house","totalm2","laucode",358603
"689",2003,"all","totalm2","laucode",3819.6
"689",2004,"all","totalm2","laucode",3819.6
"689",2005,"all","totalm2","laucode",3819.6
"689",2006,"all","totalm2","laucode",3894.7
"689",2007,"all","totalm2","laucode",3894.7
"689",2008,"all","totalm2","laucode",3776.025
"689",2009,"all","totalm2","laucode",3657.35
"689",2010,"all","totalm2","laucode",3538.675
"689",2011,"all","totalm2","laucode",3420
"689",2012,"all","totalm2","laucode",3505.1
"689",2013,"all","totalm2","laucode",3590.2
"689",2014,"all","totalm2","laucode",3675.3
"689",2015,"all","totalm2","laucode",3760.4
"689",2016,"all","totalm2","laucode",3845.5
"689",2017,"all","totalm2","laucode",3930.6
"689",2018,"all","totalm2","laucode",4015.7
"689",2019,"all","totalm2","laucode",4100.8
"689",2020,"all","totalm2","laucode",4185.9
"689",2021,"all","totalm2","laucode",4271
"689",2003,"flat","totalm2","laucode",128.436842105263
"689",2004,"flat","totalm2","laucode",128.436842105263
"689",2005,"flat","totalm2","laucode",128.436842105263
"689",2006,"flat","totalm2","laucode",130.962134502924
"689",2007,"flat","totalm2","laucode",130.962134502924
"689",2008,"flat","totalm2","laucode",126.971600877193
"689",2009,"flat","totalm2","laucode",122.981067251462
"689",2010,"flat","totalm2","laucode",118.990533625731
"689",2011,"flat","totalm2","laucode",115
"689",2012,"flat","totalm2","laucode",103.5
"689",2013,"flat","totalm2","laucode",92
"689",2014,"flat","totalm2","laucode",80.5
"689",2015,"flat","totalm2","laucode",69
"689",2016,"flat","totalm2","laucode",57.5
"689",2017,"flat","totalm2","laucode",46
"689",2018,"flat","totalm2","laucode",34.5
"689",2019,"flat","totalm2","laucode",23
"689",2020,"flat","totalm2","laucode",11.5
"689",2021,"flat","totalm2","laucode",0
"689",2003,"house","totalm2","laucode",3630.85368421052
"689",2004,"house","totalm2","laucode",3630.85368421052
"689",2005,"house","totalm2","laucode",3630.85368421052
"689",2006,"house","totalm2","laucode",3702.24260233918
"689",2007,"house","totalm2","laucode",3702.24260233918
"689",2008,"house","totalm2","laucode",3589.43195175438
"689",2009,"house","totalm2","laucode",3476.62130116959
"689",2010,"house","totalm2","laucode",3363.81065058479
"689",2011,"house","totalm2","laucode",3251
"689",2012,"house","totalm2","laucode",3353
"689",2013,"house","totalm2","laucode",3455
"689",2014,"house","totalm2","laucode",3557
"689",2015,"house","totalm2","laucode",3659
"689",2016,"house","totalm2","laucode",3761
"689",2017,"house","totalm2","laucode",3863
"689",2018,"house","totalm2","laucode",3965
"689",2019,"house","totalm2","laucode",4067
"689",2020,"house","totalm2","laucode",4169
"689",2021,"house","totalm2","laucode",4271
"698",2003,"all","totalm2","laucode",224557
"698",2004,"all","totalm2","laucode",227092.9
"698",2005,"all","totalm2","laucode",231106.4
"698",2006,"all","totalm2","laucode",235075.9
"698",2007,"all","totalm2","laucode",235106.1
"698",2008,"all","totalm2","laucode",238994.325
"698",2009,"all","totalm2","laucode",242882.55
"698",2010,"all","totalm2","laucode",246770.775
"698",2011,"all","totalm2","laucode",250659
"698",2012,"all","totalm2","laucode",252054.7
"698",2013,"all","totalm2","laucode",253450.4
"698",2014,"all","totalm2","laucode",254846.1
"698",2015,"all","totalm2","laucode",256241.8
"698",2016,"all","totalm2","laucode",257637.5
"698",2017,"all","totalm2","laucode",259033.2
"698",2018,"all","totalm2","laucode",260428.9
"698",2019,"all","totalm2","laucode",261824.6
"698",2020,"all","totalm2","laucode",263220.3
"698",2021,"all","totalm2","laucode",264616
"698",2003,"flat","totalm2","laucode",36372.1797342206
"698",2004,"flat","totalm2","laucode",36782.9271639957
"698",2005,"flat","totalm2","laucode",37433.0059562992
"698",2006,"flat","totalm2","laucode",38075.9579348836
"698",2007,"flat","totalm2","laucode",38080.8495206635
"698",2008,"flat","totalm2","laucode",38710.6371404976
"698",2009,"flat","totalm2","laucode",39340.4247603318
"698",2010,"flat","totalm2","laucode",39970.2123801659
"698",2011,"flat","totalm2","laucode",40600
"698",2012,"flat","totalm2","laucode",41075.4
"698",2013,"flat","totalm2","laucode",41550.8
"698",2014,"flat","totalm2","laucode",42026.2
"698",2015,"flat","totalm2","laucode",42501.6
"698",2016,"flat","totalm2","laucode",42977
"698",2017,"flat","totalm2","laucode",43452.4
"698",2018,"flat","totalm2","laucode",43927.8
"698",2019,"flat","totalm2","laucode",44403.2
"698",2020,"flat","totalm2","laucode",44878.6
"698",2021,"flat","totalm2","laucode",45354
"698",2003,"house","totalm2","laucode",187751.220881756
"698",2004,"house","totalm2","laucode",189871.476857005
"698",2005,"house","totalm2","laucode",193227.148356931
"698",2006,"house","totalm2","laucode",196546.031630622
"698",2007,"house","totalm2","laucode",196571.281731356
"698",2008,"house","totalm2","laucode",199822.211298517
"698",2009,"house","totalm2","laucode",203073.140865678
"698",2010,"house","totalm2","laucode",206324.070432839
"698",2011,"house","totalm2","laucode",209575
"698",2012,"house","totalm2","laucode",209823.3
"698",2013,"house","totalm2","laucode",210071.6
"698",2014,"house","totalm2","laucode",210319.9
"698",2015,"house","totalm2","laucode",210568.2
"698",2016,"house","totalm2","laucode",210816.5
"698",2017,"house","totalm2","laucode",211064.8
"698",2018,"house","totalm2","laucode",211313.1
"698",2019,"house","totalm2","laucode",211561.4
"698",2020,"house","totalm2","laucode",211809.7
"698",2021,"house","totalm2","laucode",212058
"708",2003,"all","totalm2","laucode",243455.7
"708",2004,"all","totalm2","laucode",245647.8
"708",2005,"all","totalm2","laucode",251068.9
"708",2006,"all","totalm2","laucode",256827
"708",2007,"all","totalm2","laucode",257033.4
"708",2008,"all","totalm2","laucode",263671.3
"708",2009,"all","totalm2","laucode",270309.2
"708",2010,"all","totalm2","laucode",276947.1
"708",2011,"all","totalm2","laucode",283585
"708",2012,"all","totalm2","laucode",284575
"708",2013,"all","totalm2","laucode",285565
"708",2014,"all","totalm2","laucode",286555
"708",2015,"all","totalm2","laucode",287545
"708",2016,"all","totalm2","laucode",288535
"708",2017,"all","totalm2","laucode",289525
"708",2018,"all","totalm2","laucode",290515
"708",2019,"all","totalm2","laucode",291505
"708",2020,"all","totalm2","laucode",292495
"708",2021,"all","totalm2","laucode",293485
"708",2003,"flat","totalm2","laucode",67936.8331170549
"708",2004,"flat","totalm2","laucode",68548.5433044766
"708",2005,"flat","totalm2","laucode",70061.312839184
"708",2006,"flat","totalm2","laucode",71668.1229437382
"708",2007,"flat","totalm2","laucode",71725.7193046177
"708",2008,"flat","totalm2","laucode",73578.0394784633
"708",2009,"flat","totalm2","laucode",75430.3596523088
"708",2010,"flat","totalm2","laucode",77282.6798261544
"708",2011,"flat","totalm2","laucode",79135
"708",2012,"flat","totalm2","laucode",79116.5
"708",2013,"flat","totalm2","laucode",79098
"708",2014,"flat","totalm2","laucode",79079.5
"708",2015,"flat","totalm2","laucode",79061
"708",2016,"flat","totalm2","laucode",79042.5
"708",2017,"flat","totalm2","laucode",79024
"708",2018,"flat","totalm2","laucode",79005.5
"708",2019,"flat","totalm2","laucode",78987
"708",2020,"flat","totalm2","laucode",78968.5
"708",2021,"flat","totalm2","laucode",78950
"708",2003,"house","totalm2","laucode",175240.715193681
"708",2004,"house","totalm2","laucode",176818.600500026
"708",2005,"house","totalm2","laucode",180720.737279475
"708",2006,"house","totalm2","laucode",184865.448461661
"708",2007,"house","totalm2","laucode",185014.01628577
"708",2008,"house","totalm2","laucode",189792.012214327
"708",2009,"house","totalm2","laucode",194570.008142885
"708",2010,"house","totalm2","laucode",199348.004071442
"708",2011,"house","totalm2","laucode",204126
"708",2012,"house","totalm2","laucode",205022.3
"708",2013,"house","totalm2","laucode",205918.6
"708",2014,"house","totalm2","laucode",206814.9
"708",2015,"house","totalm2","laucode",207711.2
"708",2016,"house","totalm2","laucode",208607.5
"708",2017,"house","totalm2","laucode",209503.8
"708",2018,"house","totalm2","laucode",210400.1
"708",2019,"house","totalm2","laucode",211296.4
"708",2020,"house","totalm2","laucode",212192.7
"708",2021,"house","totalm2","laucode",213089
"712",2003,"all","totalm2","laucode",199312.6
"712",2004,"all","totalm2","laucode",204343.2
"712",2005,"all","totalm2","laucode",206003.2
"712",2006,"all","totalm2","laucode",209951.2
"712",2007,"all","totalm2","laucode",209342.1
"712",2008,"all","totalm2","laucode",210261.075
"712",2009,"all","totalm2","laucode",211180.05
"712",2010,"all","totalm2","laucode",212099.025
"712",2011,"all","totalm2","laucode",213018
"712",2012,"all","totalm2","laucode",213845
"712",2013,"all","totalm2","laucode",214672
"712",2014,"all","totalm2","laucode",215499
"712",2015,"all","totalm2","laucode",216326
"712",2016,"all","totalm2","laucode",217153
"712",2017,"all","totalm2","laucode",217980
"712",2018,"all","totalm2","laucode",218807
"712",2019,"all","totalm2","laucode",219634
"712",2020,"all","totalm2","laucode",220461
"712",2021,"all","totalm2","laucode",221288
"712",2003,"flat","totalm2","laucode",62638.750338469
"712",2004,"flat","totalm2","laucode",64219.7366757738
"712",2005,"flat","totalm2","laucode",64741.4313682411
"712",2006,"flat","totalm2","laucode",65982.1847693621
"712",2007,"flat","totalm2","laucode",65790.760530096
"712",2008,"flat","totalm2","laucode",66079.570397572
"712",2009,"flat","totalm2","laucode",66368.380265048
"712",2010,"flat","totalm2","laucode",66657.190132524
"712",2011,"flat","totalm2","laucode",66946
"712",2012,"flat","totalm2","laucode",67297.6
"712",2013,"flat","totalm2","laucode",67649.2
"712",2014,"flat","totalm2","laucode",68000.8
"712",2015,"flat","totalm2","laucode",68352.4
"712",2016,"flat","totalm2","laucode",68704
"712",2017,"flat","totalm2","laucode",69055.6
"712",2018,"flat","totalm2","laucode",69407.2
"712",2019,"flat","totalm2","laucode",69758.8
"712",2020,"flat","totalm2","laucode",70110.4
"712",2021,"flat","totalm2","laucode",70462
"712",2003,"house","totalm2","laucode",136244.381337727
"712",2004,"house","totalm2","laucode",139683.155327719
"712",2005,"house","totalm2","laucode",140817.883754425
"712",2006,"house","totalm2","laucode",143516.623410228
"712",2007,"house","totalm2","laucode",143100.260106188
"712",2008,"house","totalm2","laucode",143728.445079641
"712",2009,"house","totalm2","laucode",144356.630053094
"712",2010,"house","totalm2","laucode",144984.815026547
"712",2011,"house","totalm2","laucode",145613
"712",2012,"house","totalm2","laucode",145877.5
"712",2013,"house","totalm2","laucode",146142
"712",2014,"house","totalm2","laucode",146406.5
"712",2015,"house","totalm2","laucode",146671
"712",2016,"house","totalm2","laucode",146935.5
"712",2017,"house","totalm2","laucode",147200
"712",2018,"house","totalm2","laucode",147464.5
"712",2019,"house","totalm2","laucode",147729
"712",2020,"house","totalm2","laucode",147993.5
"712",2021,"house","totalm2","laucode",148258
"714",2003,"all","totalm2","laucode",909252.6
"714",2004,"all","totalm2","laucode",930579.3
"714",2005,"all","totalm2","laucode",950954.4
"714",2006,"all","totalm2","laucode",993789.7
"714",2007,"all","totalm2","laucode",1007160.5
"714",2008,"all","totalm2","laucode",1063965.125
"714",2009,"all","totalm2","laucode",1120769.75
"714",2010,"all","totalm2","laucode",1177574.375
"714",2011,"all","totalm2","laucode",1234379
"714",2012,"all","totalm2","laucode",1242882.6
"714",2013,"all","totalm2","laucode",1251386.2
"714",2014,"all","totalm2","laucode",1259889.8
"714",2015,"all","totalm2","laucode",1268393.4
"714",2016,"all","totalm2","laucode",1276897
"714",2017,"all","totalm2","laucode",1285400.6
"714",2018,"all","totalm2","laucode",1293904.2
"714",2019,"all","totalm2","laucode",1302407.8
"714",2020,"all","totalm2","laucode",1310911.4
"714",2021,"all","totalm2","laucode",1319415
"714",2003,"flat","totalm2","laucode",286965.267677269
"714",2004,"flat","totalm2","laucode",293696.094923925
"714",2005,"flat","totalm2","laucode",300126.591823743
"714",2006,"flat","totalm2","laucode",313645.654986758
"714",2007,"flat","totalm2","laucode",317865.555156479
"714",2008,"flat","totalm2","laucode",335793.416367359
"714",2009,"flat","totalm2","laucode",353721.27757824
"714",2010,"flat","totalm2","laucode",371649.13878912
"714",2011,"flat","totalm2","laucode",389577
"714",2012,"flat","totalm2","laucode",390149.6
"714",2013,"flat","totalm2","laucode",390722.2
"714",2014,"flat","totalm2","laucode",391294.8
"714",2015,"flat","totalm2","laucode",391867.4
"714",2016,"flat","totalm2","laucode",392440
"714",2017,"flat","totalm2","laucode",393012.6
"714",2018,"flat","totalm2","laucode",393585.2
"714",2019,"flat","totalm2","laucode",394157.8
"714",2020,"flat","totalm2","laucode",394730.4
"714",2021,"flat","totalm2","laucode",395303
"714",2003,"house","totalm2","laucode",620327.956866732
"714",2004,"house","totalm2","laucode",634877.872080293
"714",2005,"house","totalm2","laucode",648778.568271819
"714",2006,"house","totalm2","laucode",678002.49804752
"714",2007,"house","totalm2","laucode",687124.584743421
"714",2008,"house","totalm2","laucode",725878.938557566
"714",2009,"house","totalm2","laucode",764633.292371711
"714",2010,"house","totalm2","laucode",803387.646185855
"714",2011,"house","totalm2","laucode",842142
"714",2012,"house","totalm2","laucode",849396.7
"714",2013,"house","totalm2","laucode",856651.4
"714",2014,"house","totalm2","laucode",863906.1
"714",2015,"house","totalm2","laucode",871160.8
"714",2016,"house","totalm2","laucode",878415.5
"714",2017,"house","totalm2","laucode",885670.2
"714",2018,"house","totalm2","laucode",892924.9
"714",2019,"house","totalm2","laucode",900179.6
"714",2020,"house","totalm2","laucode",907434.3
"714",2021,"house","totalm2","laucode",914689
"718",2003,"all","totalm2","laucode",194215.8
"718",2004,"all","totalm2","laucode",199235.8
"718",2005,"all","totalm2","laucode",206508.9
"718",2006,"all","totalm2","laucode",246747.8
"718",2007,"all","totalm2","laucode",249047.8
"718",2008,"all","totalm2","laucode",284286.1
"718",2009,"all","totalm2","laucode",319524.4
"718",2010,"all","totalm2","laucode",354762.7
"718",2011,"all","totalm2","laucode",390001
"718",2012,"all","totalm2","laucode",396671.3
"718",2013,"all","totalm2","laucode",403341.6
"718",2014,"all","totalm2","laucode",410011.9
"718",2015,"all","totalm2","laucode",416682.2
"718",2016,"all","totalm2","laucode",423352.5
"718",2017,"all","totalm2","laucode",430022.8
"718",2018,"all","totalm2","laucode",436693.1
"718",2019,"all","totalm2","laucode",443363.4
"718",2020,"all","totalm2","laucode",450033.7
"718",2021,"all","totalm2","laucode",456704
"718",2003,"flat","totalm2","laucode",54821.9998784618
"718",2004,"flat","totalm2","laucode",56239.0135271448
"718",2005,"flat","totalm2","laucode",58292.0179032874
"718",2006,"flat","totalm2","laucode",69650.398482568
"718",2007,"flat","totalm2","laucode",70299.6278435183
"718",2008,"flat","totalm2","laucode",80246.4708826387
"718",2009,"flat","totalm2","laucode",90193.3139217592
"718",2010,"flat","totalm2","laucode",100140.15696088
"718",2011,"flat","totalm2","laucode",110087
"718",2012,"flat","totalm2","laucode",111215.3
"718",2013,"flat","totalm2","laucode",112343.6
"718",2014,"flat","totalm2","laucode",113471.9
"718",2015,"flat","totalm2","laucode",114600.2
"718",2016,"flat","totalm2","laucode",115728.5
"718",2017,"flat","totalm2","laucode",116856.8
"718",2018,"flat","totalm2","laucode",117985.1
"718",2019,"flat","totalm2","laucode",119113.4
"718",2020,"flat","totalm2","laucode",120241.7
