"nuts","year","variable","nuts2021","nuts2016","value","type"
622,2011,"ppm2_offer","EE008","EE008",344.826246404667,"all"
622,2012,"ppm2_offer","EE008","EE008",399.969046350752,"all"
622,2013,"ppm2_offer","EE008","EE008",351.533205334972,"all"
622,2014,"ppm2_offer","EE008","EE008",395.836699939282,"all"
622,2015,"ppm2_offer","EE008","EE008",430.547744677093,"all"
622,2016,"ppm2_offer","EE008","EE008",422.155880932645,"all"
622,2017,"ppm2_offer","EE008","EE008",445.359520073246,"all"
622,2018,"ppm2_offer","EE008","EE008",490.518867105942,"all"
622,2019,"ppm2_offer","EE008","EE008",483.496963270505,"all"
622,2020,"ppm2_offer","EE008","EE008",527.161796726817,"all"
622,2021,"ppm2_offer","EE008","EE008",676.666475265029,"all"
622,2022,"ppm2_offer","EE008","EE008",684.730987249851,"all"
622,2023,"ppm2_offer","EE008","EE008",763.589114503168,"all"
622,2024,"ppm2_offer","EE008","EE008",868.835362655436,"all"
622,2025,"ppm2_offer","EE008","EE008",779.168632135671,"all"
624,2007,"ppm2_offer","EE004","EE004",1054.59965698772,"all"
624,2008,"ppm2_offer","EE004","EE004",1018.34316828186,"all"
624,2009,"ppm2_offer","EE004","EE004",736.759133284656,"all"
624,2010,"ppm2_offer","EE004","EE004",646.701695428545,"all"
624,2011,"ppm2_offer","EE004","EE004",647.147542583171,"all"
624,2012,"ppm2_offer","EE004","EE004",670.77319546122,"all"
624,2013,"ppm2_offer","EE004","EE004",719.693704870783,"all"
624,2014,"ppm2_offer","EE004","EE004",826.473855030134,"all"
624,2015,"ppm2_offer","EE004","EE004",880.059099147005,"all"
624,2016,"ppm2_offer","EE004","EE004",919.165243980268,"all"
624,2017,"ppm2_offer","EE004","EE004",975.03545770008,"all"
624,2018,"ppm2_offer","EE004","EE004",1016.47871347333,"all"
624,2019,"ppm2_offer","EE004","EE004",1056.89425684615,"all"
624,2020,"ppm2_offer","EE004","EE004",1160.50799733722,"all"
624,2021,"ppm2_offer","EE004","EE004",1293.81758986197,"all"
624,2022,"ppm2_offer","EE004","EE004",1607.01262251264,"all"
624,2023,"ppm2_offer","EE004","EE004",1749.15109930658,"all"
624,2024,"ppm2_offer","EE004","EE004",1790.38024342968,"all"
624,2025,"ppm2_offer","EE004","EE004",1800.13180610901,"all"
638,2007,"ppm2_offer","EE004","EE004",386.628955324255,"all"
638,2008,"ppm2_offer","EE004","EE004",376.102303947559,"all"
638,2009,"ppm2_offer","EE004","EE004",263.715762955318,"all"
638,2010,"ppm2_offer","EE004","EE004",265.466564676059,"all"
638,2011,"ppm2_offer","EE004","EE004",224.553892004412,"all"
638,2012,"ppm2_offer","EE004","EE004",266.31423118232,"all"
638,2013,"ppm2_offer","EE004","EE004",255.439660316947,"all"
638,2014,"ppm2_offer","EE004","EE004",289.310634309209,"all"
638,2015,"ppm2_offer","EE004","EE004",274.014145226773,"all"
638,2016,"ppm2_offer","EE004","EE004",274.954979048774,"all"
638,2017,"ppm2_offer","EE004","EE004",245.750369259969,"all"
638,2018,"ppm2_offer","EE004","EE004",263.772515161501,"all"
638,2019,"ppm2_offer","EE004","EE004",277.910480283502,"all"
638,2020,"ppm2_offer","EE004","EE004",370.151663842611,"all"
638,2021,"ppm2_offer","EE004","EE004",361.122106351562,"all"
638,2022,"ppm2_offer","EE004","EE004",476.623137833789,"all"
638,2023,"ppm2_offer","EE004","EE004",528.822789935872,"all"
638,2024,"ppm2_offer","EE004","EE004",575.52700288968,"all"
638,2025,"ppm2_offer","EE004","EE004",601.530253296781,"all"
651,2007,"ppm2_offer","EE001","EE001",937.448977185167,"all"
651,2008,"ppm2_offer","EE001","EE001",820.652902269502,"all"
651,2009,"ppm2_offer","EE001","EE001",577.244440090338,"all"
651,2010,"ppm2_offer","EE001","EE001",495.638079935394,"all"
651,2011,"ppm2_offer","EE001","EE001",542.71090931523,"all"
651,2012,"ppm2_offer","EE001","EE001",588.278695019161,"all"
651,2013,"ppm2_offer","EE001","EE001",647.119530381583,"all"
651,2014,"ppm2_offer","EE001","EE001",730.988597906373,"all"
651,2015,"ppm2_offer","EE001","EE001",793.559966736029,"all"
651,2016,"ppm2_offer","EE001","EE001",882.315868142298,"all"
651,2017,"ppm2_offer","EE001","EE001",844.100111731309,"all"
651,2018,"ppm2_offer","EE001","EE001",915.385407031551,"all"
651,2019,"ppm2_offer","EE001","EE001",982.38687103816,"all"
651,2020,"ppm2_offer","EE001","EE001",1001.2577881419,"all"
651,2021,"ppm2_offer","EE001","EE001",1283.88559138608,"all"
651,2022,"ppm2_offer","EE001","EE001",1588.64674433525,"all"
651,2023,"ppm2_offer","EE001","EE001",1882.03023195587,"all"
651,2024,"ppm2_offer","EE001","EE001",1810.54830817996,"all"
651,2025,"ppm2_offer","EE001","EE001",1807.29513415163,"all"
653,2007,"ppm2_offer","EE001","EE001",1359.26824364753,"all"
653,2008,"ppm2_offer","EE001","EE001",1246.91502124086,"all"
653,2009,"ppm2_offer","EE001","EE001",898.671867911299,"all"
653,2010,"ppm2_offer","EE001","EE001",817.194431573825,"all"
653,2011,"ppm2_offer","EE001","EE001",870.696407177755,"all"
653,2012,"ppm2_offer","EE001","EE001",926.131009635552,"all"
653,2013,"ppm2_offer","EE001","EE001",1008.48708427874,"all"
653,2014,"ppm2_offer","EE001","EE001",1170.5697293787,"all"
653,2015,"ppm2_offer","EE001","EE001",1303.8871570399,"all"
653,2016,"ppm2_offer","EE001","EE001",1356.21883236084,"all"
653,2017,"ppm2_offer","EE001","EE001",1404.25921288579,"all"
653,2018,"ppm2_offer","EE001","EE001",1496.50789748815,"all"
653,2019,"ppm2_offer","EE001","EE001",1555.47034443857,"all"
653,2020,"ppm2_offer","EE001","EE001",1713.23748916714,"all"
653,2021,"ppm2_offer","EE001","EE001",1969.27084932596,"all"
653,2022,"ppm2_offer","EE001","EE001",2419.29302745232,"all"
653,2023,"ppm2_offer","EE001","EE001",2604.92768340665,"all"
653,2024,"ppm2_offer","EE001","EE001",2628.57967615117,"all"
653,2025,"ppm2_offer","EE001","EE001",2627.65353864108,"all"
661,2007,"ppm2_offer","EE009","EE006",513.330306512719,"all"
661,2008,"ppm2_offer","EE009","EE006",590.137867566616,"all"
661,2009,"ppm2_offer","EE009","EE006",500.733925431946,"all"
661,2010,"ppm2_offer","EE009","EE006",339.561937665948,"all"
661,2011,"ppm2_offer","EE009","EE006",393.203187212381,"all"
661,2012,"ppm2_offer","EE009","EE006",445.599841229306,"all"
661,2013,"ppm2_offer","EE009","EE006",368.36714974115,"all"
661,2014,"ppm2_offer","EE009","EE006",355.653383999537,"all"
661,2015,"ppm2_offer","EE009","EE006",235.454184271931,"all"
661,2016,"ppm2_offer","EE009","EE006",412.577454904418,"all"
661,2017,"ppm2_offer","EE009","EE006",549.621284128105,"all"
661,2018,"ppm2_offer","EE009","EE006",488.787115904415,"all"
661,2019,"ppm2_offer","EE009","EE006",510.042705784557,"all"
661,2020,"ppm2_offer","EE009","EE006",534.909781459148,"all"
661,2021,"ppm2_offer","EE009","EE006",557.802943943128,"all"
661,2022,"ppm2_offer","EE009","EE006",600.558600084919,"all"
661,2023,"ppm2_offer","EE009","EE006",776.038061927469,"all"
661,2024,"ppm2_offer","EE009","EE006",791.982469327681,"all"
661,2025,"ppm2_offer","EE009","EE006",744.398050935411,"all"
663,2007,"ppm2_offer","EE009","EE006",702.298803273155,"all"
663,2008,"ppm2_offer","EE009","EE006",681.049223198417,"all"
663,2009,"ppm2_offer","EE009","EE006",547.075254926888,"all"
663,2010,"ppm2_offer","EE009","EE006",466.729329869033,"all"
663,2011,"ppm2_offer","EE009","EE006",451.712154712391,"all"
663,2012,"ppm2_offer","EE009","EE006",458.805060887142,"all"
663,2013,"ppm2_offer","EE009","EE006",459.502012441617,"all"
663,2014,"ppm2_offer","EE009","EE006",518.858648993484,"all"
663,2015,"ppm2_offer","EE009","EE006",562.897101526809,"all"
663,2016,"ppm2_offer","EE009","EE006",581.437625654939,"all"
663,2017,"ppm2_offer","EE009","EE006",607.677841894441,"all"
663,2018,"ppm2_offer","EE009","EE006",619.171867606789,"all"
663,2019,"ppm2_offer","EE009","EE006",668.970222914789,"all"
663,2020,"ppm2_offer","EE009","EE006",720.692711610438,"all"
663,2021,"ppm2_offer","EE009","EE006",809.698116649969,"all"
663,2022,"ppm2_offer","EE009","EE006",1019.15568898589,"all"
663,2023,"ppm2_offer","EE009","EE006",1150.07139195229,"all"
663,2024,"ppm2_offer","EE009","EE006",1200.29681618979,"all"
663,2025,"ppm2_offer","EE009","EE006",1198.64765466053,"all"
668,2007,"ppm2_offer","EE009","EE006",735.850416954622,"all"
668,2008,"ppm2_offer","EE009","EE006",645.921562345599,"all"
668,2009,"ppm2_offer","EE009","EE006",487.978699390969,"all"
668,2010,"ppm2_offer","EE009","EE006",442.917941181699,"all"
668,2011,"ppm2_offer","EE009","EE006",456.728120211259,"all"
668,2012,"ppm2_offer","EE009","EE006",429.957362756742,"all"
668,2013,"ppm2_offer","EE009","EE006",421.405209717813,"all"
668,2014,"ppm2_offer","EE009","EE006",477.663679579829,"all"
668,2015,"ppm2_offer","EE009","EE006",577.632918379496,"all"
668,2016,"ppm2_offer","EE009","EE006",621.712168608618,"all"
668,2017,"ppm2_offer","EE009","EE006",648.397763039662,"all"
668,2018,"ppm2_offer","EE009","EE006",704.2300931727,"all"
668,2019,"ppm2_offer","EE009","EE006",726.165634326686,"all"
668,2020,"ppm2_offer","EE009","EE006",803.274622933416,"all"
668,2021,"ppm2_offer","EE009","EE006",911.440753076044,"all"
668,2022,"ppm2_offer","EE009","EE006",1034.81149742876,"all"
668,2023,"ppm2_offer","EE009","EE006",1241.28826544356,"all"
668,2024,"ppm2_offer","EE009","EE006",1159.2316759559,"all"
668,2025,"ppm2_offer","EE009","EE006",1260.35150131747,"all"
689,2007,"ppm2_offer","EE004","EE004",NA,"all"
689,2008,"ppm2_offer","EE004","EE004",NA,"all"
689,2009,"ppm2_offer","EE004","EE004",NA,"all"
689,2010,"ppm2_offer","EE004","EE004",NA,"all"
689,2011,"ppm2_offer","EE004","EE004",NA,"all"
689,2012,"ppm2_offer","EE004","EE004",NA,"all"
689,2013,"ppm2_offer","EE004","EE004",NA,"all"
689,2014,"ppm2_offer","EE004","EE004",NA,"all"
689,2015,"ppm2_offer","EE004","EE004",NA,"all"
689,2016,"ppm2_offer","EE004","EE004",NA,"all"
689,2017,"ppm2_offer","EE004","EE004",NA,"all"
689,2018,"ppm2_offer","EE004","EE004",NA,"all"
689,2019,"ppm2_offer","EE004","EE004",NA,"all"
689,2020,"ppm2_offer","EE004","EE004",NA,"all"
689,2021,"ppm2_offer","EE004","EE004",NA,"all"
689,2022,"ppm2_offer","EE004","EE004",NA,"all"
689,2023,"ppm2_offer","EE004","EE004",NA,"all"
689,2024,"ppm2_offer","EE004","EE004",NA,"all"
689,2025,"ppm2_offer","EE004","EE004",NA,"all"
698,2007,"ppm2_offer","EE008","EE008",173.118066804899,"all"
698,2008,"ppm2_offer","EE008","EE008",342.507539974469,"all"
698,2009,"ppm2_offer","EE008","EE008",357.772546758289,"all"
698,2010,"ppm2_offer","EE008","EE008",318.139734731829,"all"
698,2011,"ppm2_offer","EE008","EE008",312.519927706432,"all"
698,2012,"ppm2_offer","EE008","EE008",322.788017125691,"all"
698,2013,"ppm2_offer","EE008","EE008",327.192691058395,"all"
698,2014,"ppm2_offer","EE008","EE008",338.360514555647,"all"
698,2015,"ppm2_offer","EE008","EE008",332.015929081769,"all"
698,2016,"ppm2_offer","EE008","EE008",140.628807179959,"all"
698,2017,"ppm2_offer","EE008","EE008",564.591154962187,"all"
698,2018,"ppm2_offer","EE008","EE008",570.081177850854,"all"
698,2019,"ppm2_offer","EE008","EE008",574.375492364617,"all"
698,2020,"ppm2_offer","EE008","EE008",584.797230729544,"all"
698,2021,"ppm2_offer","EE008","EE008",593.632445530882,"all"
698,2022,"ppm2_offer","EE008","EE008",616.127581689108,"all"
698,2023,"ppm2_offer","EE008","EE008",617.541221192683,"all"
698,2024,"ppm2_offer","EE008","EE008",688.148178146397,"all"
698,2025,"ppm2_offer","EE008","EE008",733.490960927883,"all"
708,2007,"ppm2_offer","EE008","EE008",322.132906474291,"all"
708,2008,"ppm2_offer","EE008","EE008",379.263633131719,"all"
708,2009,"ppm2_offer","EE008","EE008",273.942312381545,"all"
708,2010,"ppm2_offer","EE008","EE008",283.544868528002,"all"
708,2011,"ppm2_offer","EE008","EE008",259.059584950071,"all"
708,2012,"ppm2_offer","EE008","EE008",251.030975643246,"all"
708,2013,"ppm2_offer","EE008","EE008",303.120151172258,"all"
708,2014,"ppm2_offer","EE008","EE008",270.772682640767,"all"
708,2015,"ppm2_offer","EE008","EE008",329.037364414368,"all"
708,2016,"ppm2_offer","EE008","EE008",342.259749745015,"all"
708,2017,"ppm2_offer","EE008","EE008",320.457176206892,"all"
708,2018,"ppm2_offer","EE008","EE008",344.626422368745,"all"
708,2019,"ppm2_offer","EE008","EE008",358.779773841531,"all"
708,2020,"ppm2_offer","EE008","EE008",340.346889136284,"all"
708,2021,"ppm2_offer","EE008","EE008",328.594259276205,"all"
708,2022,"ppm2_offer","EE008","EE008",359.464594652587,"all"
708,2023,"ppm2_offer","EE008","EE008",442.31702396695,"all"
708,2024,"ppm2_offer","EE008","EE008",557.04301760279,"all"
708,2025,"ppm2_offer","EE008","EE008",579.056921908733,"all"
712,2007,"ppm2_offer","EE004","EE004",268.62034743823,"all"
712,2008,"ppm2_offer","EE004","EE004",303.276371852808,"all"
712,2009,"ppm2_offer","EE004","EE004",273.529596807324,"all"
712,2010,"ppm2_offer","EE004","EE004",271.334984447444,"all"
712,2011,"ppm2_offer","EE004","EE004",212.938813897529,"all"
712,2012,"ppm2_offer","EE004","EE004",219.615998591467,"all"
712,2013,"ppm2_offer","EE004","EE004",227.554495568989,"all"
712,2014,"ppm2_offer","EE004","EE004",245.359043957979,"all"
712,2015,"ppm2_offer","EE004","EE004",245.593253712073,"all"
712,2016,"ppm2_offer","EE004","EE004",262.766699923704,"all"
712,2017,"ppm2_offer","EE004","EE004",231.98539820412,"all"
712,2018,"ppm2_offer","EE004","EE004",257.664953929221,"all"
712,2019,"ppm2_offer","EE004","EE004",233.936208110805,"all"
712,2020,"ppm2_offer","EE004","EE004",273,"all"
712,2021,"ppm2_offer","EE004","EE004",278.024963319443,"all"
712,2022,"ppm2_offer","EE004","EE004",309.344371735431,"all"
712,2023,"ppm2_offer","EE004","EE004",483,"all"
712,2024,"ppm2_offer","EE004","EE004",549.5,"all"
712,2025,"ppm2_offer","EE004","EE004",562.5,"all"
714,2007,"ppm2_offer","EE004","EE004",844.984967552192,"all"
714,2008,"ppm2_offer","EE004","EE004",822.075751430753,"all"
714,2009,"ppm2_offer","EE004","EE004",653.408569117257,"all"
714,2010,"ppm2_offer","EE004","EE004",627.806238202305,"all"
714,2011,"ppm2_offer","EE004","EE004",582.825899045367,"all"
714,2012,"ppm2_offer","EE004","EE004",622.304605427345,"all"
714,2013,"ppm2_offer","EE004","EE004",652.006912793198,"all"
714,2014,"ppm2_offer","EE004","EE004",708.857452909487,"all"
714,2015,"ppm2_offer","EE004","EE004",670.820520828032,"all"
714,2016,"ppm2_offer","EE004","EE004",680.843070949556,"all"
714,2017,"ppm2_offer","EE004","EE004",762.105087490148,"all"
714,2018,"ppm2_offer","EE004","EE004",863.032447439048,"all"
714,2019,"ppm2_offer","EE004","EE004",921.098937902969,"all"
714,2020,"ppm2_offer","EE004","EE004",1010.58915679509,"all"
714,2021,"ppm2_offer","EE004","EE004",1165.898117411,"all"
714,2022,"ppm2_offer","EE004","EE004",1421.5139089253,"all"
714,2023,"ppm2_offer","EE004","EE004",1422.21491697415,"all"
714,2024,"ppm2_offer","EE004","EE004",1319.01554501172,"all"
714,2025,"ppm2_offer","EE004","EE004",1355.15656560884,"all"
718,2007,"ppm2_offer","EE001","EE001",1026.01378346197,"all"
718,2008,"ppm2_offer","EE001","EE001",925.457175365712,"all"
718,2009,"ppm2_offer","EE001","EE001",672.709094318968,"all"
718,2010,"ppm2_offer","EE001","EE001",594.806182554721,"all"
718,2011,"ppm2_offer","EE001","EE001",616.503297918523,"all"
718,2012,"ppm2_offer","EE001","EE001",640.131299196554,"all"
718,2013,"ppm2_offer","EE001","EE001",675.844510638518,"all"
718,2014,"ppm2_offer","EE001","EE001",754.826805247608,"all"
718,2015,"ppm2_offer","EE001","EE001",877.837301118431,"all"
718,2016,"ppm2_offer","EE001","EE001",890.121176575246,"all"
718,2017,"ppm2_offer","EE001","EE001",942.074581513273,"all"
718,2018,"ppm2_offer","EE001","EE001",1014.24647595573,"all"
718,2019,"ppm2_offer","EE001","EE001",1087.66166085437,"all"
718,2020,"ppm2_offer","EE001","EE001",1232.07349162208,"all"
718,2021,"ppm2_offer","EE001","EE001",1387.39376728512,"all"
718,2022,"ppm2_offer","EE001","EE001",1736.52994692754,"all"
718,2023,"ppm2_offer","EE001","EE001",1938.16829790189,"all"
718,2024,"ppm2_offer","EE001","EE001",1926.35242078122,"all"
718,2025,"ppm2_offer","EE001","EE001",2045.76268053399,"all"
726,2007,"ppm2_offer","EE001","EE001",1191.68909334003,"all"
726,2008,"ppm2_offer","EE001","EE001",1036.49045741821,"all"
726,2009,"ppm2_offer","EE001","EE001",708.905232141208,"all"
726,2010,"ppm2_offer","EE001","EE001",641.100095271012,"all"
726,2011,"ppm2_offer","EE001","EE001",644.746916407908,"all"
726,2012,"ppm2_offer","EE001","EE001",666.608022131432,"all"
726,2013,"ppm2_offer","EE001","EE001",690.872523459296,"all"
726,2014,"ppm2_offer","EE001","EE001",754.801320030648,"all"
726,2015,"ppm2_offer","EE001","EE001",861.371518964977,"all"
726,2016,"ppm2_offer","EE001","EE001",936.565152482431,"all"
726,2017,"ppm2_offer","EE001","EE001",969.194674601294,"all"
726,2018,"ppm2_offer","EE001","EE001",1072.15205720003,"all"
726,2019,"ppm2_offer","EE001","EE001",1184.10119563054,"all"
726,2020,"ppm2_offer","EE001","EE001",1305.39884716651,"all"
726,2021,"ppm2_offer","EE001","EE001",1423.90412828921,"all"
726,2022,"ppm2_offer","EE001","EE001",1824.90383725165,"all"
726,2023,"ppm2_offer","EE001","EE001",1886.74651041253,"all"
726,2024,"ppm2_offer","EE001","EE001",1858.61122340556,"all"
726,2025,"ppm2_offer","EE001","EE001",1861.26807133674,"all"
732,2007,"ppm2_offer","EE008","EE008",262,"all"
732,2008,"ppm2_offer","EE008","EE008",244,"all"
732,2009,"ppm2_offer","EE008","EE008",363,"all"
732,2010,"ppm2_offer","EE008","EE008",386,"all"
732,2011,"ppm2_offer","EE008","EE008",255.86570808146,"all"
732,2012,"ppm2_offer","EE008","EE008",215.989286343096,"all"
732,2013,"ppm2_offer","EE008","EE008",245.194421620987,"all"
732,2014,"ppm2_offer","EE008","EE008",236.415605375902,"all"
732,2015,"ppm2_offer","EE008","EE008",235.848547449968,"all"
732,2016,"ppm2_offer","EE008","EE008",246.261294676917,"all"
732,2017,"ppm2_offer","EE008","EE008",223.835090087447,"all"
732,2018,"ppm2_offer","EE008","EE008",193.14332413874,"all"
732,2019,"ppm2_offer","EE008","EE008",197.295442807676,"all"
732,2020,"ppm2_offer","EE008","EE008",207.372090498269,"all"
732,2021,"ppm2_offer","EE008","EE008",218,"all"
732,2022,"ppm2_offer","EE008","EE008",237.665012618111,"all"
732,2023,"ppm2_offer","EE008","EE008",415,"all"
732,2024,"ppm2_offer","EE008","EE008",463.5,"all"
732,2025,"ppm2_offer","EE008","EE008",436.5,"all"
735,2007,"ppm2_offer","EE00A","EE007",342.017515168957,"all"
735,2008,"ppm2_offer","EE00A","EE007",299.650149416258,"all"
735,2009,"ppm2_offer","EE00A","EE007",211.813181934853,"all"
735,2010,"ppm2_offer","EE00A","EE007",178.501799401373,"all"
735,2011,"ppm2_offer","EE00A","EE007",177.372074100734,"all"
735,2012,"ppm2_offer","EE00A","EE007",192.63213022994,"all"
735,2013,"ppm2_offer","EE00A","EE007",209.186759079277,"all"
735,2014,"ppm2_offer","EE00A","EE007",231.920441764711,"all"
735,2015,"ppm2_offer","EE00A","EE007",181.658113955257,"all"
735,2016,"ppm2_offer","EE00A","EE007",166.384615179285,"all"
735,2017,"ppm2_offer","EE00A","EE007",140.121418851244,"all"
735,2018,"ppm2_offer","EE00A","EE007",143.867860812528,"all"
735,2019,"ppm2_offer","EE00A","EE007",146.542652442219,"all"
735,2020,"ppm2_offer","EE00A","EE007",212.716706700995,"all"
735,2021,"ppm2_offer","EE00A","EE007",258.215874493497,"all"
735,2022,"ppm2_offer","EE00A","EE007",291.437560130345,"all"
735,2023,"ppm2_offer","EE00A","EE007",319.507251080306,"all"
735,2024,"ppm2_offer","EE00A","EE007",327.667473614736,"all"
735,2025,"ppm2_offer","EE00A","EE007",388,"all"
784,2007,"ppm2_offer","EE001","EE001",1524.21287573392,"all"
784,2008,"ppm2_offer","EE001","EE001",1375.90532741203,"all"
784,2009,"ppm2_offer","EE001","EE001",983.284736468323,"all"
784,2010,"ppm2_offer","EE001","EE001",894.845939343159,"all"
784,2011,"ppm2_offer","EE001","EE001",912.872941932701,"all"
784,2012,"ppm2_offer","EE001","EE001",951.671516570004,"all"
784,2013,"ppm2_offer","EE001","EE001",1025.66162264884,"all"
784,2014,"ppm2_offer","EE001","EE001",1189.20228359658,"all"
784,2015,"ppm2_offer","EE001","EE001",1266.70411289017,"all"
784,2016,"ppm2_offer","EE001","EE001",1325.78486561059,"all"
784,2017,"ppm2_offer","EE001","EE001",1407.20273259873,"all"
784,2018,"ppm2_offer","EE001","EE001",1512.13408093358,"all"
784,2019,"ppm2_offer","EE001","EE001",1551.00599128181,"all"
784,2020,"ppm2_offer","EE001","EE001",1686.00935613891,"all"
784,2021,"ppm2_offer","EE001","EE001",1818.79848665217,"all"
784,2022,"ppm2_offer","EE001","EE001",2204.68491798689,"all"
784,2023,"ppm2_offer","EE001","EE001",2378.53752129886,"all"
784,2024,"ppm2_offer","EE001","EE001",2446.69638942511,"all"
784,2025,"ppm2_offer","EE001","EE001",2526.39976458927,"all"
792,2007,"ppm2_offer","EE009","EE006",407.086681143878,"all"
792,2008,"ppm2_offer","EE009","EE006",440.134926700678,"all"
792,2009,"ppm2_offer","EE009","EE006",303.216691004697,"all"
792,2010,"ppm2_offer","EE009","EE006",234.983268555917,"all"
792,2011,"ppm2_offer","EE009","EE006",256.968069114688,"all"
792,2012,"ppm2_offer","EE009","EE006",273.822935030655,"all"
792,2013,"ppm2_offer","EE009","EE006",247.007525488249,"all"
792,2014,"ppm2_offer","EE009","EE006",267.970029515095,"all"
792,2015,"ppm2_offer","EE009","EE006",277.025545364274,"all"
792,2016,"ppm2_offer","EE009","EE006",314.882136882802,"all"
792,2017,"ppm2_offer","EE009","EE006",360.331575712122,"all"
792,2018,"ppm2_offer","EE009","EE006",349.353575256315,"all"
792,2019,"ppm2_offer","EE009","EE006",351.140404476876,"all"
792,2020,"ppm2_offer","EE009","EE006",412.425901589074,"all"
792,2021,"ppm2_offer","EE009","EE006",453.318390045057,"all"
792,2022,"ppm2_offer","EE009","EE006",526.46283762966,"all"
792,2023,"ppm2_offer","EE009","EE006",606.516199771796,"all"
792,2024,"ppm2_offer","EE009","EE006",588.911075657473,"all"
792,2025,"ppm2_offer","EE009","EE006",625.90193443014,"all"
793,2007,"ppm2_offer","EE008","EE008",1038.87968850918,"all"
793,2008,"ppm2_offer","EE008","EE008",975.701207055046,"all"
793,2009,"ppm2_offer","EE008","EE008",728.18427351988,"all"
793,2010,"ppm2_offer","EE008","EE008",662.958277247066,"all"
793,2011,"ppm2_offer","EE008","EE008",675.246992214996,"all"
793,2012,"ppm2_offer","EE008","EE008",703.391671113923,"all"
793,2013,"ppm2_offer","EE008","EE008",772.163166662092,"all"
793,2014,"ppm2_offer","EE008","EE008",880.103368695514,"all"
793,2015,"ppm2_offer","EE008","EE008",950.804025159581,"all"
793,2016,"ppm2_offer","EE008","EE008",988.186640306144,"all"
793,2017,"ppm2_offer","EE008","EE008",1053.0611940344,"all"
793,2018,"ppm2_offer","EE008","EE008",1100.56160122119,"all"
793,2019,"ppm2_offer","EE008","EE008",1141.39535338573,"all"
793,2020,"ppm2_offer","EE008","EE008",1278.61426159081,"all"
793,2021,"ppm2_offer","EE008","EE008",1356.81258944441,"all"
793,2022,"ppm2_offer","EE008","EE008",1665.40637587589,"all"
793,2023,"ppm2_offer","EE008","EE008",1807.92282777635,"all"
793,2024,"ppm2_offer","EE008","EE008",1841.7194206182,"all"
793,2025,"ppm2_offer","EE008","EE008",1970.69255903482,"all"
796,2007,"ppm2_offer","EE008","EE008",627.000385300516,"all"
796,2008,"ppm2_offer","EE008","EE008",602.139718189892,"all"
796,2009,"ppm2_offer","EE008","EE008",460.086434508031,"all"
796,2010,"ppm2_offer","EE008","EE008",414.780047481678,"all"
796,2011,"ppm2_offer","EE008","EE008",465.011217760799,"all"
796,2012,"ppm2_offer","EE008","EE008",470.885014834775,"all"
796,2013,"ppm2_offer","EE008","EE008",488.158900148126,"all"
796,2014,"ppm2_offer","EE008","EE008",568.298601410728,"all"
796,2015,"ppm2_offer","EE008","EE008",592.370951653366,"all"
796,2016,"ppm2_offer","EE008","EE008",620.710520073816,"all"
796,2017,"ppm2_offer","EE008","EE008",732.295900475596,"all"
796,2018,"ppm2_offer","EE008","EE008",815.502449633557,"all"
796,2019,"ppm2_offer","EE008","EE008",859.70095517787,"all"
796,2020,"ppm2_offer","EE008","EE008",931.76143544363,"all"
796,2021,"ppm2_offer","EE008","EE008",1031.81468626228,"all"
796,2022,"ppm2_offer","EE008","EE008",1292.88901805456,"all"
796,2023,"ppm2_offer","EE008","EE008",1300.0476740605,"all"
796,2024,"ppm2_offer","EE008","EE008",1312.95305239358,"all"
796,2025,"ppm2_offer","EE008","EE008",1440.84112891783,"all"
803,2007,"ppm2_offer","EE00A","EE007",575.603813069199,"all"
803,2008,"ppm2_offer","EE00A","EE007",508.569332157575,"all"
803,2009,"ppm2_offer","EE00A","EE007",560.133757515335,"all"
803,2010,"ppm2_offer","EE00A","EE007",484.492144863496,"all"
803,2011,"ppm2_offer","EE00A","EE007",403.392048955449,"all"
803,2012,"ppm2_offer","EE00A","EE007",406.370739836607,"all"
803,2013,"ppm2_offer","EE00A","EE007",341.090932120727,"all"
803,2014,"ppm2_offer","EE00A","EE007",368.236571461895,"all"
803,2015,"ppm2_offer","EE00A","EE007",353.179930256797,"all"
803,2016,"ppm2_offer","EE00A","EE007",369.561914067578,"all"
803,2017,"ppm2_offer","EE00A","EE007",448.595416249096,"all"
803,2018,"ppm2_offer","EE00A","EE007",534.851097556536,"all"
803,2019,"ppm2_offer","EE00A","EE007",484.391829689297,"all"
803,2020,"ppm2_offer","EE00A","EE007",591.459963590601,"all"
803,2021,"ppm2_offer","EE00A","EE007",686.58515535098,"all"
803,2022,"ppm2_offer","EE00A","EE007",772.174905893481,"all"
803,2023,"ppm2_offer","EE00A","EE007",749.000575373992,"all"
803,2024,"ppm2_offer","EE00A","EE007",679.500575373992,"all"
803,2025,"ppm2_offer","EE00A","EE007",673.017836593785,"all"
809,2007,"ppm2_offer","EE004","EE004",767.504361517209,"all"
809,2008,"ppm2_offer","EE004","EE004",679.01813545451,"all"
809,2009,"ppm2_offer","EE004","EE004",495.660527583855,"all"
809,2010,"ppm2_offer","EE004","EE004",442.177048632714,"all"
809,2011,"ppm2_offer","EE004","EE004",438.461033492773,"all"
809,2012,"ppm2_offer","EE004","EE004",439.376730560962,"all"
809,2013,"ppm2_offer","EE004","EE004",464.233366361527,"all"
809,2014,"ppm2_offer","EE004","EE004",516.50728955121,"all"
809,2015,"ppm2_offer","EE004","EE004",554.511920556797,"all"
