date_adscrape,date_adcreate,date_adadjust,idhref,type,postcode,city_name,ad_price,ad_price_fx,ad_fx,rooms,floor_m2,construct_year,price_m2,LAU_code,GEOnat_code,NUTS_code,isnew,plot_m2,ad_details,scraper
2018-11-27,,,14488135,house,,Heby,1475000,147500,EUR,5,86,1962,17151.1627906977,SE_0331,,SE121,FALSE,,https://www.hemnet.se/bostad/villa-5rum-ostervala-heby-kommun-bergsgatan-3-14488135,luca
2018-11-27,,,15194396,flat,,Håbo,1995000,199500,EUR,3,63,2008,31666.6666666667,SE_0305,,SE121,FALSE,,https://www.hemnet.se/bostad/bostadsratt-3rum-balsta-viby-ang-habo-kommun-vallmovagen-44-15194396,luca
2018-11-27,,,15195255,flat,,Uppsala,2095000,209500,EUR,2,75,2019,27933.3333333333,SE_0380,,SE121,TRUE,,https://www.hemnet.se/bostad/bostadsratt-2rum-kapellgardet-uppsala-kommun-rabyvagen-78-brf-aftonfalken-15195255,luca
2018-11-27,,,13795296,flat,,Uppsala,1795000,179500,EUR,1,35,2017,51285.7142857143,SE_0380,,SE121,FALSE,,https://www.hemnet.se/bostad/bostadsratt-1rum-kungsangen-uppsala-kommun-industrigatan-19-13795296,luca
2018-11-27,,,15191835,flat,,Uppsala,1695000,169500,EUR,"2,5",57,1984,29736.8421052632,SE_0380,,SE121,FALSE,,"https://www.hemnet.se/bostad/bostadsratt-2,5rum-centrum-kapellgardet-uppsala-kommun-djaknegatan-24,-3tr-15191835",luca
2018-11-27,,,15191995,flat,,Uppsala,2695000,269500,EUR,3,67.1,1950,40163.9344262295,SE_0380,,SE121,FALSE,,https://www.hemnet.se/bostad/bostadsratt-3rum-luthagen-uppsala-kommun-borjegatan-42a-15191995,luca
2018-11-27,,,15189695,house,,Håbo,2975000,297500,EUR,6,139,2018,21402.8776978417,SE_0305,,SE121,TRUE,,https://www.hemnet.se/bostad/radhus-6rum-balsta-viby-ang-habo-kommun-liljekonvaljvagen-23-15189695,luca
2018-11-27,,,15187815,flat,,Enköping,1575000,157500,EUR,2,48,2018,32812.5,SE_0381,,SE121,TRUE,,https://www.hemnet.se/bostad/bostadsratt-2rum-centrum-enkopings-kommun-eriksgatan-19a-15187815,luca
2018-11-27,,,15186655,flat,,Uppsala,2290000,229000,EUR,3,74.5,,30738.255033557,SE_0380,,SE121,FALSE,,https://www.hemnet.se/bostad/bostadsratt-3rum-salabacke-uppsala-kommun-arstagatan-20-d-15186655,luca
2018-11-27,,,15185535,flat,,Uppsala,1650000,165000,EUR,2,41,2017,40243.9024390244,SE_0380,,SE121,FALSE,,"https://www.hemnet.se/bostad/bostadsratt-2rum-savja-uppsala-kommun-olandsresan-3b,-lgh-324-15185535",luca
2018-11-27,,,12696196,flat,,Uppsala,5395000,539500,EUR,5,122,2017,44221.3114754098,SE_0380,,SE121,FALSE,,https://www.hemnet.se/bostad/bostadsratt-5rum-kapellgardet-uppsala-kommun-brf-block-f1601-12696196,luca
2018-11-27,,,15171595,house,,Enköping,2490000,249000,EUR,8,184,2018,13532.6086956522,SE_0381,,SE121,TRUE,,"https://www.hemnet.se/bostad/radhus-8rum-bredsand-enkopings-kommun-galeonsvagen-nr-5,7,9-brf-bredsandsviken-15171595",luca
2018-11-27,,,15177655,house,,Heby,1195000,119500,EUR,4,104,1992,11490.3846153846,SE_0331,,SE121,FALSE,,https://www.hemnet.se/bostad/villa-4rum-tarnsjo-heby-kommun-vintervagen-14-15177655,luca
2018-11-27,,,15178075,house,,Heby,1695000,169500,EUR,4,90,2016,18833.3333333333,SE_0331,,SE121,FALSE,,https://www.hemnet.se/bostad/villa-4rum-harbo-heby-kommun-marback-157-15178075,luca
2018-11-27,,,15169755,flat,,Uppsala,2995000,299500,EUR,3,75,,39933.3333333333,SE_0380,,SE121,FALSE,,https://www.hemnet.se/bostad/bostadsratt-3rum-kapellgardet-uppsala-kommun-orgelgatan-14-15169755,luca
2018-11-27,,,15169795,flat,,Uppsala,3750000,375000,EUR,4,102,,36764.7058823529,SE_0380,,SE121,FALSE,,https://www.hemnet.se/bostad/bostadsratt-4rum-kapellgardet-uppsala-kommun-orgelgatan-10-15169795,luca
2018-11-27,,,15169875,flat,,Uppsala,1650000,165000,EUR,2,38,,43421.0526315789,SE_0380,,SE121,FALSE,,https://www.hemnet.se/bostad/bostadsratt-2rum-kapellgardet-uppsala-kommun-margit-sahlins-gata-3-15169875,luca
2018-11-27,,,12979575,flat,,Uppsala,1495000,149500,EUR,2,38,,39342.1052631579,SE_0380,,SE121,FALSE,,https://www.hemnet.se/bostad/bostadsratt-2rum-kapellgardet-uppsala-kommun-margit-sahlins-gata-3-12979575,luca
2018-11-27,,,13235235,flat,,Uppsala,2995000,299500,EUR,3,86,,34825.5813953488,SE_0380,,SE121,FALSE,,https://www.hemnet.se/bostad/bostadsratt-3rum-kapellgardet-uppsala-kommun-margit-sahlins-gata-1-13235235,luca
2018-11-27,,,11685117,flat,,Uppsala,3785000,378500,EUR,4,99,,38232.3232323232,SE_0380,,SE121,FALSE,,https://www.hemnet.se/bostad/bostadsratt-4rum-kapellgardet-uppsala-kommun-orgelgatan-16-11685117,luca
2018-11-27,,,15168255,flat,,Uppsala,2050000,205000,EUR,2,53,1944,38679.2452830189,SE_0380,,SE121,FALSE,,https://www.hemnet.se/bostad/bostadsratt-2rum-falhagen-uppsala-kommun-norrtaljegatan-34-15168255,luca
2018-11-27,,,15124975,house,,Uppsala,5950000,595000,EUR,5,128,2018,46484.375,SE_0380,,SE121,TRUE,,https://www.hemnet.se/bostad/villa-5rum-danmark-uppsala-kommun-kumla-tradgardsgata-23-15124975,luca
2018-11-27,,,15162555,flat,,Uppsala,2195000,219500,EUR,"2,5",61,,35983.606557377,SE_0380,,SE121,FALSE,,"https://www.hemnet.se/bostad/bostadsratt-2,5rum-hoganas-uppsala-kommun-s-t-olofsgatan-43-d-15162555",luca
2018-11-27,,,15162256,flat,,Uppsala,1495000,149500,EUR,1,33,2004,45303.0303030303,SE_0380,,SE121,FALSE,,https://www.hemnet.se/bostad/bostadsratt-1rum-rackarberget-uppsala-kommun-s-t-johannesgatan-36-b-15162256,luca
2018-11-27,,,15164915,flat,,Uppsala,2950000,295000,EUR,3,76,2016,38815.7894736842,SE_0380,,SE121,FALSE,,https://www.hemnet.se/bostad/bostadsratt-3rum-luthagen-stabby-uppsala-kommun-formgatan-11-15164915,luca
2018-11-27,,,15164576,house,,Uppsala,4195000,419500,EUR,7,175,2003,23971.4285714286,SE_0380,,SE121,FALSE,,https://www.hemnet.se/bostad/villa-7rum-lovstalot-uppsala-kommun-fanstavagen-17-15164576,luca
2018-11-27,,,15166555,flat,,Uppsala,2995000,299500,EUR,3,95.5,2017,31361.2565445026,SE_0380,,SE121,FALSE,,https://www.hemnet.se/bostad/bostadsratt-3rum-kapellgardet-uppsala-kommun-rabyvagen-74-15166555,luca
2018-11-27,,,15167075,house,,Uppsala,5250000,525000,EUR,6,137,2008,38321.1678832117,SE_0380,,SE121,FALSE,,https://www.hemnet.se/bostad/villa-6rum-skolsta-uppsala-kommun-skolsta-byvag-10-15167075,luca
2018-11-27,,,15167495,flat,,Östhammar,595000,59500,EUR,5,122,1991,4877.04918032787,SE_0382,,SE121,FALSE,,https://www.hemnet.se/bostad/bostadsratt-5rum-gimo-osthammars-kommun-algvagen-41-15167495,luca
2018-11-27,,,15168955,flat,,Enköping,1850000,185000,EUR,3,86.8,2015,21313.3640552995,SE_0381,,SE121,FALSE,,https://www.hemnet.se/bostad/bostadsratt-3rum-enkopings-kommun-saningsvagen-1-15168955,luca
2018-11-27,,,15167635,flat,,Uppsala,2490000,249000,EUR,2,44,2018,56590.9090909091,SE_0380,,SE121,TRUE,,https://www.hemnet.se/bostad/bostadsratt-2rum-industristaden-uppsala-kommun-eldkvarnsgatan-7-15167635,luca
2018-11-27,,,15169135,house,,Uppsala,2495000,249500,EUR,4,102,1968,24460.7843137255,SE_0380,,SE121,FALSE,,https://www.hemnet.se/bostad/villa-4rum-lovstalot-uppsala-kommun-fladervagen-11-15169135,luca
2018-11-27,,,15169375,flat,,Uppsala,3495000,349500,EUR,2,64,1864,54609.375,SE_0380,,SE121,FALSE,,https://www.hemnet.se/bostad/bostadsratt-2rum-centrum-uppsala-kommun-kungsgatan-37-c-15169375,luca
2018-11-27,,,15169695,flat,,Uppsala,1995000,199500,EUR,2,60.8,1936,32812.5,SE_0380,,SE121,FALSE,,https://www.hemnet.se/bostad/bostadsratt-2rum-luthagen-uppsala-kommun-geijersgatan-56b-15169695,luca
2018-11-27,,,15170535,flat,,Uppsala,1900000,190000,EUR,2,69.5,1993,27338.1294964029,SE_0380,,SE121,FALSE,,https://www.hemnet.se/bostad/bostadsratt-2rum-ulleraker-uppsala-kommun-henry-saldes-vag-14-15170535,luca
2018-11-27,,,14772695,flat,,Uppsala,5190000,519000,EUR,"4,5",109,1962,47614.6788990826,SE_0380,,SE121,FALSE,,"https://www.hemnet.se/bostad/bostadsratt-4,5rum-framre-luthagen-uppsala-kommun-gotgatan-3-14772695",luca
2018-11-27,,,14437076,flat,,Uppsala,2490000,249000,EUR,2,73,,34109.5890410959,SE_0380,,SE121,FALSE,,https://www.hemnet.se/bostad/bostadsratt-2rum-kungsangen-industristaden-uppsala-kommun-kungsangsgatan-57-m-14437076,luca
2018-11-27,,,15175915,flat,,Uppsala,2850000,285000,EUR,4,91,2016,31318.6813186813,SE_0380,,SE121,FALSE,,https://www.hemnet.se/bostad/bostadsratt-4rum-salabacke-uppsala-kommun-fyrislundsgatan-37-b-15175915,luca
2018-11-27,,,15125335,house,,Knivsta,3795000,379500,EUR,6,104,2017,36490.3846153846,SE_0330,,SE121,FALSE,,https://www.hemnet.se/bostad/villa-6rum-knivsta-ostuna-knivsta-kommun-halleby-261-15125335,luca
2018-11-27,,,15178735,flat,,Uppsala,4900000,490000,EUR,3,82,2019,59756.0975609756,SE_0380,,SE121,TRUE,,https://www.hemnet.se/bostad/bostadsratt-3rum-kungsangen-uppsala-kommun-ostra-agatan-3-1701-15178735,luca
2018-11-27,,,15180835,house,,Uppsala,2695000,269500,EUR,5,112,1973,24062.5,SE_0380,,SE121,FALSE,,https://www.hemnet.se/bostad/radhus-5rum-storvreta-uppsala-kommun-markegangsvagen-11-a-15180835,luca
2018-11-27,,,15183055,flat,,Uppsala,1900000,190000,EUR,2,60,1955,31666.6666666667,SE_0380,,SE121,FALSE,,https://www.hemnet.se/bostad/bostadsratt-2rum-salabacke-uppsala-kommun-byggmastargatan-3b-15183055,luca
2018-11-27,,,14822897,flat,,Uppsala,3395000,339500,EUR,3,83,2018,40903.6144578313,SE_0380,,SE121,TRUE,,https://www.hemnet.se/bostad/bostadsratt-3rum-kungsangen-uppsala-kommun-industrigatan-23-14822897,luca
2018-11-27,,,15184596,house,,Heby,1995000,199500,EUR,5,120,2004,16625,SE_0331,,SE121,FALSE,,https://www.hemnet.se/bostad/villa-5rum-julmyra-heby-kommun-hastskobojen-4-15184596,luca
2018-11-27,,,15185555,house,,Heby,4200000,420000,EUR,7,160,2018,26250,SE_0331,,SE121,TRUE,,https://www.hemnet.se/bostad/villa-7rum-heby-heby-kommun-sjomossvagen-12-15185555,luca
2018-11-27,,,11136796,house,,Enköping,2790000,279000,EUR,5,139,2018,20071.9424460432,SE_0381,,SE121,TRUE,,https://www.hemnet.se/bostad/villa-5rum-akersberg-enkopings-kommun-akersrovagen-41-11136796,luca
2018-11-27,,,15186975,flat,,Uppsala,2850000,285000,EUR,3,65,2018,43846.1538461538,SE_0380,,SE121,TRUE,,https://www.hemnet.se/bostad/bostadsratt-3rum-centrum-uppsala-kommun-kryddblandargatan-7-15186975,luca
2018-11-27,,,15187095,flat,,Uppsala,2590000,259000,EUR,3,76,2006,34078.9473684211,SE_0380,,SE121,FALSE,,https://www.hemnet.se/bostad/bostadsratt-3rum-norra-luthagen-stabby-uppsala-kommun-hallbygatan-13-15187095,luca
2018-11-27,,,14190715,flat,,Enköping,2385000,238500,EUR,4,103,2017,23155.3398058252,SE_0381,,SE121,FALSE,,https://www.hemnet.se/bostad/bostadsratt-4rum-enkopings-kommun-koggvagen-4-14190715,luca
2018-11-27,,,15187335,flat,,Uppsala,3190000,319000,EUR,2,77,2017,41428.5714285714,SE_0380,,SE121,FALSE,,https://www.hemnet.se/bostad/bostadsratt-2rum-centrum-uppsala-kommun-kryddblandargatan-9-15187335,luca
2018-11-27,,,15191315,house,,Heby,995000,99500,EUR,4,95,1965,10473.6842105263,SE_0331,,SE121,FALSE,,https://www.hemnet.se/bostad/villa-4rum-ostervala-heby-kommun-blockgatan-8-15191315,luca
2018-11-27,,,15191615,house,,Heby,1695000,169500,EUR,3,84,1953,20178.5714285714,SE_0331,,SE121,FALSE,,https://www.hemnet.se/bostad/villa-3rum-ostervala-heby-kommun-lillangsgatan-10-15191615,luca
2018-11-27,,,14708976,flat,,Uppsala,3095000,309500,EUR,5,136,2018,22757.3529411765,SE_0380,,SE121,TRUE,,https://www.hemnet.se/bostad/bostadsratt-5rum-fullero-uppsala-kommun-boljemolnsvagen-16-14708976,luca
2018-11-27,,,15192715,flat,,Uppsala,1450000,145000,EUR,1,34.5,2019,42028.9855072464,SE_0380,,SE121,TRUE,,https://www.hemnet.se/bostad/bostadsratt-1rum-kungsangen-uppsala-kommun-ostra-agatan-3-4302-15192715,luca
2018-11-27,,,15193815,house,,Knivsta,4495000,449500,EUR,6,148,1980,30371.6216216216,SE_0330,,SE121,FALSE,,https://www.hemnet.se/bostad/villa-6rum-vassunda-knivsta-kommun-vastersjo-509-15193815,luca
2018-11-27,,,15194055,flat,,Uppsala,1595000,159500,EUR,1,27,2017,59074.0740740741,SE_0380,,SE121,FALSE,,https://www.hemnet.se/bostad/bostadsratt-1rum-rosendal-uppsala-kommun-rosendalsvagen-12-15194055,luca
2018-11-27,,,15188555,house,,Uppsala,3895000,389500,EUR,7,132,2018,29507.5757575758,SE_0380,,SE121,TRUE,,https://www.hemnet.se/bostad/radhus-7rum-uppsala-nas-uppsala-kommun-uppsala-nas-lilla-barsta-7-15188555,luca
2018-11-27,,,15188575,house,,Uppsala,4425000,442500,EUR,7,132,2018,33522.7272727273,SE_0380,,SE121,TRUE,,https://www.hemnet.se/bostad/radhus-7rum-uppsala-nas-uppsala-kommun-uppsala-nas-lilla-barsta-7-15188575,luca
2018-11-27,,,15194375,flat,,Uppsala,1495000,149500,EUR,1,35,,42714.2857142857,SE_0380,,SE121,FALSE,,https://www.hemnet.se/bostad/bostadsratt-1rum-rickomberga-uppsala-kommun-otto-myrbergs-vag-2c-15194375,luca
2018-11-27,,,15194395,flat,,Uppsala,1695000,169500,EUR,2,45,,37666.6666666667,SE_0380,,SE121,FALSE,,https://www.hemnet.se/bostad/bostadsratt-2rum-rickomberga-uppsala-kommun-otto-myrbergs-vag-2c-15194395,luca
2018-11-27,,,15193956,flat,,Uppsala,2745000,274500,EUR,3,79,,34746.835443038,SE_0380,,SE121,FALSE,,https://www.hemnet.se/bostad/bostadsratt-3rum-rickomberga-uppsala-kommun-otto-myrbergs-vag-2d-15193956,luca
2018-11-27,,,15194096,flat,,Uppsala,3495000,349500,EUR,4,110,,31772.7272727273,SE_0380,,SE121,FALSE,,https://www.hemnet.se/bostad/bostadsratt-4rum-rickomberga-uppsala-kommun-otto-myrbergs-vag-2c-15194096,luca
2018-11-27,,,15194475,flat,,Uppsala,3695000,369500,EUR,5,116,,31853.4482758621,SE_0380,,SE121,FALSE,,https://www.hemnet.se/bostad/bostadsratt-5rum-rickomberga-uppsala-kommun-otto-myrbergs-vag-2c-15194475,luca
2018-11-27,,,13905298,flat,,Uppsala,3150000,315000,EUR,3,88,,35795.4545454545,SE_0380,,SE121,FALSE,,https://www.hemnet.se/bostad/bostadsratt-3rum-kungsangen-uppsala-kommun-kungsangsesplanaden-12-b-13905298,luca
2018-11-27,,,15195395,flat,,Uppsala,1650000,165000,EUR,1,35,2018,47142.8571428571,SE_0380,,SE121,TRUE,,https://www.hemnet.se/bostad/bostadsratt-1rum-kungsangen-uppsala-kommun-kungsangsesplanaden-12-d-15195395,luca
2018-11-27,,,12986575,flat,,Uppsala,3195000,319500,EUR,3,85,,37588.2352941177,SE_0380,,SE121,FALSE,,https://www.hemnet.se/bostad/bostadsratt-3rum-kungsangen-uppsala-kommun-skyttelgatan-11-12986575,luca
2018-11-27,,,15202475,house,,Uppsala,2895000,289500,EUR,5,129,,22441.8604651163,SE_0380,,SE121,FALSE,,https://www.hemnet.se/bostad/villa-5rum-jarlasa-uppsala-kommun-fribergavagen-15202475,luca
2018-11-27,,,13000935,flat,,Uppsala,3295000,329500,EUR,3,88,,37443.1818181818,SE_0380,,SE121,FALSE,,https://www.hemnet.se/bostad/bostadsratt-3rum-backlosa-uppsala-kommun-vivelvagen-31-13000935,luca
2018-11-27,,,13349435,flat,,Uppsala,1695000,169500,EUR,2,43,,39418.6046511628,SE_0380,,SE121,FALSE,,https://www.hemnet.se/bostad/bostadsratt-2rum-backlosa-uppsala-kommun-vivelvagen-35-13349435,luca
2018-11-27,,,14229316,flat,,Enköping,2350000,235000,EUR,5,130,2016,18076.9230769231,SE_0381,,SE121,FALSE,,https://www.hemnet.se/bostad/bostadsratt-5rum-enkoping-enkopings-kommun-angslyckan-67-14229316,luca
2018-11-27,,,14914516,flat,,Enköping,1400000,140000,EUR,2,54,,25925.9259259259,SE_0381,,SE121,FALSE,,https://www.hemnet.se/bostad/bostadsratt-2rum-sankt-ilian-enkopings-kommun-sankt-johannesgatan-3b-14914516,luca
2018-11-27,,,15205335,flat,,Uppsala,2195000,219500,EUR,4,109.5,1985,20045.6621004566,SE_0380,,SE121,FALSE,,https://www.hemnet.se/bostad/bostadsratt-4rum-savja-uppsala-kommun-olandsresan-148-15205335,luca
2018-11-27,,,15205555,flat,,Uppsala,2745000,274500,EUR,2,72,1943,38125,SE_0380,,SE121,FALSE,,https://www.hemnet.se/bostad/bostadsratt-2rum-luthagen-uppsala-kommun-luthagsesplanaden-30-b-15205555,luca
2018-11-27,,,13812415,house,,Uppsala,4750000,475000,EUR,6,159.6,2018,29761.9047619048,SE_0380,,SE121,TRUE,,https://www.hemnet.se/bostad/radhus-6rum-norby-uppsala-kommun-tryffelvagen-1k-13812415,luca
2018-11-27,,,13843395,flat,,Östhammar,475000,47500,EUR,1,40,,11875,SE_0382,,SE121,FALSE,,https://www.hemnet.se/bostad/bostadsratt-1rum-osterbybruk-osthammars-kommun-vallonvagen-5-a-13843395,luca
2018-11-27,,,15206755,house,,Uppsala,3495000,349500,EUR,4,108,1994,32361.1111111111,SE_0380,,SE121,FALSE,,https://www.hemnet.se/bostad/radhus-4rum-herrhagen-uppsala-kommun-herrhagens-byvag-37-15206755,luca
2018-11-27,,,15205397,flat,,Uppsala,1695000,169500,EUR,2,53,2015,31981.1320754717,SE_0380,,SE121,FALSE,,"https://www.hemnet.se/bostad/bostadsratt-2rum-gottsunda-uppsala-kommun-henry-wemans-vag-2,-van-5-6-15205397",luca
2018-11-27,,,15209135,flat,,Uppsala,1895000,189500,EUR,5,122.5,1980,15469.387755102,SE_0380,,SE121,FALSE,,https://www.hemnet.se/bostad/bostadsratt-5rum-gottsunda-uppsala-kommun-kontrabasvagen-4-15209135,luca
2018-11-27,,,14323895,flat,,Uppsala,2395000,239500,EUR,2,64,2013,37421.875,SE_0380,,SE121,FALSE,,https://www.hemnet.se/bostad/bostadsratt-2rum-sommarro-uppsala-kommun-norbyvagen-46-c-14323895,luca
2018-11-27,,,15211736,flat,,Uppsala,2475000,247500,EUR,2,54,2017,45833.3333333333,SE_0380,,SE121,FALSE,,https://www.hemnet.se/bostad/bostadsratt-2rum-kungsangen-uppsala-kommun-kungsgatan-93c-15211736,luca
2018-11-27,,,15213256,flat,,Tierp,650000,65000,EUR,3,94,1989,6914.89361702128,SE_0360,,SE121,FALSE,,https://www.hemnet.se/bostad/bostadsratt-3rum-tierp-tierps-kommun-ostronvagen-25a-15213256,luca
2018-11-27,,,15215395,flat,,Uppsala,2495000,249500,EUR,2,64,1935,38984.375,SE_0380,,SE121,FALSE,,https://www.hemnet.se/bostad/bostadsratt-2rum-hoganas-uppsala-kommun-hoganasgatan-11-b-15215395,luca
2018-11-27,,,14184598,flat,,Uppsala,1895000,189500,EUR,1,44,,43068.1818181818,SE_0380,,SE121,FALSE,,https://www.hemnet.se/bostad/bostadsratt-1rum-falhagen-uppsala-kommun-vaderkvarnsgatan-48-b-14184598,luca
2018-11-27,,,15217275,flat,,Uppsala,2095000,209500,EUR,2,60.5,1947,34628.0991735537,SE_0380,,SE121,FALSE,,https://www.hemnet.se/bostad/bostadsratt-2rum-svartbacken-uppsala-kommun-skoldungagatan-34-15217275,luca
2018-11-27,,,15217355,flat,,Uppsala,2990000,299000,EUR,4,107,,27943.9252336449,SE_0380,,SE121,FALSE,,https://www.hemnet.se/bostad/bostadsratt-4rum-kapellgardet-uppsala-kommun-kapellgatan-6-15217355,luca
2018-11-27,,,14208655,house,,Håbo,2995000,299500,EUR,4,122,1985,24549.1803278689,SE_0305,,SE121,FALSE,,https://www.hemnet.se/bostad/villa-4rum-balsta-sagarbacken-habo-kommun-timmervagen-1-14208655,luca
2018-11-27,,,15219375,flat,,Östhammar,695000,69500,EUR,1,39.3,1961,17684.4783715013,SE_0382,,SE121,FALSE,,https://www.hemnet.se/bostad/bostadsratt-1rum-osthammar-osthammars-kommun-norra-tullportsgatan-9b-15219375,luca
2018-11-27,,,15216976,house,,Knivsta,2895000,289500,EUR,5,125,1978,23160,SE_0330,,SE121,FALSE,,https://www.hemnet.se/bostad/villa-5rum-alsike-knivsta-kommun-alsike-osterang-40-15216976,luca
2018-11-27,,,15219216,flat,,Uppsala,3090000,309000,EUR,3,85,2010,36352.9411764706,SE_0380,,SE121,FALSE,,https://www.hemnet.se/bostad/bostadsratt-3rum-luthagen-uppsala-kommun-ringgatan-2-d-15219216,luca
2018-11-27,,,15219735,house,,Tierp,875000,87500,EUR,5,71,1950,12323.9436619718,SE_0360,,SE121,FALSE,,https://www.hemnet.se/bostad/villa-5rum-karlholm-tierps-kommun-nottovagen-8-15219735,luca
2018-11-27,,,12579137,flat,,Uppsala,1995000,199500,EUR,1,36,2017,55416.6666666667,SE_0380,,SE121,FALSE,,https://www.hemnet.se/bostad/bostadsratt-1rum-centrum-uppsala-kommun-svartbacksgatan-42-a-12579137,luca
2018-11-27,,,15220655,flat,,Uppsala,2295000,229500,EUR,2,65,1949,35307.6923076923,SE_0380,,SE121,FALSE,,https://www.hemnet.se/bostad/bostadsratt-2rum-uppsala-uppsala-kommun-torkelsgatan-16a-15220655,luca
2018-11-27,,,15221775,flat,,Uppsala,2795000,279500,EUR,3,76,2011,36776.3157894737,SE_0380,,SE121,FALSE,,https://www.hemnet.se/bostad/bostadsratt-3rum-industristaden-uppsala-kommun-sagargatan-8b-15221775,luca
2018-11-27,,,12989136,flat,,Enköping,2995000,299500,EUR,4,88,2019,34034.0909090909,SE_0381,,SE121,TRUE,,https://www.hemnet.se/bostad/bostadsratt-4rum-centrum-enkopings-kommun-torggatan-12989136,luca
2018-11-27,,,15221656,flat,,Enköping,3300000,330000,EUR,5,96,2018,34375,SE_0381,,SE121,TRUE,,https://www.hemnet.se/bostad/bostadsratt-5rum-centrum-enkopings-kommun-torggatan-15221656,luca
2018-11-27,,,15224035,house,,Håbo,4495000,449500,EUR,6,169,1987,26597.6331360947,SE_0305,,SE121,FALSE,,https://www.hemnet.se/bostad/villa-6rum-myrskaren-habo-kommun-vastra-myrskaren-31-15224035,luca
2018-11-27,,,12252155,flat,,Uppsala,2299000,229900,EUR,3,62,2017,37080.6451612903,SE_0380,,SE121,FALSE,,"https://www.hemnet.se/bostad/bostadsratt-3rum-savja-uppsala-kommun-olandsresan-3e,-lgh-522-12252155",luca
2018-11-27,,,15224975,flat,,Enköping,1900000,190000,EUR,3,85,1943,22352.9411764706,SE_0381,,SE121,FALSE,,https://www.hemnet.se/bostad/bostadsratt-3rum-s-t-ilian-enkopings-kommun-fjardhundragatan-15-15224975,luca
2018-11-27,,,15224935,flat,,Enköping,895000,89500,EUR,3,88,,10170.4545454545,SE_0381,,SE121,FALSE,,https://www.hemnet.se/bostad/bostadsratt-3rum-galgvreten-enkopings-kommun-sparvugglegrand-3-15224935,luca
2018-11-27,,,15222916,flat,,Uppsala,1595000,159500,EUR,1,31.8,1966,50157.2327044025,SE_0380,,SE121,FALSE,,https://www.hemnet.se/bostad/bostadsratt-1rum-svartbacken-uppsala-kommun-skoldungagatan-43-15222916,luca
2018-11-27,,,12304680,flat,,Uppsala,3495000,349500,EUR,4,105,2008,33285.7142857143,SE_0380,,SE121,FALSE,,https://www.hemnet.se/bostad/bostadsratt-4rum-luthagen-uppsala-kommun-fyrisvallsgatan-3c-12304680,luca
2018-11-27,,,15225615,flat,,Uppsala,1675000,167500,EUR,2,41,2016,40853.6585365854,SE_0380,,SE121,FALSE,,https://www.hemnet.se/bostad/bostadsratt-2rum-uppsala-kommun-solskensgatan-17-15225615,luca
2018-11-27,,,15224637,house,,Knivsta,1995000,199500,EUR,5,99,,20151.5151515152,SE_0330,,SE121,FALSE,,https://www.hemnet.se/bostad/radhus-5rum-knivsta-knivsta-kommun-morangatan-38d-15224637,luca
2018-11-27,,,15227415,flat,,Uppsala,2695000,269500,EUR,4,103,1967,26165.0485436893,SE_0380,,SE121,FALSE,,https://www.hemnet.se/bostad/bostadsratt-4rum-loten-uppsala-kommun-heidenstamsgatan-15-15227415,luca
2018-11-27,,,15228095,flat,,Uppsala,9800000,980000,EUR,4,153.8,2011,63719.1157347204,SE_0380,,SE121,FALSE,,https://www.hemnet.se/bostad/bostadsratt-4rum-kabo-uppsala-kommun-thunbergsvagen-12-15228095,luca
2018-11-27,,,15227818,house,,Uppsala,2995000,299500,EUR,8,163,1971,18374.2331288344,SE_0380,,SE121,FALSE,,https://www.hemnet.se/bostad/villa-8rum-balinge-uppsala-kommun-sjungarbacksvagen-16-15227818,luca
2018-11-27,,,15231575,flat,,Uppsala,2095000,209500,EUR,3,83,1980,25240.9638554217,SE_0380,,SE121,FALSE,,https://www.hemnet.se/bostad/bostadsratt-3rum-gottsunda-uppsala-kommun-cellovagen-98-15231575,luca
2018-11-27,,,15232676,flat,,Uppsala,3375000,337500,EUR,4,109,2019,30963.3027522936,SE_0380,,SE121,TRUE,,https://www.hemnet.se/bostad/bostadsratt-4rum-lindbacken-uppsala-kommun-utgardsvagen-45-15232676,luca
2018-11-27,,,15233555,house,,Uppsala,4995000,499500,EUR,6,119,1974,41974.7899159664,SE_0380,,SE121,FALSE,,https://www.hemnet.se/bostad/radhus-6rum-flogsta-uppsala-kommun-hesselmans-vag-15-15233555,luca
2018-11-27,,,15234755,flat,,Uppsala,1450000,145000,EUR,1,26,1946,55769.2307692308,SE_0380,,SE121,FALSE,,https://www.hemnet.se/bostad/bostadsratt-1rum-sommarro-uppsala-kommun-lindsbergsgatan-10a-15234755,luca
2018-11-27,,,15236215,house,,Östhammar,980000,98000,EUR,2,50,,19600,SE_0382,,SE121,FALSE,,https://www.hemnet.se/bostad/villa-2rum-alunda-osthammars-kommun-mariedal-dralinge-101-15236215,luca
2018-11-27,,,15233037,house,,Heby,775000,77500,EUR,8,166,1940,4668.67469879518,SE_0331,,SE121,FALSE,,https://www.hemnet.se/bostad/villa-8rum-ostervala-heby-kommun-kanikebo-133-15233037,luca
2018-11-27,,,14737199,flat,,Enköping,2375000,237500,EUR,5,110,2016,21590.9090909091,SE_0381,,SE121,FALSE,,https://www.hemnet.se/bostad/bostadsratt-5rum-bredsand-enkopings-kommun-kuttervagen-39-d-14737199,luca
